seq,machine,type,op,start,end,duration
124,0,1,0,4926.0,4956.0,30.0
125,0,1,1,4956.0,5006.0,50.0
126,0,1,0,5006.0,5036.0,30.0
127,0,1,1,5036.0,5086.0,50.0
128,0,0,0,5086.0,5103.0,17.0
129,0,0,1,5103.0,5143.0,40.0
130,1,2,1,50.0,120.0,70.0
131,1,2,1,120.0,190.0,70.0
132,1,2,1,190.0,260.0,70.0
133,1,2,1,260.0,330.0,70.0
134,1,2,2,330.0,420.0,90.0
135,1,2,1,420.0,490.0,70.0
136,1,0,1,490.0,520.0,30.0
137,1,0,2,520.0,570.0,50.0
138,1,2,1,570.0,640.0,70.0
139,1,2,1,640.0,710.0,70.0
140,1,0,1,710.0,740.0,30.0
141,1,0,2,740.0,790.0,50.0
142,1,2,1,790.0,860.0,70.0
143,1,2,1,860.0,930.0,70.0
144,1,0,1,930.0,960.0,30.0
145,1,0,2,960.0,1010.0,50.0
146,1,2,1,1010.0,1080.0,70.0
147,1,2,2,1080.0,1170.0,90.0
148,1,0,1,1170.0,1200.0,30.0
149,1,2,1,1200.0,1270.0,70.0
150,1,0,2,1270.0,1320.0,50.0
151,1,2,1,1320.0,1390.0,70.0
152,1,2,1,1390.0,1460.0,70.0
153,1,0,1,1460.0,1490.0,30.0
154,1,0,2,1490.0,1540.0,50.0
155,1,2,1,1540.0,1610.0,70.0
156,1,2,1,1610.0,1680.0,70.0
157,1,2,1,1680.0,1750.0,70.0
158,1,0,1,1750.0,1780.0,30.0
159,1,0,2,1780.0,1830.0,50.0
160,1,2,1,1830.0,1900.0,70.0
161,1,2,2,1900.0,1990.0,90.0
162,1,0,1,1990.0,2020.0,30.0
163,1,0,2,2020.0,2070.0,50.0
164,1,2,1,2070.0,2140.0,70.0
165,1,2,1,2140.0,2210.0,70.0
166,1,2,1,2210.0,2280.0,70.0
167,1,0,1,2280.0,2310.0,30.0
168,1,0,2,2310.0,2360.0,50.0
169,1,2,1,2360.0,2430.0,70.0
170,1,2,2,2430.0,2520.0,90.0
171,1,0,1,2520.0,2550.0,30.0
172,1,0,2,2550.0,2600.0,50.0
173,1,2,1,2600.0,2670.0,70.0
174,1,2,1,2670.0,2740.0,70.0
175,1,2,1,2740.0,2810.0,70.0
176,1,0,1,2810.0,2840.0,30.0
177,1,0,2,2840.0,2890.0,50.0
178,1,2,1,2890.0,2960.0,70.0
179,1,2,1,2960.0,3030.0,70.0
180,1,0,1,3030.0,3060.0,30.0
181,1,0,2,3060.0,3110.0,50.0
182,1,2,1,3110.0,3180.0,70.0
183,1,2,2,3180.0,3270.0,90.0
184,1,2,1,3270.0,3340.0,70.0
185,1,0,1,3340.0,3370.0,30.0
186,1,0,2,3370.0,3420.0,50.0
187,1,2,1,3420.0,3490.0,70.0
188,1,2,1,3490.0,3560.0,70.0
189,1,2,2,3560.0,3650.0,90.0
190,1,2,1,3650.0,3720.0,70.0
191,1,0,2,3720.0,3770.0,50.0
192,1,2,1,3770.0,3840.0,70.0
193,1,0,1,3840.0,3870.0,30.0
194,1,0,2,3870.0,3920.0,50.0
195,1,2,1,3920.0,3990.0,70.0
196,1,2,1,3990.0,4060.0,70.0
197,1,2,2,4060.0,4150.0,90.0
198,1,2,1,4150.0,4220.0,70.0
199,1,0,2,4220.0,4270.0,50.0
200,1,2,1,4270.0,4340.0,70.0
201,1,2,1,4340.0,4410.0,70.0
202,1,0,1,4410.0,4440.0,30.0
203,1,0,2,4440.0,4490.0,50.0
204,1,2,1,4490.0,4560.0,70.0
205,1,2,1,4560.0,4630.0,70.0
206,1,2,2,4630.0,4720.0,90.0
207,1,0,2,4720.0,4770.0,50.0
208,1,2,1,4770.0,4840.0,70.0
209,1,2,1,4840.0,4910.0,70.0
210,1,0,1,4910.0,4940.0,30.0
211,1,0,2,4940.0,4990.0,50.0
212,1,2,1,4990.0,5060.0,70.0
213,1,2,2,5060.0,5150.0,90.0
214,1,0,2,5150.0,5200.0,50.0
215,1,2,2,5200.0,5290.0,90.0
216,2,2,2,120.0,220.0,100.0
217,2,2,2,220.0,320.0,100.0
218,2,2,2,320.0,420.0,100.0
219,2,1,2,420.0,480.0,60.0
220,2,2,2,490.0,590.0,100.0
221,2,1,2,590.0,650.0,60.0
222,2,2,2,650.0,750.0,100.0
223,2,1,2,750.0,810.0,60.0
224,2,2,2,810.0,910.0,100.0
225,2,1,2,910.0,970.0,60.0
226,2,2,2,970.0,1070.0,100.0
227,2,1,2,1070.0,1130.0,60.0
228,2,1,2,1130.0,1190.0,60.0
229,2,2,2,1190.0,1290.0,100.0
230,2,1,2,1290.0,1350.0,60.0
231,2,2,2,1350.0,1450.0,100.0
232,2,2,2,1450.0,1550.0,100.0
233,2,1,2,1550.0,1610.0,60.0
234,2,1,2,1610.0,1670.0,60.0
235,2,2,2,1670.0,1770.0,100.0
236,2,1,2,1770.0,1830.0,60.0
237,2,2,2,1830.0,1930.0,100.0
238,2,1,2,1930.0,1990.0,60.0
239,2,2,2,1990.0,2090.0,100.0
240,2,1,2,2090.0,2150.0,60.0
241,2,2,2,2150.0,2250.0,100.0
242,2,1,2,2250.0,2310.0,60.0
243,2,2,2,2310.0,2410.0,100.0
244,2,1,2,2410.0,2470.0,60.0
245,2,2,2,2470.0,2570.0,100.0
246,2,1,2,2570.0,2630.0,60.0
247,2,2,2,2630.0,2730.0,100.0
248,2,1,2,2730.0,2790.0,60.0
249,2,2,2,2790.0,2890.0,100.0
250,2,1,2,2890.0,2950.0,60.0
251,2,2,2,2950.0,3050.0,100.0
252,2,1,2,3050.0,3110.0,60.0
253,2,2,2,3110.0,3210.0,100.0
254,2,1,2,3210.0,3270.0,60.0
255,2,2,2,3270.0,3370.0,100.0
256,2,1,2,3370.0,3430.0,60.0
257,2,2,2,3430.0,3530.0,100.0
258,2,1,2,3530.0,3590.0,60.0
259,2,1,2,3590.0,3650.0,60.0
260,2,2,2,3650.0,3750.0,100.0
261,2,2,2,3750.0,3850.0,100.0
262,2,1,2,3850.0,3910.0,60.0
263,2,2,2,3910.0,4010.0,100.0
264,2,1,2,4010.0,4070.0,60.0
265,2,1,2,4070.0,4130.0,60.0
266,2,2,2,4130.0,4230.0,100.0
267,2,2,2,4230.0,4330.0,100.0
268,2,1,2,4330.0,4390.0,60.0
269,2,1,2,4390.0,4450.0,60.0
270,2,2,2,4450.0,4550.0,100.0
271,2,2,2,4550.0,4650.0,100.0
272,2,1,2,4650.0,4710.0,60.0
273,2,1,2,4710.0,4770.0,60.0
274,2,2,2,4770.0,4870.0,100.0
275,2,1,2,4870.0,4930.0,60.0
276,2,2,2,4930.0,5030.0,100.0
277,2,2,2,5030.0,5130.0,100.0
278,2,1,2,5130.0,5190.0,60.0
279,2,1,2,5190.0,5250.0,60.0
