seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,2,0,0.0,50.0,50.0
2,1,M1,1,1,50.0,100.0,50.0
3,1,M1,0,0,100.0,117.0,17.0
4,1,M1,0,1,117.0,157.0,40.0
5,1,M1,2,0,157.0,207.0,50.0
6,1,M1,1,0,207.0,237.0,30.0
7,1,M1,1,1,237.0,287.0,50.0
8,1,M1,2,0,287.0,337.0,50.0
9,1,M1,0,0,337.0,354.0,17.0
10,1,M1,0,1,354.0,394.0,40.0
11,1,M1,2,0,394.0,444.0,50.0
12,1,M1,1,0,444.0,474.0,30.0
13,1,M1,1,1,474.0,524.0,50.0
14,1,M1,0,0,524.0,541.0,17.0
15,1,M1,0,1,541.0,581.0,40.0
16,1,M1,1,0,581.0,611.0,30.0
17,1,M1,1,1,611.0,661.0,50.0
18,1,M1,2,0,661.0,711.0,50.0
19,1,M1,2,0,711.0,761.0,50.0
20,1,M1,1,0,761.0,791.0,30.0
21,1,M1,1,1,791.0,841.0,50.0
22,1,M1,0,0,841.0,858.0,17.0
23,1,M1,0,1,858.0,898.0,40.0
24,1,M1,2,0,898.0,948.0,50.0
25,1,M1,1,0,948.0,978.0,30.0
26,1,M1,2,0,978.0,1028.0,50.0
27,1,M1,1,1,1028.0,1078.0,50.0
28,1,M1,0,0,1078.0,1095.0,17.0
29,1,M1,0,1,1095.0,1135.0,40.0
30,1,M1,2,0,1135.0,1185.0,50.0
31,1,M1,1,0,1185.0,1215.0,30.0
32,1,M1,1,1,1215.0,1265.0,50.0
33,1,M1,0,0,1265.0,1282.0,17.0
34,1,M1,0,1,1282.0,1322.0,40.0
35,1,M1,2,0,1322.0,1372.0,50.0
36,1,M1,1,0,1372.0,1402.0,30.0
37,1,M1,1,1,1402.0,1452.0,50.0
38,1,M1,0,0,1452.0,1469.0,17.0
39,1,M1,0,1,1469.0,1509.0,40.0
40,1,M1,2,0,1509.0,1559.0,50.0
41,1,M1,1,0,1559.0,1589.0,30.0
42,1,M1,1,1,1589.0,1639.0,50.0
43,1,M1,2,0,1639.0,1689.0,50.0
44,1,M1,0,0,1689.0,1706.0,17.0
45,1,M1,0,1,1706.0,1746.0,40.0
46,1,M1,1,0,1746.0,1776.0,30.0
47,1,M1,1,1,1776.0,1826.0,50.0
48,1,M1,2,0,1826.0,1876.0,50.0
49,1,M1,0,0,1876.0,1893.0,17.0
50,1,M1,0,1,1893.0,1933.0,40.0
51,1,M1,1,0,1933.0,1963.0,30.0
52,1,M1,1,1,1963.0,2013.0,50.0
53,1,M1,2,0,2013.0,2063.0,50.0
54,1,M1,2,0,2063.0,2113.0,50.0
55,1,M1,1,0,2113.0,2143.0,30.0
56,1,M1,1,1,2143.0,2193.0,50.0
57,1,M1,0,0,2193.0,2210.0,17.0
58,1,M1,0,1,2210.0,2250.0,40.0
59,1,M1,2,0,2250.0,2300.0,50.0
60,1,M1,1,0,2300.0,2330.0,30.0
61,1,M1,1,1,2330.0,2380.0,50.0
62,1,M1,2,0,2380.0,2430.0,50.0
63,1,M1,0,0,2430.0,2447.0,17.0
64,1,M1,0,1,2447.0,2487.0,40.0
65,1,M1,1,0,2487.0,2517.0,30.0
66,1,M1,1,1,2517.0,2567.0,50.0
67,1,M1,2,0,2567.0,2617.0,50.0
68,1,M1,0,0,2617.0,2634.0,17.0
69,1,M1,0,1,2634.0,2674.0,40.0
70,1,M1,1,0,2674.0,2704.0,30.0
71,1,M1,1,1,2704.0,2754.0,50.0
72,1,M1,2,0,2754.0,2804.0,50.0
73,1,M1,0,0,2804.0,2821.0,17.0
74,1,M1,0,1,2821.0,2861.0,40.0
75,1,M1,2,0,2861.0,2911.0,50.0
76,1,M1,1,0,2911.0,2941.0,30.0
77,1,M1,1,1,2941.0,2991.0,50.0
78,1,M1,2,0,2991.0,3041.0,50.0
79,1,M1,0,0,3041.0,3058.0,17.0
80,1,M1,0,1,3058.0,3098.0,40.0
81,1,M1,1,0,3098.0,3128.0,30.0
82,1,M1,1,1,3128.0,3178.0,50.0
83,1,M1,2,0,3178.0,3228.0,50.0
84,1,M1,1,0,3228.0,3258.0,30.0
85,1,M1,1,1,3258.0,3308.0,50.0
86,1,M1,0,0,3308.0,3325.0,17.0
87,1,M1,0,1,3325.0,3365.0,40.0
88,1,M1,2,0,3365.0,3415.0,50.0
89,1,M1,1,0,3415.0,3445.0,30.0
90,1,M1,1,1,3445.0,3495.0,50.0
91,1,M1,0,0,3495.0,3512.0,17.0
92,1,M1,0,1,3512.0,3552.0,40.0
93,1,M1,2,0,3552.0,3602.0,50.0
94,1,M1,2,0,3602.0,3652.0,50.0
95,1,M1,1,0,3652.0,3682.0,30.0
96,1,M1,1,1,3682.0,3732.0,50.0
97,1,M1,0,0,3732.0,3749.0,17.0
98,1,M1,0,1,3749.0,3789.0,40.0
99,1,M1,2,0,3789.0,3839.0,50.0
100,1,M1,1,0,3839.0,3869.0,30.0
101,1,M1,1,1,3869.0,3919.0,50.0
