epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
13,1,13,P13,1,9.95e-05,0.024455640581436455,22555.0,22356.0,108.15124917030334,8.039352178573608,116.19060134887695,22356.0,22356.0
37,2,13,P13,2,9.850000000000001e-05,0.001483483509218786,23045.0,24961.0,42.00519037246704,3.4138948917388916,45.41908526420593,22356.0,23658.5
61,3,13,P13,3,9.75e-05,0.010505128477234393,22800.0,23955.0,41.26945424079895,3.1586787700653076,44.42813301086426,22356.0,23757.333333333332
85,4,13,P13,4,9.65e-05,0.04634071793407202,23405.0,22207.0,42.336042642593384,3.1649539470672607,45.500996589660645,22207.0,23369.75
109,5,13,P13,5,9.55e-05,0.0189565519685857,23045.0,22110.0,41.95696783065796,3.321552038192749,45.27851986885071,22110.0,23117.8
133,6,13,P13,6,9.449999999999999e-05,0.009604767808923498,22090.0,20708.0,41.42079043388367,3.132493019104004,44.55328345298767,20708.0,22716.166666666668
157,7,13,P13,7,9.350000000000001e-05,0.008501263364451006,21305.0,20422.0,42.65341830253601,3.155819892883301,45.80923819541931,20422.0,22388.428571428572
181,8,13,P13,8,9.250000000000001e-05,0.014456999255344272,21350.0,20084.0,41.29032039642334,3.148597002029419,44.43891739845276,20084.0,22100.375
205,9,13,P13,9,9.15e-05,0.007332727953325957,20125.0,20000.0,41.39980340003967,3.167961359024048,44.56776475906372,20000.0,21867.0
229,10,13,P13,10,9.05e-05,0.014157427998725325,20018.0,19863.0,41.6483838558197,3.1507747173309326,44.799158573150635,19863.0,21666.6
253,11,13,P13,11,8.950000000000001e-05,0.022819906589575112,19842.0,20174.0,40.75344634056091,3.1451046466827393,43.89855098724365,19863.0,21530.909090909092
277,12,13,P13,12,8.850000000000001e-05,0.008411531569436193,20147.0,19993.0,41.536378383636475,3.2490234375,44.785401821136475,19863.0,21402.75
301,13,13,P13,13,8.75e-05,0.00497198844095692,20023.0,20241.0,41.53866767883301,3.120081663131714,44.65874934196472,19863.0,21313.384615384617
325,14,13,P13,14,8.65e-05,0.003944339514418971,20528.0,20847.0,41.17436861991882,3.092848777770996,44.26721739768982,19863.0,21280.071428571428
349,15,13,P13,15,8.55e-05,3.4297487218282185e-05,20271.0,20604.0,40.874106884002686,3.1043074131011963,43.97841429710388,19863.0,21235.0
373,16,13,P13,16,8.450000000000001e-05,-0.00021483168075064896,20535.0,20731.0,41.620561599731445,3.0668110847473145,44.68737268447876,19863.0,21203.5
397,17,13,P13,17,8.35e-05,-0.0010048727572211646,20437.0,20040.0,41.021172285079956,3.1592745780944824,44.18044686317444,19863.0,21135.058823529413
421,18,13,P13,18,8.25e-05,-0.0020348441539681517,19865.0,20171.0,41.66270732879639,3.166429042816162,44.82913637161255,19863.0,21081.5
445,19,13,P13,19,8.15e-05,-0.005017022704123519,20015.0,20132.0,107.11281275749207,7.867398738861084,114.98021149635315,19863.0,21031.526315789473
469,20,13,P13,20,8.049999999999999e-05,-0.013621329271700233,20125.0,20132.0,107.06090474128723,7.825829267501831,114.88673400878906,19863.0,20986.55
493,21,13,P13,21,7.950000000000001e-05,-0.003605869336752221,19976.0,20567.0,106.79145050048828,7.805776596069336,114.59722709655762,19863.0,20966.571428571428
517,22,13,P13,22,7.850000000000001e-05,0.005408385157352313,20132.0,20071.0,106.6078999042511,7.858537912368774,114.46643781661987,19863.0,20925.863636363636
541,23,13,P13,23,7.75e-05,-0.017628285917453468,19817.0,19894.0,107.89612364768982,7.852003574371338,115.74812722206116,19863.0,20881.0
565,24,13,P13,24,7.65e-05,0.0032717337016947567,20020.0,19987.0,108.48626279830933,7.833285331726074,116.3195481300354,19863.0,20843.75
589,25,13,P13,25,7.55e-05,0.018793710856698453,19860.0,19437.0,107.03782248497009,7.869771480560303,114.9075939655304,19437.0,20787.48
613,26,13,P13,26,7.450000000000001e-05,0.021115343901328743,19960.0,19375.0,108.23033332824707,7.9238340854644775,116.15416741371155,19375.0,20733.153846153848
637,27,13,P13,27,7.35e-05,0.018635819666087627,20370.0,19494.0,106.5577380657196,7.985703945159912,114.54344201087952,19375.0,20687.25925925926
661,28,13,P13,28,7.25e-05,0.007020111326710321,19683.0,20059.0,106.98196983337402,7.944023609161377,114.9259934425354,19375.0,20664.821428571428
685,29,13,P13,29,7.150000000000002e-05,0.01488850254099816,19697.0,19586.0,106.349937915802,7.922888994216919,114.27282691001892,19375.0,20627.620689655174
709,30,13,P13,30,7.05e-05,0.016098942840471864,19668.0,19637.0,107.2324743270874,7.966699123382568,115.19917345046997,19375.0,20594.6
733,31,13,P13,31,6.950000000000001e-05,0.006801070558140054,19987.0,19883.0,106.97282886505127,7.928005933761597,114.90083479881287,19375.0,20571.645161290322
757,32,13,P13,32,6.850000000000001e-05,0.0035034204775001854,19882.0,19492.0,106.77917122840881,7.984046936035156,114.76321816444397,19375.0,20537.90625
781,33,13,P13,33,6.750000000000001e-05,0.006355125427944586,19936.0,19998.0,106.98194527626038,7.909675359725952,114.89162063598633,19375.0,20521.545454545456
805,34,13,P13,34,6.65e-05,0.015295658493414521,19895.0,19840.0,106.4887318611145,7.930833339691162,114.41956520080566,19375.0,20501.5
829,35,13,P13,35,6.55e-05,0.0052271264139562845,19749.0,19737.0,107.08200860023499,7.946427583694458,115.02843618392944,19375.0,20479.657142857144
853,36,13,P13,36,6.450000000000001e-05,0.004444915859494358,19834.0,19832.0,107.2137815952301,7.950934171676636,115.16471576690674,19375.0,20461.666666666668
877,37,13,P13,37,6.35e-05,0.004135238312301226,19506.0,19738.0,107.42452335357666,7.9878644943237305,115.41238784790039,19375.0,20442.108108108107
901,38,13,P13,38,6.25e-05,0.004348778878920712,19852.0,19840.0,107.24675345420837,7.952577352523804,115.19933080673218,19375.0,20426.263157894737
925,39,13,P13,39,6.15e-05,-0.008478707197355106,19697.0,19649.0,108.06344890594482,8.00864291191101,116.07209181785583,19375.0,20406.333333333332
949,40,13,P13,40,6.05e-05,-0.00024982559511954605,19850.0,19562.0,108.04381966590881,7.9782395362854,116.02205920219421,19375.0,20385.225
973,41,13,P13,41,5.95e-05,0.01311876147519797,19697.0,19623.0,107.69413447380066,7.9571754932403564,115.65130996704102,19375.0,20366.634146341465
997,42,13,P13,42,5.85e-05,0.01826589391566813,19619.0,19752.0,106.97693181037903,7.972100019454956,114.94903182983398,19375.0,20352.0
1021,43,13,P13,43,5.7499999999999995e-05,0.01452187163522467,20132.0,19712.0,107.07407236099243,7.954825162887573,115.02889752388,19375.0,20337.116279069767
1045,44,13,P13,44,5.65e-05,0.008957191719673574,19696.0,19725.0,107.24158000946045,7.939201593399048,115.1807816028595,19375.0,20323.204545454544
1069,45,13,P13,45,5.5499999999999994e-05,0.0053935127216391265,19716.0,19649.0,107.92213988304138,7.978079080581665,115.90021896362305,19375.0,20308.222222222223
1093,46,13,P13,46,5.4499999999999997e-05,0.0031378389758174308,19715.0,19615.0,108.15249919891357,7.965343952178955,116.11784315109253,19375.0,20293.152173913044
1117,47,13,P13,47,5.349999999999999e-05,0.0019575213955249637,19645.0,19584.0,107.89141273498535,7.983276844024658,115.87468957901001,19375.0,20278.063829787236
1141,48,13,P13,48,5.25e-05,0.0009659165898483479,19816.0,19526.0,108.1621561050415,7.986102104187012,116.14825820922852,19375.0,20262.395833333332
1165,49,13,P13,49,5.1500000000000005e-05,0.0036183231277391315,19630.0,19556.0,108.02229952812195,8.030355215072632,116.05265474319458,19375.0,20247.979591836734
1189,50,13,P13,50,5.05e-05,0.018855508067645133,19618.0,19560.0,41.52661633491516,3.143305540084839,44.669921875,19375.0,20234.22
1213,51,13,P13,51,4.9500000000000004e-05,0.026601991266943514,19785.0,19402.0,41.56316089630127,3.170290231704712,44.73345112800598,19375.0,20217.901960784315
1237,52,13,P13,52,4.85e-05,0.024058112408965826,19615.0,19718.0,42.196534633636475,3.242558717727661,45.439093351364136,19375.0,20208.28846153846
1261,53,13,P13,53,4.75e-05,0.025012535392306745,19654.0,19800.0,108.57149386405945,8.02695083618164,116.59844470024109,19375.0,20200.584905660377
1285,54,13,P13,54,4.65e-05,0.02408112119883299,19799.0,19622.0,108.99960613250732,8.035188436508179,117.0347945690155,19375.0,20189.87037037037
1309,55,13,P13,55,4.55e-05,0.017806913005188107,19408.0,19508.0,108.80102252960205,8.08739447593689,116.88841700553894,19375.0,20177.47272727273
1333,56,13,P13,56,4.45e-05,0.017923981184139848,19663.0,19508.0,108.98119401931763,8.059602737426758,117.04079675674438,19375.0,20165.51785714286
1357,57,13,P13,57,4.350000000000001e-05,0.011640370241366327,19946.0,19547.0,109.0515341758728,8.082862377166748,117.13439655303955,19375.0,20154.666666666668
1381,58,13,P13,58,4.250000000000001e-05,0.003273731541412417,19654.0,19800.0,108.81031632423401,8.019710302352905,116.83002662658691,19375.0,20148.55172413793
1405,59,13,P13,59,4.1500000000000006e-05,0.009543223306536674,19800.0,19946.0,109.01821184158325,7.964990139007568,116.98320198059082,19375.0,20145.118644067796
1429,60,13,P13,60,4.05e-05,0.013042713282629848,19640.0,19519.0,106.67823958396912,7.827678442001343,114.50591802597046,19375.0,20134.683333333334
1453,61,13,P13,61,3.9500000000000005e-05,0.002535148807510268,19577.0,19596.0,106.58741521835327,7.7848381996154785,114.37225341796875,19375.0,20125.852459016394
1477,62,13,P13,62,3.85e-05,0.0022320629286696203,19731.0,19494.0,106.86890482902527,7.815913200378418,114.68481802940369,19375.0,20115.66129032258
1501,63,13,P13,63,3.7500000000000003e-05,0.006545650539919734,19981.0,19842.0,106.60120224952698,7.890439510345459,114.49164175987244,19375.0,20111.31746031746
