seq,machine,type,op,start,end,duration
136,1,8,0,4731.0,4881.0,150.0
137,1,10,0,4881.0,5031.0,150.0
138,1,8,0,5031.0,5181.0,150.0
139,1,1,1,5181.0,5247.0,66.0
140,1,11,0,5247.0,5604.0,357.0
141,1,10,0,5604.0,5754.0,150.0
142,1,11,0,5754.0,6111.0,357.0
143,1,8,0,6111.0,6261.0,150.0
144,1,11,0,6261.0,6618.0,357.0
145,1,10,0,6618.0,6768.0,150.0
146,1,11,0,6768.0,7125.0,357.0
147,1,8,0,7125.0,7275.0,150.0
148,1,10,0,7275.0,7425.0,150.0
149,1,11,0,7425.0,7782.0,357.0
150,1,1,1,7782.0,7848.0,66.0
151,1,10,0,7848.0,7998.0,150.0
152,1,10,0,7998.0,8148.0,150.0
153,1,11,0,8148.0,8505.0,357.0
154,1,8,0,8505.0,8655.0,150.0
155,1,10,0,8655.0,8805.0,150.0
156,1,11,0,8805.0,9162.0,357.0
157,1,8,0,9162.0,9312.0,150.0
158,1,10,0,9312.0,9462.0,150.0
159,1,11,0,9462.0,9819.0,357.0
160,1,1,1,9819.0,9885.0,66.0
161,1,8,0,9885.0,10035.0,150.0
162,1,11,0,10035.0,10392.0,357.0
163,1,10,0,10392.0,10542.0,150.0
164,1,8,0,10542.0,10692.0,150.0
165,1,10,0,10692.0,10842.0,150.0
166,1,11,0,10842.0,11199.0,357.0
167,1,10,0,11199.0,11349.0,150.0
168,1,8,0,11349.0,11499.0,150.0
169,1,10,0,11499.0,11649.0,150.0
170,1,11,0,11649.0,12006.0,357.0
171,1,1,1,12006.0,12072.0,66.0
172,1,11,0,12072.0,12429.0,357.0
173,1,10,0,12429.0,12579.0,150.0
174,1,11,0,12579.0,12936.0,357.0
175,1,8,0,12936.0,13086.0,150.0
176,1,11,0,13086.0,13443.0,357.0
177,1,8,0,13443.0,13593.0,150.0
178,1,10,0,13593.0,13743.0,150.0
179,1,10,0,13743.0,13893.0,150.0
180,1,11,0,13893.0,14250.0,357.0
181,1,1,1,14250.0,14316.0,66.0
182,1,8,0,14316.0,14466.0,150.0
183,1,10,0,14466.0,14616.0,150.0
184,1,11,0,14616.0,14973.0,357.0
185,1,8,0,14973.0,15123.0,150.0
186,1,10,0,15123.0,15273.0,150.0
187,1,11,0,15273.0,15630.0,357.0
188,1,10,0,15630.0,15780.0,150.0
189,1,11,0,15780.0,16137.0,357.0
190,1,8,0,16137.0,16287.0,150.0
191,1,10,0,16287.0,16437.0,150.0
192,1,1,1,16437.0,16503.0,66.0
193,1,11,0,16503.0,16860.0,357.0
194,1,11,0,16860.0,17217.0,357.0
195,1,10,0,17217.0,17367.0,150.0
196,1,8,0,17367.0,17517.0,150.0
197,1,11,0,17517.0,17874.0,357.0
198,1,10,0,17874.0,18024.0,150.0
199,1,11,0,18024.0,18381.0,357.0
200,1,8,0,18381.0,18531.0,150.0
201,1,10,0,18531.0,18681.0,150.0
202,1,1,1,18681.0,18747.0,66.0
203,1,8,0,18747.0,18897.0,150.0
204,1,10,0,18897.0,19047.0,150.0
205,1,11,0,19047.0,19404.0,357.0
206,1,11,0,19404.0,19761.0,357.0
207,1,8,0,19761.0,19911.0,150.0
208,1,10,0,19911.0,20061.0,150.0
209,1,11,0,20061.0,20418.0,357.0
210,1,10,0,20418.0,20568.0,150.0
211,1,11,0,20568.0,20925.0,357.0
212,1,8,0,20925.0,21075.0,150.0
213,1,1,1,21075.0,21141.0,66.0
214,1,10,0,21141.0,21291.0,150.0
215,1,11,0,21291.0,21648.0,357.0
216,1,8,0,21648.0,21798.0,150.0
217,1,10,0,21798.0,21948.0,150.0
218,1,11,0,21948.0,22305.0,357.0
219,2,6,0,0.0,145.0,145.0
220,2,11,0,145.0,490.0,345.0
221,2,6,1,490.0,614.0,124.0
222,2,10,1,614.0,794.0,180.0
223,2,8,1,794.0,974.0,180.0
224,2,6,0,974.0,1119.0,145.0
225,2,11,0,1119.0,1464.0,345.0
226,2,10,1,1464.0,1644.0,180.0
227,2,6,1,1644.0,1768.0,124.0
228,2,11,1,1768.0,1992.0,224.0
229,2,10,1,1992.0,2172.0,180.0
230,2,6,0,2172.0,2317.0,145.0
231,2,6,1,2317.0,2441.0,124.0
232,2,10,1,2441.0,2621.0,180.0
233,2,11,1,2621.0,2845.0,224.0
234,2,6,0,2845.0,2990.0,145.0
235,2,6,1,2990.0,3114.0,124.0
236,2,10,1,3114.0,3294.0,180.0
237,2,11,1,3294.0,3518.0,224.0
238,2,6,0,3518.0,3663.0,145.0
239,2,10,1,3663.0,3843.0,180.0
240,2,6,1,3843.0,3967.0,124.0
241,2,10,1,3967.0,4147.0,180.0
242,2,6,0,4147.0,4292.0,145.0
243,2,11,1,4292.0,4516.0,224.0
244,2,6,1,4516.0,4640.0,124.0
245,2,11,0,4640.0,4985.0,345.0
246,2,11,1,4985.0,5209.0,224.0
247,2,10,1,5209.0,5389.0,180.0
248,2,6,0,5389.0,5534.0,145.0
249,2,10,1,5534.0,5714.0,180.0
250,2,6,1,5714.0,5838.0,124.0
251,2,6,0,5838.0,5983.0,145.0
252,2,11,1,5983.0,6207.0,224.0
253,2,10,1,6207.0,6387.0,180.0
254,2,6,1,6387.0,6511.0,124.0
255,2,11,1,6511.0,6735.0,224.0
256,2,6,0,6735.0,6880.0,145.0
257,2,10,1,6880.0,7060.0,180.0
258,2,6,1,7060.0,7184.0,124.0
259,2,8,1,7184.0,7364.0,180.0
260,2,6,0,7364.0,7509.0,145.0
261,2,10,1,7509.0,7689.0,180.0
262,2,6,1,7689.0,7813.0,124.0
263,2,11,0,7813.0,8158.0,345.0
264,2,10,1,8158.0,8338.0,180.0
265,2,6,0,8338.0,8483.0,145.0
266,2,11,1,8483.0,8707.0,224.0
267,2,6,1,8707.0,8831.0,124.0
268,2,10,1,8831.0,9011.0,180.0
269,2,6,0,9011.0,9156.0,145.0
270,2,11,1,9156.0,9380.0,224.0
271,2,10,1,9380.0,9560.0,180.0
272,2,6,1,9560.0,9684.0,124.0
273,2,11,1,9684.0,9908.0,224.0
274,2,6,0,9908.0,10053.0,145.0
275,2,10,1,10053.0,10233.0,180.0
276,2,6,1,10233.0,10357.0,124.0
277,2,10,1,10357.0,10537.0,180.0
278,2,11,0,10537.0,10882.0,345.0
279,2,6,0,10882.0,11027.0,145.0
280,2,11,1,11027.0,11251.0,224.0
281,2,11,1,11251.0,11475.0,224.0
282,2,6,1,11475.0,11599.0,124.0
283,2,10,1,11599.0,11779.0,180.0
284,2,6,0,11779.0,11924.0,145.0
285,2,10,1,11924.0,12104.0,180.0
286,2,6,1,12104.0,12228.0,124.0
287,2,6,0,12228.0,12373.0,145.0
288,2,11,1,12373.0,12597.0,224.0
289,2,10,1,12597.0,12777.0,180.0
290,2,6,1,12777.0,12901.0,124.0
291,2,10,1,12901.0,13081.0,180.0
292,2,6,0,13081.0,13226.0,145.0
293,2,11,0,13226.0,13571.0,345.0
294,2,11,1,13571.0,13795.0,224.0
295,2,6,1,13795.0,13919.0,124.0
296,2,10,1,13919.0,14099.0,180.0
297,2,6,0,14099.0,14244.0,145.0
298,2,11,1,14244.0,14468.0,224.0
299,2,6,1,14468.0,14592.0,124.0
300,2,10,1,14592.0,14772.0,180.0
301,2,6,0,14772.0,14917.0,145.0
302,2,11,1,14917.0,15141.0,224.0
303,2,10,1,15141.0,15321.0,180.0
304,2,6,1,15321.0,15445.0,124.0
305,2,8,1,15445.0,15625.0,180.0
306,2,11,1,15625.0,15849.0,224.0
307,2,6,0,15849.0,15994.0,145.0
308,2,10,1,15994.0,16174.0,180.0
309,2,6,1,16174.0,16298.0,124.0
310,2,10,1,16298.0,16478.0,180.0
311,2,6,0,16478.0,16623.0,145.0
312,2,11,1,16623.0,16847.0,224.0
313,2,6,0,16847.0,16992.0,145.0
314,2,6,1,16992.0,17116.0,124.0
315,2,10,1,17116.0,17296.0,180.0
316,2,11,1,17296.0,17520.0,224.0
317,2,11,1,17520.0,17744.0,224.0
318,2,10,1,17744.0,17924.0,180.0
319,2,6,1,17924.0,18048.0,124.0
320,2,6,0,18048.0,18193.0,145.0
321,2,11,1,18193.0,18417.0,224.0
322,2,10,1,18417.0,18597.0,180.0
323,2,6,1,18597.0,18721.0,124.0
324,2,11,0,18721.0,19066.0,345.0
325,2,10,1,19066.0,19246.0,180.0
326,2,6,0,19246.0,19391.0,145.0
327,2,11,1,19391.0,19615.0,224.0
328,2,6,1,19615.0,19739.0,124.0
329,2,10,1,19739.0,19919.0,180.0
330,2,6,0,19919.0,20064.0,145.0
331,2,10,1,20064.0,20244.0,180.0
332,2,6,1,20244.0,20368.0,124.0
333,2,11,1,20368.0,20592.0,224.0
334,2,6,0,20592.0,20737.0,145.0
335,2,10,1,20737.0,20917.0,180.0
336,2,6,1,20917.0,21041.0,124.0
337,2,11,1,21041.0,21265.0,224.0
338,2,11,0,21265.0,21610.0,345.0
339,2,6,0,21610.0,21755.0,145.0
340,2,10,1,21755.0,21935.0,180.0
341,2,6,1,21935.0,22059.0,124.0
342,2,11,1,22059.0,22283.0,224.0
343,2,10,1,22283.0,22463.0,180.0
344,2,6,0,22463.0,22608.0,145.0
345,2,11,1,22608.0,22832.0,224.0
346,2,6,1,22832.0,22956.0,124.0
347,2,10,1,22956.0,23136.0,180.0
348,3,7,0,0.0,245.0,245.0
349,3,2,1,245.0,350.0,105.0
350,3,9,0,350.0,595.0,245.0
351,3,2,1,595.0,700.0,105.0
352,3,5,0,700.0,854.0,154.0
353,3,5,1,854.0,1004.0,150.0
354,3,3,2,1004.0,1149.0,145.0
355,3,2,1,1149.0,1254.0,105.0
356,3,2,1,1254.0,1359.0,105.0
357,3,0,2,1359.0,1509.0,150.0
358,3,7,0,1509.0,1754.0,245.0
359,3,8,1,1754.0,1974.0,220.0
360,3,9,0,1974.0,2219.0,245.0
361,3,2,1,2219.0,2324.0,105.0
362,3,2,1,2324.0,2429.0,105.0
363,3,8,1,2429.0,2649.0,220.0
364,3,7,0,2649.0,2894.0,245.0
365,3,3,2,2894.0,3039.0,145.0
366,3,2,1,3039.0,3144.0,105.0
367,3,9,0,3144.0,3389.0,245.0
368,3,8,1,3389.0,3609.0,220.0
369,3,0,2,3609.0,3759.0,150.0
370,3,2,1,3759.0,3864.0,105.0
371,3,2,1,3864.0,3969.0,105.0
372,3,0,2,3969.0,4119.0,150.0
373,3,7,0,4119.0,4364.0,245.0
374,3,3,2,4364.0,4509.0,145.0
375,3,8,1,4509.0,4729.0,220.0
376,3,2,1,4729.0,4834.0,105.0
377,3,2,1,4834.0,4939.0,105.0
378,3,9,0,4939.0,5184.0,245.0
379,3,5,0,5184.0,5338.0,154.0
380,3,8,1,5338.0,5558.0,220.0
381,3,5,1,5558.0,5708.0,150.0
382,3,7,0,5708.0,5953.0,245.0
383,3,3,2,5953.0,6098.0,145.0
384,3,2,1,6098.0,6203.0,105.0
385,3,2,1,6203.0,6308.0,105.0
386,3,8,1,6308.0,6528.0,220.0
387,3,2,1,6528.0,6633.0,105.0
388,3,9,0,6633.0,6878.0,245.0
389,3,7,0,6878.0,7123.0,245.0
390,3,0,2,7123.0,7273.0,150.0
391,3,2,1,7273.0,7378.0,105.0
392,3,3,2,7378.0,7523.0,145.0
393,3,2,1,7523.0,7628.0,105.0
394,3,2,1,7628.0,7733.0,105.0
395,3,8,1,7733.0,7953.0,220.0
396,3,2,1,7953.0,8058.0,105.0
397,3,7,0,8058.0,8303.0,245.0
398,3,9,0,8303.0,8548.0,245.0
399,3,2,1,8548.0,8653.0,105.0
400,3,2,1,8653.0,8758.0,105.0
401,3,8,1,8758.0,8978.0,220.0
402,3,2,1,8978.0,9083.0,105.0
403,3,3,2,9083.0,9228.0,145.0
404,3,7,0,9228.0,9473.0,245.0
405,3,5,0,9473.0,9627.0,154.0
406,3,5,1,9627.0,9777.0,150.0
407,3,0,2,9777.0,9927.0,150.0
408,3,8,1,9927.0,10147.0,220.0
409,3,9,0,10147.0,10392.0,245.0
410,3,2,1,10392.0,10497.0,105.0
411,3,2,1,10497.0,10602.0,105.0
412,3,8,1,10602.0,10822.0,220.0
413,3,3,2,10822.0,10967.0,145.0
414,3,7,0,10967.0,11212.0,245.0
415,3,0,2,11212.0,11362.0,150.0
416,3,2,1,11362.0,11467.0,105.0
417,3,9,0,11467.0,11712.0,245.0
418,3,8,1,11712.0,11932.0,220.0
419,3,2,1,11932.0,12037.0,105.0
420,3,2,1,12037.0,12142.0,105.0
421,3,7,0,12142.0,12387.0,245.0
422,3,8,1,12387.0,12607.0,220.0
423,3,3,2,12607.0,12752.0,145.0
424,3,2,1,12752.0,12857.0,105.0
425,3,7,0,12857.0,13102.0,245.0
426,3,9,0,13102.0,13347.0,245.0
427,3,2,1,13347.0,13452.0,105.0
428,3,8,1,13452.0,13672.0,220.0
429,3,0,2,13672.0,13822.0,150.0
430,3,3,2,13822.0,13967.0,145.0
431,3,2,1,13967.0,14072.0,105.0
432,3,2,1,14072.0,14177.0,105.0
433,3,5,0,14177.0,14331.0,154.0
434,3,5,1,14331.0,14481.0,150.0
435,3,8,1,14481.0,14701.0,220.0
436,3,0,2,14701.0,14851.0,150.0
437,3,2,1,14851.0,14956.0,105.0
438,3,9,0,14956.0,15201.0,245.0
439,3,7,0,15201.0,15446.0,245.0
440,3,2,1,15446.0,15551.0,105.0
441,3,3,2,15551.0,15696.0,145.0
442,3,2,1,15696.0,15801.0,105.0
443,3,7,0,15801.0,16046.0,245.0
444,3,8,1,16046.0,16266.0,220.0
445,3,2,1,16266.0,16371.0,105.0
446,3,9,0,16371.0,16616.0,245.0
447,3,2,1,16616.0,16721.0,105.0
448,3,2,1,16721.0,16826.0,105.0
449,3,8,1,16826.0,17046.0,220.0
450,3,7,0,17046.0,17291.0,245.0
451,3,3,2,17291.0,17436.0,145.0
452,3,0,2,17436.0,17586.0,150.0
453,3,2,1,17586.0,17691.0,105.0
454,3,9,0,17691.0,17936.0,245.0
455,3,8,1,17936.0,18156.0,220.0
456,3,2,1,18156.0,18261.0,105.0
457,3,3,2,18261.0,18406.0,145.0
458,3,5,0,18406.0,18560.0,154.0
459,3,7,0,18560.0,18805.0,245.0
460,3,2,1,18805.0,18910.0,105.0
461,3,5,1,18910.0,19060.0,150.0
462,3,8,1,19060.0,19280.0,220.0
463,3,0,2,19280.0,19430.0,150.0
464,3,2,1,19430.0,19535.0,105.0
465,3,2,1,19535.0,19640.0,105.0
466,3,9,0,19640.0,19885.0,245.0
467,3,8,1,19885.0,20105.0,220.0
468,3,7,0,20105.0,20350.0,245.0
469,3,2,1,20350.0,20455.0,105.0
470,3,2,1,20455.0,20560.0,105.0
471,3,8,1,20560.0,20780.0,220.0
472,3,3,2,20780.0,20925.0,145.0
473,3,2,1,20925.0,21030.0,105.0
474,3,9,0,21030.0,21275.0,245.0
475,3,0,2,21275.0,21425.0,150.0
476,3,7,0,21425.0,21670.0,245.0
477,3,8,1,21670.0,21890.0,220.0
478,3,2,1,21890.0,21995.0,105.0
479,3,2,1,21995.0,22100.0,105.0
480,3,2,1,22100.0,22205.0,105.0
481,3,3,2,22205.0,22350.0,145.0
482,3,8,1,22350.0,22570.0,220.0
483,4,4,1,302.0,349.0,47.0
484,4,2,2,350.0,450.0,100.0
485,4,11,1,490.0,758.0,268.0
486,4,3,1,758.0,931.0,173.0
487,4,10,2,931.0,971.0,40.0
488,4,2,2,971.0,1071.0,100.0
489,4,8,2,1071.0,1111.0,40.0
490,4,5,2,1111.0,1231.0,120.0
491,4,6,3,1231.0,1371.0,140.0
492,4,11,1,1371.0,1639.0,268.0
493,4,4,1,1639.0,1686.0,47.0
494,4,10,2,1686.0,1726.0,40.0
495,4,2,2,1726.0,1826.0,100.0
496,4,1,3,1826.0,1946.0,120.0
497,4,2,2,1946.0,2046.0,100.0
498,4,8,2,2046.0,2086.0,40.0
499,4,6,3,2086.0,2226.0,140.0
500,4,10,2,2226.0,2266.0,40.0
501,4,4,1,2266.0,2313.0,47.0
502,4,11,1,2313.0,2581.0,268.0
503,4,3,1,2581.0,2754.0,173.0
504,4,8,2,2754.0,2794.0,40.0
505,4,10,2,2794.0,2834.0,40.0
506,4,2,2,2834.0,2934.0,100.0
507,4,6,3,2934.0,3074.0,140.0
508,4,2,2,3074.0,3174.0,100.0
509,4,4,1,3174.0,3221.0,47.0
510,4,2,2,3221.0,3321.0,100.0
511,4,10,2,3321.0,3361.0,40.0
512,4,6,2,3361.0,3506.0,145.0
513,4,6,3,3506.0,3646.0,140.0
514,4,8,2,3646.0,3686.0,40.0
515,4,4,1,3686.0,3733.0,47.0
516,4,11,1,3733.0,4001.0,268.0
517,4,10,2,4001.0,4041.0,40.0
518,4,2,2,4041.0,4141.0,100.0
519,4,3,1,4141.0,4314.0,173.0
520,4,1,3,4314.0,4434.0,120.0
521,4,6,2,4434.0,4579.0,145.0
522,4,6,3,4579.0,4719.0,140.0
523,4,10,2,4719.0,4759.0,40.0
524,4,8,2,4759.0,4799.0,40.0
525,4,2,2,4799.0,4899.0,100.0
526,4,4,1,4899.0,4946.0,47.0
527,4,2,2,4946.0,5046.0,100.0
528,4,2,2,5046.0,5146.0,100.0
529,4,4,1,5146.0,5193.0,47.0
530,4,6,3,5193.0,5333.0,140.0
531,4,11,1,5333.0,5601.0,268.0
532,4,10,2,5601.0,5641.0,40.0
533,4,8,2,5641.0,5681.0,40.0
534,4,3,1,5681.0,5854.0,173.0
535,4,5,2,5854.0,5974.0,120.0
536,4,10,2,5974.0,6014.0,40.0
537,4,4,1,6014.0,6061.0,47.0
538,4,4,1,6061.0,6108.0,47.0
539,4,1,3,6108.0,6228.0,120.0
540,4,6,3,6228.0,6368.0,140.0
541,4,2,2,6368.0,6468.0,100.0
542,4,10,2,6468.0,6508.0,40.0
543,4,2,2,6508.0,6608.0,100.0
544,4,8,2,6608.0,6648.0,40.0
545,4,2,2,6648.0,6748.0,100.0
546,4,6,3,6748.0,6888.0,140.0
547,4,11,1,6888.0,7156.0,268.0
548,4,10,2,7156.0,7196.0,40.0
549,4,3,1,7196.0,7369.0,173.0
550,4,8,2,7369.0,7409.0,40.0
551,4,2,2,7409.0,7509.0,100.0
552,4,4,1,7509.0,7556.0,47.0
553,4,11,1,7556.0,7824.0,268.0
554,4,6,3,7824.0,7964.0,140.0
555,4,10,2,7964.0,8004.0,40.0
556,4,8,2,8004.0,8044.0,40.0
557,4,2,2,8044.0,8144.0,100.0
558,4,2,2,8144.0,8244.0,100.0
559,4,11,1,8244.0,8512.0,268.0
560,4,10,2,8512.0,8552.0,40.0
561,4,4,1,8552.0,8599.0,47.0
562,4,6,3,8599.0,8739.0,140.0
563,4,1,3,8739.0,8859.0,120.0
564,4,3,1,8859.0,9032.0,173.0
565,4,10,2,9032.0,9072.0,40.0
566,4,8,2,9072.0,9112.0,40.0
567,4,2,2,9112.0,9212.0,100.0
568,4,4,1,9212.0,9259.0,47.0
569,4,2,2,9259.0,9359.0,100.0
570,4,6,3,9359.0,9499.0,140.0
571,4,2,2,9499.0,9599.0,100.0
572,4,10,2,9599.0,9639.0,40.0
573,4,4,1,9639.0,9686.0,47.0
574,4,6,2,9686.0,9831.0,145.0
575,4,5,2,9831.0,9951.0,120.0
576,4,2,2,9951.0,10051.0,100.0
577,4,6,3,10051.0,10191.0,140.0
578,4,8,2,10191.0,10231.0,40.0
579,4,11,1,10231.0,10499.0,268.0
580,4,10,2,10499.0,10539.0,40.0
581,4,2,2,10539.0,10639.0,100.0
582,4,3,1,10639.0,10812.0,173.0
583,4,10,2,10812.0,10852.0,40.0
584,4,4,1,10852.0,10899.0,47.0
585,4,8,2,10899.0,10939.0,40.0
586,4,4,1,10939.0,10986.0,47.0
587,4,1,3,10986.0,11106.0,120.0
588,4,6,3,11106.0,11246.0,140.0
589,4,2,2,11246.0,11346.0,100.0
590,4,11,1,11346.0,11614.0,268.0
591,4,6,2,11614.0,11759.0,145.0
592,4,2,2,11759.0,11859.0,100.0
593,4,10,2,11859.0,11899.0,40.0
594,4,6,3,11899.0,12039.0,140.0
595,4,8,2,12039.0,12079.0,40.0
596,4,2,2,12079.0,12179.0,100.0
597,4,10,2,12179.0,12219.0,40.0
598,4,4,1,12219.0,12266.0,47.0
599,4,3,1,12266.0,12439.0,173.0
600,4,2,2,12439.0,12539.0,100.0
601,4,4,1,12539.0,12586.0,47.0
602,4,11,1,12586.0,12854.0,268.0
603,4,8,2,12854.0,12894.0,40.0
604,4,6,3,12894.0,13034.0,140.0
605,4,10,2,13034.0,13074.0,40.0
606,4,2,2,13074.0,13174.0,100.0
607,4,10,2,13174.0,13214.0,40.0
608,4,1,3,13214.0,13334.0,120.0
609,4,4,1,13334.0,13381.0,47.0
610,4,6,3,13381.0,13521.0,140.0
611,4,2,2,13521.0,13621.0,100.0
612,4,3,1,13621.0,13794.0,173.0
613,4,8,2,13794.0,13834.0,40.0
614,4,11,1,13834.0,14102.0,268.0
615,4,10,2,14102.0,14142.0,40.0
616,4,6,2,14142.0,14287.0,145.0
617,4,2,2,14287.0,14387.0,100.0
618,4,6,3,14387.0,14527.0,140.0
619,4,4,1,14527.0,14574.0,47.0
620,4,2,2,14574.0,14674.0,100.0
621,4,5,2,14674.0,14794.0,120.0
622,4,8,2,14794.0,14834.0,40.0
623,4,10,2,14834.0,14874.0,40.0
624,4,6,2,14874.0,15019.0,145.0
625,4,2,2,15019.0,15119.0,100.0
626,4,6,3,15119.0,15259.0,140.0
627,4,4,1,15259.0,15306.0,47.0
628,4,3,1,15306.0,15479.0,173.0
629,4,10,2,15479.0,15519.0,40.0
630,4,1,3,15519.0,15639.0,120.0
631,4,8,2,15639.0,15679.0,40.0
632,4,2,2,15679.0,15779.0,100.0
633,4,4,1,15779.0,15826.0,47.0
634,4,2,2,15826.0,15926.0,100.0
635,4,6,3,15926.0,16066.0,140.0
636,4,11,1,16066.0,16334.0,268.0
637,4,10,2,16334.0,16374.0,40.0
