seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,1,0,0.0,214.0,214.0
2,1,M1,3,0,214.0,301.0,87.0
3,1,M1,2,0,301.0,388.0,87.0
4,1,M1,1,0,388.0,602.0,214.0
5,1,M1,4,0,602.0,730.0,128.0
6,1,M1,2,0,730.0,817.0,87.0
7,1,M1,1,0,817.0,1031.0,214.0
8,1,M1,0,0,1031.0,1278.0,247.0
9,1,M1,3,0,1278.0,1365.0,87.0
10,1,M1,4,0,1365.0,1493.0,128.0
11,1,M1,2,0,1493.0,1580.0,87.0
12,1,M1,1,0,1580.0,1794.0,214.0
13,1,M1,0,0,1794.0,2041.0,247.0
14,1,M1,0,0,2041.0,2288.0,247.0
15,1,M1,4,0,2288.0,2416.0,128.0
16,1,M1,2,0,2416.0,2503.0,87.0
17,1,M1,1,0,2503.0,2717.0,214.0
18,1,M1,3,0,2717.0,2804.0,87.0
19,1,M1,4,0,2804.0,2932.0,128.0
20,1,M1,2,0,2932.0,3019.0,87.0
21,1,M1,0,0,3019.0,3266.0,247.0
22,1,M1,1,0,3266.0,3480.0,214.0
23,1,M1,2,0,3480.0,3567.0,87.0
24,1,M1,4,0,3567.0,3695.0,128.0
25,1,M1,0,0,3695.0,3942.0,247.0
26,1,M1,3,0,3942.0,4029.0,87.0
27,1,M1,1,0,4029.0,4243.0,214.0
28,1,M1,2,0,4243.0,4330.0,87.0
29,1,M1,4,0,4330.0,4458.0,128.0
30,1,M1,0,0,4458.0,4705.0,247.0
31,1,M1,1,0,4705.0,4919.0,214.0
32,1,M1,2,0,4919.0,5006.0,87.0
33,1,M1,4,0,5006.0,5134.0,128.0
34,1,M1,3,0,5134.0,5221.0,87.0
35,1,M1,1,0,5221.0,5435.0,214.0
36,1,M1,2,0,5435.0,5522.0,87.0
37,1,M1,0,0,5522.0,5769.0,247.0
38,1,M1,4,0,5769.0,5897.0,128.0
39,1,M1,1,0,5897.0,6111.0,214.0
40,1,M1,0,0,6111.0,6358.0,247.0
41,1,M1,0,0,6358.0,6605.0,247.0
42,1,M1,2,0,6605.0,6692.0,87.0
43,1,M1,3,0,6692.0,6779.0,87.0
44,1,M1,4,0,6779.0,6907.0,128.0
45,1,M1,1,0,6907.0,7121.0,214.0
46,1,M1,2,0,7121.0,7208.0,87.0
47,1,M1,1,0,7208.0,7422.0,214.0
48,1,M1,4,0,7422.0,7550.0,128.0
49,1,M1,2,0,7550.0,7637.0,87.0
50,1,M1,3,0,7637.0,7724.0,87.0
51,1,M1,0,0,7724.0,7971.0,247.0
52,1,M1,1,0,7971.0,8185.0,214.0
53,1,M1,4,0,8185.0,8313.0,128.0
54,1,M1,2,0,8313.0,8400.0,87.0
55,1,M1,0,0,8400.0,8647.0,247.0
56,1,M1,1,0,8647.0,8861.0,214.0
57,1,M1,0,0,8861.0,9108.0,247.0
58,1,M1,4,0,9108.0,9236.0,128.0
59,1,M1,2,0,9236.0,9323.0,87.0
60,1,M1,3,0,9323.0,9410.0,87.0
61,1,M1,0,0,9410.0,9657.0,247.0
62,1,M1,1,0,9657.0,9871.0,214.0
63,1,M1,0,0,9871.0,10118.0,247.0
64,1,M1,2,0,10118.0,10205.0,87.0
65,1,M1,4,0,10205.0,10333.0,128.0
66,1,M1,0,0,10333.0,10580.0,247.0
67,1,M1,1,0,10580.0,10794.0,214.0
68,1,M1,3,0,10794.0,10881.0,87.0
69,1,M1,2,0,10881.0,10968.0,87.0
70,1,M1,4,0,10968.0,11096.0,128.0
71,1,M1,1,0,11096.0,11310.0,214.0
72,1,M1,0,0,11310.0,11557.0,247.0
