epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
15,1,15,P15,1,9.941666666666667e-05,0.005765573645476252,21891.0,23720.0,112.55625128746033,8.15392804145813,120.71017932891846,23720.0,23720.0
39,2,15,P15,2,9.841666666666667e-05,-0.01145635721331928,21295.0,25730.0,43.45137977600098,3.270843029022217,46.72222280502319,23720.0,24725.0
63,3,15,P15,3,9.741666666666667e-05,-0.019467813603114337,20989.0,24886.0,43.709463596343994,3.3687973022460938,47.07826089859009,23720.0,24778.666666666668
87,4,15,P15,4,9.641666666666666e-05,-0.0022064709137339378,21187.0,23566.0,42.51623058319092,3.4588122367858887,45.97504281997681,23566.0,24475.5
111,5,15,P15,5,9.541666666666668e-05,-0.009204381523886696,21005.0,21510.0,42.93696069717407,3.2620787620544434,46.199039459228516,21510.0,23882.4
135,6,15,P15,6,9.441666666666668e-05,-0.00893035699846223,20825.0,20851.0,43.97055459022522,3.5761709213256836,47.5467255115509,20851.0,23377.166666666668
159,7,15,P15,7,9.341666666666667e-05,0.002738511764619034,20880.0,21583.0,42.99178886413574,3.454150676727295,46.44593954086304,20851.0,23120.85714285714
183,8,15,P15,8,9.241666666666667e-05,0.005459825275465846,21311.0,20281.0,42.886924743652344,3.341993808746338,46.22891855239868,20281.0,22765.875
207,9,15,P15,9,9.141666666666668e-05,0.003387253927940037,20497.0,20549.0,45.43362593650818,3.365851640701294,48.79947757720947,20281.0,22519.555555555555
231,10,15,P15,10,9.041666666666668e-05,0.0045526010217145085,20416.0,20339.0,43.72649073600769,3.5230185985565186,47.24950933456421,20281.0,22301.5
255,11,15,P15,11,8.941666666666667e-05,0.0021276021398080047,20671.0,20292.0,43.595024824142456,3.3415815830230713,46.93660640716553,20281.0,22118.81818181818
279,12,15,P15,12,8.841666666666667e-05,-0.007454344420693815,20257.0,20666.0,45.45798444747925,3.3945364952087402,48.85252094268799,20281.0,21997.75
303,13,15,P15,13,8.741666666666667e-05,0.006106651766458526,20364.0,20334.0,43.82409167289734,3.412855386734009,47.23694705963135,20281.0,21869.76923076923
327,14,15,P15,14,8.641666666666666e-05,0.0032527907933399547,20370.0,20452.0,42.22595262527466,3.2685978412628174,45.494550466537476,20281.0,21768.5
351,15,15,P15,15,8.541666666666666e-05,-4.63877495349152e-05,20386.0,20631.0,44.41793966293335,3.540323495864868,47.95826315879822,20281.0,21692.666666666668
375,16,15,P15,16,8.441666666666668e-05,0.0018592588749015704,20289.0,20712.0,44.49306893348694,3.5164992809295654,48.009568214416504,20281.0,21631.375
399,17,15,P15,17,8.341666666666667e-05,-0.007785489200614393,20357.0,20445.0,43.42304730415344,3.3805878162384033,46.803635120391846,20281.0,21561.58823529412
423,18,15,P15,18,8.241666666666667e-05,0.006111049355240539,20447.0,20740.0,44.914247035980225,3.374311685562134,48.28855872154236,20281.0,21515.944444444445
447,19,15,P15,19,8.141666666666668e-05,-0.000840349322061229,20716.0,20617.0,112.12814545631409,8.252861738204956,120.38100719451904,20281.0,21468.63157894737
471,20,15,P15,20,8.041666666666668e-05,-0.0017162004482997872,20671.0,20470.0,112.45016026496887,8.252310991287231,120.7024712562561,20281.0,21418.7
495,21,15,P15,21,7.941666666666667e-05,0.0005698921358998632,21222.0,20526.0,112.51121377944946,8.28869915008545,120.79991292953491,20281.0,21376.190476190477
519,22,15,P15,22,7.841666666666667e-05,0.0027338906802469864,20776.0,20263.0,112.21683669090271,8.256560802459717,120.47339749336243,20263.0,21325.590909090908
543,23,15,P15,23,7.741666666666667e-05,-0.012634082464501262,20414.0,20505.0,113.28234720230103,8.234283447265625,121.51663064956665,20263.0,21289.91304347826
567,24,15,P15,24,7.641666666666668e-05,-0.001676111117376422,20250.0,20549.0,112.19921374320984,8.204118728637695,120.40333247184753,20263.0,21259.041666666668
591,25,15,P15,25,7.541666666666667e-05,-0.0007077368686623231,20298.0,20109.0,112.2952733039856,8.344570875167847,120.63984417915344,20109.0,21213.04
615,26,15,P15,26,7.441666666666667e-05,0.003038649942027405,20459.0,20298.0,112.58626985549927,8.324169158935547,120.91043901443481,20109.0,21177.846153846152
639,27,15,P15,27,7.341666666666667e-05,0.004355241631856188,20551.0,20209.0,112.21692967414856,8.283706188201904,120.50063586235046,20109.0,21141.962962962964
663,28,15,P15,28,7.241666666666666e-05,-0.009246770350728184,20209.0,20495.0,111.90367817878723,8.259340286254883,120.16301846504211,20109.0,21118.85714285714
687,29,15,P15,29,7.141666666666666e-05,0.002661066311702598,20447.0,20330.0,111.4038815498352,8.275621175765991,119.6795027256012,20109.0,21091.655172413793
711,30,15,P15,30,7.041666666666667e-05,0.005189610150409862,20363.0,20729.0,112.00672650337219,8.268470764160156,120.27519726753235,20109.0,21079.566666666666
735,31,15,P15,31,6.941666666666667e-05,0.004642780913854949,20051.0,20010.0,112.07599258422852,8.323134660720825,120.39912724494934,20010.0,21045.064516129034
759,32,15,P15,32,6.841666666666666e-05,0.004553177175694145,20497.0,20468.0,111.70224261283875,8.30024242401123,120.00248503684998,20010.0,21027.03125
783,33,15,P15,33,6.741666666666667e-05,0.0005288839611239382,20336.0,20206.0,111.1930525302887,8.26974105834961,119.4627935886383,20010.0,21002.151515151516
807,34,15,P15,34,6.641666666666668e-05,0.001980536660994403,20391.0,20583.0,111.44364190101624,8.25417971611023,119.69782161712646,20010.0,20989.823529411766
