seq,machine,type,op,start,end,duration
68,0,1,0,10390.0,10604.0,214.0
69,0,4,0,10604.0,10732.0,128.0
70,0,3,0,10732.0,10819.0,87.0
71,0,1,0,10819.0,11033.0,214.0
72,0,4,0,11033.0,11161.0,128.0
73,0,3,0,11161.0,11248.0,87.0
74,0,1,0,11248.0,11462.0,214.0
75,0,3,0,11462.0,11549.0,87.0
76,0,0,0,11549.0,11796.0,247.0
77,0,1,0,11796.0,12010.0,214.0
78,0,3,0,12010.0,12097.0,87.0
79,0,1,0,12097.0,12311.0,214.0
80,0,4,0,12311.0,12439.0,128.0
81,0,3,0,12439.0,12526.0,87.0
82,0,1,0,12526.0,12740.0,214.0
83,0,3,0,12740.0,12827.0,87.0
84,0,4,0,12827.0,12955.0,128.0
85,0,1,0,12955.0,13169.0,214.0
86,0,3,0,13169.0,13256.0,87.0
87,0,1,0,13256.0,13470.0,214.0
88,0,0,0,13470.0,13717.0,247.0
89,0,3,0,13717.0,13804.0,87.0
90,0,1,0,13804.0,14018.0,214.0
91,0,3,0,14018.0,14105.0,87.0
92,0,4,0,14105.0,14233.0,128.0
93,0,3,0,14233.0,14320.0,87.0
94,0,1,0,14320.0,14534.0,214.0
95,0,3,0,14534.0,14621.0,87.0
96,0,1,0,14621.0,14835.0,214.0
97,0,0,0,14835.0,15082.0,247.0
98,0,4,0,15082.0,15210.0,128.0
99,0,1,0,15210.0,15424.0,214.0
100,0,3,0,15424.0,15511.0,87.0
101,0,3,0,15511.0,15598.0,87.0
102,0,0,0,15598.0,15845.0,247.0
103,0,1,0,15845.0,16059.0,214.0
104,0,4,0,16059.0,16187.0,128.0
105,0,3,0,16187.0,16274.0,87.0
106,0,1,0,16274.0,16488.0,214.0
107,0,1,0,16488.0,16702.0,214.0
108,0,3,0,16702.0,16789.0,87.0
109,0,0,0,16789.0,17036.0,247.0
110,0,4,0,17036.0,17164.0,128.0
111,0,1,0,17164.0,17378.0,214.0
112,0,0,0,17378.0,17625.0,247.0
113,0,0,0,17625.0,17872.0,247.0
114,0,4,0,17872.0,18000.0,128.0
115,0,1,0,18000.0,18214.0,214.0
116,0,1,0,18214.0,18428.0,214.0
117,0,3,0,18428.0,18515.0,87.0
118,0,1,0,18515.0,18729.0,214.0
119,0,4,0,18729.0,18857.0,128.0
120,0,0,0,18857.0,19104.0,247.0
121,1,3,0,0.0,65.0,65.0
122,1,5,0,65.0,210.0,145.0
123,1,0,1,210.0,340.0,130.0
124,1,1,1,340.0,406.0,66.0
125,1,6,0,406.0,563.0,157.0
126,1,1,1,563.0,629.0,66.0
127,1,3,0,629.0,694.0,65.0
128,1,0,1,694.0,824.0,130.0
129,1,2,0,824.0,886.0,62.0
130,1,5,0,886.0,1031.0,145.0
131,1,4,2,1031.0,1131.0,100.0
132,1,1,1,1131.0,1197.0,66.0
133,1,0,1,1197.0,1327.0,130.0
134,1,1,1,1327.0,1393.0,66.0
135,1,6,0,1393.0,1550.0,157.0
136,1,5,0,1550.0,1695.0,145.0
137,1,4,2,1695.0,1795.0,100.0
138,1,1,1,1795.0,1861.0,66.0
139,1,0,1,1861.0,1991.0,130.0
140,1,0,1,1991.0,2121.0,130.0
141,1,5,0,2121.0,2266.0,145.0
142,1,1,1,2266.0,2332.0,66.0
143,1,6,0,2332.0,2489.0,157.0
144,1,4,2,2489.0,2589.0,100.0
145,1,0,1,2589.0,2719.0,130.0
146,1,1,1,2719.0,2785.0,66.0
147,1,5,0,2785.0,2930.0,145.0
148,1,1,1,2930.0,2996.0,66.0
149,1,0,1,2996.0,3126.0,130.0
150,1,6,0,3126.0,3283.0,157.0
151,1,5,0,3283.0,3428.0,145.0
152,1,4,2,3428.0,3528.0,100.0
153,1,0,1,3528.0,3658.0,130.0
154,1,2,0,3658.0,3720.0,62.0
155,1,1,1,3720.0,3786.0,66.0
156,1,0,1,3786.0,3916.0,130.0
157,1,1,1,3916.0,3982.0,66.0
158,1,4,2,3982.0,4082.0,100.0
159,1,5,0,4082.0,4227.0,145.0
160,1,6,0,4227.0,4384.0,157.0
161,1,0,1,4384.0,4514.0,130.0
162,1,1,1,4514.0,4580.0,66.0
163,1,5,0,4580.0,4725.0,145.0
164,1,1,1,4725.0,4791.0,66.0
165,1,4,2,4791.0,4891.0,100.0
166,1,0,1,4891.0,5021.0,130.0
167,1,0,1,5021.0,5151.0,130.0
168,1,6,0,5151.0,5308.0,157.0
169,1,1,1,5308.0,5374.0,66.0
170,1,5,0,5374.0,5519.0,145.0
171,1,5,0,5519.0,5664.0,145.0
172,1,4,2,5664.0,5764.0,100.0
173,1,1,1,5764.0,5830.0,66.0
174,1,0,1,5830.0,5960.0,130.0
175,1,1,1,5960.0,6026.0,66.0
176,1,6,0,6026.0,6183.0,157.0
177,1,2,0,6183.0,6245.0,62.0
178,1,0,1,6245.0,6375.0,130.0
179,1,1,1,6375.0,6441.0,66.0
180,1,0,1,6441.0,6571.0,130.0
181,1,4,2,6571.0,6671.0,100.0
182,1,5,0,6671.0,6816.0,145.0
183,1,5,0,6816.0,6961.0,145.0
184,1,1,1,6961.0,7027.0,66.0
185,1,0,1,7027.0,7157.0,130.0
186,1,6,0,7157.0,7314.0,157.0
187,1,1,1,7314.0,7380.0,66.0
188,1,0,1,7380.0,7510.0,130.0
189,1,1,1,7510.0,7576.0,66.0
190,1,5,0,7576.0,7721.0,145.0
191,1,4,2,7721.0,7821.0,100.0
192,1,0,1,7821.0,7951.0,130.0
193,1,6,0,7951.0,8108.0,157.0
194,1,1,1,8108.0,8174.0,66.0
195,1,4,2,8174.0,8274.0,100.0
196,1,0,1,8274.0,8404.0,130.0
197,1,5,0,8404.0,8549.0,145.0
198,1,1,1,8549.0,8615.0,66.0
199,1,5,0,8615.0,8760.0,145.0
200,1,0,1,8760.0,8890.0,130.0
201,1,2,0,8890.0,8952.0,62.0
202,1,6,0,8952.0,9109.0,157.0
203,1,1,1,9109.0,9175.0,66.0
204,1,1,1,9175.0,9241.0,66.0
205,1,0,1,9241.0,9371.0,130.0
206,1,5,0,9371.0,9516.0,145.0
207,1,4,2,9516.0,9616.0,100.0
208,1,0,1,9616.0,9746.0,130.0
209,1,6,0,9746.0,9903.0,157.0
210,1,1,1,9903.0,9969.0,66.0
211,1,4,2,9969.0,10069.0,100.0
212,1,1,1,10069.0,10135.0,66.0
213,1,0,1,10135.0,10265.0,130.0
214,1,5,0,10265.0,10410.0,145.0
215,1,0,1,10410.0,10540.0,130.0
216,1,5,0,10540.0,10685.0,145.0
217,1,1,1,10685.0,10751.0,66.0
218,1,6,0,10751.0,10908.0,157.0
219,1,1,1,10908.0,10974.0,66.0
220,1,0,1,10974.0,11104.0,130.0
221,1,0,1,11104.0,11234.0,130.0
222,1,5,0,11234.0,11379.0,145.0
223,1,4,2,11379.0,11479.0,100.0
224,1,1,1,11479.0,11545.0,66.0
225,1,2,0,11545.0,11607.0,62.0
226,1,4,2,11607.0,11707.0,100.0
227,1,6,0,11707.0,11864.0,157.0
228,1,0,1,11864.0,11994.0,130.0
229,1,1,1,11994.0,12060.0,66.0
230,1,5,0,12060.0,12205.0,145.0
231,1,0,1,12205.0,12335.0,130.0
232,1,1,1,12335.0,12401.0,66.0
233,1,0,1,12401.0,12531.0,130.0
234,1,1,1,12531.0,12597.0,66.0
235,1,6,0,12597.0,12754.0,157.0
236,1,5,0,12754.0,12899.0,145.0
237,1,4,2,12899.0,12999.0,100.0
238,1,5,0,12999.0,13144.0,145.0
239,1,0,1,13144.0,13274.0,130.0
240,1,1,1,13274.0,13340.0,66.0
241,1,6,0,13340.0,13497.0,157.0
242,1,1,1,13497.0,13563.0,66.0
243,1,0,1,13563.0,13693.0,130.0
244,1,4,2,13693.0,13793.0,100.0
245,1,5,0,13793.0,13938.0,145.0
246,1,0,1,13938.0,14068.0,130.0
247,1,1,1,14068.0,14134.0,66.0
248,1,2,0,14134.0,14196.0,62.0
249,1,1,1,14196.0,14262.0,66.0
250,1,0,1,14262.0,14392.0,130.0
251,1,6,0,14392.0,14549.0,157.0
252,1,4,2,14549.0,14649.0,100.0
253,1,5,0,14649.0,14794.0,145.0
254,1,1,1,14794.0,14860.0,66.0
255,1,5,0,14860.0,15005.0,145.0
256,1,0,1,15005.0,15135.0,130.0
257,1,0,1,15135.0,15265.0,130.0
258,1,1,1,15265.0,15331.0,66.0
259,1,6,0,15331.0,15488.0,157.0
260,1,1,1,15488.0,15554.0,66.0
261,1,4,2,15554.0,15654.0,100.0
262,1,0,1,15654.0,15784.0,130.0
263,1,5,0,15784.0,15929.0,145.0
264,1,1,1,15929.0,15995.0,66.0
265,1,0,1,15995.0,16125.0,130.0
266,1,5,0,16125.0,16270.0,145.0
267,1,6,0,16270.0,16427.0,157.0
268,1,4,2,16427.0,16527.0,100.0
269,1,1,1,16527.0,16593.0,66.0
270,1,0,1,16593.0,16723.0,130.0
271,1,2,0,16723.0,16785.0,62.0
272,1,5,0,16785.0,16930.0,145.0
273,1,1,1,16930.0,16996.0,66.0
274,1,6,0,16996.0,17153.0,157.0
275,1,0,1,17153.0,17283.0,130.0
276,1,1,1,17283.0,17349.0,66.0
277,1,4,2,17349.0,17449.0,100.0
278,1,3,0,17449.0,17514.0,65.0
279,1,5,0,17514.0,17659.0,145.0
280,1,0,1,17659.0,17789.0,130.0
281,1,1,1,17789.0,17855.0,66.0
282,1,5,0,17855.0,18000.0,145.0
283,1,0,1,18000.0,18130.0,130.0
284,1,3,0,18130.0,18195.0,65.0
285,1,6,0,18195.0,18352.0,157.0
286,1,1,1,18352.0,18418.0,66.0
287,1,0,1,18418.0,18548.0,130.0
288,1,4,2,18548.0,18648.0,100.0
289,1,1,1,18648.0,18714.0,66.0
290,1,0,1,18714.0,18844.0,130.0
291,1,5,0,18844.0,18989.0,145.0
292,1,1,1,18989.0,19055.0,66.0
293,1,4,2,19055.0,19155.0,100.0
294,1,0,1,19155.0,19285.0,130.0
295,2,0,0,0.0,100.0,100.0
296,2,0,0,100.0,200.0,100.0
297,2,7,0,200.0,457.0,257.0
298,2,5,1,457.0,580.0,123.0
299,2,6,1,580.0,704.0,124.0
300,2,3,1,704.0,954.0,250.0
301,2,0,0,954.0,1054.0,100.0
302,2,5,1,1054.0,1177.0,123.0
303,2,0,0,1177.0,1277.0,100.0
304,2,0,0,1277.0,1377.0,100.0
305,2,0,0,1377.0,1477.0,100.0
306,2,0,0,1477.0,1577.0,100.0
307,2,6,1,1577.0,1701.0,124.0
308,2,5,1,1701.0,1824.0,123.0
309,2,3,1,1824.0,2074.0,250.0
310,2,3,1,2074.0,2324.0,250.0
311,2,5,1,2324.0,2447.0,123.0
312,2,0,0,2447.0,2547.0,100.0
313,2,6,1,2547.0,2671.0,124.0
314,2,7,0,2671.0,2928.0,257.0
315,2,0,0,2928.0,3028.0,100.0
316,2,5,1,3028.0,3151.0,123.0
317,2,0,0,3151.0,3251.0,100.0
318,2,7,0,3251.0,3508.0,257.0
319,2,6,1,3508.0,3632.0,124.0
320,2,5,1,3632.0,3755.0,123.0
321,2,0,0,3755.0,3855.0,100.0
322,2,0,0,3855.0,3955.0,100.0
323,2,0,0,3955.0,4055.0,100.0
324,2,3,1,4055.0,4305.0,250.0
325,2,5,1,4305.0,4428.0,123.0
326,2,6,1,4428.0,4552.0,124.0
327,2,3,1,4552.0,4802.0,250.0
328,2,5,1,4802.0,4925.0,123.0
329,2,7,0,4925.0,5182.0,257.0
330,2,0,0,5182.0,5282.0,100.0
331,2,0,0,5282.0,5382.0,100.0
332,2,6,1,5382.0,5506.0,124.0
333,2,7,0,5506.0,5763.0,257.0
334,2,5,1,5763.0,5886.0,123.0
335,2,5,1,5886.0,6009.0,123.0
336,2,3,1,6009.0,6259.0,250.0
337,2,6,1,6259.0,6383.0,124.0
338,2,0,0,6383.0,6483.0,100.0
339,2,0,0,6483.0,6583.0,100.0
340,2,7,0,6583.0,6840.0,257.0
341,2,5,1,6840.0,6963.0,123.0
342,2,5,1,6963.0,7086.0,123.0
343,2,0,0,7086.0,7186.0,100.0
344,2,3,1,7186.0,7436.0,250.0
345,2,6,1,7436.0,7560.0,124.0
346,2,0,0,7560.0,7660.0,100.0
347,2,7,0,7660.0,7917.0,257.0
348,2,5,1,7917.0,8040.0,123.0
349,2,0,0,8040.0,8140.0,100.0
350,2,6,1,8140.0,8264.0,124.0
351,2,3,1,8264.0,8514.0,250.0
352,2,3,1,8514.0,8764.0,250.0
353,2,5,1,8764.0,8887.0,123.0
354,2,5,1,8887.0,9010.0,123.0
355,2,7,0,9010.0,9267.0,257.0
356,2,6,1,9267.0,9391.0,124.0
357,2,7,0,9391.0,9648.0,257.0
358,2,5,1,9648.0,9771.0,123.0
359,2,0,0,9771.0,9871.0,100.0
360,2,3,1,9871.0,10121.0,250.0
361,2,6,1,10121.0,10245.0,124.0
362,2,0,0,10245.0,10345.0,100.0
363,2,7,0,10345.0,10602.0,257.0
364,2,5,1,10602.0,10725.0,123.0
365,2,5,1,10725.0,10848.0,123.0
366,2,0,0,10848.0,10948.0,100.0
367,2,6,1,10948.0,11072.0,124.0
368,2,7,0,11072.0,11329.0,257.0
369,2,3,1,11329.0,11579.0,250.0
370,2,5,1,11579.0,11702.0,123.0
371,2,0,0,11702.0,11802.0,100.0
372,2,0,0,11802.0,11902.0,100.0
373,2,6,1,11902.0,12026.0,124.0
374,2,3,1,12026.0,12276.0,250.0
375,2,5,1,12276.0,12399.0,123.0
376,2,3,1,12399.0,12649.0,250.0
377,2,0,0,12649.0,12749.0,100.0
378,2,7,0,12749.0,13006.0,257.0
379,2,5,1,13006.0,13129.0,123.0
380,2,6,1,13129.0,13253.0,124.0
381,2,3,1,13253.0,13503.0,250.0
382,2,5,1,13503.0,13626.0,123.0
383,2,6,1,13626.0,13750.0,124.0
384,2,0,0,13750.0,13850.0,100.0
385,2,3,1,13850.0,14100.0,250.0
386,2,5,1,14100.0,14223.0,123.0
387,2,0,0,14223.0,14323.0,100.0
388,2,3,1,14323.0,14573.0,250.0
389,2,6,1,14573.0,14697.0,124.0
390,2,7,0,14697.0,14954.0,257.0
391,2,5,1,14954.0,15077.0,123.0
392,2,5,1,15077.0,15200.0,123.0
393,2,7,0,15200.0,15457.0,257.0
394,2,0,0,15457.0,15557.0,100.0
395,2,6,1,15557.0,15681.0,124.0
396,2,3,1,15681.0,15931.0,250.0
397,2,5,1,15931.0,16054.0,123.0
398,2,7,0,16054.0,16311.0,257.0
399,2,0,0,16311.0,16411.0,100.0
400,2,3,1,16411.0,16661.0,250.0
401,2,5,1,16661.0,16784.0,123.0
402,2,6,1,16784.0,16908.0,124.0
403,2,3,1,16908.0,17158.0,250.0
404,2,5,1,17158.0,17281.0,123.0
405,2,3,1,17281.0,17531.0,250.0
406,2,6,1,17531.0,17655.0,124.0
407,2,7,0,17655.0,17912.0,257.0
408,2,5,1,17912.0,18035.0,123.0
409,2,5,1,18035.0,18158.0,123.0
410,2,0,0,18158.0,18258.0,100.0
411,2,0,0,18258.0,18358.0,100.0
412,2,6,1,18358.0,18482.0,124.0
413,2,3,1,18482.0,18732.0,250.0
414,2,3,1,18732.0,18982.0,250.0
415,2,5,1,18989.0,19112.0,123.0
416,3,7,0,0.0,245.0,245.0
417,3,3,2,245.0,390.0,145.0
418,3,0,2,390.0,540.0,150.0
419,3,7,0,540.0,785.0,245.0
420,3,7,0,785.0,1030.0,245.0
421,3,3,2,1030.0,1175.0,145.0
422,3,2,1,1175.0,1280.0,105.0
423,3,0,2,1280.0,1430.0,150.0
424,3,4,3,1430.0,1595.0,165.0
425,3,3,2,1595.0,1740.0,145.0
426,3,0,2,1740.0,1890.0,150.0
427,3,3,2,1890.0,2035.0,145.0
428,3,0,2,2035.0,2185.0,150.0
429,3,3,2,2185.0,2330.0,145.0
430,3,4,3,2330.0,2495.0,165.0
431,3,3,2,2495.0,2640.0,145.0
432,3,0,2,2640.0,2790.0,150.0
433,3,0,2,2790.0,2940.0,150.0
434,3,3,2,2940.0,3085.0,145.0
435,3,4,3,3085.0,3250.0,165.0
436,3,3,2,3250.0,3395.0,145.0
437,3,0,2,3395.0,3545.0,150.0
438,3,7,0,3545.0,3790.0,245.0
439,3,0,2,3790.0,3940.0,150.0
440,3,3,2,3940.0,4085.0,145.0
441,3,2,1,4085.0,4190.0,105.0
442,3,3,2,4190.0,4335.0,145.0
443,3,4,3,4335.0,4500.0,165.0
444,3,0,2,4500.0,4650.0,150.0
445,3,0,2,4650.0,4800.0,150.0
446,3,3,2,4800.0,4945.0,145.0
447,3,3,2,4945.0,5090.0,145.0
448,3,4,3,5090.0,5255.0,165.0
449,3,0,2,5255.0,5405.0,150.0
450,3,3,2,5405.0,5550.0,145.0
451,3,0,2,5550.0,5700.0,150.0
452,3,4,3,5700.0,5865.0,165.0
453,3,3,2,5865.0,6010.0,145.0
454,3,0,2,6010.0,6160.0,150.0
455,3,7,0,6160.0,6405.0,245.0
456,3,3,2,6405.0,6550.0,145.0
457,3,0,2,6550.0,6700.0,150.0
458,3,2,1,6700.0,6805.0,105.0
459,3,3,2,6805.0,6950.0,145.0
460,3,0,2,6950.0,7100.0,150.0
461,3,4,3,7100.0,7265.0,165.0
462,3,3,2,7265.0,7410.0,145.0
463,3,0,2,7410.0,7560.0,150.0
464,3,3,2,7560.0,7705.0,145.0
465,3,4,3,7705.0,7870.0,165.0
466,3,0,2,7870.0,8020.0,150.0
467,3,3,2,8020.0,8165.0,145.0
468,3,0,2,8165.0,8315.0,150.0
469,3,4,3,8315.0,8480.0,165.0
470,3,0,2,8480.0,8630.0,150.0
471,3,3,2,8630.0,8775.0,145.0
472,3,3,2,8775.0,8920.0,145.0
473,3,0,2,8920.0,9070.0,150.0
474,3,3,2,9070.0,9215.0,145.0
475,3,2,1,9215.0,9320.0,105.0
476,3,4,3,9320.0,9485.0,165.0
477,3,0,2,9485.0,9635.0,150.0
478,3,7,0,9635.0,9880.0,245.0
479,3,3,2,9880.0,10025.0,145.0
480,3,0,2,10025.0,10175.0,150.0
481,3,3,2,10175.0,10320.0,145.0
482,3,0,2,10320.0,10470.0,150.0
483,3,4,3,10470.0,10635.0,165.0
484,3,3,2,10635.0,10780.0,145.0
485,3,0,2,10780.0,10930.0,150.0
486,3,3,2,10930.0,11075.0,145.0
487,3,4,3,11075.0,11240.0,165.0
488,3,0,2,11240.0,11390.0,150.0
489,3,0,2,11390.0,11540.0,150.0
490,3,7,0,11540.0,11785.0,245.0
491,3,3,2,11785.0,11930.0,145.0
492,3,3,2,11930.0,12075.0,145.0
493,3,0,2,12075.0,12225.0,150.0
494,3,2,1,12225.0,12330.0,105.0
495,3,4,3,12330.0,12495.0,165.0
496,3,3,2,12495.0,12640.0,145.0
497,3,0,2,12640.0,12790.0,150.0
498,3,0,2,12790.0,12940.0,150.0
499,3,3,2,12940.0,13085.0,145.0
500,3,4,3,13085.0,13250.0,165.0
501,3,7,0,13250.0,13495.0,245.0
502,3,0,2,13495.0,13645.0,150.0
503,3,3,2,13645.0,13790.0,145.0
504,3,0,2,13790.0,13940.0,150.0
505,3,3,2,13940.0,14085.0,145.0
506,3,4,3,14085.0,14250.0,165.0
507,3,0,2,14250.0,14400.0,150.0
508,3,3,2,14400.0,14545.0,145.0
509,3,0,2,14545.0,14695.0,150.0
510,3,3,2,14695.0,14840.0,145.0
511,3,2,1,14840.0,14945.0,105.0
512,3,4,3,14945.0,15110.0,165.0
513,3,3,2,15110.0,15255.0,145.0
514,3,0,2,15255.0,15405.0,150.0
515,3,0,2,15405.0,15555.0,150.0
516,3,4,3,15555.0,15720.0,165.0
517,3,3,2,15720.0,15865.0,145.0
518,3,0,2,15865.0,16015.0,150.0
519,3,3,2,16015.0,16160.0,145.0
520,3,0,2,16160.0,16310.0,150.0
521,3,4,3,16310.0,16475.0,165.0
522,3,7,0,16475.0,16720.0,245.0
523,3,3,2,16720.0,16865.0,145.0
524,3,0,2,16865.0,17015.0,150.0
525,3,2,1,17015.0,17120.0,105.0
526,3,4,3,17120.0,17285.0,165.0
527,3,3,2,17285.0,17430.0,145.0
528,3,0,2,17430.0,17580.0,150.0
529,3,3,2,17580.0,17725.0,145.0
530,3,7,0,17725.0,17970.0,245.0
531,3,0,2,17970.0,18120.0,150.0
532,3,3,2,18120.0,18265.0,145.0
533,3,4,3,18265.0,18430.0,165.0
534,3,3,2,18430.0,18575.0,145.0
535,3,0,2,18575.0,18725.0,150.0
536,3,0,2,18725.0,18875.0,150.0
537,3,3,2,18875.0,19020.0,145.0
538,3,0,2,19020.0,19170.0,150.0
539,3,3,2,19170.0,19315.0,145.0
540,3,4,3,19315.0,19480.0,165.0
541,3,0,2,19480.0,19630.0,150.0
542,3,4,3,19630.0,19795.0,165.0
543,4,3,1,65.0,238.0,173.0
544,4,7,2,469.0,614.0,145.0
545,4,5,2,614.0,734.0,120.0
546,4,1,3,734.0,854.0,120.0
547,4,4,1,854.0,901.0,47.0
548,4,7,2,901.0,1046.0,145.0
549,4,6,3,1046.0,1186.0,140.0
550,4,3,1,1186.0,1359.0,173.0
551,4,2,2,1359.0,1459.0,100.0
552,4,5,2,1459.0,1579.0,120.0
553,4,4,1,1579.0,1626.0,47.0
554,4,3,1,1626.0,1799.0,173.0
555,4,1,3,1799.0,1919.0,120.0
556,4,5,2,1919.0,2039.0,120.0
557,4,6,3,2039.0,2179.0,140.0
558,4,1,3,2179.0,2299.0,120.0
559,4,4,1,2299.0,2346.0,47.0
560,4,1,3,2346.0,2466.0,120.0
561,4,5,2,2466.0,2586.0,120.0
562,4,3,1,2586.0,2759.0,173.0
563,4,1,3,2759.0,2879.0,120.0
564,4,3,1,2879.0,3052.0,173.0
565,4,6,3,3052.0,3192.0,140.0
566,4,5,2,3192.0,3312.0,120.0
567,4,4,1,3312.0,3359.0,47.0
568,4,1,3,3359.0,3479.0,120.0
569,4,3,1,3479.0,3652.0,173.0
570,4,1,3,3652.0,3772.0,120.0
571,4,5,2,3772.0,3892.0,120.0
572,4,4,1,3892.0,3939.0,47.0
573,4,3,1,3939.0,4112.0,173.0
574,4,6,3,4112.0,4252.0,140.0
575,4,2,2,4252.0,4352.0,100.0
576,4,1,3,4352.0,4472.0,120.0
577,4,5,2,4472.0,4592.0,120.0
578,4,1,3,4592.0,4712.0,120.0
579,4,4,1,4712.0,4759.0,47.0
580,4,1,3,4759.0,4879.0,120.0
581,4,6,3,4879.0,5019.0,140.0
582,4,5,2,5019.0,5139.0,120.0
583,4,3,1,5139.0,5312.0,173.0
584,4,1,3,5312.0,5432.0,120.0
585,4,4,1,5432.0,5479.0,47.0
586,4,7,2,5479.0,5624.0,145.0
587,4,3,1,5624.0,5797.0,173.0
588,4,1,3,5797.0,5917.0,120.0
589,4,5,2,5917.0,6037.0,120.0
590,4,5,2,6037.0,6157.0,120.0
591,4,6,3,6157.0,6297.0,140.0
592,4,1,3,6297.0,6417.0,120.0
593,4,4,1,6417.0,6464.0,47.0
594,4,3,1,6464.0,6637.0,173.0
595,4,1,3,6637.0,6757.0,120.0
596,4,3,1,6757.0,6930.0,173.0
597,4,2,2,6930.0,7030.0,100.0
598,4,5,2,7030.0,7150.0,120.0
599,4,6,3,7150.0,7290.0,140.0
600,4,1,3,7290.0,7410.0,120.0
601,4,5,2,7410.0,7530.0,120.0
602,4,4,1,7530.0,7577.0,47.0
603,4,1,3,7577.0,7697.0,120.0
604,4,4,1,7697.0,7744.0,47.0
605,4,3,1,7744.0,7917.0,173.0
606,4,6,3,7917.0,8057.0,140.0
607,4,5,2,8057.0,8177.0,120.0
608,4,1,3,8177.0,8297.0,120.0
609,4,1,3,8297.0,8417.0,120.0
610,4,7,2,8417.0,8562.0,145.0
611,4,1,3,8562.0,8682.0,120.0
612,4,6,3,8682.0,8822.0,140.0
613,4,3,1,8822.0,8995.0,173.0
614,4,5,2,8995.0,9115.0,120.0
615,4,5,2,9115.0,9235.0,120.0
616,4,1,3,9235.0,9355.0,120.0
617,4,2,2,9355.0,9455.0,100.0
618,4,4,1,9455.0,9502.0,47.0
619,4,4,1,9502.0,9549.0,47.0
620,4,1,3,9549.0,9669.0,120.0
621,4,3,1,9669.0,9842.0,173.0
622,4,5,2,9842.0,9962.0,120.0
623,4,6,3,9962.0,10102.0,140.0
624,4,1,3,10102.0,10222.0,120.0
625,4,3,1,10222.0,10395.0,173.0
626,4,1,3,10395.0,10515.0,120.0
627,4,3,1,10515.0,10688.0,173.0
628,4,6,3,10688.0,10828.0,140.0
629,4,5,2,10828.0,10948.0,120.0
630,4,5,2,10948.0,11068.0,120.0
631,4,1,3,11068.0,11188.0,120.0
632,4,4,1,11188.0,11235.0,47.0
633,4,1,3,11235.0,11355.0,120.0
634,4,4,1,11355.0,11402.0,47.0
635,4,3,1,11402.0,11575.0,173.0
636,4,7,2,11575.0,11720.0,145.0
637,4,5,2,11720.0,11840.0,120.0
