seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,4,1,2.0,4.0,2.0
2,1,M1,4,1,8.0,10.0,2.0
3,1,M1,0,5,14.0,20.0,6.0
4,1,M1,4,1,20.0,22.0,2.0
5,1,M1,4,1,22.0,24.0,2.0
6,1,M1,4,1,24.0,26.0,2.0
7,1,M1,8,7,36.0,47.0,11.0
8,1,M1,8,7,47.0,58.0,11.0
9,1,M1,0,5,58.0,64.0,6.0
10,1,M1,0,5,64.0,70.0,6.0
11,1,M1,8,7,70.0,81.0,11.0
12,1,M1,0,5,81.0,87.0,6.0
13,1,M1,2,8,87.0,92.0,5.0
14,1,M1,8,7,92.0,103.0,11.0
15,1,M1,8,7,103.0,114.0,11.0
16,1,M1,2,8,120.0,125.0,5.0
17,1,M1,2,8,126.0,131.0,5.0
18,2,M2,7,2,6.0,9.0,3.0
19,2,M2,7,2,9.0,12.0,3.0
20,2,M2,7,2,14.0,17.0,3.0
21,2,M2,8,5,17.0,23.0,6.0
22,2,M2,7,2,23.0,26.0,3.0
23,2,M2,7,2,28.0,31.0,3.0
24,2,M2,8,5,35.0,41.0,6.0
25,2,M2,2,3,41.0,44.0,3.0
26,2,M2,2,3,44.0,47.0,3.0
27,2,M2,8,5,47.0,53.0,6.0
28,2,M2,1,5,53.0,58.0,5.0
29,2,M2,1,5,58.0,63.0,5.0
30,2,M2,2,3,63.0,66.0,3.0
31,2,M2,3,1,66.0,78.0,12.0
32,2,M2,8,5,78.0,84.0,6.0
33,2,M2,8,5,84.0,90.0,6.0
34,2,M2,1,5,90.0,95.0,5.0
35,2,M2,2,3,95.0,98.0,3.0
36,2,M2,1,5,98.0,103.0,5.0
37,2,M2,2,3,103.0,106.0,3.0
38,2,M2,1,5,106.0,111.0,5.0
39,3,M3,4,0,0.0,2.0,2.0
40,3,M3,2,0,2.0,11.0,9.0
41,3,M3,8,3,11.0,14.0,3.0
42,3,M3,2,0,14.0,23.0,9.0
43,3,M3,4,3,23.0,29.0,6.0
44,3,M3,8,3,29.0,32.0,3.0
45,3,M3,2,0,32.0,41.0,9.0
46,3,M3,8,3,41.0,44.0,3.0
47,3,M3,4,5,44.0,45.0,1.0
48,3,M3,4,5,45.0,46.0,1.0
49,3,M3,2,0,46.0,55.0,9.0
50,3,M3,8,3,55.0,58.0,3.0
51,3,M3,2,0,58.0,67.0,9.0
52,3,M3,4,5,67.0,68.0,1.0
53,3,M3,8,3,68.0,71.0,3.0
54,3,M3,4,3,71.0,77.0,6.0
55,3,M3,4,5,89.0,90.0,1.0
56,3,M3,4,5,93.0,94.0,1.0
57,4,M4,4,2,4.0,22.0,18.0
58,4,M4,9,4,22.0,23.0,1.0
59,4,M4,9,4,23.0,24.0,1.0
60,4,M4,1,1,24.0,25.0,1.0
61,4,M4,1,1,25.0,26.0,1.0
62,4,M4,2,1,26.0,38.0,12.0
63,4,M4,2,2,38.0,40.0,2.0
64,4,M4,2,2,40.0,42.0,2.0
65,4,M4,9,4,42.0,43.0,1.0
66,4,M4,1,1,43.0,44.0,1.0
67,4,M4,1,1,44.0,45.0,1.0
68,4,M4,2,1,45.0,57.0,12.0
69,4,M4,2,2,57.0,59.0,2.0
70,4,M4,1,1,59.0,60.0,1.0
71,4,M4,2,1,60.0,72.0,12.0
72,4,M4,2,2,72.0,74.0,2.0
73,4,M4,0,9,74.0,77.0,3.0
74,4,M4,0,9,77.0,80.0,3.0
75,4,M4,0,9,80.0,83.0,3.0
76,4,M4,0,9,83.0,86.0,3.0
77,4,M4,9,4,86.0,87.0,1.0
78,4,M4,2,2,87.0,89.0,2.0
79,4,M4,9,4,97.0,98.0,1.0
80,4,M4,0,9,98.0,101.0,3.0
81,4,M4,2,4,106.0,122.0,16.0
82,5,M5,9,0,0.0,2.0,2.0
83,5,M5,5,1,2.0,4.0,2.0
84,5,M5,1,0,4.0,5.0,1.0
85,5,M5,9,0,5.0,7.0,2.0
86,5,M5,1,0,7.0,8.0,1.0
87,5,M5,5,1,8.0,10.0,2.0
88,5,M5,7,3,10.0,11.0,1.0
89,5,M5,5,2,11.0,15.0,4.0
90,5,M5,7,3,15.0,16.0,1.0
91,5,M5,5,2,16.0,20.0,4.0
92,5,M5,7,3,20.0,21.0,1.0
93,5,M5,9,0,21.0,23.0,2.0
94,5,M5,5,1,23.0,25.0,2.0
95,5,M5,5,2,25.0,29.0,4.0
96,5,M5,7,3,29.0,30.0,1.0
97,5,M5,1,0,30.0,31.0,1.0
98,5,M5,7,3,31.0,32.0,1.0
99,5,M5,0,8,32.0,33.0,1.0
100,5,M5,1,0,33.0,34.0,1.0
101,5,M5,9,0,34.0,36.0,2.0
102,5,M5,1,0,36.0,37.0,1.0
103,5,M5,9,0,37.0,39.0,2.0
104,5,M5,5,1,41.0,43.0,2.0
105,5,M5,5,2,43.0,47.0,4.0
106,5,M5,0,5,52.0,66.0,14.0
107,5,M5,5,1,66.0,68.0,2.0
108,5,M5,5,2,68.0,72.0,4.0
109,5,M5,0,8,76.0,77.0,1.0
110,5,M5,3,6,77.0,78.0,1.0
111,5,M5,0,8,78.0,79.0,1.0
112,5,M5,0,8,79.0,80.0,1.0
113,5,M5,3,6,83.0,84.0,1.0
114,5,M5,3,6,87.0,88.0,1.0
115,5,M5,0,8,97.0,98.0,1.0
116,5,M5,3,6,99.0,100.0,1.0
117,5,M5,3,6,108.0,109.0,1.0
118,6,M6,7,1,3.0,6.0,3.0
119,6,M6,7,1,6.0,9.0,3.0
120,6,M6,7,1,11.0,14.0,3.0
121,6,M6,6,4,16.0,17.0,1.0
122,6,M6,7,1,20.0,23.0,3.0
123,6,M6,6,4,23.0,24.0,1.0
124,6,M6,7,1,25.0,28.0,3.0
125,6,M6,1,3,29.0,33.0,4.0
126,6,M6,6,4,40.0,41.0,1.0
127,6,M6,1,3,51.0,55.0,4.0
128,6,M6,1,3,55.0,59.0,4.0
129,6,M6,1,3,61.0,65.0,4.0
130,6,M6,3,5,76.0,77.0,1.0
131,6,M6,1,8,79.0,82.0,3.0
132,6,M6,3,5,82.0,83.0,1.0
133,6,M6,1,8,83.0,86.0,3.0
134,6,M6,3,5,86.0,87.0,1.0
135,6,M6,2,8,87.0,96.0,9.0
136,6,M6,6,4,96.0,97.0,1.0
137,6,M6,6,4,97.0,98.0,1.0
138,6,M6,3,5,98.0,99.0,1.0
139,6,M6,1,8,104.0,107.0,3.0
140,6,M6,3,5,107.0,108.0,1.0
141,6,M6,1,8,110.0,113.0,3.0
142,6,M6,1,8,121.0,124.0,3.0
143,6,M6,2,8,124.0,133.0,9.0
144,7,M7,8,0,0.0,1.0,1.0
145,7,M7,8,0,1.0,2.0,1.0
146,7,M7,8,0,2.0,3.0,1.0
147,7,M7,8,0,3.0,4.0,1.0
148,7,M7,8,2,4.0,6.0,2.0
149,7,M7,8,0,6.0,7.0,1.0
150,7,M7,9,3,10.0,12.0,2.0
151,7,M7,9,3,16.0,18.0,2.0
152,7,M7,6,6,22.0,24.0,2.0
153,7,M7,6,7,24.0,26.0,2.0
154,7,M7,8,2,26.0,28.0,2.0
155,7,M7,6,6,28.0,30.0,2.0
156,7,M7,6,7,30.0,32.0,2.0
157,7,M7,8,2,32.0,34.0,2.0
158,7,M7,9,3,39.0,41.0,2.0
159,7,M7,3,1,42.0,49.0,7.0
160,7,M7,6,6,49.0,51.0,2.0
161,7,M7,6,7,51.0,53.0,2.0
162,7,M7,8,2,53.0,55.0,2.0
163,7,M7,3,1,55.0,62.0,7.0
164,7,M7,8,2,62.0,64.0,2.0
165,7,M7,3,1,64.0,71.0,7.0
166,7,M7,3,3,71.0,72.0,1.0
167,7,M7,3,3,72.0,73.0,1.0
168,7,M7,3,1,73.0,80.0,7.0
169,7,M7,3,3,80.0,81.0,1.0
170,7,M7,2,7,81.0,82.0,1.0
171,7,M7,9,3,82.0,84.0,2.0
172,7,M7,2,7,84.0,85.0,1.0
173,7,M7,3,3,87.0,88.0,1.0
174,7,M7,3,3,91.0,92.0,1.0
175,7,M7,9,3,95.0,97.0,2.0
176,7,M7,6,6,100.0,102.0,2.0
177,7,M7,6,7,102.0,104.0,2.0
178,7,M7,6,6,104.0,106.0,2.0
179,7,M7,6,7,106.0,108.0,2.0
180,7,M7,2,7,119.0,120.0,1.0
181,7,M7,2,7,123.0,124.0,1.0
182,7,M7,2,7,125.0,126.0,1.0
183,8,M8,0,0,0.0,2.0,2.0
184,8,M8,0,0,2.0,4.0,2.0
185,8,M8,0,0,4.0,6.0,2.0
186,8,M8,9,2,6.0,10.0,4.0
187,8,M8,0,0,10.0,12.0,2.0
188,8,M8,9,2,12.0,16.0,4.0
189,8,M8,0,0,16.0,18.0,2.0
190,8,M8,9,2,35.0,39.0,4.0
191,8,M8,2,4,44.0,63.0,19.0
192,8,M8,3,2,63.0,67.0,4.0
193,8,M8,3,2,67.0,71.0,4.0
194,8,M8,3,2,71.0,75.0,4.0
195,8,M8,9,2,75.0,79.0,4.0
196,8,M8,2,6,79.0,81.0,2.0
197,8,M8,2,6,81.0,83.0,2.0
198,8,M8,3,2,83.0,87.0,4.0
199,8,M8,3,2,87.0,91.0,4.0
200,8,M8,9,2,91.0,95.0,4.0
201,8,M8,2,4,98.0,117.0,19.0
202,8,M8,2,6,117.0,119.0,2.0
203,8,M8,2,6,121.0,123.0,2.0
204,8,M8,2,6,123.0,125.0,2.0
205,9,M9,7,0,0.0,3.0,3.0
206,9,M9,7,0,3.0,6.0,3.0
207,9,M9,4,0,6.0,8.0,2.0
208,9,M9,7,0,8.0,11.0,3.0
209,9,M9,0,3,11.0,13.0,2.0
210,9,M9,4,0,13.0,15.0,2.0
211,9,M9,4,0,15.0,17.0,2.0
212,9,M9,7,0,17.0,20.0,3.0
213,9,M9,4,0,20.0,22.0,2.0
214,9,M9,7,0,22.0,25.0,3.0
215,9,M9,5,4,29.0,30.0,1.0
216,9,M9,0,3,40.0,42.0,2.0
217,9,M9,4,7,48.0,51.0,3.0
218,9,M9,4,7,51.0,54.0,3.0
219,9,M9,0,3,54.0,56.0,2.0
220,9,M9,5,4,56.0,57.0,1.0
221,9,M9,0,3,57.0,59.0,2.0
222,9,M9,1,6,59.0,65.0,6.0
223,9,M9,1,6,65.0,71.0,6.0
224,9,M9,4,7,71.0,74.0,3.0
225,9,M9,5,4,74.0,75.0,1.0
