variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
ablation_no_fluid_state,6,1,6,P6,1,9.979166666666668e-05,0.04417318291962147,5183.0,4735.0,25.997173070907593,1.6358189582824707,27.632992029190063,4735.0,4735.0
ablation_no_fluid_state,30,2,6,P6,2,9.879166666666666e-05,0.051813989877700806,4935.0,4485.0,24.45512890815735,1.5816657543182373,26.036794662475586,4485.0,4610.0
ablation_no_fluid_state,54,3,6,P6,3,9.779166666666667e-05,0.05815507844090462,5119.0,4475.0,24.688825130462646,1.574429988861084,26.26325511932373,4475.0,4565.0
ablation_no_fluid_state,78,4,6,P6,4,9.679166666666667e-05,0.06878846511244774,4970.0,4415.0,24.5277898311615,1.5958998203277588,26.123689651489258,4415.0,4527.5
ablation_no_fluid_state,102,5,6,P6,5,9.579166666666667e-05,0.06278779543936253,4963.0,4285.0,24.400833129882812,1.589280605316162,25.990113735198975,4285.0,4479.0
ablation_no_fluid_state,126,6,6,P6,6,9.479166666666666e-05,0.04920683056116104,5148.0,4245.0,24.36809229850769,1.5862951278686523,25.954387426376343,4245.0,4440.0
ablation_no_fluid_state,150,7,6,P6,7,9.379166666666667e-05,0.02987201837822795,4947.0,4445.0,24.547953605651855,1.607879638671875,26.15583324432373,4245.0,4440.714285714285
ablation_no_fluid_state,174,8,6,P6,8,9.279166666666668e-05,0.05736387148499489,5137.0,4445.0,24.78267765045166,1.596522569656372,26.379200220108032,4245.0,4441.25
ablation_no_fluid_state,198,9,6,P6,9,9.179166666666667e-05,0.03508155420422554,4677.0,4505.0,24.97027850151062,1.622694969177246,26.592973470687866,4245.0,4448.333333333333
ablation_no_fluid_state,222,10,6,P6,10,9.079166666666667e-05,0.07547951489686966,4864.0,4470.0,24.74933648109436,1.6072371006011963,26.356573581695557,4245.0,4450.5
ablation_no_fluid_state,246,11,6,P6,11,8.979166666666668e-05,0.029845332726836205,4542.0,4325.0,25.151912212371826,1.6280465126037598,26.779958724975586,4245.0,4439.090909090909
ablation_no_fluid_state,270,12,6,P6,12,8.879166666666668e-05,0.027630086988210678,4265.0,4080.0,25.20163130760193,1.6031875610351562,26.804818868637085,4080.0,4409.166666666667
ablation_no_fluid_state,294,13,6,P6,13,8.779166666666667e-05,0.014258635696023703,4163.0,4104.0,24.938703298568726,1.5868875980377197,26.525590896606445,4080.0,4385.692307692308
ablation_no_fluid_state,318,14,6,P6,14,8.679166666666667e-05,0.02379528433084488,4080.0,4081.0,9.932525396347046,0.6539506912231445,10.58647608757019,4080.0,4363.928571428572
ablation_no_fluid_state,342,15,6,P6,15,8.579166666666667e-05,-0.00515858072321862,4104.0,4144.0,9.603183031082153,0.6502573490142822,10.253440380096436,4080.0,4349.266666666666
ablation_no_fluid_state,366,16,6,P6,16,8.479166666666666e-05,0.021846889052540064,4072.0,4094.0,10.058394432067871,0.6761841773986816,10.734578609466553,4080.0,4333.3125
ablation_no_fluid_state,390,17,6,P6,17,8.379166666666667e-05,-0.005202442407608032,4114.0,4054.0,9.4093759059906,0.6257889270782471,10.035164833068848,4054.0,4316.882352941177
ablation_no_fluid_state,414,18,6,P6,18,8.279166666666667e-05,-0.007743832073174417,4153.0,4153.0,9.886651515960693,0.6824102401733398,10.569061756134033,4054.0,4307.777777777777
ablation_no_fluid_state,438,19,6,P6,19,8.179166666666667e-05,-0.006629875279031694,4075.0,4084.0,10.151687383651733,0.6816627979278564,10.83335018157959,4054.0,4296.0
ablation_no_fluid_state,462,20,6,P6,20,8.079166666666666e-05,-0.004801895818673074,4077.0,4097.0,9.863660097122192,0.6407783031463623,10.504438400268555,4054.0,4286.05
ablation_no_fluid_state,486,21,6,P6,21,7.979166666666666e-05,0.006405654246918857,4128.0,4027.0,9.783533573150635,0.6401379108428955,10.42367148399353,4027.0,4273.714285714285
ablation_no_fluid_state,510,22,6,P6,22,7.879166666666667e-05,0.004619519575498998,4077.0,4042.0,9.826964139938354,0.6498973369598389,10.476861476898193,4027.0,4263.181818181818
ablation_no_fluid_state,534,23,6,P6,23,7.779166666666667e-05,-0.004034496028907597,4147.0,4117.0,9.665043354034424,0.6381406784057617,10.303184032440186,4027.0,4256.826086956522
ablation_no_fluid_state,558,24,6,P6,24,7.679166666666667e-05,-0.002063026768155396,4080.0,3994.0,9.819605112075806,0.6385359764099121,10.458141088485718,3994.0,4245.875
ablation_no_fluid_state,582,25,6,P6,25,7.579166666666667e-05,-0.018660157918930054,4111.0,4107.0,9.676686525344849,0.650071382522583,10.326757907867432,3994.0,4240.32
ablation_no_fluid_state,606,26,6,P6,26,7.479166666666668e-05,-0.02429772075265646,4119.0,4064.0,10.036424160003662,0.6708660125732422,10.707290172576904,3994.0,4233.538461538462
ablation_no_fluid_state,630,27,6,P6,27,7.379166666666667e-05,-0.00830856990069151,4183.0,4064.0,9.68517780303955,0.6411504745483398,10.32632827758789,3994.0,4227.259259259259
ablation_no_fluid_state,654,28,6,P6,28,7.279166666666667e-05,-0.02056048670783639,4085.0,4057.0,9.879602193832397,0.6845853328704834,10.56418752670288,3994.0,4221.178571428572
ablation_no_fluid_state,678,29,6,P6,29,7.179166666666667e-05,-0.014271804131567478,4181.0,4034.0,9.51532793045044,0.6404995918273926,10.155827522277832,3994.0,4214.724137931034
ablation_no_fluid_state,702,30,6,P6,30,7.079166666666668e-05,-0.01423056679777801,4099.0,4064.0,9.727124452590942,0.6726982593536377,10.39982271194458,3994.0,4209.7
ablation_no_fluid_state,726,31,6,P6,31,6.979166666666668e-05,-0.007443669950589538,4037.0,4085.0,9.665301084518433,0.670630931854248,10.33593201637268,3994.0,4205.677419354839
ablation_no_fluid_state,750,32,6,P6,32,6.879166666666668e-05,-0.010117064462974668,4125.0,4030.0,9.989937782287598,0.6722605228424072,10.662198305130005,3994.0,4200.1875
ablation_no_fluid_state,774,33,6,P6,33,6.779166666666667e-05,-0.006789574516005814,4215.0,4062.0,9.671396255493164,0.618699312210083,10.290095567703247,3994.0,4196.0
ablation_no_fluid_state,798,34,6,P6,34,6.679166666666667e-05,-0.013938801130279899,4127.0,4044.0,10.128222227096558,0.655414342880249,10.783636569976807,3994.0,4191.529411764706
ablation_no_fluid_state,822,35,6,P6,35,6.579166666666668e-05,-0.018147004768252373,4034.0,4205.0,9.79209566116333,0.6674549579620361,10.459550619125366,3994.0,4191.914285714286
ablation_no_fluid_state,846,36,6,P6,36,6.479166666666668e-05,-0.014505879022181034,4081.0,4070.0,10.034262657165527,0.6665139198303223,10.70077657699585,3994.0,4188.527777777777
