seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,0,0,0.0,17.0,17.0
2,1,M1,2,0,17.0,73.0,56.0
3,1,M1,1,0,73.0,103.0,30.0
4,1,M1,1,0,103.0,133.0,30.0
5,1,M1,1,0,133.0,163.0,30.0
6,1,M1,0,0,163.0,180.0,17.0
7,1,M1,1,0,180.0,210.0,30.0
8,1,M1,1,0,210.0,240.0,30.0
9,1,M1,1,0,240.0,270.0,30.0
10,1,M1,0,0,270.0,287.0,17.0
11,1,M1,0,0,287.0,304.0,17.0
12,1,M1,0,0,304.0,321.0,17.0
13,1,M1,0,0,321.0,338.0,17.0
14,1,M1,0,0,338.0,355.0,17.0
15,1,M1,0,0,355.0,372.0,17.0
16,1,M1,2,0,372.0,428.0,56.0
17,1,M1,2,0,428.0,484.0,56.0
18,1,M1,0,0,484.0,501.0,17.0
19,1,M1,0,0,501.0,518.0,17.0
20,1,M1,0,0,518.0,535.0,17.0
21,1,M1,1,0,535.0,565.0,30.0
22,1,M1,1,0,565.0,595.0,30.0
23,1,M1,1,0,595.0,625.0,30.0
24,1,M1,1,0,625.0,655.0,30.0
25,1,M1,1,0,655.0,685.0,30.0
26,1,M1,1,0,685.0,715.0,30.0
27,1,M1,1,0,715.0,745.0,30.0
28,1,M1,1,0,745.0,775.0,30.0
29,1,M1,1,0,775.0,805.0,30.0
30,1,M1,1,0,805.0,835.0,30.0
31,1,M1,1,0,835.0,865.0,30.0
32,1,M1,2,0,865.0,921.0,56.0
33,1,M1,1,0,921.0,951.0,30.0
34,1,M1,1,0,951.0,981.0,30.0
35,1,M1,1,0,981.0,1011.0,30.0
36,1,M1,1,0,1011.0,1041.0,30.0
37,1,M1,1,0,1041.0,1071.0,30.0
38,1,M1,1,0,1071.0,1101.0,30.0
39,1,M1,1,0,1101.0,1131.0,30.0
40,1,M1,1,0,1131.0,1161.0,30.0
41,1,M1,1,0,1161.0,1191.0,30.0
42,1,M1,1,0,1191.0,1221.0,30.0
43,1,M1,2,0,1221.0,1277.0,56.0
44,1,M1,1,0,1277.0,1307.0,30.0
45,1,M1,1,0,1307.0,1337.0,30.0
46,1,M1,1,0,1337.0,1367.0,30.0
47,1,M1,1,0,1367.0,1397.0,30.0
48,1,M1,1,0,1397.0,1427.0,30.0
49,1,M1,1,0,1427.0,1457.0,30.0
50,1,M1,1,0,1457.0,1487.0,30.0
51,1,M1,1,0,1487.0,1517.0,30.0
52,1,M1,2,0,1517.0,1573.0,56.0
53,1,M1,2,0,1573.0,1629.0,56.0
54,1,M1,2,0,1629.0,1685.0,56.0
55,1,M1,0,0,1685.0,1702.0,17.0
56,1,M1,0,0,1702.0,1719.0,17.0
57,1,M1,0,0,1719.0,1736.0,17.0
58,1,M1,0,0,1736.0,1753.0,17.0
59,1,M1,0,0,1753.0,1770.0,17.0
60,1,M1,0,0,1770.0,1787.0,17.0
61,1,M1,0,0,1787.0,1804.0,17.0
62,1,M1,1,0,1804.0,1834.0,30.0
63,1,M1,0,0,1834.0,1851.0,17.0
64,1,M1,0,0,1851.0,1868.0,17.0
65,1,M1,0,0,1868.0,1885.0,17.0
66,1,M1,0,0,1885.0,1902.0,17.0
67,1,M1,0,0,1902.0,1919.0,17.0
68,1,M1,0,0,1919.0,1936.0,17.0
69,1,M1,2,0,1936.0,1992.0,56.0
70,1,M1,1,0,1992.0,2022.0,30.0
71,1,M1,1,0,2022.0,2052.0,30.0
72,1,M1,1,0,2052.0,2082.0,30.0
73,1,M1,1,0,2082.0,2112.0,30.0
74,1,M1,1,0,2112.0,2142.0,30.0
75,1,M1,1,0,2142.0,2172.0,30.0
76,1,M1,2,0,2172.0,2228.0,56.0
77,1,M1,0,0,2228.0,2245.0,17.0
78,2,M2,2,1,73.0,143.0,70.0
79,2,M2,1,1,143.0,198.0,55.0
80,2,M2,1,1,198.0,253.0,55.0
81,2,M2,1,1,253.0,308.0,55.0
82,2,M2,1,1,308.0,363.0,55.0
83,2,M2,0,1,363.0,403.0,40.0
84,2,M2,1,1,403.0,458.0,55.0
85,2,M2,2,1,458.0,528.0,70.0
86,2,M2,1,1,528.0,583.0,55.0
87,2,M2,1,1,583.0,638.0,55.0
88,2,M2,0,1,638.0,678.0,40.0
89,2,M2,1,1,678.0,733.0,55.0
90,2,M2,0,1,733.0,773.0,40.0
91,2,M2,0,1,773.0,813.0,40.0
92,2,M2,0,1,813.0,853.0,40.0
93,2,M2,1,1,853.0,908.0,55.0
94,2,M2,2,1,908.0,978.0,70.0
95,2,M2,1,1,978.0,1033.0,55.0
96,2,M2,1,1,1033.0,1088.0,55.0
97,2,M2,1,1,1088.0,1143.0,55.0
98,2,M2,1,1,1143.0,1198.0,55.0
99,2,M2,1,1,1198.0,1253.0,55.0
100,2,M2,2,1,1253.0,1323.0,70.0
101,2,M2,1,1,1323.0,1378.0,55.0
102,2,M2,1,1,1378.0,1433.0,55.0
103,2,M2,1,1,1433.0,1488.0,55.0
104,2,M2,1,1,1488.0,1543.0,55.0
105,2,M2,1,1,1543.0,1598.0,55.0
106,2,M2,1,1,1598.0,1653.0,55.0
107,2,M2,2,1,1653.0,1723.0,70.0
108,2,M2,1,1,1723.0,1778.0,55.0
109,2,M2,0,1,1778.0,1818.0,40.0
110,2,M2,1,1,1818.0,1873.0,55.0
111,2,M2,1,1,1873.0,1928.0,55.0
112,2,M2,0,1,1928.0,1968.0,40.0
113,2,M2,0,1,1968.0,2008.0,40.0
114,2,M2,2,1,2008.0,2078.0,70.0
115,2,M2,1,1,2078.0,2133.0,55.0
116,2,M2,0,1,2133.0,2173.0,40.0
117,2,M2,1,1,2173.0,2228.0,55.0
118,2,M2,1,1,2228.0,2283.0,55.0
119,2,M2,1,1,2283.0,2338.0,55.0
120,2,M2,1,1,2338.0,2393.0,55.0
121,2,M2,2,1,2393.0,2463.0,70.0
122,2,M2,1,1,2463.0,2518.0,55.0
123,2,M2,0,1,2518.0,2558.0,40.0
124,2,M2,1,1,2558.0,2613.0,55.0
125,2,M2,0,1,2613.0,2653.0,40.0
126,2,M2,1,1,2653.0,2708.0,55.0
127,2,M2,0,1,2708.0,2748.0,40.0
128,2,M2,2,1,2748.0,2818.0,70.0
129,2,M2,1,1,2818.0,2873.0,55.0
130,2,M2,1,1,2873.0,2928.0,55.0
131,2,M2,0,1,2928.0,2968.0,40.0
132,2,M2,0,1,2968.0,3008.0,40.0
133,2,M2,1,1,3008.0,3063.0,55.0
134,2,M2,1,1,3063.0,3118.0,55.0
135,2,M2,1,1,3118.0,3173.0,55.0
136,2,M2,2,1,3173.0,3243.0,70.0
137,2,M2,1,1,3243.0,3298.0,55.0
138,2,M2,2,1,3298.0,3368.0,70.0
139,2,M2,1,1,3368.0,3423.0,55.0
140,2,M2,1,1,3423.0,3478.0,55.0
141,2,M2,0,1,3478.0,3518.0,40.0
142,2,M2,0,1,3518.0,3558.0,40.0
143,2,M2,1,1,3558.0,3613.0,55.0
144,2,M2,1,1,3613.0,3668.0,55.0
145,2,M2,1,1,3668.0,3723.0,55.0
146,3,M3,0,2,47.0,197.0,150.0
147,3,M3,2,2,197.0,287.0,90.0
148,3,M3,0,2,287.0,437.0,150.0
149,3,M3,0,2,437.0,587.0,150.0
150,3,M3,2,2,587.0,677.0,90.0
151,3,M3,0,2,677.0,827.0,150.0
152,3,M3,0,2,827.0,977.0,150.0
153,3,M3,0,2,977.0,1127.0,150.0
154,3,M3,2,2,1127.0,1217.0,90.0
155,3,M3,0,2,1217.0,1367.0,150.0
156,3,M3,2,2,1367.0,1457.0,90.0
157,3,M3,0,2,1457.0,1607.0,150.0
158,3,M3,0,2,1607.0,1757.0,150.0
159,3,M3,2,2,1757.0,1847.0,90.0
160,3,M3,0,2,1847.0,1997.0,150.0
161,3,M3,0,2,1997.0,2147.0,150.0
162,3,M3,2,2,2147.0,2237.0,90.0
163,3,M3,0,2,2237.0,2387.0,150.0
