seq,machine,type,op,start,end,duration
1,0,2,0,0.0,87.0,87.0
2,0,4,0,87.0,215.0,128.0
3,0,1,0,215.0,429.0,214.0
4,0,0,0,429.0,676.0,247.0
5,0,2,0,676.0,763.0,87.0
6,0,4,0,763.0,891.0,128.0
7,0,3,0,891.0,978.0,87.0
8,0,2,0,978.0,1065.0,87.0
9,0,4,0,1065.0,1193.0,128.0
10,0,0,0,1193.0,1440.0,247.0
11,0,1,0,1440.0,1654.0,214.0
12,0,2,0,1654.0,1741.0,87.0
13,0,1,0,1741.0,1955.0,214.0
14,0,0,0,1955.0,2202.0,247.0
15,0,4,0,2202.0,2330.0,128.0
16,0,4,0,2330.0,2458.0,128.0
17,0,2,0,2458.0,2545.0,87.0
18,0,0,0,2545.0,2792.0,247.0
19,0,2,0,2792.0,2879.0,87.0
20,0,4,0,2879.0,3007.0,128.0
21,0,2,0,3007.0,3094.0,87.0
22,0,1,0,3094.0,3308.0,214.0
23,0,4,0,3308.0,3436.0,128.0
24,0,0,0,3436.0,3683.0,247.0
25,0,2,0,3683.0,3770.0,87.0
26,0,1,0,3770.0,3984.0,214.0
27,0,4,0,3984.0,4112.0,128.0
28,0,0,0,4112.0,4359.0,247.0
29,0,2,0,4359.0,4446.0,87.0
30,0,0,0,4446.0,4693.0,247.0
31,0,4,0,4693.0,4821.0,128.0
32,0,2,0,4821.0,4908.0,87.0
33,0,4,0,4908.0,5036.0,128.0
34,0,2,0,5036.0,5123.0,87.0
35,0,1,0,5123.0,5337.0,214.0
36,0,0,0,5337.0,5584.0,247.0
37,0,4,0,5584.0,5712.0,128.0
38,0,1,0,5712.0,5926.0,214.0
39,0,2,0,5926.0,6013.0,87.0
40,0,4,0,6013.0,6141.0,128.0
41,0,2,0,6141.0,6228.0,87.0
42,0,0,0,6228.0,6475.0,247.0
43,0,3,0,6475.0,6562.0,87.0
44,0,2,0,6562.0,6649.0,87.0
45,0,0,0,6649.0,6896.0,247.0
46,0,1,0,6896.0,7110.0,214.0
47,0,4,0,7110.0,7238.0,128.0
48,0,0,0,7238.0,7485.0,247.0
49,0,4,0,7485.0,7613.0,128.0
50,0,2,0,7613.0,7700.0,87.0
51,0,1,0,7700.0,7914.0,214.0
52,0,4,0,7914.0,8042.0,128.0
53,0,2,0,8042.0,8129.0,87.0
54,0,0,0,8129.0,8376.0,247.0
55,0,2,0,8376.0,8463.0,87.0
56,0,1,0,8463.0,8677.0,214.0
57,0,4,0,8677.0,8805.0,128.0
58,0,2,0,8805.0,8892.0,87.0
59,0,0,0,8892.0,9139.0,247.0
60,0,4,0,9139.0,9267.0,128.0
61,0,1,0,9267.0,9481.0,214.0
62,0,0,0,9481.0,9728.0,247.0
63,0,2,0,9728.0,9815.0,87.0
64,0,4,0,9815.0,9943.0,128.0
65,0,0,0,9943.0,10190.0,247.0
66,0,2,0,10190.0,10277.0,87.0
67,0,4,0,10277.0,10405.0,128.0
68,0,1,0,10405.0,10619.0,214.0
69,0,2,0,10619.0,10706.0,87.0
70,0,4,0,10706.0,10834.0,128.0
71,0,0,0,10834.0,11081.0,247.0
72,0,2,0,11081.0,11168.0,87.0
73,0,4,0,11168.0,11296.0,128.0
74,0,1,0,11296.0,11510.0,214.0
75,0,0,0,11510.0,11757.0,247.0
76,0,4,0,11757.0,11885.0,128.0
77,0,3,0,11885.0,11972.0,87.0
78,0,2,0,11972.0,12059.0,87.0
79,0,1,0,12059.0,12273.0,214.0
80,0,0,0,12273.0,12520.0,247.0
81,0,2,0,12520.0,12607.0,87.0
82,0,4,0,12607.0,12735.0,128.0
83,0,4,0,12735.0,12863.0,128.0
84,0,2,0,12863.0,12950.0,87.0
85,0,0,0,12950.0,13197.0,247.0
86,0,1,0,13197.0,13411.0,214.0
87,0,2,0,13411.0,13498.0,87.0
88,0,4,0,13498.0,13626.0,128.0
89,0,0,0,13626.0,13873.0,247.0
90,0,2,0,13873.0,13960.0,87.0
91,0,4,0,13960.0,14088.0,128.0
92,0,0,0,14088.0,14335.0,247.0
93,0,1,0,14335.0,14549.0,214.0
94,0,4,0,14549.0,14677.0,128.0
95,0,2,0,14677.0,14764.0,87.0
96,0,1,0,14764.0,14978.0,214.0
97,0,2,0,14978.0,15065.0,87.0
98,0,0,0,15065.0,15312.0,247.0
99,0,4,0,15312.0,15440.0,128.0
100,0,1,0,15440.0,15654.0,214.0
101,0,2,0,15654.0,15741.0,87.0
102,0,4,0,15741.0,15869.0,128.0
103,0,0,0,15869.0,16116.0,247.0
104,0,2,0,16116.0,16203.0,87.0
105,0,0,0,16203.0,16450.0,247.0
106,0,4,0,16450.0,16578.0,128.0
107,0,1,0,16578.0,16792.0,214.0
108,0,4,0,16792.0,16920.0,128.0
109,0,2,0,16920.0,17007.0,87.0
110,0,3,0,17007.0,17094.0,87.0
111,0,2,0,17094.0,17181.0,87.0
112,0,1,0,17181.0,17395.0,214.0
113,0,2,0,17395.0,17482.0,87.0
114,0,4,0,17482.0,17610.0,128.0
115,0,1,0,17610.0,17824.0,214.0
116,0,0,0,17824.0,18071.0,247.0
117,0,4,0,18071.0,18199.0,128.0
118,0,2,0,18199.0,18286.0,87.0
119,0,4,0,18286.0,18414.0,128.0
120,0,0,0,18414.0,18661.0,247.0
121,0,2,0,18661.0,18748.0,87.0
122,0,4,0,18748.0,18876.0,128.0
123,0,1,0,18876.0,19090.0,214.0
124,0,2,0,19090.0,19177.0,87.0
125,0,4,0,19177.0,19305.0,128.0
126,0,3,0,19305.0,19392.0,87.0
127,0,0,0,19392.0,19639.0,247.0
128,0,1,0,19639.0,19853.0,214.0
129,0,2,0,19853.0,19940.0,87.0
130,0,4,0,19940.0,20068.0,128.0
131,0,0,0,20068.0,20315.0,247.0
132,0,2,0,20315.0,20402.0,87.0
133,0,1,0,20402.0,20616.0,214.0
134,0,4,0,20616.0,20744.0,128.0
135,0,2,0,20744.0,20831.0,87.0
136,0,0,0,20831.0,21078.0,247.0
137,0,1,0,21078.0,21292.0,214.0
138,0,4,0,21292.0,21420.0,128.0
139,0,0,0,21420.0,21667.0,247.0
140,0,2,0,21667.0,21754.0,87.0
141,0,4,0,21754.0,21882.0,128.0
142,0,2,0,21882.0,21969.0,87.0
143,0,1,0,21969.0,22183.0,214.0
144,0,0,0,22183.0,22430.0,247.0
145,0,0,0,22430.0,22677.0,247.0
146,0,2,0,22677.0,22764.0,87.0
147,0,1,0,22764.0,22978.0,214.0
148,0,4,0,22978.0,23106.0,128.0
149,0,2,0,23106.0,23193.0,87.0
150,0,4,0,23193.0,23321.0,128.0
151,0,1,0,23321.0,23535.0,214.0
152,0,0,0,23535.0,23782.0,247.0
153,0,4,0,23782.0,23910.0,128.0
154,0,2,0,23910.0,23997.0,87.0
155,0,0,0,23997.0,24244.0,247.0
156,0,2,0,24244.0,24331.0,87.0
157,0,4,0,24331.0,24459.0,128.0
158,0,1,0,24459.0,24673.0,214.0
159,0,0,0,24673.0,24920.0,247.0
160,0,2,0,24920.0,25007.0,87.0
161,0,4,0,25007.0,25135.0,128.0
162,0,2,0,25135.0,25222.0,87.0
163,0,0,0,25222.0,25469.0,247.0
164,0,4,0,25469.0,25597.0,128.0
165,0,0,0,25597.0,25844.0,247.0
166,0,4,0,25844.0,25972.0,128.0
167,0,2,0,25972.0,26059.0,87.0
168,0,4,0,26059.0,26187.0,128.0
169,0,2,0,26187.0,26274.0,87.0
170,0,0,0,26274.0,26521.0,247.0
171,1,10,0,0.0,150.0,150.0
172,1,10,0,150.0,300.0,150.0
173,1,11,0,300.0,657.0,357.0
174,1,8,0,657.0,807.0,150.0
175,1,1,1,807.0,873.0,66.0
176,1,11,0,873.0,1230.0,357.0
177,1,10,0,1230.0,1380.0,150.0
178,1,11,0,1380.0,1737.0,357.0
179,1,8,0,1737.0,1887.0,150.0
180,1,1,1,1887.0,1953.0,66.0
181,1,10,0,1953.0,2103.0,150.0
182,1,10,0,2103.0,2253.0,150.0
183,1,11,0,2253.0,2610.0,357.0
184,1,10,0,2610.0,2760.0,150.0
185,1,1,1,2760.0,2826.0,66.0
186,1,11,0,2826.0,3183.0,357.0
