epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
23,1,23,P23,1,9.908333333333333e-05,0.0039877896238717115,38523.0,34558.0,76.38668870925903,6.196773529052734,82.58346223831177,34558.0,34558.0
47,2,23,P23,2,9.808333333333334e-05,0.0014670250945658023,37362.0,39086.0,77.94693183898926,6.422990322113037,84.3699221611023,34558.0,36822.0
71,3,23,P23,3,9.708333333333334e-05,0.004652620925168906,37638.0,36867.0,74.90419173240662,6.413387775421143,81.31757950782776,34558.0,36837.0
95,4,23,P23,4,9.608333333333334e-05,0.0021390337476207477,36493.0,36997.0,74.39605927467346,5.956480979919434,80.3525402545929,34558.0,36877.0
119,5,23,P23,5,9.508333333333333e-05,6.50167722986745e-05,36354.0,37120.0,76.85995864868164,6.3592848777771,83.21924352645874,34558.0,36925.6
143,6,23,P23,6,9.408333333333333e-05,-0.00030625353013290024,34995.0,36697.0,76.40261101722717,6.477134466171265,82.87974548339844,34558.0,36887.5
167,7,23,P23,7,9.308333333333334e-05,-0.0036664920376746784,34801.0,36743.0,75.58605408668518,6.228836536407471,81.81489062309265,34558.0,36866.857142857145
191,8,23,P23,8,9.208333333333334e-05,-0.00559598530110504,34078.0,36443.0,77.90562891960144,6.230388402938843,84.13601732254028,34558.0,36813.875
215,9,23,P23,9,9.108333333333334e-05,0.0018357991697744833,34539.0,36478.0,75.31339263916016,6.401462554931641,81.7148551940918,34558.0,36776.555555555555
239,10,23,P23,10,9.008333333333335e-05,0.001702369590930175,33901.0,36478.0,74.8243989944458,6.050739288330078,80.87513828277588,34558.0,36746.7
263,11,23,P23,11,8.908333333333333e-05,0.000473687292469549,33451.0,36478.0,78.28138446807861,6.161011457443237,84.44239592552185,34558.0,36722.27272727273
287,12,23,P23,12,8.808333333333334e-05,0.004345663399102965,35347.0,36143.0,74.90617513656616,6.48686146736145,81.39303660392761,34558.0,36674.0
311,13,23,P23,13,8.708333333333334e-05,0.0019020324814066822,35804.0,36143.0,75.04725861549377,6.138354539871216,81.18561315536499,34558.0,36633.153846153844
335,14,23,P23,14,8.608333333333334e-05,0.0003876595744389176,36151.0,36293.0,77.22660064697266,6.184631586074829,83.41123223304749,34558.0,36608.857142857145
359,15,23,P23,15,8.508333333333333e-05,-5.9154180884693884e-05,35425.0,36293.0,74.61157417297363,6.543652296066284,81.15522646903992,34558.0,36587.8
383,16,23,P23,16,8.408333333333334e-05,0.0021660745187546127,35947.0,35878.0,75.80507016181946,6.2448039054870605,82.04987406730652,34558.0,36543.4375
407,17,23,P23,17,8.308333333333334e-05,-0.0015048275922059215,35101.0,36293.0,78.16673851013184,6.182389259338379,84.34912776947021,34558.0,36528.705882352944
431,18,23,P23,18,8.208333333333334e-05,-0.0016468524736410473,35497.0,36293.0,193.79869198799133,15.197524785995483,208.99621677398682,34558.0,36515.61111111111
455,19,23,P23,19,8.108333333333333e-05,0.0013128408183027723,34501.0,36628.0,195.2390251159668,15.220780611038208,210.459805727005,34558.0,36521.52631578947
479,20,23,P23,20,8.008333333333333e-05,-0.0031002892189592656,34501.0,36628.0,195.8096947669983,15.220690250396729,211.03038501739502,34558.0,36526.85
503,21,23,P23,21,7.908333333333334e-05,0.00014075886299126848,35278.0,36628.0,195.3517725467682,15.216111183166504,210.5678837299347,34558.0,36531.666666666664
