seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,1,0,0.0,30.0,30.0
2,1,M1,0,0,30.0,47.0,17.0
3,1,M1,1,0,47.0,77.0,30.0
4,1,M1,1,0,77.0,107.0,30.0
5,1,M1,2,0,107.0,163.0,56.0
6,1,M1,1,0,163.0,193.0,30.0
7,1,M1,0,0,193.0,210.0,17.0
8,1,M1,1,0,210.0,240.0,30.0
9,1,M1,1,0,240.0,270.0,30.0
10,1,M1,1,0,270.0,300.0,30.0
11,1,M1,1,0,300.0,330.0,30.0
12,1,M1,0,0,330.0,347.0,17.0
13,1,M1,1,0,347.0,377.0,30.0
14,1,M1,1,0,377.0,407.0,30.0
15,1,M1,1,0,407.0,437.0,30.0
16,1,M1,0,0,437.0,454.0,17.0
17,1,M1,1,0,454.0,484.0,30.0
18,1,M1,2,0,484.0,540.0,56.0
19,1,M1,1,0,540.0,570.0,30.0
20,1,M1,1,0,570.0,600.0,30.0
21,1,M1,1,0,600.0,630.0,30.0
22,1,M1,0,0,630.0,647.0,17.0
23,1,M1,1,0,647.0,677.0,30.0
24,1,M1,1,0,677.0,707.0,30.0
25,1,M1,1,0,707.0,737.0,30.0
26,1,M1,0,0,737.0,754.0,17.0
27,1,M1,1,0,754.0,784.0,30.0
28,1,M1,1,0,784.0,814.0,30.0
29,1,M1,2,0,814.0,870.0,56.0
30,1,M1,1,0,870.0,900.0,30.0
31,1,M1,1,0,900.0,930.0,30.0
32,1,M1,0,0,930.0,947.0,17.0
33,1,M1,1,0,947.0,977.0,30.0
34,1,M1,1,0,977.0,1007.0,30.0
35,1,M1,1,0,1007.0,1037.0,30.0
36,1,M1,0,0,1037.0,1054.0,17.0
37,1,M1,1,0,1054.0,1084.0,30.0
38,1,M1,1,0,1084.0,1114.0,30.0
39,1,M1,1,0,1114.0,1144.0,30.0
40,1,M1,0,0,1144.0,1161.0,17.0
41,1,M1,1,0,1161.0,1191.0,30.0
42,1,M1,2,0,1191.0,1247.0,56.0
43,1,M1,1,0,1247.0,1277.0,30.0
44,1,M1,1,0,1277.0,1307.0,30.0
45,1,M1,1,0,1307.0,1337.0,30.0
46,1,M1,0,0,1337.0,1354.0,17.0
47,1,M1,1,0,1354.0,1384.0,30.0
48,1,M1,1,0,1384.0,1414.0,30.0
49,1,M1,1,0,1414.0,1444.0,30.0
50,1,M1,1,0,1444.0,1474.0,30.0
51,1,M1,0,0,1474.0,1491.0,17.0
52,1,M1,1,0,1491.0,1521.0,30.0
53,1,M1,1,0,1521.0,1551.0,30.0
54,1,M1,2,0,1551.0,1607.0,56.0
55,1,M1,1,0,1607.0,1637.0,30.0
56,1,M1,1,0,1637.0,1667.0,30.0
57,1,M1,0,0,1667.0,1684.0,17.0
58,1,M1,1,0,1684.0,1714.0,30.0
59,1,M1,1,0,1714.0,1744.0,30.0
60,1,M1,0,0,1744.0,1761.0,17.0
61,1,M1,0,0,1761.0,1778.0,17.0
62,1,M1,2,0,1778.0,1834.0,56.0
63,1,M1,0,0,1834.0,1851.0,17.0
64,1,M1,0,0,1851.0,1868.0,17.0
65,1,M1,2,0,1868.0,1924.0,56.0
66,1,M1,0,0,1924.0,1941.0,17.0
67,1,M1,0,0,1941.0,1958.0,17.0
68,1,M1,2,0,1958.0,2014.0,56.0
69,1,M1,0,0,2014.0,2031.0,17.0
70,1,M1,0,0,2031.0,2048.0,17.0
71,1,M1,2,0,2048.0,2104.0,56.0
