seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,3,2,10.0,12.0,2.0
2,1,M1,4,2,15.0,26.0,11.0
3,1,M1,3,2,26.0,28.0,2.0
4,1,M1,2,1,32.0,48.0,16.0
5,1,M1,2,4,48.0,49.0,1.0
6,1,M1,1,9,61.0,76.0,15.0
7,1,M1,4,5,76.0,82.0,6.0
8,1,M1,2,4,82.0,83.0,1.0
9,1,M1,3,2,83.0,85.0,2.0
10,1,M1,1,9,85.0,100.0,15.0
11,1,M1,2,4,100.0,101.0,1.0
12,1,M1,1,9,101.0,116.0,15.0
13,1,M1,4,5,116.0,122.0,6.0
14,1,M1,3,2,122.0,124.0,2.0
15,1,M1,2,4,124.0,125.0,1.0
16,1,M1,3,2,125.0,127.0,2.0
17,1,M1,2,1,127.0,143.0,16.0
18,1,M1,4,5,143.0,149.0,6.0
19,1,M1,1,9,149.0,164.0,15.0
20,1,M1,2,4,164.0,165.0,1.0
21,1,M1,4,5,165.0,171.0,6.0
22,1,M1,3,2,171.0,173.0,2.0
23,1,M1,1,9,173.0,188.0,15.0
24,1,M1,4,5,188.0,194.0,6.0
25,1,M1,2,4,194.0,195.0,1.0
26,1,M1,2,4,195.0,196.0,1.0
27,1,M1,3,2,196.0,198.0,2.0
28,1,M1,1,9,198.0,213.0,15.0
29,1,M1,4,5,213.0,219.0,6.0
30,1,M1,3,2,219.0,221.0,2.0
31,1,M1,3,2,221.0,223.0,2.0
32,1,M1,1,9,223.0,238.0,15.0
33,1,M1,4,5,238.0,244.0,6.0
34,1,M1,2,4,244.0,245.0,1.0
35,1,M1,4,2,245.0,256.0,11.0
36,1,M1,4,5,256.0,262.0,6.0
37,1,M1,1,9,262.0,277.0,15.0
38,1,M1,2,4,277.0,278.0,1.0
39,1,M1,3,2,278.0,280.0,2.0
40,1,M1,1,9,280.0,295.0,15.0
41,1,M1,4,5,295.0,301.0,6.0
42,1,M1,2,4,301.0,302.0,1.0
43,1,M1,4,5,303.0,309.0,6.0
44,1,M1,1,9,312.0,327.0,15.0
45,2,M2,3,0,0.0,9.0,9.0
46,2,M2,3,0,9.0,18.0,9.0
47,2,M2,2,1,18.0,29.0,11.0
48,2,M2,1,3,29.0,31.0,2.0
49,2,M2,3,0,31.0,40.0,9.0
50,2,M2,1,3,40.0,42.0,2.0
51,2,M2,2,3,42.0,47.0,5.0
52,2,M2,3,7,47.0,48.0,1.0
53,2,M2,2,1,48.0,59.0,11.0
54,2,M2,2,3,59.0,64.0,5.0
55,2,M2,1,3,64.0,66.0,2.0
56,2,M2,2,1,66.0,77.0,11.0
57,2,M2,1,7,77.0,87.0,10.0
58,2,M2,3,7,87.0,88.0,1.0
59,2,M2,1,3,88.0,90.0,2.0
60,2,M2,2,3,90.0,95.0,5.0
61,2,M2,3,0,95.0,104.0,9.0
62,2,M2,2,3,104.0,109.0,5.0
63,2,M2,3,0,109.0,118.0,9.0
64,2,M2,3,7,118.0,119.0,1.0
65,2,M2,1,3,119.0,121.0,2.0
66,2,M2,3,0,121.0,130.0,9.0
67,2,M2,3,0,130.0,139.0,9.0
68,2,M2,1,3,139.0,141.0,2.0
69,2,M2,3,0,141.0,150.0,9.0
70,2,M2,2,3,150.0,155.0,5.0
71,2,M2,1,3,155.0,157.0,2.0
72,2,M2,2,1,157.0,168.0,11.0
73,2,M2,3,7,168.0,169.0,1.0
