epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
17,1,17,P17,1,9.933333333333334e-05,-0.015621529798954726,23558.0,25134.0,138.36540174484253,10.30079174041748,148.66619348526,25134.0,25134.0
41,2,17,P17,2,9.833333333333333e-05,0.0024211481679230927,23262.0,24254.0,53.80003356933594,4.133074522018433,57.93310809135437,24254.0,24694.0
65,3,17,P17,3,9.733333333333335e-05,-0.012934573832899332,22177.0,23951.0,52.654932498931885,4.420616388320923,57.07554888725281,23951.0,24446.333333333332
89,4,17,P17,4,9.633333333333335e-05,-0.01182795751374215,22539.0,23565.0,52.87930512428284,4.118110179901123,56.99741530418396,23565.0,24226.0
113,5,17,P17,5,9.533333333333334e-05,-0.013962672231718898,23196.0,22459.0,53.952266216278076,4.3870885372161865,58.33935475349426,22459.0,23872.6
137,6,17,P17,6,9.433333333333334e-05,-0.003009259401005693,23693.0,21998.0,52.87538766860962,4.508032321929932,57.38341999053955,21998.0,23560.166666666668
161,7,17,P17,7,9.333333333333334e-05,-0.009375179139897227,22045.0,21826.0,52.38273882865906,4.112726449966431,56.49546527862549,21826.0,23312.428571428572
185,8,17,P17,8,9.233333333333333e-05,-0.0018558672483777628,21926.0,21428.0,56.178038120269775,4.2458577156066895,60.423895835876465,21428.0,23076.875
209,9,17,P17,9,9.133333333333334e-05,-0.002376467248541303,21686.0,21876.0,53.239251375198364,4.469645977020264,57.70889735221863,21428.0,22943.444444444445
233,10,17,P17,10,9.033333333333334e-05,-0.0002602954104077071,21783.0,21558.0,52.42279601097107,4.141730070114136,56.564526081085205,21428.0,22804.9
257,11,17,P17,11,8.933333333333334e-05,0.001038531176163815,21490.0,21728.0,55.485214710235596,4.1966493129730225,59.68186402320862,21428.0,22707.0
281,12,17,P17,12,8.833333333333333e-05,0.00057403888204135,21696.0,21876.0,53.39473533630371,4.3350303173065186,57.72976565361023,21428.0,22637.75
305,13,17,P17,13,8.733333333333333e-05,0.0002645583033881849,21718.0,21746.0,51.97829055786133,4.090613603591919,56.06890416145325,21428.0,22569.153846153848
329,14,17,P17,14,8.633333333333334e-05,0.0015568137750960886,21693.0,22396.0,53.162190198898315,4.47380805015564,57.635998249053955,21428.0,22556.785714285714
353,15,17,P17,15,8.533333333333334e-05,-6.632043478020933e-05,21688.0,21859.0,52.85023307800293,4.446433782577515,57.296666860580444,21428.0,22510.266666666666
377,16,17,P17,16,8.433333333333333e-05,0.0028417358815204354,21849.0,21818.0,53.13158178329468,4.15625,57.28783178329468,21428.0,22467.0
401,17,17,P17,17,8.333333333333334e-05,0.002431135857477784,21605.0,21501.0,54.55222749710083,4.241153955459595,58.793381452560425,21428.0,22410.176470588234
425,18,17,P17,18,8.233333333333333e-05,0.004291033220943064,21978.0,21896.0,137.00331020355225,10.357563734054565,147.3608739376068,21428.0,22381.61111111111
449,19,17,P17,19,8.133333333333334e-05,0.0024892864108551293,21818.0,21948.0,137.4331500530243,10.381035327911377,147.81418538093567,21428.0,22358.78947368421
473,20,17,P17,20,8.033333333333334e-05,0.00022380854934453965,21688.0,21306.0,137.30686402320862,10.316624402999878,147.6234884262085,21306.0,22306.15
497,21,17,P17,21,7.933333333333334e-05,0.006661908072419465,22078.0,21956.0,136.56245613098145,10.324431419372559,146.886887550354,21306.0,22289.47619047619
521,22,17,P17,22,7.833333333333333e-05,0.0035814274102449416,21752.0,21696.0,137.34261441230774,10.459260702133179,147.80187511444092,21306.0,22262.5
545,23,17,P17,23,7.733333333333333e-05,-0.004567628563381732,21473.0,21603.0,137.09171199798584,10.368058443069458,147.4597704410553,21306.0,22233.82608695652
569,24,17,P17,24,7.633333333333334e-05,-0.00024127299766405486,21300.0,21834.0,136.8829915523529,10.43505859375,147.3180501461029,21306.0,22217.166666666668
593,25,17,P17,25,7.533333333333334e-05,-0.0014560153817001265,21617.0,20953.0,137.27522015571594,10.43256163597107,147.707781791687,20953.0,22166.6
617,26,17,P17,26,7.433333333333334e-05,-0.0009689656135378755,21277.0,21044.0,138.30824041366577,10.550702333450317,148.8589427471161,20953.0,22123.423076923078
641,27,17,P17,27,7.333333333333334e-05,0.0007108256395440549,21211.0,21470.0,137.50101947784424,10.328204870223999,147.82922434806824,20953.0,22099.222222222223
665,28,17,P17,28,7.233333333333335e-05,-0.002090735040837899,21403.0,21343.0,136.5211260318756,10.392332553863525,146.91345858573914,20953.0,22072.214285714286
689,29,17,P17,29,7.133333333333334e-05,0.0035166462184861302,21433.0,21633.0,136.70879483222961,10.397943258285522,147.10673809051514,20953.0,22057.068965517243
713,30,17,P17,30,7.033333333333334e-05,0.0011641641627647913,21448.0,21893.0,137.76963067054749,10.408074855804443,148.17770552635193,20953.0,22051.6
737,31,17,P17,31,6.933333333333334e-05,0.0025351840769872068,21170.0,21269.0,137.64786839485168,10.433346271514893,148.08121466636658,20953.0,22026.354838709678
761,32,17,P17,32,6.833333333333333e-05,0.0006817835528636351,21312.0,21517.0,137.6057744026184,10.419845581054688,148.0256199836731,20953.0,22010.4375
785,33,17,P17,33,6.733333333333333e-05,0.0006290699820965528,21262.0,21311.0,137.2010145187378,10.4193274974823,147.6203420162201,20953.0,21989.242424242424
809,34,17,P17,34,6.633333333333334e-05,0.004856559203471988,21818.0,21578.0,137.33665251731873,10.377689123153687,147.7143416404724,20953.0,21977.147058823528
833,35,17,P17,35,6.533333333333334e-05,0.004313399305101484,21343.0,21473.0,137.17325019836426,10.367081880569458,147.54033207893372,20953.0,21962.742857142857
857,36,17,P17,36,6.433333333333333e-05,0.005560497310943902,21639.0,21649.0,137.5188136100769,10.430700540542603,147.9495141506195,20953.0,21954.027777777777
881,37,17,P17,37,6.333333333333333e-05,0.0022661806957330554,21363.0,21545.0,137.20843863487244,10.397744417190552,147.606183052063,20953.0,21942.972972972973
905,38,17,P17,38,6.233333333333334e-05,0.002938889985671267,21468.0,21405.0,137.20651578903198,10.395790576934814,147.6023063659668,20953.0,21928.815789473683
929,39,17,P17,39,6.133333333333334e-05,0.0016691019976860844,21117.0,21343.0,137.74454164505005,10.457678079605103,148.20221972465515,20953.0,21913.79487179487
953,40,17,P17,40,6.0333333333333334e-05,0.002801643425482325,21401.0,21213.0,137.8136727809906,10.449105501174927,148.26277828216553,20953.0,21896.275
977,41,17,P17,41,5.933333333333333e-05,0.000629262776055839,21294.0,21473.0,137.31752562522888,10.379875659942627,147.6974012851715,20953.0,21885.951219512193
1001,42,17,P17,42,5.8333333333333326e-05,0.000401562321712845,21260.0,21213.0,137.27471160888672,10.356931686401367,147.6316432952881,20953.0,21869.928571428572
1025,43,17,P17,43,5.733333333333333e-05,0.0025009951263200493,21567.0,21341.0,138.07628989219666,10.357458353042603,148.43374824523926,20953.0,21857.627906976744
1049,44,17,P17,44,5.633333333333334e-05,0.001831188116921112,21591.0,21336.0,136.97463989257812,10.439314603805542,147.41395449638367,20953.0,21845.772727272728
1073,45,17,P17,45,5.5333333333333334e-05,0.0026455689512658864,21277.0,20821.0,137.39448881149292,10.490750312805176,147.8852391242981,20821.0,21823.0
1097,46,17,P17,46,5.433333333333334e-05,0.0025258123700041325,21199.0,21083.0,137.5087878704071,10.439435720443726,147.94822359085083,20821.0,21806.91304347826
1121,47,17,P17,47,5.333333333333333e-05,0.0012969856536074076,21282.0,21243.0,138.24793815612793,10.46554160118103,148.71347975730896,20821.0,21794.91489361702
1145,48,17,P17,48,5.2333333333333336e-05,-0.00204023371625226,21083.0,20998.0,138.24906659126282,10.318978309631348,148.56804490089417,20821.0,21778.3125
1169,49,17,P17,49,5.133333333333333e-05,-0.0016269831219688057,21116.0,21473.0,138.0789794921875,10.31526780128479,148.3942472934723,20821.0,21772.081632653062
1193,50,17,P17,50,5.033333333333334e-05,-2.4452810794173275e-05,21009.0,21075.0,53.658974170684814,4.208670139312744,57.86764430999756,20821.0,21758.14
1217,51,17,P17,51,4.933333333333333e-05,0.003273948340211064,21213.0,21083.0,53.7419810295105,4.152760982513428,57.894742012023926,20821.0,21744.901960784315
1241,52,17,P17,52,4.8333333333333334e-05,2.7497837254486513e-05,20905.0,20626.0,53.22937750816345,4.237095355987549,57.466472864151,20626.0,21723.384615384617
1265,53,17,P17,53,4.733333333333334e-05,0.0017856180347735062,20781.0,20764.0,138.6216917037964,10.515089511871338,149.13678121566772,20626.0,21705.283018867925
1289,54,17,P17,54,4.633333333333334e-05,-0.0004540976482530823,20921.0,20835.0,138.17767715454102,10.327293395996094,148.5049705505371,20626.0,21689.166666666668
1313,55,17,P17,55,4.533333333333334e-05,-0.0003264416183810681,20998.0,21177.0,137.70360136032104,10.329785108566284,148.03338646888733,20626.0,21679.854545454546
1337,56,17,P17,56,4.433333333333334e-05,0.002760624181246385,21036.0,20903.0,137.13334608078003,10.508597135543823,147.64194321632385,20626.0,21665.98214285714
1361,57,17,P17,57,4.3333333333333334e-05,0.0019823010894469916,20787.0,21081.0,137.3095383644104,10.312553882598877,147.62209224700928,20626.0,21655.719298245614
1385,58,17,P17,58,4.233333333333334e-05,0.0036487867240794004,20786.0,21050.0,137.2888000011444,10.275928258895874,147.56472826004028,20626.0,21645.275862068964
1409,59,17,P17,59,4.133333333333333e-05,0.003801191330421716,21060.0,21157.0,137.01999139785767,10.330113410949707,147.35010480880737,20626.0,21637.0
