seq,machine,type,op,start,end,duration
199,1,4,2,5884.0,5984.0,100.0
200,1,6,0,5984.0,6141.0,157.0
201,1,8,0,6141.0,6291.0,150.0
202,1,4,2,6291.0,6391.0,100.0
203,1,0,1,6391.0,6521.0,130.0
204,1,1,1,6521.0,6587.0,66.0
205,1,5,0,6587.0,6732.0,145.0
206,1,8,0,6732.0,6882.0,150.0
207,1,4,2,6882.0,6982.0,100.0
208,1,5,0,6982.0,7127.0,145.0
209,1,8,0,7127.0,7277.0,150.0
210,1,4,2,7277.0,7377.0,100.0
211,1,6,0,7377.0,7534.0,157.0
212,1,1,1,7534.0,7600.0,66.0
213,1,5,0,7600.0,7745.0,145.0
214,1,4,2,7745.0,7845.0,100.0
215,1,0,1,7845.0,7975.0,130.0
216,1,8,0,7975.0,8125.0,150.0
217,1,4,2,8125.0,8225.0,100.0
218,1,5,0,8225.0,8370.0,145.0
219,1,0,1,8370.0,8500.0,130.0
220,1,5,0,8500.0,8645.0,145.0
221,1,1,1,8645.0,8711.0,66.0
222,1,8,0,8711.0,8861.0,150.0
223,1,4,2,8861.0,8961.0,100.0
224,1,6,0,8961.0,9118.0,157.0
225,1,4,2,9118.0,9218.0,100.0
226,1,5,0,9218.0,9363.0,145.0
227,1,8,0,9363.0,9513.0,150.0
228,1,1,1,9513.0,9579.0,66.0
229,1,0,1,9579.0,9709.0,130.0
230,1,4,2,9709.0,9809.0,100.0
231,1,5,0,9809.0,9954.0,145.0
232,1,8,0,9954.0,10104.0,150.0
233,1,4,2,10104.0,10204.0,100.0
234,1,6,0,10204.0,10361.0,157.0
235,1,5,0,10361.0,10506.0,145.0
236,1,1,1,10506.0,10572.0,66.0
237,1,4,2,10572.0,10672.0,100.0
238,1,8,0,10672.0,10822.0,150.0
239,1,5,0,10822.0,10967.0,145.0
240,1,0,1,10967.0,11097.0,130.0
241,1,8,0,11097.0,11247.0,150.0
242,1,4,2,11247.0,11347.0,100.0
243,1,5,0,11347.0,11492.0,145.0
244,1,1,1,11492.0,11558.0,66.0
245,1,6,0,11558.0,11715.0,157.0
246,1,4,2,11715.0,11815.0,100.0
247,1,8,0,11815.0,11965.0,150.0
248,1,5,0,11965.0,12110.0,145.0
249,1,0,1,12110.0,12240.0,130.0
250,1,4,2,12240.0,12340.0,100.0
251,1,5,0,12340.0,12485.0,145.0
252,1,0,1,12485.0,12615.0,130.0
253,1,8,0,12615.0,12765.0,150.0
254,1,4,2,12765.0,12865.0,100.0
255,1,1,1,12865.0,12931.0,66.0
256,1,5,0,12931.0,13076.0,145.0
257,1,4,2,13076.0,13176.0,100.0
258,1,6,0,13176.0,13333.0,157.0
259,1,8,0,13333.0,13483.0,150.0
260,1,8,0,13483.0,13633.0,150.0
261,1,5,0,13633.0,13778.0,145.0
262,1,4,2,13778.0,13878.0,100.0
263,1,1,1,13878.0,13944.0,66.0
264,1,0,1,13944.0,14074.0,130.0
265,1,5,0,14074.0,14219.0,145.0
266,1,4,2,14219.0,14319.0,100.0
267,1,0,1,14319.0,14449.0,130.0
268,1,8,0,14449.0,14599.0,150.0
269,1,4,2,14599.0,14699.0,100.0
270,1,6,0,14699.0,14856.0,157.0
271,1,1,1,14856.0,14922.0,66.0
272,1,5,0,14922.0,15067.0,145.0
273,1,4,2,15067.0,15167.0,100.0
274,1,8,0,15167.0,15317.0,150.0
275,1,5,0,15317.0,15462.0,145.0
276,1,0,1,15462.0,15592.0,130.0
277,1,8,0,15592.0,15742.0,150.0
278,1,4,2,15742.0,15842.0,100.0
279,1,1,1,15842.0,15908.0,66.0
280,1,0,1,15908.0,16038.0,130.0
281,1,5,0,16038.0,16183.0,145.0
282,1,6,0,16183.0,16340.0,157.0
283,1,4,2,16340.0,16440.0,100.0
284,1,5,0,16440.0,16585.0,145.0
285,1,8,0,16585.0,16735.0,150.0
286,1,1,1,16735.0,16801.0,66.0
287,1,4,2,16801.0,16901.0,100.0
288,1,5,0,16901.0,17046.0,145.0
289,1,8,0,17046.0,17196.0,150.0
290,1,4,2,17196.0,17296.0,100.0
291,1,0,1,17296.0,17426.0,130.0
292,1,5,0,17426.0,17571.0,145.0
293,1,6,0,17571.0,17728.0,157.0
294,1,4,2,17728.0,17828.0,100.0
295,1,1,1,17828.0,17894.0,66.0
296,1,8,0,17894.0,18044.0,150.0
297,1,5,0,18044.0,18189.0,145.0
298,1,4,2,18189.0,18289.0,100.0
299,1,8,0,18289.0,18439.0,150.0
300,1,4,2,18439.0,18539.0,100.0
301,1,5,0,18539.0,18684.0,145.0
302,1,0,1,18684.0,18814.0,130.0
303,1,1,1,18814.0,18880.0,66.0
304,1,6,0,18880.0,19037.0,157.0
305,1,8,0,19037.0,19187.0,150.0
306,1,5,0,19187.0,19332.0,145.0
307,1,4,2,19332.0,19432.0,100.0
308,1,4,2,19432.0,19532.0,100.0
309,1,8,0,19532.0,19682.0,150.0
310,1,5,0,19682.0,19827.0,145.0
311,1,1,1,19827.0,19893.0,66.0
312,1,4,2,19893.0,19993.0,100.0
313,1,5,0,19993.0,20138.0,145.0
314,1,0,1,20138.0,20268.0,130.0
315,2,0,0,0.0,100.0,100.0
316,2,0,0,100.0,200.0,100.0
317,2,8,1,200.0,380.0,180.0
318,2,5,1,380.0,503.0,123.0
319,2,6,1,503.0,627.0,124.0
320,2,7,0,627.0,884.0,257.0
321,2,8,1,884.0,1064.0,180.0
322,2,5,1,1064.0,1187.0,123.0
323,2,5,1,1187.0,1310.0,123.0
324,2,0,0,1310.0,1410.0,100.0
325,2,8,1,1410.0,1590.0,180.0
326,2,3,1,1590.0,1840.0,250.0
327,2,0,0,1840.0,1940.0,100.0
328,2,6,1,1940.0,2064.0,124.0
329,2,5,1,2064.0,2187.0,123.0
330,2,8,1,2187.0,2367.0,180.0
331,2,0,0,2367.0,2467.0,100.0
332,2,5,1,2467.0,2590.0,123.0
333,2,8,1,2590.0,2770.0,180.0
334,2,0,0,2770.0,2870.0,100.0
335,2,7,0,2870.0,3127.0,257.0
336,2,5,1,3127.0,3250.0,123.0
337,2,0,0,3250.0,3350.0,100.0
338,2,8,1,3350.0,3530.0,180.0
339,2,6,1,3530.0,3654.0,124.0
340,2,0,0,3654.0,3754.0,100.0
341,2,5,1,3754.0,3877.0,123.0
342,2,0,0,3877.0,3977.0,100.0
343,2,5,1,3977.0,4100.0,123.0
344,2,8,1,4100.0,4280.0,180.0
345,2,7,0,4280.0,4537.0,257.0
346,2,5,1,4537.0,4660.0,123.0
347,2,3,1,4660.0,4910.0,250.0
348,2,8,1,4910.0,5090.0,180.0
349,2,6,1,5090.0,5214.0,124.0
350,2,5,1,5214.0,5337.0,123.0
351,2,8,1,5337.0,5517.0,180.0
352,2,0,0,5517.0,5617.0,100.0
353,2,5,1,5617.0,5740.0,123.0
354,2,8,1,5740.0,5920.0,180.0
355,2,5,1,5920.0,6043.0,123.0
356,2,0,0,6043.0,6143.0,100.0
357,2,3,1,6143.0,6393.0,250.0
358,2,6,1,6393.0,6517.0,124.0
359,2,8,1,6517.0,6697.0,180.0
360,2,7,0,6697.0,6954.0,257.0
361,2,5,1,6954.0,7077.0,123.0
362,2,0,0,7077.0,7177.0,100.0
363,2,5,1,7177.0,7300.0,123.0
364,2,8,1,7300.0,7480.0,180.0
365,2,0,0,7480.0,7580.0,100.0
366,2,6,1,7580.0,7704.0,124.0
367,2,8,1,7704.0,7884.0,180.0
368,2,5,1,7884.0,8007.0,123.0
369,2,7,0,8007.0,8264.0,257.0
370,2,0,0,8264.0,8364.0,100.0
371,2,8,1,8364.0,8544.0,180.0
372,2,5,1,8544.0,8667.0,123.0
373,2,5,1,8667.0,8790.0,123.0
374,2,0,0,8790.0,8890.0,100.0
375,2,8,1,8890.0,9070.0,180.0
376,2,0,0,9070.0,9170.0,100.0
377,2,6,1,9170.0,9294.0,124.0
378,2,0,0,9294.0,9394.0,100.0
379,2,5,1,9394.0,9517.0,123.0
380,2,7,0,9517.0,9774.0,257.0
381,2,8,1,9774.0,9954.0,180.0
382,2,5,1,9954.0,10077.0,123.0
383,2,0,0,10077.0,10177.0,100.0
384,2,8,1,10177.0,10357.0,180.0
385,2,0,0,10357.0,10457.0,100.0
386,2,6,1,10457.0,10581.0,124.0
387,2,5,1,10581.0,10704.0,123.0
388,2,7,0,10704.0,10961.0,257.0
389,2,8,1,10961.0,11141.0,180.0
390,2,5,1,11141.0,11264.0,123.0
391,2,0,0,11264.0,11364.0,100.0
392,2,8,1,11364.0,11544.0,180.0
393,2,5,1,11544.0,11667.0,123.0
394,2,0,0,11667.0,11767.0,100.0
395,2,6,1,11767.0,11891.0,124.0
396,2,0,0,11891.0,11991.0,100.0
397,2,8,1,11991.0,12171.0,180.0
398,2,5,1,12171.0,12294.0,123.0
399,2,7,0,12294.0,12551.0,257.0
400,2,5,1,12551.0,12674.0,123.0
401,2,0,0,12674.0,12774.0,100.0
402,2,8,1,12774.0,12954.0,180.0
403,2,0,0,12954.0,13054.0,100.0
404,2,7,0,13054.0,13311.0,257.0
405,2,5,1,13311.0,13434.0,123.0
406,2,6,1,13434.0,13558.0,124.0
407,2,8,1,13558.0,13738.0,180.0
408,2,8,1,13738.0,13918.0,180.0
409,2,5,1,13918.0,14041.0,123.0
410,2,0,0,14041.0,14141.0,100.0
411,2,7,0,14141.0,14398.0,257.0
412,2,5,1,14398.0,14521.0,123.0
413,2,0,0,14521.0,14621.0,100.0
414,2,8,1,14621.0,14801.0,180.0
415,2,0,0,14801.0,14901.0,100.0
416,2,6,1,14901.0,15025.0,124.0
417,2,0,0,15025.0,15125.0,100.0
418,2,5,1,15125.0,15248.0,123.0
419,2,7,0,15248.0,15505.0,257.0
420,2,5,1,15505.0,15628.0,123.0
421,2,8,1,15628.0,15808.0,180.0
422,2,8,1,15808.0,15988.0,180.0
423,2,0,0,15988.0,16088.0,100.0
424,2,3,1,16088.0,16338.0,250.0
425,2,5,1,16338.0,16461.0,123.0
426,2,6,1,16461.0,16585.0,124.0
427,2,5,1,16585.0,16708.0,123.0
428,2,0,0,16708.0,16808.0,100.0
429,2,8,1,16808.0,16988.0,180.0
430,2,7,0,16988.0,17245.0,257.0
431,2,5,1,17245.0,17368.0,123.0
432,2,8,1,17368.0,17548.0,180.0
433,2,0,0,17548.0,17648.0,100.0
434,2,5,1,17648.0,17771.0,123.0
435,2,6,1,17771.0,17895.0,124.0
436,2,7,0,17895.0,18152.0,257.0
437,2,8,1,18152.0,18332.0,180.0
438,2,5,1,18332.0,18455.0,123.0
439,2,8,1,18455.0,18635.0,180.0
440,2,0,0,18635.0,18735.0,100.0
441,2,5,1,18735.0,18858.0,123.0
442,2,0,0,18858.0,18958.0,100.0
443,2,3,1,18958.0,19208.0,250.0
444,2,6,1,19208.0,19332.0,124.0
445,2,5,1,19332.0,19455.0,123.0
446,2,8,1,19455.0,19635.0,180.0
447,2,8,1,19682.0,19862.0,180.0
448,2,5,1,19862.0,19985.0,123.0
449,2,5,1,20138.0,20261.0,123.0
450,3,7,0,0.0,245.0,245.0
451,3,2,1,245.0,350.0,105.0
452,3,0,2,350.0,500.0,150.0
453,3,3,2,500.0,645.0,145.0
454,3,0,2,645.0,795.0,150.0
455,3,3,2,795.0,940.0,145.0
456,3,2,1,940.0,1045.0,105.0
457,3,2,1,1045.0,1150.0,105.0
458,3,7,0,1150.0,1395.0,245.0
459,3,2,1,1395.0,1500.0,105.0
460,3,7,0,1500.0,1745.0,245.0
461,3,0,2,1745.0,1895.0,150.0
462,3,3,2,1895.0,2040.0,145.0
463,3,0,2,2040.0,2190.0,150.0
464,3,3,2,2190.0,2335.0,145.0
465,3,0,2,2335.0,2485.0,150.0
466,3,2,1,2485.0,2590.0,105.0
467,3,3,2,2590.0,2735.0,145.0
468,3,0,2,2735.0,2885.0,150.0
469,3,2,1,2885.0,2990.0,105.0
470,3,3,2,2990.0,3135.0,145.0
471,3,2,1,3135.0,3240.0,105.0
472,3,2,1,3240.0,3345.0,105.0
473,3,0,2,3345.0,3495.0,150.0
474,3,7,0,3495.0,3740.0,245.0
475,3,3,2,3740.0,3885.0,145.0
476,3,0,2,3885.0,4035.0,150.0
477,3,3,2,4035.0,4180.0,145.0
478,3,0,2,4180.0,4330.0,150.0
479,3,2,1,4330.0,4435.0,105.0
480,3,2,1,4435.0,4540.0,105.0
481,3,7,0,4540.0,4785.0,245.0
482,3,0,2,4785.0,4935.0,150.0
483,3,3,2,4935.0,5080.0,145.0
484,3,3,2,5080.0,5225.0,145.0
485,3,0,2,5225.0,5375.0,150.0
486,3,2,1,5375.0,5480.0,105.0
487,3,3,2,5480.0,5625.0,145.0
488,3,0,2,5625.0,5775.0,150.0
489,3,2,1,5775.0,5880.0,105.0
490,3,7,0,5880.0,6125.0,245.0
491,3,0,2,6125.0,6275.0,150.0
492,3,2,1,6275.0,6380.0,105.0
493,3,2,1,6380.0,6485.0,105.0
494,3,3,2,6485.0,6630.0,145.0
495,3,0,2,6630.0,6780.0,150.0
496,3,3,2,6780.0,6925.0,145.0
497,3,3,2,6925.0,7070.0,145.0
498,3,0,2,7070.0,7220.0,150.0
499,3,2,1,7220.0,7325.0,105.0
500,3,7,0,7325.0,7570.0,245.0
501,3,0,2,7570.0,7720.0,150.0
502,3,3,2,7720.0,7865.0,145.0
503,3,2,1,7865.0,7970.0,105.0
504,3,3,2,7970.0,8115.0,145.0
505,3,0,2,8115.0,8265.0,150.0
506,3,2,1,8265.0,8370.0,105.0
507,3,2,1,8370.0,8475.0,105.0
508,3,7,0,8475.0,8720.0,245.0
509,3,0,2,8720.0,8870.0,150.0
510,3,0,2,8870.0,9020.0,150.0
511,3,3,2,9020.0,9165.0,145.0
512,3,2,1,9165.0,9270.0,105.0
513,3,3,2,9270.0,9415.0,145.0
514,3,0,2,9415.0,9565.0,150.0
515,3,3,2,9565.0,9710.0,145.0
516,3,0,2,9710.0,9860.0,150.0
517,3,2,1,9860.0,9965.0,105.0
518,3,2,1,9965.0,10070.0,105.0
519,3,7,0,10070.0,10315.0,245.0
520,3,0,2,10315.0,10465.0,150.0
521,3,2,1,10465.0,10570.0,105.0
522,3,3,2,10570.0,10715.0,145.0
523,3,0,2,10715.0,10865.0,150.0
524,3,3,2,10865.0,11010.0,145.0
525,3,2,1,11010.0,11115.0,105.0
526,3,0,2,11115.0,11265.0,150.0
527,3,2,1,11265.0,11370.0,105.0
528,3,3,2,11370.0,11515.0,145.0
529,3,0,2,11515.0,11665.0,150.0
530,3,7,0,11665.0,11910.0,245.0
531,3,3,2,11910.0,12055.0,145.0
532,3,2,1,12055.0,12160.0,105.0
533,3,2,1,12160.0,12265.0,105.0
534,3,0,2,12265.0,12415.0,150.0
535,3,3,2,12415.0,12560.0,145.0
536,3,7,0,12560.0,12805.0,245.0
537,3,0,2,12805.0,12955.0,150.0
538,3,0,2,12955.0,13105.0,150.0
539,3,3,2,13105.0,13250.0,145.0
540,3,3,2,13250.0,13395.0,145.0
541,3,2,1,13395.0,13500.0,105.0
542,3,0,2,13500.0,13650.0,150.0
543,3,3,2,13650.0,13795.0,145.0
544,3,2,1,13795.0,13900.0,105.0
545,3,2,1,13900.0,14005.0,105.0
546,3,3,2,14005.0,14150.0,145.0
547,3,0,2,14150.0,14300.0,150.0
548,3,3,2,14300.0,14445.0,145.0
549,3,2,1,14445.0,14550.0,105.0
550,3,0,2,14550.0,14700.0,150.0
551,3,2,1,14700.0,14805.0,105.0
552,3,7,0,14805.0,15050.0,245.0
553,3,3,2,15050.0,15195.0,145.0
554,3,0,2,15195.0,15345.0,150.0
555,3,2,1,15345.0,15450.0,105.0
556,3,3,2,15450.0,15595.0,145.0
557,3,0,2,15595.0,15745.0,150.0
558,3,2,1,15745.0,15850.0,105.0
559,3,2,1,15850.0,15955.0,105.0
560,3,7,0,15955.0,16200.0,245.0
561,3,0,2,16200.0,16350.0,150.0
562,3,3,2,16350.0,16495.0,145.0
563,3,0,2,16495.0,16645.0,150.0
564,3,3,2,16645.0,16790.0,145.0
565,3,0,2,16790.0,16940.0,150.0
566,3,2,1,16940.0,17045.0,105.0
567,3,3,2,17045.0,17190.0,145.0
568,3,2,1,17190.0,17295.0,105.0
569,3,3,2,17295.0,17440.0,145.0
570,3,0,2,17440.0,17590.0,150.0
571,3,0,2,17590.0,17740.0,150.0
572,3,2,1,17740.0,17845.0,105.0
573,3,3,2,17845.0,17990.0,145.0
574,3,2,1,17990.0,18095.0,105.0
575,3,0,2,18095.0,18245.0,150.0
576,3,7,0,18245.0,18490.0,245.0
577,3,2,1,18490.0,18595.0,105.0
578,3,2,1,18775.0,18880.0,105.0
579,3,0,2,18880.0,19030.0,150.0
580,3,0,2,19030.0,19180.0,150.0
581,3,3,2,19180.0,19325.0,145.0
582,3,3,2,19325.0,19470.0,145.0
583,3,0,2,19470.0,19620.0,150.0
584,3,2,1,19620.0,19725.0,105.0
585,3,0,2,19921.0,20071.0,150.0
586,3,0,2,20268.0,20418.0,150.0
587,4,3,1,174.0,347.0,173.0
588,4,4,1,347.0,394.0,47.0
589,4,2,2,394.0,494.0,100.0
590,4,3,1,494.0,667.0,173.0
591,4,5,2,667.0,787.0,120.0
592,4,4,1,818.0,865.0,47.0
593,4,6,3,865.0,1005.0,140.0
594,4,1,3,1005.0,1125.0,120.0
595,4,2,2,1125.0,1225.0,100.0
596,4,2,2,1225.0,1325.0,100.0
597,4,4,1,1325.0,1372.0,47.0
598,4,3,1,1372.0,1545.0,173.0
599,4,2,2,1545.0,1645.0,100.0
600,4,5,2,1645.0,1765.0,120.0
601,4,4,1,1883.0,1930.0,47.0
602,4,3,1,1970.0,2143.0,173.0
603,4,1,3,2143.0,2263.0,120.0
604,4,4,1,2263.0,2310.0,47.0
605,4,5,2,2310.0,2430.0,120.0
606,4,3,1,2430.0,2603.0,173.0
607,4,2,2,2603.0,2703.0,100.0
608,4,4,1,2703.0,2750.0,47.0
609,4,6,3,2750.0,2890.0,140.0
610,4,5,2,2890.0,3010.0,120.0
611,4,2,2,3010.0,3110.0,100.0
612,4,1,3,3110.0,3230.0,120.0
613,4,4,1,3230.0,3277.0,47.0
614,4,2,2,3277.0,3377.0,100.0
615,4,5,2,3377.0,3497.0,120.0
616,4,3,1,3497.0,3670.0,173.0
617,4,2,2,3670.0,3770.0,100.0
618,4,4,1,3770.0,3817.0,47.0
619,4,3,1,3817.0,3990.0,173.0
620,4,5,2,3990.0,4110.0,120.0
621,4,1,3,4110.0,4230.0,120.0
622,4,6,3,4230.0,4370.0,140.0
623,4,4,1,4370.0,4417.0,47.0
624,4,5,2,4417.0,4537.0,120.0
625,4,2,2,4537.0,4637.0,100.0
626,4,2,2,4637.0,4737.0,100.0
627,4,4,1,4737.0,4784.0,47.0
628,4,5,2,4784.0,4904.0,120.0
629,4,3,1,4904.0,5077.0,173.0
630,4,1,3,5077.0,5197.0,120.0
631,4,4,1,5197.0,5244.0,47.0
632,4,3,1,5244.0,5417.0,173.0
633,4,5,2,5417.0,5537.0,120.0
634,4,2,2,5537.0,5637.0,100.0
635,4,6,3,5637.0,5777.0,140.0
636,4,4,1,5777.0,5824.0,47.0
637,4,5,2,5824.0,5944.0,120.0
638,4,2,2,5944.0,6044.0,100.0
