epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
16,1,16,P16,1,9.9375e-05,0.025194702204316854,26323.0,24855.0,137.26607084274292,10.29336166381836,147.55943250656128,24855.0,24855.0
40,2,16,P16,2,9.8375e-05,0.021958844736218452,25047.0,24433.0,52.972126960754395,4.161254167556763,57.13338112831116,24433.0,24644.0
64,3,16,P16,3,9.737500000000001e-05,0.01126957731321454,25215.0,26525.0,53.918328046798706,4.106854200363159,58.025182247161865,24433.0,25271.0
88,4,16,P16,4,9.6375e-05,0.021805837750434875,25341.0,23739.0,53.426713705062866,4.0976481437683105,57.52436184883118,23739.0,24888.0
112,5,16,P16,5,9.5375e-05,0.028324644919484852,25165.0,21472.0,53.04536151885986,4.111375093460083,57.156736612319946,21472.0,24204.8
136,6,16,P16,6,9.4375e-05,0.01678656772710383,23203.0,20990.0,53.621925830841064,4.042270183563232,57.6641960144043,20990.0,23669.0
160,7,16,P16,7,9.3375e-05,0.008958747191354633,23133.0,20961.0,52.828317165374756,4.110635042190552,56.93895220756531,20961.0,23282.14285714286
184,8,16,P16,8,9.2375e-05,0.0005360180919524282,22340.0,20704.0,53.618252754211426,4.171315431594849,57.789568185806274,20704.0,22959.875
208,9,16,P16,9,9.137500000000001e-05,-3.9551496593048795e-05,21666.0,20738.0,51.8380811214447,4.03667688369751,55.87475800514221,20704.0,22713.0
232,10,16,P16,10,9.037500000000001e-05,2.1203864889685065e-06,21381.0,20682.0,51.9163601398468,4.03377366065979,55.95013380050659,20682.0,22509.9
256,11,16,P16,11,8.9375e-05,-0.0006990885936829727,21485.0,21050.0,53.410061836242676,4.1829352378845215,57.5929970741272,20682.0,22377.18181818182
280,12,16,P16,12,8.837500000000001e-05,0.0016840542491991072,21730.0,20592.0,52.21633577346802,4.011048316955566,56.227384090423584,20592.0,22228.416666666668
304,13,16,P16,13,8.737500000000001e-05,0.0007951494320877827,21282.0,20773.0,52.30414152145386,4.025698661804199,56.32984018325806,20592.0,22116.46153846154
328,14,16,P16,14,8.637500000000001e-05,0.0072992978850379584,21680.0,20963.0,52.04170322418213,4.05663537979126,56.09833860397339,20592.0,22034.071428571428
352,15,16,P16,15,8.5375e-05,0.005159584863577038,21754.0,20967.0,52.28888726234436,4.028137922286987,56.31702518463135,20592.0,21962.933333333334
376,16,16,P16,16,8.4375e-05,0.005454125721007586,21177.0,20841.0,52.9816632270813,4.17963171005249,57.16129493713379,20592.0,21892.8125
400,17,16,P16,17,8.337500000000001e-05,0.00726585891097784,21558.0,20704.0,54.00453591346741,4.117221832275391,58.1217577457428,20592.0,21822.882352941175
424,18,16,P16,18,8.2375e-05,0.003138363029574975,21284.0,20803.0,105.23571491241455,10.29354739189148,115.52926230430603,20592.0,21766.222222222223
448,19,16,P16,19,8.1375e-05,0.004285218147560954,21512.0,20910.0,136.18911147117615,10.221383094787598,146.41049456596375,20592.0,21721.157894736843
472,20,16,P16,20,8.0375e-05,0.0004234511074173497,21718.0,20841.0,135.92979288101196,10.530396699905396,146.46018958091736,20592.0,21677.15
496,21,16,P16,21,7.9375e-05,-0.0030391118198167533,20870.0,20812.0,136.80705308914185,10.255794525146484,147.06284761428833,20592.0,21635.95238095238
520,22,16,P16,22,7.8375e-05,-0.0016562033066293224,21051.0,20986.0,136.55506348609924,10.291524648666382,146.84658813476562,20592.0,21606.409090909092
544,23,16,P16,23,7.7375e-05,0.0009274181704313378,20840.0,20788.0,137.3177375793457,10.337458372116089,147.6551959514618,20592.0,21570.82608695652
568,24,16,P16,24,7.637500000000001e-05,0.0012539471252239309,21066.0,20875.0,136.352801322937,10.251068830490112,146.60387015342712,20592.0,21541.833333333332
592,25,16,P16,25,7.5375e-05,0.0008515965018887073,21098.0,20688.0,137.52858924865723,10.304617643356323,147.83320689201355,20592.0,21507.68
616,26,16,P16,26,7.4375e-05,-0.0010131411585462048,21337.0,20813.0,137.15266251564026,10.316606760025024,147.46926927566528,20592.0,21480.96153846154
640,27,16,P16,27,7.337500000000001e-05,-0.003752798784989864,20974.0,20439.0,137.4674847126007,10.176535606384277,147.64402031898499,20439.0,21442.37037037037
664,28,16,P16,28,7.2375e-05,-0.000585126955411397,20822.0,21042.0,136.36573481559753,10.24488377571106,146.6106185913086,20439.0,21428.071428571428
688,29,16,P16,29,7.1375e-05,-0.0033315462875179946,20649.0,20614.0,136.66197991371155,10.197758197784424,146.85973811149597,20439.0,21400.0
712,30,16,P16,30,7.0375e-05,-0.0012901403621071949,20861.0,21025.0,136.80116653442383,10.242313146591187,147.04347968101501,20439.0,21387.5
736,31,16,P16,31,6.9375e-05,0.001275078026810661,20689.0,20630.0,136.34033823013306,10.243269681930542,146.5836079120636,20439.0,21363.064516129034
760,32,16,P16,32,6.837500000000001e-05,-0.0005492187954587279,20947.0,20735.0,136.61595797538757,10.206888198852539,146.8228461742401,20439.0,21343.4375
784,33,16,P16,33,6.737500000000001e-05,0.0016404147929279134,21050.0,20685.0,136.44404315948486,10.215017795562744,146.6590609550476,20439.0,21323.484848484848
808,34,16,P16,34,6.637500000000001e-05,0.00060292317175481,20815.0,20674.0,136.45547032356262,10.224944829940796,146.68041515350342,20439.0,21304.382352941175
832,35,16,P16,35,6.5375e-05,0.0027960990089923145,20916.0,20690.0,136.2925419807434,10.213629961013794,146.5061719417572,20439.0,21286.82857142857
856,36,16,P16,36,6.4375e-05,-0.002152636495884508,20714.0,20746.0,136.5068483352661,10.23248815536499,146.7393364906311,20439.0,21271.805555555555
