seq,machine,type,op,start,end,duration
151,1,4,2,1430.0,1530.0,100.0
152,1,1,1,1530.0,1596.0,66.0
153,1,5,0,1596.0,1741.0,145.0
154,1,5,0,1741.0,1886.0,145.0
155,1,6,0,1886.0,2043.0,157.0
156,1,8,0,2043.0,2193.0,150.0
157,1,1,1,2193.0,2259.0,66.0
158,1,4,2,2259.0,2359.0,100.0
159,1,1,1,2359.0,2425.0,66.0
160,1,8,0,2425.0,2575.0,150.0
161,1,5,0,2575.0,2720.0,145.0
162,1,4,2,2720.0,2820.0,100.0
163,1,4,2,2820.0,2920.0,100.0
164,1,5,0,2920.0,3065.0,145.0
165,1,1,1,3065.0,3131.0,66.0
166,1,8,0,3131.0,3281.0,150.0
167,1,1,1,3281.0,3347.0,66.0
168,1,5,0,3347.0,3492.0,145.0
169,1,1,1,3492.0,3558.0,66.0
170,1,8,0,3558.0,3708.0,150.0
171,1,0,1,3708.0,3838.0,130.0
172,1,4,2,3838.0,3938.0,100.0
173,1,6,0,3938.0,4095.0,157.0
174,1,8,0,4095.0,4245.0,150.0
175,1,1,1,4245.0,4311.0,66.0
176,1,4,2,4311.0,4411.0,100.0
177,1,1,1,4411.0,4477.0,66.0
178,1,5,0,4477.0,4622.0,145.0
179,1,5,0,4622.0,4767.0,145.0
180,1,8,0,4767.0,4917.0,150.0
181,1,4,2,4917.0,5017.0,100.0
182,1,1,1,5017.0,5083.0,66.0
183,1,5,0,5083.0,5228.0,145.0
184,1,1,1,5228.0,5294.0,66.0
185,1,8,0,5294.0,5444.0,150.0
186,1,8,0,5444.0,5594.0,150.0
187,1,4,2,5594.0,5694.0,100.0
188,1,4,2,5694.0,5794.0,100.0
189,1,1,1,5794.0,5860.0,66.0
190,1,5,0,5860.0,6005.0,145.0
191,1,5,0,6005.0,6150.0,145.0
192,1,1,1,6150.0,6216.0,66.0
193,1,8,0,6216.0,6366.0,150.0
194,1,8,0,6366.0,6516.0,150.0
195,1,0,1,6516.0,6646.0,130.0
196,1,1,1,6646.0,6712.0,66.0
197,1,4,2,6712.0,6812.0,100.0
198,1,1,1,6812.0,6878.0,66.0
199,1,5,0,6878.0,7023.0,145.0
200,1,5,0,7023.0,7168.0,145.0
201,1,4,2,7168.0,7268.0,100.0
202,1,6,0,7268.0,7425.0,157.0
203,1,0,1,7425.0,7555.0,130.0
204,1,1,1,7555.0,7621.0,66.0
205,1,4,2,7621.0,7721.0,100.0
206,1,1,1,7721.0,7787.0,66.0
207,1,8,0,7787.0,7937.0,150.0
208,1,8,0,7937.0,8087.0,150.0
209,1,8,0,8087.0,8237.0,150.0
210,1,4,2,8237.0,8337.0,100.0
211,1,1,1,8337.0,8403.0,66.0
212,1,5,0,8403.0,8548.0,145.0
213,1,1,1,8548.0,8614.0,66.0
214,1,4,2,8614.0,8714.0,100.0
215,1,6,0,8714.0,8871.0,157.0
216,1,5,0,8871.0,9016.0,145.0
217,1,4,2,9016.0,9116.0,100.0
218,1,1,1,9116.0,9182.0,66.0
219,1,8,0,9182.0,9332.0,150.0
220,1,1,1,9332.0,9398.0,66.0
221,1,8,0,9398.0,9548.0,150.0
222,1,5,0,9548.0,9693.0,145.0
223,1,4,2,9693.0,9793.0,100.0
224,1,8,0,9793.0,9943.0,150.0
225,1,5,0,9943.0,10088.0,145.0
226,1,1,1,10088.0,10154.0,66.0
227,1,5,0,10154.0,10299.0,145.0
228,1,4,2,10299.0,10399.0,100.0
229,1,1,1,10399.0,10465.0,66.0
230,1,8,0,10465.0,10615.0,150.0
231,1,1,1,10615.0,10681.0,66.0
232,1,8,0,10681.0,10831.0,150.0
233,1,0,1,10831.0,10961.0,130.0
234,1,4,2,10961.0,11061.0,100.0
235,1,1,1,11061.0,11127.0,66.0
236,1,5,0,11127.0,11272.0,145.0
237,1,5,0,11272.0,11417.0,145.0
238,1,6,0,11417.0,11574.0,157.0
239,1,4,2,11574.0,11674.0,100.0
240,1,0,1,11674.0,11804.0,130.0
241,1,1,1,11804.0,11870.0,66.0
242,1,1,1,11870.0,11936.0,66.0
243,1,4,2,11936.0,12036.0,100.0
244,1,8,0,12036.0,12186.0,150.0
245,1,8,0,12186.0,12336.0,150.0
246,1,1,1,12336.0,12402.0,66.0
247,1,5,0,12402.0,12547.0,145.0
248,1,5,0,12547.0,12692.0,145.0
249,1,4,2,12692.0,12792.0,100.0
250,1,8,0,12792.0,12942.0,150.0
251,1,1,1,12942.0,13008.0,66.0
252,1,4,2,13008.0,13108.0,100.0
253,1,8,0,13108.0,13258.0,150.0
254,1,1,1,13258.0,13324.0,66.0
255,1,5,0,13324.0,13469.0,145.0
256,1,4,2,13469.0,13569.0,100.0
257,1,5,0,13569.0,13714.0,145.0
258,1,1,1,13714.0,13780.0,66.0
259,1,8,0,13780.0,13930.0,150.0
260,1,1,1,13930.0,13996.0,66.0
261,1,8,0,13996.0,14146.0,150.0
262,1,5,0,14146.0,14291.0,145.0
263,1,0,1,14291.0,14421.0,130.0
264,1,4,2,14421.0,14521.0,100.0
265,1,4,2,14521.0,14621.0,100.0
266,1,1,1,14621.0,14687.0,66.0
267,1,5,0,14687.0,14832.0,145.0
268,1,1,1,14832.0,14898.0,66.0
269,1,8,0,14898.0,15048.0,150.0
270,1,8,0,15048.0,15198.0,150.0
271,1,4,2,15198.0,15298.0,100.0
272,1,1,1,15298.0,15364.0,66.0
273,1,5,0,15364.0,15509.0,145.0
274,1,5,0,15509.0,15654.0,145.0
275,1,8,0,15654.0,15804.0,150.0
276,1,4,2,15804.0,15904.0,100.0
277,1,1,1,15904.0,15970.0,66.0
278,1,6,0,15970.0,16127.0,157.0
279,1,1,1,16127.0,16193.0,66.0
280,1,8,0,16193.0,16343.0,150.0
281,1,4,2,16343.0,16443.0,100.0
282,1,0,1,16443.0,16573.0,130.0
283,1,0,1,16573.0,16703.0,130.0
284,1,1,1,16703.0,16769.0,66.0
285,1,5,0,16769.0,16914.0,145.0
286,1,8,0,16914.0,17064.0,150.0
287,1,4,2,17064.0,17164.0,100.0
288,1,8,0,17164.0,17314.0,150.0
289,1,1,1,17314.0,17380.0,66.0
290,1,5,0,17380.0,17525.0,145.0
291,1,4,2,17525.0,17625.0,100.0
292,1,1,1,17625.0,17691.0,66.0
293,1,5,0,17691.0,17836.0,145.0
294,1,1,1,17836.0,17902.0,66.0
295,1,8,0,17902.0,18052.0,150.0
296,1,4,2,18052.0,18152.0,100.0
297,1,8,0,18152.0,18302.0,150.0
298,1,5,0,18302.0,18447.0,145.0
299,1,1,1,18447.0,18513.0,66.0
300,1,4,2,18513.0,18613.0,100.0
301,1,6,0,18613.0,18770.0,157.0
302,1,0,1,18770.0,18900.0,130.0
303,1,1,1,18900.0,18966.0,66.0
304,1,5,0,18966.0,19111.0,145.0
305,1,1,1,19111.0,19177.0,66.0
306,1,8,0,19177.0,19327.0,150.0
307,1,4,2,19327.0,19427.0,100.0
308,1,4,2,19427.0,19527.0,100.0
309,1,5,0,19527.0,19672.0,145.0
310,1,1,1,19672.0,19738.0,66.0
311,1,0,1,19738.0,19868.0,130.0
312,1,8,0,19868.0,20018.0,150.0
313,2,6,0,0.0,145.0,145.0
314,2,6,1,145.0,269.0,124.0
315,2,5,1,269.0,392.0,123.0
316,2,8,1,392.0,572.0,180.0
317,2,8,1,572.0,752.0,180.0
318,2,5,1,752.0,875.0,123.0
319,2,5,1,875.0,998.0,123.0
320,2,6,1,998.0,1122.0,124.0
321,2,0,0,1122.0,1222.0,100.0
322,2,8,1,1222.0,1402.0,180.0
323,2,8,1,1402.0,1582.0,180.0
324,2,0,0,1582.0,1682.0,100.0
325,2,6,0,1682.0,1827.0,145.0
326,2,5,1,1827.0,1950.0,123.0
327,2,5,1,1950.0,2073.0,123.0
328,2,6,1,2073.0,2197.0,124.0
329,2,6,1,2197.0,2321.0,124.0
330,2,8,1,2321.0,2501.0,180.0
331,2,0,0,2501.0,2601.0,100.0
332,2,8,1,2601.0,2781.0,180.0
333,2,5,1,2781.0,2904.0,123.0
334,2,6,0,2904.0,3049.0,145.0
335,2,6,1,3049.0,3173.0,124.0
336,2,5,1,3173.0,3296.0,123.0
337,2,8,1,3296.0,3476.0,180.0
338,2,0,0,3476.0,3576.0,100.0
339,2,5,1,3576.0,3699.0,123.0
340,2,0,0,3699.0,3799.0,100.0
341,2,8,1,3799.0,3979.0,180.0
342,2,6,0,3979.0,4124.0,145.0
343,2,6,1,4124.0,4248.0,124.0
344,2,6,1,4248.0,4372.0,124.0
345,2,8,1,4372.0,4552.0,180.0
346,2,0,0,4552.0,4652.0,100.0
347,2,5,1,4652.0,4775.0,123.0
348,2,5,1,4775.0,4898.0,123.0
349,2,6,0,4898.0,5043.0,145.0
350,2,8,1,5043.0,5223.0,180.0
351,2,6,1,5223.0,5347.0,124.0
352,2,5,1,5347.0,5470.0,123.0
353,2,8,1,5470.0,5650.0,180.0
354,2,8,1,5650.0,5830.0,180.0
355,2,6,0,5830.0,5975.0,145.0
356,2,6,1,5975.0,6099.0,124.0
357,2,5,1,6099.0,6222.0,123.0
358,2,5,1,6222.0,6345.0,123.0
359,2,0,0,6345.0,6445.0,100.0
360,2,8,1,6445.0,6625.0,180.0
361,2,6,0,6625.0,6770.0,145.0
362,2,6,1,6770.0,6894.0,124.0
363,2,8,1,6894.0,7074.0,180.0
364,2,5,1,7074.0,7197.0,123.0
365,2,5,1,7197.0,7320.0,123.0
366,2,0,0,7320.0,7420.0,100.0
367,2,5,1,7420.0,7543.0,123.0
368,2,6,1,7543.0,7667.0,124.0
369,2,0,0,7667.0,7767.0,100.0
370,2,6,0,7767.0,7912.0,145.0
371,2,6,1,7912.0,8036.0,124.0
372,2,8,1,8036.0,8216.0,180.0
373,2,8,1,8216.0,8396.0,180.0
374,2,8,1,8396.0,8576.0,180.0
375,2,5,1,8576.0,8699.0,123.0
376,2,0,0,8699.0,8799.0,100.0
377,2,6,0,8799.0,8944.0,145.0
378,2,6,1,8944.0,9068.0,124.0
379,2,5,1,9068.0,9191.0,123.0
380,2,6,1,9191.0,9315.0,124.0
381,2,0,0,9315.0,9415.0,100.0
382,2,8,1,9415.0,9595.0,180.0
383,2,8,1,9595.0,9775.0,180.0
384,2,5,1,9775.0,9898.0,123.0
385,2,6,0,9898.0,10043.0,145.0
386,2,8,1,10043.0,10223.0,180.0
387,2,5,1,10223.0,10346.0,123.0
388,2,6,1,10346.0,10470.0,124.0
389,2,5,1,10470.0,10593.0,123.0
390,2,0,0,10593.0,10693.0,100.0
391,2,8,1,10693.0,10873.0,180.0
392,2,6,0,10873.0,11018.0,145.0
393,2,6,1,11018.0,11142.0,124.0
394,2,8,1,11142.0,11322.0,180.0
395,2,5,1,11322.0,11445.0,123.0
396,2,5,1,11445.0,11568.0,123.0
397,2,0,0,11568.0,11668.0,100.0
398,2,6,1,11668.0,11792.0,124.0
399,2,0,0,11792.0,11892.0,100.0
400,2,6,0,11892.0,12037.0,145.0
401,2,6,1,12037.0,12161.0,124.0
402,2,0,0,12161.0,12261.0,100.0
403,2,8,1,12261.0,12441.0,180.0
404,2,8,1,12441.0,12621.0,180.0
405,2,5,1,12621.0,12744.0,123.0
406,2,5,1,12744.0,12867.0,123.0
407,2,6,0,12867.0,13012.0,145.0
408,2,6,1,13012.0,13136.0,124.0
409,2,8,1,13136.0,13316.0,180.0
410,2,8,1,13316.0,13496.0,180.0
411,2,5,1,13496.0,13619.0,123.0
412,2,6,0,13619.0,13764.0,145.0
413,2,5,1,13764.0,13887.0,123.0
414,2,6,1,13887.0,14011.0,124.0
415,2,8,1,14011.0,14191.0,180.0
416,2,0,0,14191.0,14291.0,100.0
417,2,5,1,14291.0,14414.0,123.0
418,2,8,1,14414.0,14594.0,180.0
419,2,6,0,14594.0,14739.0,145.0
420,2,6,1,14739.0,14863.0,124.0
421,2,5,1,14863.0,14986.0,123.0
422,2,0,0,14986.0,15086.0,100.0
423,2,8,1,15086.0,15266.0,180.0
424,2,6,0,15266.0,15411.0,145.0
425,2,6,1,15411.0,15535.0,124.0
426,2,5,1,15535.0,15658.0,123.0
427,2,5,1,15658.0,15781.0,123.0
428,2,8,1,15781.0,15961.0,180.0
429,2,8,1,15961.0,16141.0,180.0
430,2,6,1,16141.0,16265.0,124.0
431,2,0,0,16265.0,16365.0,100.0
432,2,8,1,16365.0,16545.0,180.0
433,2,6,0,16545.0,16690.0,145.0
434,2,5,1,16690.0,16813.0,123.0
435,2,6,1,16813.0,16937.0,124.0
436,2,5,1,16937.0,17060.0,123.0
437,2,6,0,17060.0,17205.0,145.0
438,2,6,1,17205.0,17329.0,124.0
439,2,8,1,17329.0,17509.0,180.0
440,2,8,1,17509.0,17689.0,180.0
441,2,5,1,17689.0,17812.0,123.0
442,2,0,0,17812.0,17912.0,100.0
443,2,5,1,17912.0,18035.0,123.0
444,2,6,0,18035.0,18180.0,145.0
445,2,6,1,18180.0,18304.0,124.0
446,2,8,1,18304.0,18484.0,180.0
447,2,5,1,18484.0,18607.0,123.0
448,2,0,0,18607.0,18707.0,100.0
449,2,8,1,18707.0,18887.0,180.0
450,2,6,1,18887.0,19011.0,124.0
451,2,6,0,19011.0,19156.0,145.0
452,2,5,1,19156.0,19279.0,123.0
453,2,6,1,19279.0,19403.0,124.0
454,2,8,1,19403.0,19583.0,180.0
455,2,0,0,19583.0,19683.0,100.0
456,2,5,1,19683.0,19806.0,123.0
457,2,8,1,20018.0,20198.0,180.0
458,3,5,0,0.0,154.0,154.0
459,3,4,1,154.0,219.0,65.0
460,3,7,0,219.0,464.0,245.0
461,3,2,1,464.0,569.0,105.0
462,3,5,0,569.0,723.0,154.0
463,3,7,0,723.0,968.0,245.0
464,3,4,1,968.0,1033.0,65.0
465,3,2,1,1033.0,1138.0,105.0
466,3,3,2,1138.0,1283.0,145.0
467,3,4,1,1283.0,1348.0,65.0
468,3,7,0,1348.0,1593.0,245.0
469,3,0,2,1593.0,1743.0,150.0
470,3,2,1,1743.0,1848.0,105.0
471,3,0,2,1848.0,1998.0,150.0
472,3,4,1,1998.0,2063.0,65.0
473,3,3,2,2063.0,2208.0,145.0
474,3,2,1,2208.0,2313.0,105.0
475,3,7,0,2313.0,2558.0,245.0
476,3,4,1,2558.0,2623.0,65.0
477,3,2,1,2623.0,2728.0,105.0
478,3,4,1,2728.0,2793.0,65.0
479,3,0,2,2793.0,2943.0,150.0
480,3,7,0,2943.0,3188.0,245.0
481,3,3,2,3188.0,3333.0,145.0
482,3,2,1,3333.0,3438.0,105.0
483,3,7,0,3438.0,3683.0,245.0
484,3,4,1,3683.0,3748.0,65.0
485,3,2,1,3748.0,3853.0,105.0
486,3,0,2,3853.0,4003.0,150.0
487,3,0,2,4003.0,4153.0,150.0
488,3,4,1,4153.0,4218.0,65.0
489,3,3,2,4218.0,4363.0,145.0
490,3,7,0,4363.0,4608.0,245.0
491,3,2,1,4608.0,4713.0,105.0
492,3,4,1,4713.0,4778.0,65.0
493,3,2,1,4778.0,4883.0,105.0
494,3,0,2,4883.0,5033.0,150.0
495,3,7,0,5033.0,5278.0,245.0
496,3,3,2,5278.0,5423.0,145.0
497,3,4,1,5423.0,5488.0,65.0
498,3,4,1,5488.0,5553.0,65.0
499,3,2,1,5553.0,5658.0,105.0
500,3,7,0,5658.0,5903.0,245.0
501,3,2,1,5903.0,6008.0,105.0
502,3,7,0,6008.0,6253.0,245.0
503,3,3,2,6253.0,6398.0,145.0
504,3,4,1,6398.0,6463.0,65.0
505,3,7,0,6463.0,6708.0,245.0
506,3,0,2,6708.0,6858.0,150.0
507,3,2,1,6858.0,6963.0,105.0
508,3,4,1,6963.0,7028.0,65.0
509,3,5,0,7028.0,7182.0,154.0
510,3,3,2,7182.0,7327.0,145.0
511,3,2,1,7327.0,7432.0,105.0
512,3,4,1,7432.0,7497.0,65.0
513,3,7,0,7497.0,7742.0,245.0
514,3,0,2,7742.0,7892.0,150.0
515,3,2,1,7892.0,7997.0,105.0
516,3,0,2,7997.0,8147.0,150.0
517,3,4,1,8147.0,8212.0,65.0
518,3,3,2,8212.0,8357.0,145.0
519,3,2,1,8357.0,8462.0,105.0
520,3,4,1,8462.0,8527.0,65.0
521,3,7,0,8527.0,8772.0,245.0
522,3,2,1,8772.0,8877.0,105.0
523,3,4,1,8877.0,8942.0,65.0
524,3,0,2,8942.0,9092.0,150.0
525,3,3,2,9092.0,9237.0,145.0
526,3,7,0,9237.0,9482.0,245.0
527,3,2,1,9482.0,9587.0,105.0
528,3,4,1,9587.0,9652.0,65.0
529,3,7,0,9652.0,9897.0,245.0
530,3,0,2,9897.0,10047.0,150.0
531,3,2,1,10047.0,10152.0,105.0
532,3,4,1,10152.0,10217.0,65.0
533,3,7,0,10217.0,10462.0,245.0
534,3,3,2,10462.0,10607.0,145.0
535,3,2,1,10607.0,10712.0,105.0
536,3,4,1,10712.0,10777.0,65.0
537,3,7,0,10777.0,11022.0,245.0
538,3,0,2,11022.0,11172.0,150.0
539,3,3,2,11172.0,11317.0,145.0
540,3,2,1,11317.0,11422.0,105.0
541,3,4,1,11422.0,11487.0,65.0
542,3,2,1,11487.0,11592.0,105.0
543,3,4,1,11592.0,11657.0,65.0
544,3,7,0,11657.0,11902.0,245.0
545,3,0,2,11902.0,12052.0,150.0
546,3,7,0,12052.0,12297.0,245.0
547,3,0,2,12297.0,12447.0,150.0
548,3,3,2,12447.0,12592.0,145.0
549,3,4,1,12592.0,12657.0,65.0
550,3,2,1,12657.0,12762.0,105.0
551,3,2,1,12762.0,12867.0,105.0
552,3,4,1,12867.0,12932.0,65.0
553,3,7,0,12932.0,13177.0,245.0
554,3,0,2,13177.0,13327.0,150.0
555,3,4,1,13327.0,13392.0,65.0
556,3,2,1,13392.0,13497.0,105.0
557,3,3,2,13497.0,13642.0,145.0
558,3,7,0,13642.0,13887.0,245.0
559,3,2,1,13887.0,13992.0,105.0
560,3,7,0,13992.0,14237.0,245.0
561,3,4,1,14237.0,14302.0,65.0
562,3,4,1,14302.0,14367.0,65.0
563,3,3,2,14367.0,14512.0,145.0
564,3,0,2,14512.0,14662.0,150.0
565,3,2,1,14662.0,14767.0,105.0
566,3,2,1,14767.0,14872.0,105.0
567,3,7,0,14872.0,15117.0,245.0
568,3,4,1,15117.0,15182.0,65.0
569,3,7,0,15182.0,15427.0,245.0
570,3,0,2,15427.0,15577.0,150.0
571,3,3,2,15577.0,15722.0,145.0
572,3,4,1,15722.0,15787.0,65.0
573,3,2,1,15787.0,15892.0,105.0
574,3,2,1,15892.0,15997.0,105.0
575,3,3,2,15997.0,16142.0,145.0
576,3,4,1,16142.0,16207.0,65.0
577,3,7,0,16207.0,16452.0,245.0
578,3,5,0,16452.0,16606.0,154.0
579,3,0,2,16606.0,16756.0,150.0
580,3,0,2,16756.0,16906.0,150.0
581,3,4,1,16906.0,16971.0,65.0
582,3,2,1,16971.0,17076.0,105.0
583,3,7,0,17076.0,17321.0,245.0
584,3,4,1,17321.0,17386.0,65.0
585,3,2,1,17386.0,17491.0,105.0
586,3,3,2,17491.0,17636.0,145.0
587,3,7,0,17636.0,17881.0,245.0
588,3,4,1,17881.0,17946.0,65.0
589,3,2,1,17946.0,18051.0,105.0
590,3,7,0,18051.0,18296.0,245.0
591,3,0,2,18296.0,18446.0,150.0
592,3,4,1,18446.0,18511.0,65.0
593,3,2,1,18511.0,18616.0,105.0
594,3,3,2,18616.0,18761.0,145.0
595,3,2,1,18761.0,18866.0,105.0
596,3,7,0,18866.0,19111.0,245.0
597,3,0,2,19111.0,19261.0,150.0
598,3,4,1,19261.0,19326.0,65.0
599,3,4,1,19326.0,19391.0,65.0
600,3,7,0,19391.0,19636.0,245.0
601,3,2,1,19636.0,19741.0,105.0
602,3,3,2,19741.0,19886.0,145.0
603,3,0,2,19886.0,20036.0,150.0
604,4,5,2,392.0,512.0,120.0
605,4,6,3,512.0,652.0,140.0
606,4,2,2,652.0,752.0,100.0
607,4,3,1,752.0,925.0,173.0
608,4,5,2,925.0,1045.0,120.0
609,4,5,2,1045.0,1165.0,120.0
610,4,2,2,1165.0,1265.0,100.0
611,4,6,3,1300.0,1440.0,140.0
612,4,8,2,1440.0,1480.0,40.0
613,4,8,2,1582.0,1622.0,40.0
614,4,1,3,1622.0,1742.0,120.0
615,4,3,1,1742.0,1915.0,173.0
616,4,2,2,1915.0,2015.0,100.0
617,4,5,2,2015.0,2135.0,120.0
618,4,5,2,2135.0,2255.0,120.0
619,4,2,2,2313.0,2413.0,100.0
620,4,6,3,2432.0,2572.0,140.0
621,4,8,2,2572.0,2612.0,40.0
622,4,1,3,2612.0,2732.0,120.0
623,4,2,2,2732.0,2832.0,100.0
624,4,3,1,2832.0,3005.0,173.0
625,4,6,3,3005.0,3145.0,140.0
626,4,5,2,3145.0,3265.0,120.0
627,4,1,3,3265.0,3385.0,120.0
628,4,5,2,3385.0,3505.0,120.0
629,4,2,2,3505.0,3605.0,100.0
630,4,6,3,3605.0,3745.0,140.0
631,4,5,2,3745.0,3865.0,120.0
632,4,3,1,3865.0,4038.0,173.0
633,4,2,2,4038.0,4138.0,100.0
634,4,8,2,4138.0,4178.0,40.0
635,4,1,3,4178.0,4298.0,120.0
636,4,1,3,4446.0,4566.0,120.0
637,4,6,3,4566.0,4706.0,140.0
