seq,machine,type,op,start,end,duration
1,0,2,0,0.0,87.0,87.0
2,0,1,0,87.0,301.0,214.0
3,0,4,0,301.0,429.0,128.0
4,0,3,0,429.0,516.0,87.0
5,0,2,0,516.0,603.0,87.0
6,0,1,0,603.0,817.0,214.0
7,0,0,0,817.0,1064.0,247.0
8,0,0,0,1064.0,1311.0,247.0
9,0,4,0,1311.0,1439.0,128.0
10,0,2,0,1439.0,1526.0,87.0
11,0,1,0,1526.0,1740.0,214.0
12,0,3,0,1740.0,1827.0,87.0
13,0,2,0,1827.0,1914.0,87.0
14,0,4,0,1914.0,2042.0,128.0
15,0,0,0,2042.0,2289.0,247.0
16,0,0,0,2289.0,2536.0,247.0
17,0,1,0,2536.0,2750.0,214.0
18,0,1,0,2750.0,2964.0,214.0
19,0,4,0,2964.0,3092.0,128.0
20,0,2,0,3092.0,3179.0,87.0
21,0,4,0,3179.0,3307.0,128.0
22,0,3,0,3307.0,3394.0,87.0
23,0,2,0,3394.0,3481.0,87.0
24,0,0,0,3481.0,3728.0,247.0
25,0,1,0,3728.0,3942.0,214.0
26,0,1,0,3942.0,4156.0,214.0
27,0,4,0,4156.0,4284.0,128.0
28,0,2,0,4284.0,4371.0,87.0
29,0,0,0,4371.0,4618.0,247.0
30,0,3,0,4618.0,4705.0,87.0
31,0,2,0,4705.0,4792.0,87.0
32,0,1,0,4792.0,5006.0,214.0
33,0,4,0,5006.0,5134.0,128.0
34,0,3,0,5134.0,5221.0,87.0
35,0,2,0,5221.0,5308.0,87.0
36,0,4,0,5308.0,5436.0,128.0
37,0,0,0,5436.0,5683.0,247.0
38,0,0,0,5683.0,5930.0,247.0
39,0,1,0,5930.0,6144.0,214.0
40,0,1,0,6144.0,6358.0,214.0
41,0,4,0,6358.0,6486.0,128.0
42,0,2,0,6486.0,6573.0,87.0
43,0,3,0,6573.0,6660.0,87.0
44,0,0,0,6660.0,6907.0,247.0
45,0,0,0,6907.0,7154.0,247.0
46,0,4,0,7154.0,7282.0,128.0
47,0,2,0,7282.0,7369.0,87.0
48,0,1,0,7369.0,7583.0,214.0
49,0,1,0,7583.0,7797.0,214.0
50,0,2,0,7797.0,7884.0,87.0
51,0,4,0,7884.0,8012.0,128.0
52,0,2,0,8012.0,8099.0,87.0
53,0,1,0,8099.0,8313.0,214.0
54,0,3,0,8313.0,8400.0,87.0
55,0,2,0,8400.0,8487.0,87.0
56,0,4,0,8487.0,8615.0,128.0
57,0,0,0,8615.0,8862.0,247.0
58,0,0,0,8862.0,9109.0,247.0
59,0,1,0,9109.0,9323.0,214.0
60,0,4,0,9323.0,9451.0,128.0
61,0,0,0,9451.0,9698.0,247.0
62,0,3,0,9698.0,9785.0,87.0
63,0,2,0,9785.0,9872.0,87.0
64,0,1,0,9872.0,10086.0,214.0
65,0,4,0,10086.0,10214.0,128.0
66,0,0,0,10214.0,10461.0,247.0
67,0,1,0,10461.0,10675.0,214.0
68,0,2,0,10675.0,10762.0,87.0
69,0,0,0,10762.0,11009.0,247.0
70,0,2,0,11009.0,11096.0,87.0
71,0,1,0,11096.0,11310.0,214.0
72,0,3,0,11310.0,11397.0,87.0
73,0,4,0,11397.0,11525.0,128.0
74,0,0,0,11525.0,11772.0,247.0
75,0,2,0,11772.0,11859.0,87.0
76,0,1,0,11859.0,12073.0,214.0
77,0,4,0,12073.0,12201.0,128.0
78,0,3,0,12201.0,12288.0,87.0
79,0,0,0,12288.0,12535.0,247.0
80,0,0,0,12535.0,12782.0,247.0
81,0,4,0,12782.0,12910.0,128.0
82,0,2,0,12910.0,12997.0,87.0
83,0,1,0,12997.0,13211.0,214.0
84,0,0,0,13211.0,13458.0,247.0
85,0,1,0,13458.0,13672.0,214.0
86,0,4,0,13672.0,13800.0,128.0
87,0,2,0,13800.0,13887.0,87.0
88,0,4,0,13887.0,14015.0,128.0
89,0,3,0,14015.0,14102.0,87.0
90,0,1,0,14102.0,14316.0,214.0
91,0,2,0,14316.0,14403.0,87.0
92,0,0,0,14403.0,14650.0,247.0
93,0,1,0,14650.0,14864.0,214.0
94,0,3,0,14864.0,14951.0,87.0
95,0,2,0,14951.0,15038.0,87.0
96,0,0,0,15038.0,15285.0,247.0
97,0,4,0,15285.0,15413.0,128.0
98,0,1,0,15413.0,15627.0,214.0
99,0,0,0,15627.0,15874.0,247.0
100,0,2,0,15874.0,15961.0,87.0
101,0,4,0,15961.0,16089.0,128.0
102,0,3,0,16089.0,16176.0,87.0
103,0,1,0,16176.0,16390.0,214.0
104,0,2,0,16390.0,16477.0,87.0
105,0,0,0,16477.0,16724.0,247.0
106,0,0,0,16724.0,16971.0,247.0
107,0,4,0,16971.0,17099.0,128.0
108,0,1,0,17099.0,17313.0,214.0
109,0,2,0,17313.0,17400.0,87.0
110,0,3,0,17400.0,17487.0,87.0
111,0,0,0,17487.0,17734.0,247.0
112,0,4,0,17734.0,17862.0,128.0
113,0,2,0,17862.0,17949.0,87.0
114,0,1,0,17949.0,18163.0,214.0
115,0,0,0,18163.0,18410.0,247.0
116,0,1,0,18410.0,18624.0,214.0
117,0,4,0,18624.0,18752.0,128.0
118,0,2,0,18752.0,18839.0,87.0
119,0,0,0,18839.0,19086.0,247.0
120,0,0,0,19086.0,19333.0,247.0
121,0,0,0,19333.0,19580.0,247.0
122,1,8,0,0.0,150.0,150.0
123,1,5,0,150.0,295.0,145.0
124,1,8,0,295.0,445.0,150.0
125,1,1,1,445.0,511.0,66.0
126,1,8,0,511.0,661.0,150.0
127,1,4,2,661.0,761.0,100.0
128,1,6,0,761.0,918.0,157.0
129,1,1,1,918.0,984.0,66.0
130,1,6,0,984.0,1141.0,157.0
131,1,0,1,1141.0,1271.0,130.0
132,1,5,0,1271.0,1416.0,145.0
133,1,8,0,1416.0,1566.0,150.0
134,1,4,2,1566.0,1666.0,100.0
135,1,8,0,1666.0,1816.0,150.0
136,1,1,1,1816.0,1882.0,66.0
137,1,8,0,1882.0,2032.0,150.0
138,1,6,0,2032.0,2189.0,157.0
139,1,5,0,2189.0,2334.0,145.0
140,1,8,0,2334.0,2484.0,150.0
141,1,4,2,2484.0,2584.0,100.0
142,1,0,1,2584.0,2714.0,130.0
143,1,6,0,2714.0,2871.0,157.0
144,1,1,1,2871.0,2937.0,66.0
145,1,6,0,2937.0,3094.0,157.0
146,1,1,1,3094.0,3160.0,66.0
147,1,8,0,3160.0,3310.0,150.0
148,1,0,1,3310.0,3440.0,130.0
149,1,4,2,3440.0,3540.0,100.0
150,1,5,0,3540.0,3685.0,145.0
151,1,8,0,3685.0,3835.0,150.0
152,1,0,1,3835.0,3965.0,130.0
153,1,1,1,3965.0,4031.0,66.0
154,1,4,2,4031.0,4131.0,100.0
155,1,8,0,4131.0,4281.0,150.0
156,1,1,1,4281.0,4347.0,66.0
157,1,5,0,4347.0,4492.0,145.0
158,1,8,0,4492.0,4642.0,150.0
159,1,4,2,4642.0,4742.0,100.0
160,1,0,1,4742.0,4872.0,130.0
161,1,0,1,4872.0,5002.0,130.0
162,1,8,0,5002.0,5152.0,150.0
163,1,1,1,5152.0,5218.0,66.0
164,1,8,0,5218.0,5368.0,150.0
165,1,6,0,5368.0,5525.0,157.0
166,1,4,2,5525.0,5625.0,100.0
167,1,5,0,5625.0,5770.0,145.0
168,1,0,1,5770.0,5900.0,130.0
169,1,0,1,5900.0,6030.0,130.0
170,1,0,1,6030.0,6160.0,130.0
171,1,1,1,6160.0,6226.0,66.0
172,1,8,0,6226.0,6376.0,150.0
173,1,8,0,6376.0,6526.0,150.0
174,1,1,1,6526.0,6592.0,66.0
175,1,4,2,6592.0,6692.0,100.0
176,1,5,0,6692.0,6837.0,145.0
177,1,8,0,6837.0,6987.0,150.0
178,1,0,1,6987.0,7117.0,130.0
179,1,8,0,7117.0,7267.0,150.0
180,1,4,2,7267.0,7367.0,100.0
181,1,6,0,7367.0,7524.0,157.0
182,1,6,0,7524.0,7681.0,157.0
183,1,0,1,7681.0,7811.0,130.0
184,1,1,1,7811.0,7877.0,66.0
185,1,5,0,7877.0,8022.0,145.0
186,1,4,2,8022.0,8122.0,100.0
187,1,8,0,8122.0,8272.0,150.0
188,1,0,1,8272.0,8402.0,130.0
189,1,1,1,8402.0,8468.0,66.0
190,1,8,0,8468.0,8618.0,150.0
191,1,8,0,8618.0,8768.0,150.0
192,1,6,0,8768.0,8925.0,157.0
193,1,0,1,8925.0,9055.0,130.0
194,1,4,2,9055.0,9155.0,100.0
195,1,5,0,9155.0,9300.0,145.0
196,1,1,1,9300.0,9366.0,66.0
197,1,1,1,9366.0,9432.0,66.0
198,1,8,0,9432.0,9582.0,150.0
199,1,8,0,9582.0,9732.0,150.0
200,1,0,1,9732.0,9862.0,130.0
201,1,4,2,9862.0,9962.0,100.0
202,1,0,1,9962.0,10092.0,130.0
203,1,5,0,10092.0,10237.0,145.0
204,1,4,2,10237.0,10337.0,100.0
205,1,8,0,10337.0,10487.0,150.0
206,1,0,1,10487.0,10617.0,130.0
207,1,1,1,10617.0,10683.0,66.0
208,1,6,0,10683.0,10840.0,157.0
209,1,8,0,10840.0,10990.0,150.0
210,1,4,2,10990.0,11090.0,100.0
211,1,0,1,11090.0,11220.0,130.0
212,1,0,1,11220.0,11350.0,130.0
213,1,5,0,11350.0,11495.0,145.0
214,1,1,1,11495.0,11561.0,66.0
215,1,8,0,11561.0,11711.0,150.0
216,1,8,0,11711.0,11861.0,150.0
217,1,0,1,11861.0,11991.0,130.0
218,1,1,1,11991.0,12057.0,66.0
219,1,6,0,12057.0,12214.0,157.0
220,1,8,0,12214.0,12364.0,150.0
221,1,4,2,12364.0,12464.0,100.0
222,1,5,0,12464.0,12609.0,145.0
223,1,1,1,12609.0,12675.0,66.0
224,1,8,0,12675.0,12825.0,150.0
225,1,0,1,12825.0,12955.0,130.0
226,1,4,2,12955.0,13055.0,100.0
227,1,6,0,13055.0,13212.0,157.0
