epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
18,1,18,P18,1,9.929166666666668e-05,1.3266183668747544e-05,23439.0,26873.0,128.60932540893555,9.576191425323486,138.18551683425903,26873.0,26873.0
42,2,18,P18,2,9.829166666666667e-05,-0.00013334985851543024,23141.0,26267.0,50.61418032646179,3.8842852115631104,54.4984655380249,26267.0,26570.0
66,3,18,P18,3,9.729166666666667e-05,0.0091963613871485,23193.0,27491.0,50.92054033279419,3.9989748001098633,54.91951513290405,26267.0,26877.0
90,4,18,P18,4,9.629166666666667e-05,0.00028850634407717735,22070.0,24630.0,50.240971088409424,3.8656344413757324,54.106605529785156,24630.0,26315.25
114,5,18,P18,5,9.529166666666667e-05,-0.007877166173420847,21788.0,22485.0,51.213034868240356,3.7678940296173096,54.980928897857666,22485.0,25549.2
138,6,18,P18,6,9.429166666666666e-05,-0.0076573507627472285,21578.0,21974.0,49.55540704727173,3.814406633377075,53.369813680648804,21974.0,24953.333333333332
162,7,18,P18,7,9.329166666666667e-05,0.00010533656241022982,21526.0,21329.0,49.140278577804565,3.8350419998168945,52.97532057762146,21329.0,24435.571428571428
186,8,18,P18,8,9.229166666666667e-05,-0.0001823421032895567,21418.0,20502.0,50.10160565376282,3.8184995651245117,53.92010521888733,20502.0,23943.875
210,9,18,P18,9,9.129166666666667e-05,-0.003633347374852747,20535.0,20535.0,48.90515661239624,3.7838950157165527,52.68905162811279,20502.0,23565.11111111111
234,10,18,P18,10,9.029166666666667e-05,-0.0029191689740400762,20648.0,20640.0,49.19591546058655,3.8529980182647705,53.04891347885132,20502.0,23272.6
258,11,18,P18,11,8.929166666666668e-05,-0.0030258835329732394,20554.0,20449.0,49.37740468978882,3.7814369201660156,53.158841609954834,20449.0,23015.909090909092
282,12,18,P18,12,8.829166666666667e-05,-0.001363988110460923,20471.0,20656.0,48.596893548965454,3.796464681625366,52.39335823059082,20449.0,22819.25
306,13,18,P18,13,8.729166666666667e-05,-0.00419420976541005,20562.0,20375.0,49.38759231567383,3.7792656421661377,53.166857957839966,20375.0,22631.23076923077
330,14,18,P18,14,8.629166666666667e-05,-0.006421551923267543,20464.0,20574.0,49.62035846710205,3.756981611251831,53.37734007835388,20375.0,22484.285714285714
354,15,18,P18,15,8.529166666666668e-05,-0.0047575683332979676,20550.0,20552.0,48.6985924243927,3.824248790740967,52.52284121513367,20375.0,22355.466666666667
378,16,18,P18,16,8.429166666666666e-05,-0.007611696736421436,20462.0,20798.0,49.49456286430359,3.794379234313965,53.288942098617554,20375.0,22258.125
