epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
4,1,4,P4,1,9.9875e-05,0.009143580449745059,3881.0,5114.0,22.664161682128906,1.4812884330749512,24.145450115203857,5114.0,5114.0
28,2,4,P4,2,9.8875e-05,-0.013230244861915708,3882.0,4378.0,8.527745723724365,0.5749471187591553,9.10269284248352,4378.0,4746.0
52,3,4,P4,3,9.787500000000001e-05,0.013502499088644981,3937.0,3846.0,8.740947723388672,0.6300578117370605,9.371005535125732,3846.0,4446.0
76,4,4,P4,4,9.687500000000001e-05,-0.045817925594747066,3901.0,3784.0,8.461174726486206,0.5926554203033447,9.05383014678955,3784.0,4280.5
100,5,4,P4,5,9.5875e-05,0.0026299478486180305,4014.0,4080.0,8.453667163848877,0.5718121528625488,9.025479316711426,3784.0,4240.4
124,6,4,P4,6,9.4875e-05,-0.06048543192446232,3957.0,3876.0,8.374603509902954,0.6346743106842041,9.009277820587158,3784.0,4179.666666666667
148,7,4,P4,7,9.3875e-05,-0.06586422026157379,3828.0,3886.0,8.726939678192139,0.5860557556152344,9.312995433807373,3784.0,4137.714285714285
172,8,4,P4,8,9.2875e-05,-0.04480467922985554,3865.0,3748.0,8.935983896255493,0.5963468551635742,9.532330751419067,3748.0,4089.0
196,9,4,P4,9,9.1875e-05,-0.0967884510755539,3856.0,3736.0,8.806296110153198,0.6229734420776367,9.429269552230835,3736.0,4049.777777777778
220,10,4,P4,10,9.0875e-05,-0.032563600689172745,3706.0,3691.0,8.7030770778656,0.5789816379547119,9.282058715820312,3691.0,4013.9
244,11,4,P4,11,8.9875e-05,-0.0140887803863734,3811.0,3756.0,8.858396530151367,0.600318431854248,9.458714962005615,3691.0,3990.4545454545455
268,12,4,P4,12,8.8875e-05,-0.03233950678259134,3691.0,3691.0,8.624285459518433,0.5671405792236328,9.191426038742065,3691.0,3965.5
292,13,4,P4,13,8.787500000000001e-05,-0.038047121837735176,3691.0,3691.0,8.690871477127075,0.5876657962799072,9.278537273406982,3691.0,3944.3846153846152
316,14,4,P4,14,8.687500000000001e-05,-0.046293558552861214,3718.0,3728.0,8.78187370300293,0.5977542400360107,9.37962794303894,3691.0,3928.9285714285716
340,15,4,P4,15,8.5875e-05,-0.03737045172601938,3716.0,3748.0,8.50227427482605,0.5686466693878174,9.070920944213867,3691.0,3916.866666666667
364,16,4,P4,16,8.4875e-05,-0.013576855417340994,3657.0,3721.0,8.863459587097168,0.5796241760253906,9.443083763122559,3691.0,3904.625
388,17,4,P4,17,8.3875e-05,-0.014878933783620596,3746.0,3721.0,8.780262470245361,0.5996112823486328,9.379873752593994,3691.0,3893.823529411765
412,18,4,P4,18,8.287500000000001e-05,0.004277351894415915,3772.0,3721.0,8.548990964889526,0.5985894203186035,9.14758038520813,3691.0,3884.222222222222
436,19,4,P4,19,8.1875e-05,-0.02050772262737155,3746.0,3801.0,22.720354795455933,1.4833250045776367,24.20367980003357,3691.0,3879.842105263158
460,20,4,P4,20,8.0875e-05,-0.02294642711058259,3811.0,3801.0,22.799237489700317,1.4829113483428955,24.282148838043213,3691.0,3875.9
484,21,4,P4,21,7.9875e-05,-0.026732200291007757,3828.0,3803.0,22.611565589904785,1.469078540802002,24.080644130706787,3691.0,3872.4285714285716
508,22,4,P4,22,7.8875e-05,-0.024725032970309258,3718.0,3762.0,22.71848487854004,1.4774959087371826,24.19598078727722,3691.0,3867.409090909091
532,23,4,P4,23,7.787500000000001e-05,-0.01107669877819717,3763.0,3803.0,22.695909023284912,1.4677929878234863,24.1637020111084,3691.0,3864.608695652174
556,24,4,P4,24,7.687500000000001e-05,0.01885126531124115,3738.0,3736.0,22.588696241378784,1.474996566772461,24.063692808151245,3691.0,3859.25
580,25,4,P4,25,7.5875e-05,-0.015596684534102678,3710.0,3670.0,22.652498245239258,1.4825916290283203,24.135089874267578,3670.0,3851.68
604,26,4,P4,26,7.4875e-05,0.015621699159964919,3738.0,3726.0,22.797189712524414,1.4715538024902344,24.26874351501465,3670.0,3846.846153846154
628,27,4,P4,27,7.3875e-05,-0.007691435981541872,3691.0,3724.0,22.688761472702026,1.4928793907165527,24.18164086341858,3670.0,3842.296296296296
652,28,4,P4,28,7.287500000000001e-05,0.01268760859966278,3751.0,3655.0,22.672882318496704,1.4805846214294434,24.153466939926147,3655.0,3835.6071428571427
676,29,4,P4,29,7.1875e-05,0.007106456090696156,3670.0,3670.0,22.67003059387207,1.4822871685028076,24.152317762374878,3655.0,3829.896551724138
700,30,4,P4,30,7.0875e-05,-0.00806977809406817,3698.0,3698.0,22.658937215805054,1.4982199668884277,24.15715718269348,3655.0,3825.5
724,31,4,P4,31,6.9875e-05,0.0003529983587213792,3683.0,3701.0,22.646677255630493,1.4784777164459229,24.125154972076416,3655.0,3821.483870967742
748,32,4,P4,32,6.887500000000001e-05,-0.002144410740584135,3729.0,3746.0,22.6928608417511,1.484034538269043,24.17689538002014,3655.0,3819.125
772,33,4,P4,33,6.7875e-05,-0.0062092955922707915,3698.0,3700.0,22.653470754623413,1.4779937267303467,24.13146448135376,3655.0,3815.5151515151515
796,34,4,P4,34,6.6875e-05,-0.003117697488050908,3748.0,3704.0,22.672897815704346,1.4960994720458984,24.168997287750244,3655.0,3812.235294117647
820,35,4,P4,35,6.5875e-05,-0.020639542490243912,3751.0,3721.0,22.75616693496704,1.489393711090088,24.24556064605713,3655.0,3809.6285714285714
844,36,4,P4,36,6.487499999999999e-05,-0.01861549448221922,3716.0,3765.0,22.771387338638306,1.4791693687438965,24.250556707382202,3655.0,3808.3888888888887
868,37,4,P4,37,6.3875e-05,0.0030119098955765367,3691.0,3704.0,22.760307550430298,1.4960460662841797,24.256353616714478,3655.0,3805.5675675675675
892,38,4,P4,38,6.2875e-05,0.011533699231222272,3724.0,3846.0,22.71173596382141,1.4794080257415771,24.19114398956299,3655.0,3806.6315789473683
916,39,4,P4,39,6.1875e-05,-0.00661449832841754,3820.0,3775.0,22.770837545394897,1.4882879257202148,24.259125471115112,3655.0,3805.8205128205127
940,40,4,P4,40,6.0875e-05,-0.00936746853403747,3769.0,3791.0,22.786123037338257,1.4892847537994385,24.275407791137695,3655.0,3805.45
964,41,4,P4,41,5.9875000000000005e-05,0.02427775738760829,3862.0,3738.0,22.768551349639893,1.4638197422027588,24.23237109184265,3655.0,3803.8048780487807
988,42,4,P4,42,5.8875e-05,0.011985727585852146,3748.0,3693.0,22.822755336761475,1.4621410369873047,24.28489637374878,3655.0,3801.1666666666665
1012,43,4,P4,43,5.7875000000000004e-05,0.00680654204916209,3772.0,3731.0,22.750768899917603,1.4597232341766357,24.21049213409424,3655.0,3799.5348837209303
1036,44,4,P4,44,5.6875e-05,-0.004571971367113292,3713.0,3708.0,22.61670732498169,1.4503858089447021,24.06709313392639,3655.0,3797.4545454545455
1060,45,4,P4,45,5.587500000000001e-05,-0.000979353440925479,3722.0,3714.0,22.638967990875244,1.4747271537780762,24.11369514465332,3655.0,3795.6
1084,46,4,P4,46,5.487500000000001e-05,0.005684794276021421,3724.0,3725.0,22.71235680580139,1.4638051986694336,24.176162004470825,3655.0,3794.0652173913045
1108,47,4,P4,47,5.387500000000001e-05,0.012066209455952048,3763.0,3745.0,22.471606492996216,1.4623355865478516,23.933942079544067,3655.0,3793.021276595745
1132,48,4,P4,48,5.2875000000000005e-05,-0.006066431058570743,3762.0,3711.0,22.46595597267151,1.4684367179870605,23.93439269065857,3655.0,3791.3125
1156,49,4,P4,49,5.187500000000001e-05,-0.018043855670839548,3703.0,3758.0,22.539079189300537,1.4699342250823975,24.009013414382935,3655.0,3790.6326530612246
1180,50,4,P4,50,5.0875e-05,0.013226717943325639,3786.0,3791.0,8.665032148361206,0.5921876430511475,9.257219791412354,3655.0,3790.64
1204,51,4,P4,51,4.9875000000000006e-05,0.007253187475726008,3714.0,3703.0,8.505029916763306,0.5709049701690674,9.075934886932373,3655.0,3788.921568627451
1228,52,4,P4,52,4.8875e-05,0.0028110783314332366,3737.0,3746.0,8.55305814743042,0.5972805023193359,9.150338649749756,3655.0,3788.096153846154
1252,53,4,P4,53,4.7875000000000005e-05,0.023105056956410408,3779.0,3769.0,8.61257028579712,0.5889570713043213,9.20152735710144,3655.0,3787.735849056604
1276,54,4,P4,54,4.6875e-05,0.026897534262388945,3760.0,3726.0,22.441318035125732,1.4658887386322021,23.907206773757935,3655.0,3786.5925925925926
1300,55,4,P4,55,4.5875000000000004e-05,0.033075323328375816,3747.0,3751.0,22.463218927383423,1.4626643657684326,23.925883293151855,3655.0,3785.9454545454546
1324,56,4,P4,56,4.4875e-05,0.013080950360745192,3725.0,3751.0,22.425689458847046,1.4634130001068115,23.889102458953857,3655.0,3785.3214285714284
1348,57,4,P4,57,4.3875e-05,0.014220587210729718,3721.0,3746.0,22.616878032684326,1.4561150074005127,24.07299304008484,3655.0,3784.6315789473683
1372,58,4,P4,58,4.2875e-05,0.012096169870346785,3710.0,3710.0,22.58820080757141,1.4849121570587158,24.073112964630127,3655.0,3783.344827586207
1396,59,4,P4,59,4.1874999999999995e-05,0.0021447387989610434,3780.0,3746.0,22.698298931121826,1.481203317642212,24.179502248764038,3655.0,3782.7118644067796
1420,60,4,P4,60,4.0875e-05,0.014684672001749277,3710.0,3776.0,25.174673795700073,1.7782142162322998,26.952888011932373,3655.0,3782.6
1444,61,4,P4,61,3.987500000000001e-05,0.011660432908684015,3746.0,3744.0,22.459285259246826,1.4558606147766113,23.915145874023438,3655.0,3781.967213114754
1468,62,4,P4,62,3.8875e-05,-6.139634933788329e-06,3746.0,3744.0,22.174733638763428,1.4650039672851562,23.639737606048584,3655.0,3781.3548387096776
1492,63,4,P4,63,3.7875000000000006e-05,-0.002718423376791179,3714.0,3706.0,22.202697277069092,1.4413809776306152,23.644078254699707,3655.0,3780.15873015873
1516,64,4,P4,64,3.6875e-05,0.0005351736908778548,3748.0,3706.0,22.249743700027466,1.4460875988006592,23.695831298828125,3655.0,3779.0
1540,65,4,P4,65,3.5875000000000005e-05,0.017489904537796974,3731.0,3744.0,22.237360954284668,1.4433605670928955,23.680721521377563,3655.0,3778.4615384615386
1564,66,4,P4,66,3.4875e-05,0.012263755779713392,3706.0,3726.0,22.333043098449707,1.4382104873657227,23.77125358581543,3655.0,3777.6666666666665
1588,67,4,P4,67,3.3875000000000003e-05,0.033169591799378395,3850.0,3782.0,22.495742797851562,1.4424147605895996,23.938157558441162,3655.0,3777.731343283582
1612,68,4,P4,68,3.2875e-05,-0.001825097482651472,3731.0,3712.0,22.55562949180603,1.4678306579589844,24.023460149765015,3655.0,3776.764705882353
1636,69,4,P4,69,3.1875e-05,0.008188506588339806,3778.0,3746.0,22.44767189025879,1.467297077178955,23.914968967437744,3655.0,3776.31884057971
1660,70,4,P4,70,3.0875e-05,0.016398075968027115,3783.0,3780.0,22.405228853225708,1.4741733074188232,23.87940216064453,3655.0,3776.3714285714286
1684,71,4,P4,71,2.9874999999999998e-05,0.014840187970548868,3762.0,3749.0,22.263802528381348,1.456993579864502,23.72079610824585,3655.0,3775.9859154929577
1708,72,4,P4,72,2.8874999999999997e-05,0.011481012450531125,3717.0,3749.0,22.248852491378784,1.455152988433838,23.704005479812622,3655.0,3775.6111111111113
1732,73,4,P4,73,2.7875000000000007e-05,-0.006027022143825889,3706.0,3749.0,22.292747974395752,1.4507462978363037,23.743494272232056,3655.0,3775.246575342466
1756,74,4,P4,74,2.6875000000000006e-05,0.0037346796016208827,3714.0,3738.0,22.36640429496765,1.4627211093902588,23.82912540435791,3655.0,3774.7432432432433
1780,75,4,P4,75,2.5875000000000006e-05,0.0047105817357078195,3691.0,3738.0,22.254000425338745,1.4551005363464355,23.70910096168518,3655.0,3774.2533333333336
1804,76,4,P4,76,2.4875000000000005e-05,0.009520944207906723,3744.0,3749.0,22.20644187927246,1.464751958847046,23.671193838119507,3655.0,3773.9210526315787
1828,77,4,P4,77,2.3875000000000004e-05,0.0023319506435655057,3786.0,3749.0,22.367210865020752,1.4499261379241943,23.817137002944946,3655.0,3773.5974025974024
1852,78,4,P4,78,2.2875e-05,0.009736639214679599,3706.0,3749.0,22.14475417137146,1.461695909500122,23.606450080871582,3655.0,3773.2820512820513
1876,79,4,P4,79,2.1875e-05,0.012869987869635224,3714.0,3738.0,22.16835856437683,1.4457683563232422,23.614126920700073,3655.0,3772.8354430379745
1900,80,4,P4,80,2.0875e-05,0.009141225134953856,3738.0,3744.0,22.30314612388611,1.4337749481201172,23.736921072006226,3655.0,3772.475
1924,81,4,P4,81,1.9875e-05,0.006940455641597509,3701.0,3701.0,8.668216705322266,0.6072647571563721,9.275481462478638,3655.0,3771.5925925925926
1948,82,4,P4,82,1.8874999999999998e-05,-0.0021014317171648145,3711.0,3712.0,8.518367290496826,0.5911006927490234,9.10946798324585,3655.0,3770.8658536585367
1972,83,4,P4,83,1.7874999999999997e-05,-0.004740460659377277,3706.0,3706.0,8.505711793899536,0.5676255226135254,9.073337316513062,3655.0,3770.0843373493976
1996,84,4,P4,84,1.6874999999999997e-05,0.007086911122314632,3714.0,3714.0,8.759506702423096,0.5932204723358154,9.352727174758911,3655.0,3769.4166666666665
2020,85,4,P4,85,1.5874999999999996e-05,0.00643538951408118,3706.0,3706.0,8.402669429779053,0.5717117786407471,8.9743812084198,3655.0,3768.670588235294
2044,86,4,P4,86,1.4875000000000006e-05,0.007452143938280642,3714.0,3712.0,8.436672449111938,0.5663535594940186,9.003026008605957,3655.0,3768.0116279069766
2068,87,4,P4,87,1.3875000000000005e-05,0.009718038840219378,3714.0,3691.0,8.637036800384521,0.5960941314697266,9.233130931854248,3655.0,3767.1264367816093
2092,88,4,P4,88,1.2875000000000003e-05,0.015246613882482052,3811.0,3691.0,8.462912797927856,0.5674145221710205,9.030327320098877,3655.0,3766.2613636363635
2116,89,4,P4,89,1.1875000000000002e-05,0.0022581572411581874,3746.0,3691.0,8.444178342819214,0.590909481048584,9.035087823867798,3655.0,3765.4157303370785
2140,90,4,P4,90,1.0875000000000002e-05,0.010210659122094512,3701.0,3691.0,8.601645708084106,0.596045732498169,9.197691440582275,3655.0,3764.588888888889
2164,91,4,P4,91,1e-05,0.012168761109933257,3746.0,3691.0,8.395214080810547,0.5656514167785645,8.960865497589111,3655.0,3763.78021978022
2188,92,4,P4,92,1e-05,0.010926383780315518,3701.0,3701.0,8.520799398422241,0.568467378616333,9.089266777038574,3655.0,3763.0978260869565
2212,93,4,P4,93,1e-05,0.01060035708360374,3748.0,3691.0,8.582308053970337,0.5794548988342285,9.161762952804565,3655.0,3762.3225806451615
2236,94,4,P4,94,1e-05,0.008517219219356775,3711.0,3691.0,8.369528532028198,0.5623526573181152,8.931881189346313,3655.0,3761.563829787234
2260,95,4,P4,95,1e-05,0.014997546561062336,3748.0,3691.0,8.505033493041992,0.5775010585784912,9.082534551620483,3655.0,3760.821052631579
2284,96,4,P4,96,1e-05,0.004657855490222573,3701.0,3691.0,8.731190204620361,0.587374210357666,9.318564414978027,3655.0,3760.09375
2308,97,4,P4,97,1e-05,0.011754344683140516,3701.0,3691.0,8.45410442352295,0.5658032894134521,9.019907712936401,3655.0,3759.381443298969
2332,98,4,P4,98,1e-05,0.007628042018041015,3706.0,3706.0,8.48068118095398,0.5824234485626221,9.063104629516602,3655.0,3758.8367346938776
2356,99,4,P4,99,1e-05,0.012054883409291506,3706.0,3706.0,8.74605107307434,0.5967006683349609,9.342751741409302,3655.0,3758.3030303030305
2380,100,4,P4,100,1e-05,0.008397349622100592,3746.0,3706.0,8.624055862426758,0.5724003314971924,9.19645619392395,3655.0,3757.78
