seq,machine,type,op,start,end,duration
1,0,2,0,0.0,56.0,56.0
2,0,1,0,56.0,86.0,30.0
3,0,2,0,86.0,142.0,56.0
4,0,0,0,142.0,159.0,17.0
5,0,2,0,159.0,215.0,56.0
6,0,1,0,215.0,245.0,30.0
7,0,2,0,245.0,301.0,56.0
8,0,2,0,301.0,357.0,56.0
9,0,1,0,357.0,387.0,30.0
10,0,2,0,387.0,443.0,56.0
11,0,1,0,443.0,473.0,30.0
12,0,2,0,473.0,529.0,56.0
13,0,0,0,529.0,546.0,17.0
14,0,2,0,546.0,602.0,56.0
15,0,1,0,602.0,632.0,30.0
16,0,1,0,632.0,662.0,30.0
17,0,2,0,662.0,718.0,56.0
18,0,2,0,718.0,774.0,56.0
19,0,1,0,774.0,804.0,30.0
20,0,2,0,804.0,860.0,56.0
21,0,2,0,860.0,916.0,56.0
22,0,1,0,916.0,946.0,30.0
23,0,0,0,946.0,963.0,17.0
24,0,1,0,963.0,993.0,30.0
25,0,2,0,993.0,1049.0,56.0
26,0,2,0,1049.0,1105.0,56.0
27,0,1,0,1105.0,1135.0,30.0
28,0,2,0,1135.0,1191.0,56.0
29,0,1,0,1191.0,1221.0,30.0
30,0,1,0,1221.0,1251.0,30.0
31,0,2,0,1251.0,1307.0,56.0
32,0,2,0,1307.0,1363.0,56.0
33,0,0,0,1363.0,1380.0,17.0
34,0,2,0,1380.0,1436.0,56.0
35,0,2,0,1436.0,1492.0,56.0
36,0,1,0,1492.0,1522.0,30.0
37,0,1,0,1522.0,1552.0,30.0
38,0,2,0,1552.0,1608.0,56.0
39,0,1,0,1608.0,1638.0,30.0
40,0,2,0,1638.0,1694.0,56.0
41,0,2,0,1694.0,1750.0,56.0
42,0,1,0,1750.0,1780.0,30.0
43,0,0,0,1780.0,1797.0,17.0
44,0,2,0,1797.0,1853.0,56.0
45,0,2,0,1853.0,1909.0,56.0
46,0,2,0,1909.0,1965.0,56.0
47,0,1,0,1965.0,1995.0,30.0
48,0,2,0,1995.0,2051.0,56.0
49,0,2,0,2051.0,2107.0,56.0
50,0,1,0,2107.0,2137.0,30.0
51,0,2,0,2137.0,2193.0,56.0
52,0,0,0,2193.0,2210.0,17.0
53,0,2,0,2210.0,2266.0,56.0
54,0,2,0,2266.0,2322.0,56.0
55,0,2,0,2322.0,2378.0,56.0
56,0,2,0,2378.0,2434.0,56.0
57,0,2,0,2434.0,2490.0,56.0
58,0,2,0,2490.0,2546.0,56.0
59,0,0,0,2546.0,2563.0,17.0
60,0,2,0,2563.0,2619.0,56.0
61,0,2,0,2619.0,2675.0,56.0
62,0,2,0,2675.0,2731.0,56.0
63,0,2,0,2731.0,2787.0,56.0
64,0,2,0,2787.0,2843.0,56.0
65,0,0,0,2843.0,2860.0,17.0
66,0,2,0,2860.0,2916.0,56.0
67,0,2,0,2916.0,2972.0,56.0
68,0,2,0,2972.0,3028.0,56.0
69,1,2,1,56.0,126.0,70.0
70,1,2,1,142.0,212.0,70.0
71,1,2,1,215.0,285.0,70.0
72,1,1,1,285.0,340.0,55.0
73,1,2,1,340.0,410.0,70.0
74,1,2,1,410.0,480.0,70.0
75,1,2,1,480.0,550.0,70.0
76,1,2,1,550.0,620.0,70.0
77,1,2,1,620.0,690.0,70.0
78,1,1,1,690.0,745.0,55.0
79,1,2,1,745.0,815.0,70.0
80,1,2,1,815.0,885.0,70.0
81,1,2,1,885.0,955.0,70.0
82,1,2,1,955.0,1025.0,70.0
83,1,1,1,1025.0,1080.0,55.0
84,1,2,1,1080.0,1150.0,70.0
85,1,2,1,1150.0,1220.0,70.0
86,1,2,1,1220.0,1290.0,70.0
87,1,1,1,1290.0,1345.0,55.0
88,1,2,1,1345.0,1415.0,70.0
89,1,2,1,1415.0,1485.0,70.0
90,1,2,1,1485.0,1555.0,70.0
91,1,2,1,1555.0,1625.0,70.0
92,1,2,1,1625.0,1695.0,70.0
93,1,2,1,1695.0,1765.0,70.0
94,1,2,1,1765.0,1835.0,70.0
95,1,1,1,1835.0,1890.0,55.0
96,1,2,1,1890.0,1960.0,70.0
97,1,2,1,1960.0,2030.0,70.0
98,1,2,1,2030.0,2100.0,70.0
99,1,2,1,2100.0,2170.0,70.0
100,1,2,1,2170.0,2240.0,70.0
101,1,2,1,2240.0,2310.0,70.0
102,1,2,1,2310.0,2380.0,70.0
103,1,2,1,2380.0,2450.0,70.0
104,1,1,1,2450.0,2505.0,55.0
105,1,2,1,2505.0,2575.0,70.0
106,1,2,1,2575.0,2645.0,70.0
107,1,2,1,2645.0,2715.0,70.0
108,1,2,1,2715.0,2785.0,70.0
109,1,1,1,2785.0,2840.0,55.0
110,1,2,1,2840.0,2910.0,70.0
111,1,2,1,2910.0,2980.0,70.0
112,1,1,1,2980.0,3035.0,55.0
113,1,2,1,3035.0,3105.0,70.0
114,1,1,1,3105.0,3160.0,55.0
115,1,2,1,3160.0,3230.0,70.0
116,1,2,1,3230.0,3300.0,70.0
117,1,2,1,3300.0,3370.0,70.0
118,1,1,1,3370.0,3425.0,55.0
119,1,2,1,3425.0,3495.0,70.0
120,1,2,1,3495.0,3565.0,70.0
121,2,2,2,126.0,216.0,90.0
122,2,2,2,216.0,306.0,90.0
123,2,2,2,306.0,396.0,90.0
124,2,2,2,410.0,500.0,90.0
125,2,2,2,500.0,590.0,90.0
126,2,2,2,590.0,680.0,90.0
127,2,2,2,680.0,770.0,90.0
128,2,2,2,770.0,860.0,90.0
129,2,2,2,860.0,950.0,90.0
130,2,2,2,950.0,1040.0,90.0
131,2,2,2,1040.0,1130.0,90.0
132,2,2,2,1130.0,1220.0,90.0
133,2,2,2,1220.0,1310.0,90.0
134,2,2,2,1310.0,1400.0,90.0
135,2,2,2,1400.0,1490.0,90.0
136,2,2,2,1490.0,1580.0,90.0
137,2,2,2,1580.0,1670.0,90.0
138,2,2,2,1670.0,1760.0,90.0
139,2,2,2,1760.0,1850.0,90.0
140,2,2,2,1850.0,1940.0,90.0
141,2,2,2,1940.0,2030.0,90.0
142,2,2,2,2030.0,2120.0,90.0
143,2,2,2,2120.0,2210.0,90.0
144,2,2,2,2210.0,2300.0,90.0
145,2,2,2,2300.0,2390.0,90.0
146,2,2,2,2390.0,2480.0,90.0
147,2,2,2,2480.0,2570.0,90.0
148,2,2,2,2570.0,2660.0,90.0
149,2,2,2,2660.0,2750.0,90.0
150,2,2,2,2750.0,2840.0,90.0
151,2,2,2,2840.0,2930.0,90.0
152,2,2,2,2930.0,3020.0,90.0
153,2,2,2,3020.0,3110.0,90.0
154,2,2,2,3110.0,3200.0,90.0
155,2,2,2,3200.0,3290.0,90.0
156,2,2,2,3290.0,3380.0,90.0
157,2,2,2,3380.0,3470.0,90.0
158,2,2,2,3470.0,3560.0,90.0
159,2,2,2,3565.0,3655.0,90.0
160,3,1,1,86.0,152.0,66.0
161,3,1,2,152.0,217.0,65.0
162,3,0,1,217.0,247.0,30.0
163,3,0,2,247.0,407.0,160.0
164,3,1,2,407.0,472.0,65.0
165,3,1,1,472.0,538.0,66.0
166,3,1,2,538.0,603.0,65.0
167,3,0,1,603.0,633.0,30.0
168,3,0,2,633.0,793.0,160.0
169,3,1,2,793.0,858.0,65.0
170,3,1,1,858.0,924.0,66.0
171,3,1,2,924.0,989.0,65.0
172,3,0,1,989.0,1019.0,30.0
173,3,0,2,1019.0,1179.0,160.0
174,3,1,2,1179.0,1244.0,65.0
175,3,1,1,1244.0,1310.0,66.0
176,3,1,2,1310.0,1375.0,65.0
177,3,1,2,1375.0,1440.0,65.0
178,3,0,1,1440.0,1470.0,30.0
179,3,0,2,1470.0,1630.0,160.0
180,3,1,1,1630.0,1696.0,66.0
181,3,1,2,1696.0,1761.0,65.0
182,3,1,1,1761.0,1827.0,66.0
183,3,1,2,1827.0,1892.0,65.0
184,3,0,1,1892.0,1922.0,30.0
185,3,1,2,1922.0,1987.0,65.0
186,3,0,2,1987.0,2147.0,160.0
