epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
21,1,21,P21,1,9.916666666666667e-05,0.0024359237781027333,26362.0,29518.0,146.3102204799652,11.265453338623047,157.57567381858826,29518.0,29518.0
45,2,21,P21,2,9.816666666666668e-05,0.0010981844752677716,27548.0,31693.0,57.56724262237549,4.633465766906738,62.20070838928223,29518.0,30605.5
69,3,21,P21,3,9.716666666666667e-05,0.010682622669264674,28248.0,32148.0,56.51159167289734,4.570136070251465,61.081727743148804,29518.0,31119.666666666668
93,4,21,P21,4,9.616666666666667e-05,0.005464102129917592,28544.0,28662.0,56.25160598754883,4.654178142547607,60.905784130096436,28662.0,30505.25
117,5,21,P21,5,9.516666666666667e-05,0.0055469091748818755,27603.0,25706.0,55.939600229263306,4.570343255996704,60.50994348526001,25706.0,29545.4
141,6,21,P21,6,9.416666666666667e-05,7.736662082606927e-05,25796.0,24902.0,58.264150857925415,5.1011481285095215,63.36529898643494,24902.0,28771.5
165,7,21,P21,7,9.316666666666666e-05,-0.009344806941226125,25085.0,24731.0,56.8529326915741,4.814974308013916,61.66790699958801,24731.0,28194.285714285714
189,8,21,P21,8,9.216666666666667e-05,-0.0010916944935161154,26002.0,23628.0,57.31310176849365,4.704861640930176,62.01796340942383,23628.0,27623.5
213,9,21,P21,9,9.116666666666667e-05,-0.005666108056902886,25095.0,24038.0,59.39432072639465,4.810696601867676,64.20501732826233,23628.0,27225.11111111111
237,10,21,P21,10,9.016666666666667e-05,0.0020580549316946417,25331.0,24167.0,57.64153861999512,4.956556558609009,62.598095178604126,23628.0,26919.3
261,11,21,P21,11,8.916666666666666e-05,-0.0022478593033156357,24729.0,24492.0,56.699336528778076,4.552625417709351,61.25196194648743,23628.0,26698.636363636364
285,12,21,P21,12,8.816666666666668e-05,-0.0018520194789743982,24927.0,24199.0,59.24150538444519,4.693872690200806,63.935378074645996,23628.0,26490.333333333332
309,13,21,P21,13,8.716666666666668e-05,-0.0021345589513657613,24919.0,24059.0,57.34345722198486,4.9249045848846436,62.26836180686951,23628.0,26303.30769230769
333,14,21,P21,14,8.616666666666667e-05,-0.005695544905029238,24672.0,24239.0,56.28446626663208,4.589775562286377,60.87424182891846,23628.0,26155.85714285714
357,15,21,P21,15,8.516666666666667e-05,-0.003456895444833208,24489.0,24136.0,58.90016961097717,5.089022874832153,63.989192485809326,23628.0,26021.2
381,16,21,P21,16,8.416666666666668e-05,-0.006319328397512436,24768.0,23820.0,58.11594271659851,4.9473490715026855,63.063291788101196,23628.0,25883.625
405,17,21,P21,17,8.316666666666666e-05,-0.0026586649066302924,24669.0,24387.0,58.407506704330444,4.739786863327026,63.14729356765747,23628.0,25795.58823529412
429,18,21,P21,18,8.216666666666667e-05,-0.0009467998577747494,25616.0,24672.0,150.4555184841156,11.569767951965332,162.02528643608093,23628.0,25733.166666666668
453,19,21,P21,19,8.116666666666667e-05,-0.004109036026056856,24935.0,24585.0,150.19651889801025,11.622194528579712,161.81871342658997,23628.0,25672.736842105263
477,20,21,P21,20,8.016666666666667e-05,-0.0024711914418730887,25175.0,24551.0,149.43711185455322,11.626664638519287,161.0637764930725,23628.0,25616.65
501,21,21,P21,21,7.916666666666666e-05,-0.001547849553753622,25171.0,24592.0,149.84893226623535,11.563302993774414,161.41223526000977,23628.0,25567.85714285714
525,22,21,P21,22,7.816666666666668e-05,0.001335870901675662,24757.0,24373.0,150.53714799880981,11.888489723205566,162.42563772201538,23628.0,25513.545454545456
