seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,4,0,0.0,128.0,128.0
2,1,M1,1,0,128.0,342.0,214.0
3,1,M1,3,0,342.0,429.0,87.0
4,1,M1,1,0,429.0,643.0,214.0
5,1,M1,4,0,643.0,771.0,128.0
6,1,M1,3,0,771.0,858.0,87.0
7,1,M1,1,0,858.0,1072.0,214.0
8,1,M1,3,0,1072.0,1159.0,87.0
9,1,M1,1,0,1159.0,1373.0,214.0
10,1,M1,4,0,1373.0,1501.0,128.0
11,1,M1,3,0,1501.0,1588.0,87.0
12,1,M1,1,0,1588.0,1802.0,214.0
13,1,M1,1,0,1802.0,2016.0,214.0
14,1,M1,3,0,2016.0,2103.0,87.0
15,1,M1,4,0,2103.0,2231.0,128.0
16,1,M1,3,0,2231.0,2318.0,87.0
17,1,M1,1,0,2318.0,2532.0,214.0
18,1,M1,4,0,2532.0,2660.0,128.0
19,1,M1,1,0,2660.0,2874.0,214.0
20,1,M1,3,0,2874.0,2961.0,87.0
21,1,M1,3,0,2961.0,3048.0,87.0
22,1,M1,1,0,3048.0,3262.0,214.0
23,1,M1,1,0,3262.0,3476.0,214.0
24,1,M1,3,0,3476.0,3563.0,87.0
25,1,M1,4,0,3563.0,3691.0,128.0
26,1,M1,3,0,3691.0,3778.0,87.0
27,1,M1,1,0,3778.0,3992.0,214.0
28,1,M1,1,0,3992.0,4206.0,214.0
29,1,M1,3,0,4206.0,4293.0,87.0
30,1,M1,4,0,4293.0,4421.0,128.0
31,1,M1,3,0,4421.0,4508.0,87.0
32,1,M1,1,0,4508.0,4722.0,214.0
33,1,M1,4,0,4722.0,4850.0,128.0
34,1,M1,1,0,4850.0,5064.0,214.0
35,1,M1,3,0,5064.0,5151.0,87.0
36,1,M1,3,0,5151.0,5238.0,87.0
37,1,M1,0,0,5238.0,5485.0,247.0
38,1,M1,1,0,5485.0,5699.0,214.0
39,1,M1,1,0,5699.0,5913.0,214.0
40,1,M1,0,0,5913.0,6160.0,247.0
41,1,M1,3,0,6160.0,6247.0,87.0
42,1,M1,4,0,6247.0,6375.0,128.0
43,1,M1,1,0,6375.0,6589.0,214.0
44,1,M1,3,0,6589.0,6676.0,87.0
45,1,M1,1,0,6676.0,6890.0,214.0
46,1,M1,3,0,6890.0,6977.0,87.0
47,1,M1,4,0,6977.0,7105.0,128.0
48,1,M1,3,0,7105.0,7192.0,87.0
49,1,M1,1,0,7192.0,7406.0,214.0
50,1,M1,0,0,7406.0,7653.0,247.0
51,1,M1,0,0,7653.0,7900.0,247.0
52,1,M1,1,0,7900.0,8114.0,214.0
53,1,M1,4,0,8114.0,8242.0,128.0
54,1,M1,3,0,8242.0,8329.0,87.0
55,1,M1,1,0,8329.0,8543.0,214.0
56,1,M1,3,0,8543.0,8630.0,87.0
57,1,M1,1,0,8630.0,8844.0,214.0
58,1,M1,4,0,8844.0,8972.0,128.0
59,1,M1,3,0,8972.0,9059.0,87.0
60,1,M1,1,0,9059.0,9273.0,214.0
61,1,M1,3,0,9273.0,9360.0,87.0
62,1,M1,1,0,9360.0,9574.0,214.0
63,1,M1,0,0,9574.0,9821.0,247.0
64,1,M1,4,0,9821.0,9949.0,128.0
65,1,M1,3,0,9949.0,10036.0,87.0
66,1,M1,1,0,10036.0,10250.0,214.0
67,1,M1,3,0,10250.0,10337.0,87.0
68,1,M1,1,0,10337.0,10551.0,214.0
69,1,M1,4,0,10551.0,10679.0,128.0
70,1,M1,3,0,10679.0,10766.0,87.0
71,1,M1,1,0,10766.0,10980.0,214.0
72,1,M1,1,0,10980.0,11194.0,214.0
73,1,M1,3,0,11194.0,11281.0,87.0
74,1,M1,3,0,11281.0,11368.0,87.0
75,1,M1,4,0,11368.0,11496.0,128.0
76,1,M1,1,0,11496.0,11710.0,214.0
77,1,M1,1,0,11710.0,11924.0,214.0
78,1,M1,3,0,11924.0,12011.0,87.0
79,1,M1,3,0,12011.0,12098.0,87.0
80,1,M1,4,0,12098.0,12226.0,128.0
