variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
ablation_no_zero_mask,22,1,22,P22,1,9.9125e-05,0.0030644789949292317,27124.0,29104.0,64.84125399589539,4.894119024276733,69.73537302017212,29104.0,29104.0
ablation_no_zero_mask,46,2,22,P22,2,9.8125e-05,0.0038377592398319395,27252.0,28580.0,64.0271635055542,4.781213760375977,68.80837726593018,28580.0,28842.0
ablation_no_zero_mask,70,3,22,P22,3,9.7125e-05,-0.00015199933550320567,26828.0,27393.0,64.87486553192139,4.96725606918335,69.84212160110474,27393.0,28359.0
ablation_no_zero_mask,94,4,22,P22,4,9.6125e-05,-0.0018294004607014359,26745.0,27504.0,162.34191298484802,11.834696531295776,174.1766095161438,27393.0,28145.25
ablation_no_zero_mask,118,5,22,P22,5,9.512500000000001e-05,-0.0024722803020267746,26892.0,25245.0,157.56446719169617,11.935764789581299,169.50023198127747,25245.0,27565.2
ablation_no_zero_mask,142,6,22,P22,6,9.412500000000001e-05,-0.0018454921199008822,27450.0,27003.0,157.41985654830933,11.915393114089966,169.3352496623993,25245.0,27471.5
ablation_no_zero_mask,166,7,22,P22,7,9.3125e-05,-0.0010458139237016439,27106.0,26471.0,157.1039276123047,11.638309001922607,168.7422366142273,25245.0,27328.571428571428
ablation_no_zero_mask,190,8,22,P22,8,9.2125e-05,-0.0022835512238088993,26838.0,26547.0,159.47704529762268,11.770968675613403,171.24801397323608,25245.0,27230.875
ablation_no_zero_mask,214,9,22,P22,9,9.1125e-05,-0.009586339606903494,25982.0,25906.0,157.7194471359253,11.94827675819397,169.66772389411926,25245.0,27083.666666666668
ablation_no_zero_mask,238,10,22,P22,10,9.012500000000001e-05,-0.00549071270506829,26311.0,25770.0,159.13890099525452,11.915197134017944,171.05409812927246,25245.0,26952.3
ablation_no_zero_mask,262,11,22,P22,11,8.9125e-05,-0.003978739480953663,26165.0,25483.0,157.9644000530243,11.618031740188599,169.5824317932129,25245.0,26818.727272727272
ablation_no_zero_mask,286,12,22,P22,12,8.8125e-05,-0.003615488678042311,26031.0,25530.0,163.7245225906372,11.886302947998047,175.61082553863525,25245.0,26711.333333333332
ablation_no_zero_mask,310,13,22,P22,13,8.7125e-05,-0.0013899403071263804,25968.0,25150.0,159.81610107421875,11.989921808242798,171.80602288246155,25150.0,26591.23076923077
ablation_no_zero_mask,334,14,22,P22,14,8.6125e-05,-0.0021266529860440643,25679.0,25404.0,160.264803647995,11.92276644706726,172.18757009506226,25150.0,26506.428571428572
ablation_no_zero_mask,358,15,22,P22,15,8.512500000000001e-05,-0.0016126488051668275,25627.0,25243.0,159.3279163837433,11.909089803695679,171.23700618743896,25150.0,26422.2
ablation_no_zero_mask,382,16,22,P22,16,8.412500000000001e-05,-0.00031310052436310797,25151.0,25044.0,161.17935490608215,11.998354434967041,173.1777093410492,25044.0,26336.0625
ablation_no_zero_mask,406,17,22,P22,17,8.312500000000001e-05,-0.0018965288589242845,24960.0,24896.0,161.84713220596313,12.245349884033203,174.09248208999634,24896.0,26251.352941176472
ablation_no_zero_mask,430,18,22,P22,18,8.2125e-05,-0.0018585124707897194,24801.0,24501.0,164.78192281723022,12.33963918685913,177.12156200408936,24501.0,26154.11111111111
ablation_no_zero_mask,454,19,22,P22,19,8.112500000000001e-05,-0.0009520786941720871,24861.0,23799.0,163.51366257667542,12.452359914779663,175.96602249145508,23799.0,26030.157894736843
ablation_no_zero_mask,478,20,22,P22,20,8.012500000000001e-05,-0.0011752600184991024,24972.0,24147.0,163.41174936294556,12.192020654678345,175.6037700176239,23799.0,25936.0
ablation_no_zero_mask,502,21,22,P22,21,7.9125e-05,-0.0028276188822928816,23961.0,24096.0,166.70227599143982,12.631343126296997,179.33361911773682,23799.0,25848.380952380954
ablation_no_zero_mask,526,22,22,P22,22,7.8125e-05,-0.0008428261811786797,24021.0,24143.0,164.98809218406677,12.460054874420166,177.44814705848694,23799.0,25770.863636363636
ablation_no_zero_mask,550,23,22,P22,23,7.7125e-05,-0.002339225419564173,23980.0,23703.0,65.11910247802734,5.0259504318237305,70.14505290985107,23703.0,25680.956521739132
ablation_no_zero_mask,574,24,22,P22,24,7.612500000000001e-05,-0.0007887310683145187,23925.0,23760.0,65.84741282463074,5.00390887260437,70.85132169723511,23703.0,25600.916666666668
ablation_no_zero_mask,598,25,22,P22,25,7.5125e-05,0.0009440614812774584,24110.0,23686.0,65.17438650131226,5.112054109573364,70.28644061088562,23686.0,25524.32
ablation_no_zero_mask,622,26,22,P22,26,7.4125e-05,-0.0008067784445302095,23518.0,23152.0,65.09321618080139,5.116557836532593,70.20977401733398,23152.0,25433.076923076922
ablation_no_zero_mask,646,27,22,P22,27,7.3125e-05,-0.0031774847069755197,23612.0,23112.0,65.07089948654175,5.098110675811768,70.16901016235352,23112.0,25347.11111111111
ablation_no_zero_mask,670,28,22,P22,28,7.2125e-05,-0.0023707682674285026,23460.0,23454.0,64.21860146522522,5.083973407745361,69.30257487297058,23112.0,25279.5
