seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,0,0,0.0,117.0,117.0
2,1,M1,0,0,117.0,234.0,117.0
3,1,M1,1,0,234.0,448.0,214.0
4,1,M1,0,0,448.0,565.0,117.0
5,1,M1,1,0,565.0,779.0,214.0
6,1,M1,0,0,779.0,896.0,117.0
7,1,M1,1,0,896.0,1110.0,214.0
8,1,M1,0,0,1110.0,1227.0,117.0
9,1,M1,1,0,1227.0,1441.0,214.0
10,1,M1,0,0,1441.0,1558.0,117.0
11,1,M1,1,0,1558.0,1772.0,214.0
12,1,M1,0,0,1772.0,1889.0,117.0
13,1,M1,1,0,1889.0,2103.0,214.0
14,1,M1,0,0,2103.0,2220.0,117.0
15,1,M1,1,0,2220.0,2434.0,214.0
16,1,M1,0,0,2434.0,2551.0,117.0
17,1,M1,1,0,2551.0,2765.0,214.0
18,1,M1,0,0,2765.0,2882.0,117.0
19,1,M1,1,0,2882.0,3096.0,214.0
20,1,M1,0,0,3096.0,3213.0,117.0
21,1,M1,1,0,3213.0,3427.0,214.0
22,1,M1,0,0,3427.0,3544.0,117.0
23,1,M1,1,0,3544.0,3758.0,214.0
24,1,M1,0,0,3758.0,3875.0,117.0
25,1,M1,0,0,3875.0,3992.0,117.0
26,1,M1,1,0,3992.0,4206.0,214.0
27,1,M1,0,0,4206.0,4323.0,117.0
28,1,M1,1,0,4323.0,4537.0,214.0
29,1,M1,0,0,4537.0,4654.0,117.0
30,1,M1,1,0,4654.0,4868.0,214.0
31,1,M1,0,0,4868.0,4985.0,117.0
32,1,M1,0,0,4985.0,5102.0,117.0
33,1,M1,1,0,5102.0,5316.0,214.0
34,1,M1,0,0,5316.0,5433.0,117.0
35,1,M1,1,0,5433.0,5647.0,214.0
36,1,M1,0,0,5647.0,5764.0,117.0
37,1,M1,1,0,5764.0,5978.0,214.0
38,1,M1,1,0,5978.0,6192.0,214.0
39,2,M2,2,0,0.0,62.0,62.0
40,2,M2,2,0,62.0,124.0,62.0
41,2,M2,2,0,124.0,186.0,62.0
42,2,M2,0,1,186.0,316.0,130.0
43,2,M2,2,0,316.0,378.0,62.0
44,2,M2,0,1,378.0,508.0,130.0
45,2,M2,2,0,508.0,570.0,62.0
46,2,M2,2,0,570.0,632.0,62.0
47,2,M2,0,1,632.0,762.0,130.0
48,2,M2,2,0,762.0,824.0,62.0
49,2,M2,1,1,824.0,890.0,66.0
50,2,M2,2,0,890.0,952.0,62.0
51,2,M2,0,1,952.0,1082.0,130.0
52,2,M2,2,0,1082.0,1144.0,62.0
53,2,M2,1,1,1144.0,1210.0,66.0
54,2,M2,2,0,1210.0,1272.0,62.0
55,2,M2,0,1,1272.0,1402.0,130.0
56,2,M2,2,0,1402.0,1464.0,62.0
57,2,M2,1,1,1464.0,1530.0,66.0
58,2,M2,2,0,1530.0,1592.0,62.0
59,2,M2,2,0,1592.0,1654.0,62.0
60,2,M2,2,0,1654.0,1716.0,62.0
61,2,M2,2,0,1716.0,1778.0,62.0
62,2,M2,1,1,1778.0,1844.0,66.0
63,2,M2,2,0,1844.0,1906.0,62.0
64,2,M2,0,1,1906.0,2036.0,130.0
