variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca,M,R,N
dslfmae_like_baseline,4,1,4,M10R10N5,1,9.98888888888889e-05,0.11680320650339127,257.0,275.0,21.79454779624939,2.1398377418518066,23.934385538101196,275.0,275.0,10,10,5
dslfmae_like_baseline,31,2,4,M10R10N5,2,9.888888888888889e-05,0.009060314972884953,260.0,296.0,22.360565662384033,2.2682528495788574,24.62881851196289,275.0,285.5,10,10,5
dslfmae_like_baseline,58,3,4,M10R10N5,3,9.78888888888889e-05,0.03654596698470414,271.0,262.0,21.898710250854492,2.1947882175445557,24.093498468399048,262.0,277.6666666666667,10,10,5
dslfmae_like_baseline,85,4,4,M10R10N5,4,9.68888888888889e-05,0.042424690909683704,271.0,260.0,21.978262186050415,2.125115156173706,24.10337734222412,260.0,273.25,10,10,5
dslfmae_like_baseline,112,5,4,M10R10N5,5,9.58888888888889e-05,0.02583962702192366,274.0,244.0,23.012321710586548,2.3204634189605713,25.33278512954712,244.0,267.4,10,10,5
dslfmae_like_baseline,139,6,4,M10R10N5,6,9.488888888888889e-05,0.022222822764888406,269.0,265.0,21.53872323036194,2.180659055709839,23.719382286071777,244.0,267.0,10,10,5
dslfmae_like_baseline,166,7,4,M10R10N5,7,9.388888888888889e-05,0.027879073517397046,263.0,250.0,22.177295684814453,2.200880527496338,24.37817621231079,244.0,264.57142857142856,10,10,5
dslfmae_like_baseline,193,8,4,M10R10N5,8,9.28888888888889e-05,0.014044968062080443,266.0,274.0,18.96145796775818,1.8491475582122803,20.81060552597046,244.0,265.75,10,10,5
dslfmae_like_baseline,220,9,4,M10R10N5,9,9.188888888888888e-05,0.046236776281148195,292.0,256.0,48.47835659980774,4.56508994102478,53.04344654083252,244.0,264.6666666666667,10,10,5
dslfmae_like_baseline,247,10,4,M10R10N5,10,9.088888888888889e-05,0.014909561665263027,248.0,253.0,48.295400857925415,4.543025732040405,52.83842658996582,244.0,263.5,10,10,5
dslfmae_like_baseline,274,11,4,M10R10N5,11,8.988888888888889e-05,0.015334150637499988,258.0,257.0,48.36373281478882,4.567125558853149,52.93085837364197,244.0,262.90909090909093,10,10,5
dslfmae_like_baseline,301,12,4,M10R10N5,12,8.888888888888889e-05,-0.015249147429130971,243.0,257.0,47.93106508255005,4.6094419956207275,52.540507078170776,244.0,262.4166666666667,10,10,5
dslfmae_like_baseline,328,13,4,M10R10N5,13,8.788888888888888e-05,0.023448249557986856,243.0,253.0,22.621667623519897,2.2268753051757812,24.84854292869568,244.0,261.6923076923077,10,10,5
dslfmae_like_baseline,355,14,4,M10R10N5,14,8.688888888888889e-05,0.027144395746290684,256.0,269.0,22.540783882141113,2.2633464336395264,24.80413031578064,244.0,262.2142857142857,10,10,5
dslfmae_like_baseline,382,15,4,M10R10N5,15,8.58888888888889e-05,0.10691487975418568,279.0,271.0,22.292617321014404,2.200331211090088,24.492948532104492,244.0,262.8,10,10,5
dslfmae_like_baseline,409,16,4,M10R10N5,16,8.488888888888889e-05,0.019226763863116503,244.0,253.0,22.44916534423828,2.213622808456421,24.662788152694702,244.0,262.1875,10,10,5
dslfmae_like_baseline,436,17,4,M10R10N5,17,8.38888888888889e-05,0.07833235990256071,242.0,250.0,22.678102254867554,2.2100982666015625,24.888200521469116,244.0,261.47058823529414,10,10,5
dslfmae_like_baseline,463,18,4,M10R10N5,18,8.28888888888889e-05,-0.006019637221470475,250.0,252.0,22.97651195526123,2.240063428878784,25.216575384140015,244.0,260.94444444444446,10,10,5
dslfmae_like_baseline,490,19,4,M10R10N5,19,8.18888888888889e-05,0.04853434907272458,254.0,244.0,22.531784057617188,2.2662670612335205,24.798051118850708,244.0,260.05263157894734,10,10,5
dslfmae_like_baseline,517,20,4,M10R10N5,20,8.088888888888889e-05,0.059320470318198204,262.0,257.0,23.045263528823853,2.2150325775146484,25.2602961063385,244.0,259.9,10,10,5
dslfmae_like_baseline,544,21,4,M10R10N5,21,7.988888888888889e-05,0.011429685400798917,252.0,239.0,22.902461528778076,2.176525115966797,25.078986644744873,239.0,258.9047619047619,10,10,5
dslfmae_like_baseline,571,22,4,M10R10N5,22,7.88888888888889e-05,0.05493210908025503,256.0,243.0,22.366238594055176,2.220127820968628,24.586366415023804,239.0,258.1818181818182,10,10,5
dslfmae_like_baseline,598,23,4,M10R10N5,23,7.788888888888888e-05,0.051983606070280075,265.0,241.0,22.476007223129272,2.2110610008239746,24.687068223953247,239.0,257.4347826086956,10,10,5
dslfmae_like_baseline,625,24,4,M10R10N5,24,7.68888888888889e-05,0.005690281017450616,232.0,240.0,22.737663984298706,2.21273136138916,24.950395345687866,239.0,256.7083333333333,10,10,5
dslfmae_like_baseline,652,25,4,M10R10N5,25,7.58888888888889e-05,0.04010611167177558,247.0,241.0,19.127309799194336,1.9343891143798828,21.06169891357422,239.0,256.08,10,10,5
dslfmae_like_baseline,679,26,4,M10R10N5,26,7.488888888888889e-05,0.040570748038589954,242.0,236.0,18.673115491867065,1.7980718612670898,20.471187353134155,236.0,255.30769230769232,10,10,5
dslfmae_like_baseline,706,27,4,M10R10N5,27,7.38888888888889e-05,0.013544310466386378,244.0,251.0,18.97252058982849,2.115081310272217,21.087601900100708,236.0,255.14814814814815,10,10,5
dslfmae_like_baseline,733,28,4,M10R10N5,28,7.28888888888889e-05,0.053006334230303764,246.0,239.0,18.80355715751648,1.834014654159546,20.637571811676025,236.0,254.57142857142858,10,10,5
dslfmae_like_baseline,760,29,4,M10R10N5,29,7.18888888888889e-05,0.03960647317580879,256.0,260.0,19.206127405166626,1.8416497707366943,21.04777717590332,236.0,254.75862068965517,10,10,5
dslfmae_like_baseline,787,30,4,M10R10N5,30,7.088888888888889e-05,0.036144925747066736,249.0,249.0,19.219303369522095,1.930309772491455,21.14961314201355,236.0,254.56666666666666,10,10,5
dslfmae_like_baseline,814,31,4,M10R10N5,31,6.988888888888889e-05,0.0006051838572602719,241.0,251.0,18.554238080978394,1.78560471534729,20.339842796325684,236.0,254.4516129032258,10,10,5
