variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
ablation_no_fluid_state,1,1,1,P1,1,0.0001,0.023611615877598524,6815.0,8615.0,12.438881397247314,0.8184220790863037,13.257303476333618,8615.0,8615.0
ablation_no_fluid_state,2,1,2,P2,1,9.995833333333334e-05,0.002714061745791696,9567.0,9781.0,19.797910451889038,2.5967392921447754,22.394649744033813,9781.0,9781.0
ablation_no_fluid_state,3,1,3,P3,1,9.991666666666666e-05,0.017787821125239134,6320.0,7451.0,29.820068836212158,1.921321153640747,31.741389989852905,7451.0,7451.0
ablation_no_fluid_state,4,1,4,P4,1,9.9875e-05,-0.023265711963176727,3888.0,5008.0,23.356013536453247,1.4468533992767334,24.80286693572998,5008.0,5008.0
ablation_no_fluid_state,5,1,5,P5,1,9.983333333333334e-05,0.04300005920231342,4798.0,5352.0,24.78993320465088,1.5628111362457275,26.352744340896606,5352.0,5352.0
ablation_no_fluid_state,6,1,6,P6,1,9.979166666666668e-05,0.04417318291962147,5183.0,4735.0,25.997173070907593,1.6358189582824707,27.632992029190063,4735.0,4735.0
ablation_no_fluid_state,7,1,7,P7,1,9.975000000000001e-05,-0.03687893901951611,6900.0,9410.0,37.133787631988525,2.3331940174102783,39.466981649398804,9410.0,9410.0
ablation_no_fluid_state,8,1,8,P8,1,9.970833333333334e-05,0.031228075036779046,6467.0,6870.0,33.79167079925537,2.071423292160034,35.863094091415405,6870.0,6870.0
ablation_no_fluid_state,9,1,9,P9,1,9.966666666666667e-05,-0.01669870677869767,6211.0,6280.0,30.92441749572754,1.957054853439331,32.88147234916687,6280.0,6280.0
ablation_no_fluid_state,10,1,10,P10,1,9.9625e-05,-0.05063975043594837,6176.0,6738.0,20.27452254295349,1.2669556140899658,21.541478157043457,6738.0,6738.0
ablation_no_fluid_state,11,1,11,P11,1,9.958333333333335e-05,-0.03549797786399722,11434.0,13097.0,38.1941921710968,2.5097382068634033,40.703930377960205,13097.0,13097.0
ablation_no_fluid_state,12,1,12,P12,1,9.954166666666667e-05,0.06526466552168131,13299.0,14405.0,36.6645405292511,1.1402380466461182,37.80477857589722,14405.0,14405.0
ablation_no_fluid_state,13,1,13,P13,1,9.95e-05,0.007972252409672365,23555.0,25046.0,46.95768451690674,8.246898651123047,55.204583168029785,25046.0,25046.0
ablation_no_fluid_state,14,1,14,P14,1,9.945833333333334e-05,-0.0005123176488268655,24225.0,29245.0,103.4829797744751,7.4584808349609375,110.94146060943604,29245.0,29245.0
ablation_no_fluid_state,15,1,15,P15,1,9.941666666666667e-05,-0.01960849540773779,21170.0,22995.0,108.23104071617126,7.69351053237915,115.92455124855042,22995.0,22995.0
ablation_no_fluid_state,16,1,16,P16,1,9.9375e-05,0.008400857099331915,25436.0,29174.0,131.43997359275818,9.646128177642822,141.086101770401,29174.0,29174.0
ablation_no_fluid_state,17,1,17,P17,1,9.933333333333334e-05,-0.011316367471590639,23009.0,26077.0,133.21973729133606,9.704199314117432,142.9239366054535,26077.0,26077.0
ablation_no_fluid_state,18,1,18,P18,1,9.929166666666668e-05,0.0023578132240800187,23172.0,31078.0,122.84628367424011,9.152496814727783,131.9987804889679,31078.0,31078.0
ablation_no_fluid_state,19,1,19,P19,1,9.925000000000001e-05,0.002349809440784156,24642.0,29882.0,125.56814384460449,9.608524560928345,135.17666840553284,29882.0,29882.0
ablation_no_fluid_state,20,1,20,P20,1,9.920833333333334e-05,0.021937507204711437,25975.0,30469.0,135.38587737083435,10.388197183609009,145.77407455444336,30469.0,30469.0
ablation_no_fluid_state,21,1,21,P21,1,9.916666666666667e-05,-0.010899438592605292,26599.0,31046.0,141.861807346344,10.829701900482178,152.69150924682617,31046.0,31046.0
ablation_no_fluid_state,22,1,22,P22,1,9.9125e-05,0.00443178322748281,26119.0,31455.0,141.6480324268341,10.825528383255005,152.4735608100891,31455.0,31455.0
ablation_no_fluid_state,23,1,23,P23,1,9.908333333333333e-05,0.0055691138674904194,38403.0,44471.0,187.81523299217224,14.294673681259155,202.1099066734314,44471.0,44471.0
ablation_no_fluid_state,24,1,24,P24,1,9.904166666666667e-05,-0.0046504266909323634,26749.0,30324.0,127.85017251968384,9.818289279937744,137.66846179962158,30324.0,30324.0
ablation_no_fluid_state,25,2,1,P1,2,9.900000000000001e-05,-0.11728939693421125,7010.0,9601.0,30.850831985473633,1.9637558460235596,32.81458783149719,8615.0,9108.0
ablation_no_fluid_state,26,2,2,P2,2,9.895833333333334e-05,0.006899570027599111,9781.0,9781.0,38.436408281326294,2.462970495223999,40.89937877655029,9781.0,9781.0
ablation_no_fluid_state,27,2,3,P3,2,9.891666666666667e-05,0.013374310976359993,6645.0,7451.0,27.815589427947998,1.822256088256836,29.637845516204834,7451.0,7451.0
ablation_no_fluid_state,28,2,4,P4,2,9.8875e-05,-0.04694701451808214,3819.0,5450.0,21.703787088394165,1.4310853481292725,23.134872436523438,5008.0,5229.0
ablation_no_fluid_state,29,2,5,P5,2,9.883333333333333e-05,0.012392276199534535,4733.0,5127.0,23.82894229888916,1.513082504272461,25.34202480316162,5127.0,5239.5
ablation_no_fluid_state,30,2,6,P6,2,9.879166666666666e-05,0.051813989877700806,4935.0,4485.0,24.45512890815735,1.5816657543182373,26.036794662475586,4485.0,4610.0
ablation_no_fluid_state,31,2,7,P7,2,9.875000000000002e-05,-0.03171628247946501,6040.0,8820.0,36.054929971694946,2.3130714893341064,38.36800146102905,8820.0,9115.0
ablation_no_fluid_state,32,2,8,P8,2,9.870833333333334e-05,0.06469175405800343,6533.0,6750.0,31.891270637512207,2.012434482574463,33.90370512008667,6750.0,6810.0
ablation_no_fluid_state,33,2,9,P9,2,9.866666666666668e-05,-0.01904668367933482,6522.0,6280.0,30.49419641494751,1.9288623332977295,32.42305874824524,6280.0,6280.0
