seq,machine,type,op,start,end,duration
138,2,1,1,3140.0,3195.0,55.0
139,2,1,2,3195.0,3260.0,65.0
140,2,1,0,3260.0,3410.0,150.0
141,2,1,1,3410.0,3465.0,55.0
142,2,1,2,3465.0,3530.0,65.0
143,2,1,0,3530.0,3680.0,150.0
144,2,1,1,3680.0,3735.0,55.0
145,2,1,0,3735.0,3885.0,150.0
146,2,1,1,3885.0,3940.0,55.0
147,2,1,2,3940.0,4005.0,65.0
148,2,1,0,4005.0,4155.0,150.0
149,2,1,1,4155.0,4210.0,55.0
150,2,1,2,4210.0,4275.0,65.0
151,2,1,0,4275.0,4425.0,150.0
152,2,1,1,4425.0,4480.0,55.0
153,2,1,0,4480.0,4630.0,150.0
154,2,1,1,4630.0,4685.0,55.0
155,2,1,0,4685.0,4835.0,150.0
156,2,1,1,4835.0,4890.0,55.0
157,2,1,2,4890.0,4955.0,65.0
158,2,1,0,4955.0,5105.0,150.0
159,2,1,1,5105.0,5160.0,55.0
160,2,1,2,5160.0,5225.0,65.0
161,2,1,0,5225.0,5375.0,150.0
162,2,1,1,5375.0,5430.0,55.0
163,2,1,2,5430.0,5495.0,65.0
164,2,1,2,5495.0,5560.0,65.0
165,2,1,2,5560.0,5625.0,65.0
166,2,1,2,5625.0,5690.0,65.0
167,2,1,2,5756.0,5821.0,65.0
168,3,2,1,62.0,132.0,70.0
169,3,2,1,132.0,202.0,70.0
170,3,2,1,202.0,272.0,70.0
171,3,0,1,272.0,412.0,140.0
172,3,2,1,412.0,482.0,70.0
173,3,2,1,482.0,552.0,70.0
174,3,2,1,552.0,622.0,70.0
175,3,0,2,622.0,772.0,150.0
176,3,2,1,772.0,842.0,70.0
177,3,0,2,842.0,992.0,150.0
178,3,2,1,992.0,1062.0,70.0
179,3,2,1,1062.0,1132.0,70.0
180,3,0,2,1132.0,1282.0,150.0
181,3,0,2,1282.0,1432.0,150.0
182,3,2,1,1432.0,1502.0,70.0
183,3,2,1,1502.0,1572.0,70.0
184,3,0,2,1572.0,1722.0,150.0
185,3,2,1,1722.0,1792.0,70.0
186,3,2,1,1792.0,1862.0,70.0
187,3,0,2,1862.0,2012.0,150.0
188,3,0,2,2012.0,2162.0,150.0
189,3,2,1,2162.0,2232.0,70.0
190,3,2,1,2232.0,2302.0,70.0
191,3,0,2,2302.0,2452.0,150.0
192,3,2,1,2452.0,2522.0,70.0
193,3,2,1,2522.0,2592.0,70.0
194,3,0,2,2592.0,2742.0,150.0
195,3,2,1,2742.0,2812.0,70.0
196,3,2,1,2812.0,2882.0,70.0
197,3,0,2,2882.0,3032.0,150.0
198,3,2,1,3032.0,3102.0,70.0
199,3,0,2,3102.0,3252.0,150.0
200,3,2,1,3252.0,3322.0,70.0
201,3,2,1,3322.0,3392.0,70.0
202,3,0,2,3392.0,3542.0,150.0
203,3,0,2,3542.0,3692.0,150.0
204,3,2,1,3692.0,3762.0,70.0
205,3,2,1,3762.0,3832.0,70.0
206,3,2,1,3832.0,3902.0,70.0
207,3,2,1,3902.0,3972.0,70.0
208,3,0,2,3972.0,4122.0,150.0
209,3,0,2,4122.0,4272.0,150.0
210,3,2,1,4272.0,4342.0,70.0
211,3,2,1,4342.0,4412.0,70.0
212,3,2,1,4412.0,4482.0,70.0
213,3,0,2,4482.0,4632.0,150.0
214,3,2,1,4632.0,4702.0,70.0
215,3,2,1,4702.0,4772.0,70.0
216,3,0,2,4772.0,4922.0,150.0
217,3,0,2,4922.0,5072.0,150.0
218,3,2,1,5072.0,5142.0,70.0
219,3,2,1,5142.0,5212.0,70.0
220,3,2,1,5212.0,5282.0,70.0
221,3,0,2,5282.0,5432.0,150.0
222,3,0,2,5432.0,5582.0,150.0
223,3,2,1,5582.0,5652.0,70.0
224,3,2,1,5652.0,5722.0,70.0
225,3,0,2,5722.0,5872.0,150.0
226,4,2,2,132.0,232.0,100.0
227,4,1,2,232.0,310.0,78.0
228,4,2,2,310.0,410.0,100.0
229,4,1,2,410.0,488.0,78.0
230,4,2,2,488.0,588.0,100.0
231,4,2,2,588.0,688.0,100.0
232,4,1,2,688.0,766.0,78.0
233,4,2,2,766.0,866.0,100.0
234,4,1,2,866.0,944.0,78.0
235,4,2,2,944.0,1044.0,100.0
236,4,1,2,1044.0,1122.0,78.0
237,4,2,2,1122.0,1222.0,100.0
238,4,1,2,1222.0,1300.0,78.0
239,4,1,2,1300.0,1378.0,78.0
240,4,2,2,1378.0,1478.0,100.0
241,4,1,2,1478.0,1556.0,78.0
242,4,1,2,1556.0,1634.0,78.0
243,4,2,2,1634.0,1734.0,100.0
244,4,1,2,1734.0,1812.0,78.0
245,4,2,2,1812.0,1912.0,100.0
246,4,1,2,1912.0,1990.0,78.0
247,4,2,2,1990.0,2090.0,100.0
248,4,2,2,2090.0,2190.0,100.0
249,4,1,2,2190.0,2268.0,78.0
250,4,1,2,2268.0,2346.0,78.0
251,4,2,2,2346.0,2446.0,100.0
252,4,2,2,2446.0,2546.0,100.0
253,4,1,2,2546.0,2624.0,78.0
254,4,1,2,2624.0,2702.0,78.0
255,4,2,2,2702.0,2802.0,100.0
256,4,1,2,2802.0,2880.0,78.0
257,4,2,2,2880.0,2980.0,100.0
258,4,1,2,2980.0,3058.0,78.0
259,4,2,2,3058.0,3158.0,100.0
260,4,2,2,3158.0,3258.0,100.0
261,4,2,2,3258.0,3358.0,100.0
262,4,1,2,3358.0,3436.0,78.0
263,4,2,2,3436.0,3536.0,100.0
264,4,2,2,3536.0,3636.0,100.0
265,4,1,2,3636.0,3714.0,78.0
266,4,2,2,3714.0,3814.0,100.0
267,4,1,2,3814.0,3892.0,78.0
268,4,2,2,3892.0,3992.0,100.0
269,4,1,2,3992.0,4070.0,78.0
270,4,2,2,4070.0,4170.0,100.0
271,4,2,2,4170.0,4270.0,100.0
272,4,2,2,4270.0,4370.0,100.0
273,4,1,2,4370.0,4448.0,78.0
274,4,1,2,4448.0,4526.0,78.0
275,4,2,2,4526.0,4626.0,100.0
276,4,1,2,4626.0,4704.0,78.0
277,4,2,2,4704.0,4804.0,100.0
278,4,1,2,4804.0,4882.0,78.0
279,4,2,2,4882.0,4982.0,100.0
280,4,2,2,4982.0,5082.0,100.0
281,4,1,2,5082.0,5160.0,78.0
282,4,2,2,5160.0,5260.0,100.0
283,4,2,2,5260.0,5360.0,100.0
284,4,1,2,5360.0,5438.0,78.0
285,4,2,2,5438.0,5538.0,100.0
286,4,2,2,5538.0,5638.0,100.0
287,4,2,2,5652.0,5752.0,100.0
288,4,2,2,5752.0,5852.0,100.0
