variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca,M,R,N
dslfmae_like_baseline,27,1,27,M20R15N15,1,9.903703703703705e-05,0.005559446313002679,382.0,387.0,111.27261137962341,13.745232105255127,125.01784348487854,387.0,387.0,20,15,15
dslfmae_like_baseline,54,2,27,M20R15N15,2,9.803703703703704e-05,0.0006442185840569437,389.0,400.0,109.30376100540161,14.334457635879517,123.63821864128113,387.0,393.5,20,15,15
dslfmae_like_baseline,81,3,27,M20R15N15,3,9.703703703703704e-05,-0.032383485165025504,359.0,375.0,110.49721026420593,13.976350784301758,124.47356104850769,375.0,387.3333333333333,20,15,15
dslfmae_like_baseline,108,4,27,M20R15N15,4,9.603703703703704e-05,-0.017901792357276593,375.0,370.0,110.34134554862976,13.297850847244263,123.63919639587402,370.0,383.0,20,15,15
dslfmae_like_baseline,135,5,27,M20R15N15,5,9.503703703703704e-05,-0.005210889299632981,372.0,442.0,112.5909435749054,13.632952213287354,126.22389578819275,370.0,394.8,20,15,15
dslfmae_like_baseline,162,6,27,M20R15N15,6,9.403703703703705e-05,0.012827102444134653,377.0,357.0,111.97608828544617,13.740175247192383,125.71626353263855,357.0,388.5,20,15,15
dslfmae_like_baseline,189,7,27,M20R15N15,7,9.303703703703705e-05,-0.021398439271641628,406.0,450.0,108.28273749351501,14.264894962310791,122.5476324558258,357.0,397.2857142857143,20,15,15
dslfmae_like_baseline,216,8,27,M20R15N15,8,9.203703703703704e-05,0.010963799199089408,382.0,400.0,132.9902365207672,27.337690353393555,160.32792687416077,357.0,397.625,20,15,15
dslfmae_like_baseline,243,9,27,M20R15N15,9,9.103703703703704e-05,0.012066510572497333,363.0,375.0,245.3254041671753,27.217220544815063,272.54262471199036,357.0,395.1111111111111,20,15,15
dslfmae_like_baseline,270,10,27,M20R15N15,10,9.003703703703704e-05,-0.013055949505152447,352.0,372.0,242.75121140480042,27.524160146713257,270.2753715515137,357.0,392.8,20,15,15
dslfmae_like_baseline,297,11,27,M20R15N15,11,8.903703703703705e-05,-0.011217479976559324,390.0,416.0,242.19373846054077,27.544645071029663,269.73838353157043,357.0,394.90909090909093,20,15,15
dslfmae_like_baseline,324,12,27,M20R15N15,12,8.803703703703704e-05,0.003795500919555447,380.0,420.0,112.96849274635315,14.236333847045898,127.20482659339905,357.0,397.0,20,15,15
dslfmae_like_baseline,351,13,27,M20R15N15,13,8.703703703703704e-05,-0.005161347337499527,389.0,379.0,112.77670931816101,14.028521537780762,126.80523085594177,357.0,395.61538461538464,20,15,15
dslfmae_like_baseline,378,14,27,M20R15N15,14,8.603703703703704e-05,-0.019262907494391714,376.0,367.0,110.76928353309631,14.01388692855835,124.78317046165466,357.0,393.57142857142856,20,15,15
dslfmae_like_baseline,405,15,27,M20R15N15,15,8.503703703703703e-05,-0.012304494406894914,380.0,374.0,114.4478485584259,13.809479713439941,128.25732827186584,357.0,392.26666666666665,20,15,15
dslfmae_like_baseline,432,16,27,M20R15N15,16,8.403703703703705e-05,-0.022489397886342237,385.0,359.0,113.31562638282776,13.933112382888794,127.24873876571655,357.0,390.1875,20,15,15
dslfmae_like_baseline,459,17,27,M20R15N15,17,8.303703703703705e-05,-0.023977061600557396,355.0,355.0,115.49857234954834,13.7725510597229,129.27112340927124,355.0,388.11764705882354,20,15,15
dslfmae_like_baseline,486,18,27,M20R15N15,18,8.203703703703704e-05,-0.007673330675710791,365.0,371.0,113.0195415019989,14.284761905670166,127.30430340766907,355.0,387.1666666666667,20,15,15
dslfmae_like_baseline,513,19,27,M20R15N15,19,8.103703703703704e-05,-0.008783994009718299,379.0,357.0,112.61219239234924,13.901463031768799,126.51365542411804,355.0,385.57894736842104,20,15,15
dslfmae_like_baseline,540,20,27,M20R15N15,20,8.003703703703704e-05,-0.0036528983244871987,364.0,359.0,114.30275988578796,14.24163007736206,128.54438996315002,355.0,384.25,20,15,15
dslfmae_like_baseline,567,21,27,M20R15N15,21,7.903703703703705e-05,-0.010271519854930895,375.0,364.0,112.44613862037659,13.758209943771362,126.20434856414795,355.0,383.2857142857143,20,15,15
dslfmae_like_baseline,594,22,27,M20R15N15,22,7.803703703703704e-05,-0.02155582400571023,374.0,378.0,113.41796064376831,13.984469175338745,127.40242981910706,355.0,383.04545454545456,20,15,15
dslfmae_like_baseline,621,23,27,M20R15N15,23,7.703703703703704e-05,0.000314030671558742,365.0,362.0,114.68450736999512,13.790128231048584,128.4746356010437,355.0,382.1304347826087,20,15,15
dslfmae_like_baseline,648,24,27,M20R15N15,24,7.603703703703704e-05,-0.007616393667246614,354.0,355.0,94.49811744689941,11.773634672164917,106.27175211906433,355.0,381.0,20,15,15
dslfmae_like_baseline,675,25,27,M20R15N15,25,7.503703703703705e-05,0.0035363166597172885,357.0,353.0,96.85907578468323,12.250244855880737,109.10932064056396,353.0,379.88,20,15,15
dslfmae_like_baseline,702,26,27,M20R15N15,26,7.403703703703703e-05,-0.006229007275708552,357.0,341.0,95.52029180526733,11.632191181182861,107.1524829864502,341.0,378.38461538461536,20,15,15
dslfmae_like_baseline,729,27,27,M20R15N15,27,7.303703703703704e-05,-0.026738585105964115,358.0,343.0,93.86864805221558,12.751816272735596,106.62046432495117,341.0,377.0740740740741,20,15,15
dslfmae_like_baseline,756,28,27,M20R15N15,28,7.203703703703704e-05,-0.013577907113358378,347.0,349.0,95.28801774978638,11.858828783035278,107.14684653282166,341.0,376.07142857142856,20,15,15
dslfmae_like_baseline,783,29,27,M20R15N15,29,7.103703703703703e-05,0.010966581126142825,358.0,338.0,93.36311340332031,11.785714626312256,105.14882802963257,338.0,374.7586206896552,20,15,15
dslfmae_like_baseline,810,30,27,M20R15N15,30,7.003703703703703e-05,-0.007251042606575149,333.0,339.0,96.16567087173462,12.12166953086853,108.28734040260315,338.0,373.56666666666666,20,15,15
dslfmae_like_baseline,837,31,27,M20R15N15,31,6.903703703703704e-05,-0.01732075766527227,344.0,340.0,97.96647524833679,11.648399353027344,109.61487460136414,338.0,372.48387096774195,20,15,15
dslfmae_like_baseline,864,32,27,M20R15N15,32,6.803703703703704e-05,-0.0028720778895408978,344.0,328.0,94.69411253929138,12.243811845779419,106.9379243850708,328.0,371.09375,20,15,15
dslfmae_like_baseline,891,33,27,M20R15N15,33,6.703703703703704e-05,-0.03606592171958515,353.0,341.0,94.46815705299377,11.720108032226562,106.18826508522034,328.0,370.1818181818182,20,15,15
dslfmae_like_baseline,918,34,27,M20R15N15,34,6.603703703703704e-05,-0.01926134985738567,359.0,335.0,93.70469379425049,11.546913862228394,105.25160765647888,328.0,369.1470588235294,20,15,15
dslfmae_like_baseline,945,35,27,M20R15N15,35,6.503703703703705e-05,-0.028701975143381527,337.0,335.0,94.21756482124329,11.698419094085693,105.91598391532898,328.0,368.1714285714286,20,15,15
dslfmae_like_baseline,972,36,27,M20R15N15,36,6.403703703703704e-05,-0.02681465646518128,346.0,346.0,94.16928672790527,11.776380777359009,105.94566750526428,328.0,367.55555555555554,20,15,15
dslfmae_like_baseline,999,37,27,M20R15N15,37,6.303703703703704e-05,-0.020267650751130923,362.0,347.0,93.39778685569763,11.478058576583862,104.8758454322815,328.0,367.0,20,15,15
dslfmae_like_baseline,1026,38,27,M20R15N15,38,6.203703703703704e-05,-0.018215960889522518,339.0,340.0,93.62494587898254,12.495351076126099,106.12029695510864,328.0,366.2894736842105,20,15,15
dslfmae_like_baseline,1053,39,27,M20R15N15,39,6.103703703703704e-05,-0.008307683040454452,360.0,336.0,94.82748579978943,11.701526403427124,106.52901220321655,328.0,365.5128205128205,20,15,15
dslfmae_like_baseline,1080,40,27,M20R15N15,40,6.003703703703705e-05,0.0012031834007107786,346.0,331.0,94.57900500297546,11.602741479873657,106.18174648284912,328.0,364.65,20,15,15
dslfmae_like_baseline,1107,41,27,M20R15N15,41,5.903703703703705e-05,-0.016359055248488272,349.0,330.0,94.0290880203247,11.707695484161377,105.73678350448608,328.0,363.8048780487805,20,15,15
dslfmae_like_baseline,1134,42,27,M20R15N15,42,5.8037037037037046e-05,-0.012540699248867375,338.0,342.0,242.55850458145142,26.075681924819946,268.63418650627136,328.0,363.2857142857143,20,15,15
dslfmae_like_baseline,1161,43,27,M20R15N15,43,5.703703703703704e-05,-0.01250050772380616,356.0,343.0,235.52795791625977,25.94656777381897,261.47452569007874,328.0,362.8139534883721,20,15,15
dslfmae_like_baseline,1188,44,27,M20R15N15,44,5.6037037037037044e-05,-0.014140617434999772,346.0,352.0,94.86401987075806,11.522741079330444,106.3867609500885,328.0,362.5681818181818,20,15,15
dslfmae_like_baseline,1215,45,27,M20R15N15,45,5.503703703703704e-05,-0.0020610395471781623,342.0,343.0,91.53479075431824,12.441279649734497,103.97607040405273,328.0,362.1333333333333,20,15,15
dslfmae_like_baseline,1242,46,27,M20R15N15,46,5.403703703703704e-05,-0.013202582685542958,330.0,343.0,93.73852872848511,11.666053771972656,105.40458250045776,328.0,361.7173913043478,20,15,15
dslfmae_like_baseline,1269,47,27,M20R15N15,47,5.303703703703704e-05,-0.007985313306562603,338.0,339.0,93.03494071960449,11.496817588806152,104.53175830841064,328.0,361.2340425531915,20,15,15
dslfmae_like_baseline,1296,48,27,M20R15N15,48,5.203703703703704e-05,-0.011025199433788657,337.0,330.0,93.9220552444458,11.696164846420288,105.61822009086609,328.0,360.5833333333333,20,15,15
dslfmae_like_baseline,1323,49,27,M20R15N15,49,5.103703703703704e-05,-0.011535563788908933,347.0,345.0,93.99372434616089,12.086056232452393,106.07978057861328,328.0,360.265306122449,20,15,15
dslfmae_like_baseline,1350,50,27,M20R15N15,50,5.003703703703704e-05,-0.006794297003320285,340.0,344.0,93.02932024002075,11.508356809616089,104.53767704963684,328.0,359.94,20,15,15
