epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
12,1,12,P12,1,9.954166666666667e-05,0.04773730970919132,12776.0,15045.0,45.81723427772522,3.048153877258301,48.86538815498352,15045.0,15045.0
36,2,12,P12,2,9.854166666666667e-05,0.059265261981636286,13278.0,15152.0,17.24748730659485,1.1696147918701172,18.417102098464966,15045.0,15098.5
60,3,12,P12,3,9.754166666666667e-05,0.07821910735219717,13059.0,14935.0,17.65596294403076,1.1833367347717285,18.83929967880249,14935.0,15044.0
84,4,12,P12,4,9.654166666666668e-05,0.009977826499380171,12337.0,14252.0,17.27629518508911,1.233820915222168,18.51011610031128,14252.0,14846.0
108,5,12,P12,5,9.554166666666667e-05,0.06874923221766949,12580.0,13746.0,17.308650732040405,1.1933963298797607,18.502047061920166,13746.0,14626.0
132,6,12,P12,6,9.454166666666667e-05,0.05087182205170393,12655.0,12410.0,17.535066604614258,1.1868436336517334,18.72191023826599,12410.0,14256.666666666666
156,7,12,P12,7,9.354166666666667e-05,0.0418765121139586,12326.0,12341.0,18.524497032165527,1.302929162979126,19.827426195144653,12341.0,13983.0
180,8,12,P12,8,9.254166666666668e-05,0.013097676215693355,12502.0,12045.0,17.767930507659912,1.3186609745025635,19.086591482162476,12045.0,13740.75
204,9,12,P12,9,9.154166666666666e-05,0.019527730299159884,12160.0,12192.0,17.319804191589355,1.1851747035980225,18.504978895187378,12045.0,13568.666666666666
228,10,12,P12,10,9.054166666666667e-05,0.028405725490301847,12191.0,11941.0,19.264957427978516,1.250138759613037,20.515096187591553,11941.0,13405.9
252,11,12,P12,11,8.954166666666667e-05,0.033281208481639624,12254.0,11985.0,18.712698221206665,1.1944620609283447,19.90716028213501,11941.0,13276.727272727272
276,12,12,P12,12,8.854166666666667e-05,-0.0037855299015063792,12103.0,12023.0,17.450085639953613,1.1934268474578857,18.6435124874115,11941.0,13172.25
300,13,12,P12,13,8.754166666666666e-05,0.02982464269734919,11915.0,11842.0,18.800512313842773,1.324634075164795,20.12514638900757,11842.0,13069.923076923076
324,14,12,P12,14,8.654166666666668e-05,0.02936838031746447,12312.0,12171.0,18.001404523849487,1.3123359680175781,19.313740491867065,11842.0,13005.714285714286
