seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,1,0,0.0,30.0,30.0
2,1,M1,0,0,30.0,47.0,17.0
3,1,M1,2,0,47.0,103.0,56.0
4,1,M1,1,0,103.0,133.0,30.0
5,1,M1,2,0,133.0,189.0,56.0
6,1,M1,2,0,189.0,245.0,56.0
7,1,M1,1,0,245.0,275.0,30.0
8,1,M1,2,0,275.0,331.0,56.0
9,1,M1,1,0,331.0,361.0,30.0
10,1,M1,2,0,361.0,417.0,56.0
11,1,M1,0,0,417.0,434.0,17.0
12,1,M1,1,0,434.0,464.0,30.0
13,1,M1,2,0,464.0,520.0,56.0
14,1,M1,2,0,520.0,576.0,56.0
15,1,M1,1,0,576.0,606.0,30.0
16,1,M1,2,0,606.0,662.0,56.0
17,1,M1,1,0,662.0,692.0,30.0
18,1,M1,2,0,692.0,748.0,56.0
19,1,M1,1,0,748.0,778.0,30.0
20,1,M1,2,0,778.0,834.0,56.0
21,1,M1,1,0,834.0,864.0,30.0
22,1,M1,0,0,864.0,881.0,17.0
23,1,M1,2,0,881.0,937.0,56.0
24,1,M1,1,0,937.0,967.0,30.0
25,1,M1,2,0,967.0,1023.0,56.0
26,1,M1,1,0,1023.0,1053.0,30.0
27,1,M1,2,0,1053.0,1109.0,56.0
28,1,M1,2,0,1109.0,1165.0,56.0
29,1,M1,1,0,1165.0,1195.0,30.0
30,1,M1,2,0,1195.0,1251.0,56.0
31,1,M1,1,0,1251.0,1281.0,30.0
32,1,M1,2,0,1281.0,1337.0,56.0
33,1,M1,0,0,1337.0,1354.0,17.0
34,1,M1,1,0,1354.0,1384.0,30.0
35,1,M1,2,0,1384.0,1440.0,56.0
36,1,M1,1,0,1440.0,1470.0,30.0
37,1,M1,2,0,1470.0,1526.0,56.0
38,1,M1,2,0,1526.0,1582.0,56.0
39,1,M1,1,0,1582.0,1612.0,30.0
40,1,M1,2,0,1612.0,1668.0,56.0
41,1,M1,1,0,1668.0,1698.0,30.0
42,1,M1,2,0,1698.0,1754.0,56.0
43,1,M1,1,0,1754.0,1784.0,30.0
44,1,M1,0,0,1784.0,1801.0,17.0
45,1,M1,2,0,1801.0,1857.0,56.0
46,1,M1,2,0,1857.0,1913.0,56.0
47,1,M1,2,0,1913.0,1969.0,56.0
48,1,M1,2,0,1969.0,2025.0,56.0
49,1,M1,2,0,2025.0,2081.0,56.0
50,1,M1,0,0,2081.0,2098.0,17.0
51,1,M1,2,0,2098.0,2154.0,56.0
52,1,M1,2,0,2154.0,2210.0,56.0
53,1,M1,2,0,2210.0,2266.0,56.0
54,1,M1,0,0,2266.0,2283.0,17.0
55,1,M1,2,0,2283.0,2339.0,56.0
56,1,M1,2,0,2339.0,2395.0,56.0
57,1,M1,2,0,2395.0,2451.0,56.0
58,1,M1,2,0,2451.0,2507.0,56.0
59,1,M1,2,0,2507.0,2563.0,56.0
60,1,M1,0,0,2563.0,2580.0,17.0
61,1,M1,2,0,2580.0,2636.0,56.0
62,1,M1,2,0,2636.0,2692.0,56.0
63,1,M1,2,0,2692.0,2748.0,56.0
64,1,M1,2,0,2748.0,2804.0,56.0
65,1,M1,2,0,2804.0,2860.0,56.0
66,1,M1,2,0,2860.0,2916.0,56.0
67,1,M1,2,0,2916.0,2972.0,56.0
68,1,M1,2,0,2972.0,3028.0,56.0
69,2,M2,1,1,30.0,85.0,55.0
70,2,M2,2,1,103.0,173.0,70.0
71,2,M2,1,1,173.0,228.0,55.0
