variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca,M,R,N
dslfmae_like_baseline,3,1,3,M10R5N15,1,9.992592592592593e-05,-0.06948639483501513,508.0,505.0,33.897897243499756,2.5645792484283447,36.4624764919281,505.0,505.0,10,5,15
dslfmae_like_baseline,30,2,3,M10R5N15,2,9.892592592592593e-05,-0.008585196842129031,497.0,491.0,29.42375349998474,2.525696039199829,31.94944953918457,491.0,498.0,10,5,15
dslfmae_like_baseline,57,3,3,M10R5N15,3,9.792592592592593e-05,-0.04172958185275396,493.0,512.0,29.506181478500366,2.4975154399871826,32.00369691848755,491.0,502.6666666666667,10,5,15
dslfmae_like_baseline,84,4,3,M10R5N15,4,9.692592592592594e-05,-0.06395236402750015,504.0,520.0,29.37460970878601,2.4826037883758545,31.857213497161865,491.0,507.0,10,5,15
dslfmae_like_baseline,111,5,3,M10R5N15,5,9.592592592592593e-05,-0.0020911754205978164,512.0,503.0,28.810040712356567,2.4608054161071777,31.270846128463745,491.0,506.2,10,5,15
dslfmae_like_baseline,138,6,3,M10R5N15,6,9.492592592592593e-05,-0.021589352594067652,501.0,503.0,28.943263053894043,2.549241781234741,31.492504835128784,491.0,505.6666666666667,10,5,15
dslfmae_like_baseline,165,7,3,M10R5N15,7,9.392592592592593e-05,-0.04415769098947445,482.0,499.0,29.549232244491577,2.580486297607422,32.129718542099,491.0,504.7142857142857,10,5,15
dslfmae_like_baseline,192,8,3,M10R5N15,8,9.292592592592593e-05,0.000697217716757829,502.0,509.0,30.692431211471558,2.0488672256469727,32.74129843711853,491.0,505.25,10,5,15
dslfmae_like_baseline,219,9,3,M10R5N15,9,9.192592592592592e-05,0.013375143714559576,504.0,524.0,63.993234634399414,5.201639413833618,69.19487404823303,491.0,507.3333333333333,10,5,15
dslfmae_like_baseline,246,10,3,M10R5N15,10,9.092592592592593e-05,-0.08167051337659359,489.0,467.0,63.94199347496033,5.302777290344238,69.24477076530457,467.0,503.3,10,5,15
dslfmae_like_baseline,273,11,3,M10R5N15,11,8.992592592592593e-05,0.03276868273193637,502.0,471.0,64.71424770355225,5.185275316238403,69.89952301979065,467.0,500.3636363636364,10,5,15
dslfmae_like_baseline,300,12,3,M10R5N15,12,8.892592592592593e-05,0.039791825537880264,482.0,478.0,64.0025486946106,5.31396746635437,69.31651616096497,467.0,498.5,10,5,15
dslfmae_like_baseline,327,13,3,M10R5N15,13,8.792592592592593e-05,-0.05975957370052735,474.0,478.0,30.055105447769165,2.6070199012756348,32.6621253490448,467.0,496.9230769230769,10,5,15
dslfmae_like_baseline,354,14,3,M10R5N15,14,8.692592592592594e-05,0.02391059122358759,518.0,474.0,30.82123374938965,2.661719799041748,33.4829535484314,467.0,495.2857142857143,10,5,15
dslfmae_like_baseline,381,15,3,M10R5N15,15,8.592592592592593e-05,-0.02215675776824355,493.0,478.0,29.46334195137024,2.6966567039489746,32.159998655319214,467.0,494.1333333333333,10,5,15
dslfmae_like_baseline,408,16,3,M10R5N15,16,8.492592592592593e-05,0.002410064839447538,483.0,479.0,30.130050897598267,2.619239091873169,32.749289989471436,467.0,493.1875,10,5,15
dslfmae_like_baseline,435,17,3,M10R5N15,17,8.392592592592593e-05,-0.018875310740744073,499.0,475.0,30.02412438392639,2.6061344146728516,32.63025879859924,467.0,492.11764705882354,10,5,15
dslfmae_like_baseline,462,18,3,M10R5N15,18,8.292592592592593e-05,0.02584542582432429,503.0,478.0,30.41368532180786,2.6037778854370117,33.01746320724487,467.0,491.3333333333333,10,5,15
dslfmae_like_baseline,489,19,3,M10R5N15,19,8.192592592592592e-05,0.023050345480442047,496.0,487.0,30.22419571876526,2.5764546394348145,32.80065035820007,467.0,491.10526315789474,10,5,15
dslfmae_like_baseline,516,20,3,M10R5N15,20,8.092592592592593e-05,0.0028272670363852135,500.0,477.0,30.197556257247925,2.7547905445098877,32.95234680175781,467.0,490.4,10,5,15
dslfmae_like_baseline,543,21,3,M10R5N15,21,7.992592592592593e-05,0.013111063667262593,510.0,483.0,29.576228141784668,2.6211750507354736,32.19740319252014,467.0,490.04761904761904,10,5,15
