seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,3,0,0.0,87.0,87.0
2,1,M1,2,0,87.0,174.0,87.0
3,1,M1,0,0,174.0,421.0,247.0
4,1,M1,4,0,421.0,549.0,128.0
5,1,M1,1,0,549.0,763.0,214.0
6,1,M1,2,0,763.0,850.0,87.0
7,1,M1,4,0,850.0,978.0,128.0
8,1,M1,0,0,978.0,1225.0,247.0
9,1,M1,2,0,1225.0,1312.0,87.0
10,1,M1,1,0,1312.0,1526.0,214.0
11,1,M1,4,0,1526.0,1654.0,128.0
12,1,M1,2,0,1654.0,1741.0,87.0
13,1,M1,0,0,1741.0,1988.0,247.0
14,1,M1,4,0,1988.0,2116.0,128.0
15,1,M1,2,0,2116.0,2203.0,87.0
16,1,M1,1,0,2203.0,2417.0,214.0
17,1,M1,0,0,2417.0,2664.0,247.0
18,1,M1,4,0,2664.0,2792.0,128.0
19,1,M1,2,0,2792.0,2879.0,87.0
20,1,M1,0,0,2879.0,3126.0,247.0
21,1,M1,1,0,3126.0,3340.0,214.0
22,1,M1,4,0,3340.0,3468.0,128.0
23,1,M1,2,0,3468.0,3555.0,87.0
24,1,M1,2,0,3555.0,3642.0,87.0
25,1,M1,4,0,3642.0,3770.0,128.0
26,1,M1,0,0,3770.0,4017.0,247.0
27,1,M1,1,0,4017.0,4231.0,214.0
28,1,M1,2,0,4231.0,4318.0,87.0
29,1,M1,4,0,4318.0,4446.0,128.0
30,1,M1,0,0,4446.0,4693.0,247.0
31,1,M1,2,0,4693.0,4780.0,87.0
32,1,M1,4,0,4780.0,4908.0,128.0
33,1,M1,3,0,4908.0,4995.0,87.0
34,1,M1,1,0,4995.0,5209.0,214.0
35,1,M1,0,0,5209.0,5456.0,247.0
36,1,M1,2,0,5456.0,5543.0,87.0
37,1,M1,4,0,5543.0,5671.0,128.0
38,1,M1,2,0,5671.0,5758.0,87.0
39,1,M1,1,0,5758.0,5972.0,214.0
40,1,M1,0,0,5972.0,6219.0,247.0
41,1,M1,4,0,6219.0,6347.0,128.0
42,1,M1,2,0,6347.0,6434.0,87.0
43,1,M1,4,0,6434.0,6562.0,128.0
44,1,M1,0,0,6562.0,6809.0,247.0
45,1,M1,1,0,6809.0,7023.0,214.0
46,1,M1,2,0,7023.0,7110.0,87.0
47,1,M1,4,0,7110.0,7238.0,128.0
48,1,M1,0,0,7238.0,7485.0,247.0
49,1,M1,2,0,7485.0,7572.0,87.0
50,1,M1,4,0,7572.0,7700.0,128.0
51,1,M1,1,0,7700.0,7914.0,214.0
52,1,M1,2,0,7914.0,8001.0,87.0
53,1,M1,0,0,8001.0,8248.0,247.0
54,1,M1,4,0,8248.0,8376.0,128.0
55,1,M1,2,0,8376.0,8463.0,87.0
56,1,M1,1,0,8463.0,8677.0,214.0
57,1,M1,0,0,8677.0,8924.0,247.0
58,1,M1,4,0,8924.0,9052.0,128.0
59,1,M1,2,0,9052.0,9139.0,87.0
60,1,M1,4,0,9139.0,9267.0,128.0
61,1,M1,0,0,9267.0,9514.0,247.0
62,1,M1,1,0,9514.0,9728.0,214.0
63,1,M1,2,0,9728.0,9815.0,87.0
64,1,M1,4,0,9815.0,9943.0,128.0
65,1,M1,2,0,9943.0,10030.0,87.0
66,1,M1,3,0,10030.0,10117.0,87.0
