variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
ablation_no_zero_mask,21,1,21,P21,1,9.916666666666667e-05,0.007279601972550153,29335.0,29973.0,63.74872970581055,4.750452995300293,68.49918270111084,29973.0,29973.0
ablation_no_zero_mask,45,2,21,P21,2,9.816666666666668e-05,0.009898718167096376,28515.0,28641.0,64.13811588287354,4.789095163345337,68.92721104621887,28641.0,29307.0
ablation_no_zero_mask,69,3,21,P21,3,9.716666666666667e-05,0.008853670279495417,28112.0,28633.0,64.3587019443512,4.906989574432373,69.26569151878357,28633.0,29082.333333333332
ablation_no_zero_mask,93,4,21,P21,4,9.616666666666667e-05,-0.00014866894562146627,27893.0,29335.0,163.09218549728394,11.704429626464844,174.79661512374878,28633.0,29145.5
ablation_no_zero_mask,117,5,21,P21,5,9.516666666666667e-05,0.0029163663275539875,28988.0,27781.0,160.6258885860443,11.916835308074951,172.54272389411926,27781.0,28872.6
ablation_no_zero_mask,141,6,21,P21,6,9.416666666666667e-05,0.006101163860876113,28965.0,29047.0,157.3520770072937,11.998719930648804,169.3507969379425,27781.0,28901.666666666668
ablation_no_zero_mask,165,7,21,P21,7,9.316666666666666e-05,0.0019253076126915403,28732.0,28717.0,156.56113457679749,11.59572982788086,168.15686440467834,27781.0,28875.285714285714
ablation_no_zero_mask,189,8,21,P21,8,9.216666666666667e-05,0.0044252156047150494,28403.0,28728.0,159.02524590492249,11.778968334197998,170.80421423912048,27781.0,28856.875
ablation_no_zero_mask,213,9,21,P21,9,9.116666666666667e-05,0.008178148651495576,27845.0,27990.0,161.30630445480347,11.899176120758057,173.20548057556152,27781.0,28760.555555555555
ablation_no_zero_mask,237,10,21,P21,10,9.016666666666667e-05,0.0019102570935501718,27890.0,27956.0,159.20183515548706,11.971007823944092,171.17284297943115,27781.0,28680.1
