epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
10,1,10,P10,1,9.9625e-05,-0.03247805777937174,6358.0,7104.0,20.15974712371826,1.310638666152954,21.470385789871216,7104.0,7104.0
34,2,10,P10,2,9.8625e-05,-0.02907251985743642,6386.0,7166.0,7.62422776222229,0.5253674983978271,8.149595260620117,7104.0,7135.0
58,3,10,P10,3,9.7625e-05,-0.03142966143786907,6236.0,6836.0,7.520488500595093,0.5245826244354248,8.045071125030518,6836.0,7035.333333333333
82,4,10,P10,4,9.6625e-05,0.02089453162625432,6598.0,6986.0,7.661321401596069,0.5170450210571289,8.178366422653198,6836.0,7023.0
106,5,10,P10,5,9.562500000000001e-05,-0.05278482101857662,6326.0,6386.0,7.484654188156128,0.5222117900848389,8.006865978240967,6386.0,6895.6
130,6,10,P10,6,9.462500000000001e-05,-0.03906781505793333,5748.0,5865.0,7.462550163269043,0.5117974281311035,7.9743475914001465,5865.0,6723.833333333333
154,7,10,P10,7,9.362500000000001e-05,-0.07070767693221569,5772.0,5730.0,7.75972580909729,0.5245904922485352,8.284316301345825,5730.0,6581.857142857143
178,8,10,P10,8,9.2625e-05,-0.0016805323248263448,6162.0,5848.0,7.439961194992065,0.5140812397003174,7.954042434692383,5730.0,6490.125
202,9,10,P10,9,9.1625e-05,-0.024377804715186357,5712.0,5628.0,7.384667634963989,0.5166118144989014,7.901279449462891,5628.0,6394.333333333333
226,10,10,P10,10,9.062500000000001e-05,-0.044520228169858456,5718.0,5550.0,7.605685472488403,0.5084218978881836,8.114107370376587,5550.0,6309.9
250,11,10,P10,11,8.962500000000001e-05,-0.04096078220754862,5742.0,5707.0,7.431340456008911,0.5019662380218506,7.933306694030762,5550.0,6255.090909090909
274,12,10,P10,12,8.8625e-05,-0.01585822831839323,5632.0,5557.0,7.526575803756714,0.518791675567627,8.04536747932434,5550.0,6196.916666666667
298,13,10,P10,13,8.7625e-05,-0.030923916958272457,5848.0,5684.0,7.522254228591919,0.526106595993042,8.048360824584961,5550.0,6157.461538461538
