epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
3,1,3,P3,1,9.991666666666666e-05,-0.029790252214297652,6528.0,6248.0,24.6502685546875,1.8792564868927002,26.5295250415802,6248.0,6248.0
27,2,3,P3,2,9.891666666666667e-05,-0.010061195702292025,6441.0,6045.0,11.127005577087402,0.742246150970459,11.869251728057861,6045.0,6146.5
51,3,3,P3,3,9.791666666666667e-05,-0.025842827279120684,6316.0,6506.0,10.872849464416504,0.7333729267120361,11.60622239112854,6045.0,6266.333333333333
75,4,3,P3,4,9.691666666666667e-05,-0.008700749458512291,6599.0,6191.0,11.058383703231812,0.7502517700195312,11.808635473251343,6045.0,6247.5
99,5,3,P3,5,9.591666666666668e-05,0.03061218815855682,6462.0,6517.0,10.952717304229736,0.7366592884063721,11.689376592636108,6045.0,6301.4
123,6,3,P3,6,9.491666666666668e-05,0.037896862719208,6744.0,6731.0,11.462352275848389,0.7878730297088623,12.250225305557251,6045.0,6373.0
147,7,3,P3,7,9.391666666666668e-05,0.0311847401317209,6816.0,6517.0,10.971277475357056,0.7436890602111816,11.714966535568237,6045.0,6393.571428571428
171,8,3,P3,8,9.291666666666667e-05,0.01714452332817018,6945.0,6530.0,12.075773239135742,0.8493340015411377,12.92510724067688,6045.0,6410.625
195,9,3,P3,9,9.191666666666667e-05,0.02981087495572865,7015.0,6303.0,11.272037744522095,0.7288751602172852,12.00091290473938,6045.0,6398.666666666667
219,10,3,P3,10,9.091666666666668e-05,0.01472198124974966,6880.0,6506.0,10.830094337463379,0.758063554763794,11.588157892227173,6045.0,6409.4
243,11,3,P3,11,8.991666666666667e-05,0.010392431315267459,6495.0,6452.0,11.429586410522461,0.7609505653381348,12.190536975860596,6045.0,6413.272727272727
267,12,3,P3,12,8.891666666666667e-05,0.03754653874784708,6890.0,6391.0,11.025391578674316,0.7179868221282959,11.743378400802612,6045.0,6411.416666666667
291,13,3,P3,13,8.791666666666667e-05,0.022911785636097193,6934.0,6462.0,10.822323322296143,0.7426915168762207,11.565014839172363,6045.0,6415.307692307692
315,14,3,P3,14,8.691666666666667e-05,0.033125059911981225,6947.0,6102.0,11.780360221862793,0.843163251876831,12.623523473739624,6045.0,6392.928571428572
339,15,3,P3,15,8.591666666666666e-05,0.011683474760502577,6934.0,6517.0,11.135858535766602,0.7423100471496582,11.87816858291626,6045.0,6401.2
363,16,3,P3,16,8.491666666666667e-05,0.0018783545965561643,6744.0,6606.0,11.827196836471558,0.7541444301605225,12.58134126663208,6045.0,6414.0
387,17,3,P3,17,8.391666666666667e-05,0.015102477162145078,6733.0,6514.0,11.385419368743896,0.7695770263671875,12.154996395111084,6045.0,6419.882352941177
411,18,3,P3,18,8.291666666666666e-05,0.008546367673261557,6511.0,6517.0,11.090699911117554,0.7348954677581787,11.825595378875732,6045.0,6425.277777777777
435,19,3,P3,19,8.191666666666666e-05,0.0167024185648188,6676.0,6612.0,28.819374084472656,1.8881642818450928,30.70753836631775,6045.0,6435.105263157895
459,20,3,P3,20,8.091666666666668e-05,0.026939948264043778,6880.0,6462.0,29.02597451210022,1.8849642276763916,30.91093873977661,6045.0,6436.45
483,21,3,P3,21,7.991666666666667e-05,0.020408308948390186,6840.0,6462.0,28.8633291721344,1.898801565170288,30.762130737304688,6045.0,6437.666666666667
507,22,3,P3,22,7.891666666666667e-05,0.03379818727262318,7094.0,6530.0,28.867253303527832,1.8944194316864014,30.761672735214233,6045.0,6441.863636363636
531,23,3,P3,23,7.791666666666667e-05,0.022111829137429595,6934.0,6530.0,28.910502195358276,1.8947079181671143,30.80521011352539,6045.0,6445.695652173913
555,24,3,P3,24,7.691666666666668e-05,-0.004002474430308212,6666.0,6166.0,28.91667604446411,1.8925423622131348,30.809218406677246,6045.0,6434.041666666667
579,25,3,P3,25,7.591666666666666e-05,0.0318171470426023,6945.0,6355.0,28.90235662460327,1.895765781402588,30.79812240600586,6045.0,6430.88
603,26,3,P3,26,7.491666666666667e-05,0.019396472605876625,6676.0,6303.0,28.96732521057129,1.8924469947814941,30.859772205352783,6045.0,6425.961538461538
627,27,3,P3,27,7.391666666666668e-05,0.04200370376929641,6958.0,6517.0,29.13736629486084,1.906066656112671,31.04343295097351,6045.0,6429.333333333333
651,28,3,P3,28,7.291666666666667e-05,0.033618650399148464,6724.0,6303.0,28.983465671539307,1.8813321590423584,30.864797830581665,6045.0,6424.821428571428
675,29,3,P3,29,7.191666666666668e-05,0.00227475244901143,6775.0,6517.0,28.914486408233643,1.8927154541015625,30.807201862335205,6045.0,6428.0
699,30,3,P3,30,7.091666666666668e-05,0.022540008882060647,6958.0,6731.0,28.915758848190308,1.902503490447998,30.818262338638306,6045.0,6438.1
723,31,3,P3,31,6.991666666666668e-05,0.026443070033565164,7148.0,6731.0,28.832931995391846,1.8980679512023926,30.73099994659424,6045.0,6447.548387096775
747,32,3,P3,32,6.891666666666667e-05,0.02003726561088115,6744.0,6744.0,28.94593858718872,1.9052133560180664,30.851151943206787,6045.0,6456.8125
771,33,3,P3,33,6.791666666666667e-05,0.01916653581429273,6890.0,6609.0,29.01351833343506,1.8888981342315674,30.902416467666626,6045.0,6461.424242424242
795,34,3,P3,34,6.691666666666668e-05,-0.009901714423904195,6934.0,6775.0,28.95086431503296,1.89296293258667,30.84382724761963,6045.0,6470.64705882353
819,35,3,P3,35,6.591666666666667e-05,0.03125792066566646,6945.0,6744.0,29.122422695159912,1.8906986713409424,31.013121366500854,6045.0,6478.457142857143
843,36,3,P3,36,6.491666666666667e-05,0.022669008700177073,7172.0,6612.0,28.8876690864563,1.8949387073516846,30.782607793807983,6045.0,6482.166666666667
867,37,3,P3,37,6.391666666666667e-05,0.0027326924973749556,6953.0,6509.0,28.960050344467163,1.88918137550354,30.849231719970703,6045.0,6482.891891891892
891,38,3,P3,38,6.291666666666667e-05,0.0022095222302596085,6720.0,6462.0,29.02310562133789,1.8942222595214844,30.917327880859375,6045.0,6482.3421052631575
915,39,3,P3,39,6.191666666666666e-05,0.015104802325367928,6934.0,6519.0,29.127567768096924,1.897958517074585,31.02552628517151,6045.0,6483.282051282052
939,40,3,P3,40,6.0916666666666666e-05,0.03538230177946389,7137.0,6585.0,28.82247805595398,1.9019675254821777,30.724445581436157,6045.0,6485.825
963,41,3,P3,41,5.991666666666667e-05,-0.001842504701926373,6945.0,6731.0,28.853487253189087,1.906679391860962,30.76016664505005,6045.0,6491.804878048781
987,42,3,P3,42,5.8916666666666664e-05,-0.002199343143729493,6744.0,6947.0,29.07525086402893,1.910196304321289,30.98544716835022,6045.0,6502.642857142857
1011,43,3,P3,43,5.791666666666666e-05,0.02310574660077691,6744.0,6733.0,29.083844423294067,1.9007823467254639,30.98462677001953,6045.0,6508.0
1035,44,3,P3,44,5.691666666666666e-05,0.017020180879626423,7015.0,6519.0,29.026278495788574,1.9116570949554443,30.93793559074402,6045.0,6508.25
1059,45,3,P3,45,5.591666666666666e-05,0.017053190851584077,6945.0,6523.0,28.852643251419067,1.9016523361206055,30.754295587539673,6045.0,6508.577777777778
1083,46,3,P3,46,5.491666666666667e-05,0.010863759205676615,6934.0,6462.0,28.978100538253784,1.883603572845459,30.861704111099243,6045.0,6507.565217391304
1107,47,3,P3,47,5.391666666666667e-05,0.02176513324957341,7016.0,6676.0,28.76838517189026,1.879347562789917,30.647732734680176,6045.0,6511.148936170212
1131,48,3,P3,48,5.291666666666667e-05,0.02148795546963811,6947.0,6530.0,28.815916061401367,1.8894379138946533,30.70535397529602,6045.0,6511.541666666667
1155,49,3,P3,49,5.191666666666667e-05,0.007654467830434442,6890.0,6530.0,28.539716005325317,1.8886675834655762,30.428383588790894,6045.0,6511.918367346939
1179,50,3,P3,50,5.0916666666666666e-05,0.028102199314162135,6880.0,6676.0,11.015532493591309,0.7432091236114502,11.758741617202759,6045.0,6515.2
1203,51,3,P3,51,4.991666666666667e-05,0.01880832458846271,7080.0,6506.0,10.941701173782349,0.7420012950897217,11.68370246887207,6045.0,6515.019607843137
1227,52,3,P3,52,4.8916666666666665e-05,0.028743332950398326,6958.0,6452.0,10.95179295539856,0.7423429489135742,11.694135904312134,6045.0,6513.807692307692
1251,53,3,P3,53,4.791666666666667e-05,0.023848166805692017,6947.0,6530.0,11.18681812286377,0.7632579803466797,11.95007610321045,6045.0,6514.11320754717
1275,54,3,P3,54,4.6916666666666664e-05,0.0029961014806758612,6826.0,6880.0,28.601624488830566,1.8791389465332031,30.48076343536377,6045.0,6520.888888888889
1299,55,3,P3,55,4.591666666666666e-05,0.009407355217263103,6720.0,6731.0,28.69401502609253,1.881140947341919,30.57515597343445,6045.0,6524.709090909091
1323,56,3,P3,56,4.4916666666666677e-05,0.022414719103835523,6958.0,6945.0,28.819177389144897,1.8948993682861328,30.71407675743103,6045.0,6532.214285714285
1347,57,3,P3,57,4.391666666666667e-05,0.0005941995113971643,6765.0,6945.0,28.59806728363037,1.8751249313354492,30.47319221496582,6045.0,6539.456140350877
1371,58,3,P3,58,4.291666666666667e-05,0.009942997538018972,6519.0,6676.0,28.83964991569519,1.880140781402588,30.71979069709778,6045.0,6541.810344827586
1395,59,3,P3,59,4.191666666666667e-05,0.01733796065673232,6720.0,6646.0,28.826846599578857,1.899965763092041,30.7268123626709,6045.0,6543.576271186441
1419,60,3,P3,60,4.091666666666667e-05,0.009185994160361588,6530.0,6755.0,28.5899817943573,2.779496908187866,31.369478702545166,6045.0,6547.1
