seq,machine,type,op,start,end,duration
1,0,1,0,0.0,214.0,214.0
2,0,1,0,214.0,428.0,214.0
3,0,0,0,428.0,545.0,117.0
4,0,1,0,545.0,759.0,214.0
5,0,0,0,759.0,876.0,117.0
6,0,1,0,876.0,1090.0,214.0
7,0,0,0,1090.0,1207.0,117.0
8,0,0,0,1207.0,1324.0,117.0
9,0,1,0,1324.0,1538.0,214.0
10,0,1,0,1538.0,1752.0,214.0
11,0,0,0,1752.0,1869.0,117.0
12,0,0,0,1869.0,1986.0,117.0
13,0,1,0,1986.0,2200.0,214.0
14,0,0,0,2200.0,2317.0,117.0
15,0,1,0,2317.0,2531.0,214.0
16,0,0,0,2531.0,2648.0,117.0
17,0,0,0,2648.0,2765.0,117.0
18,0,1,0,2765.0,2979.0,214.0
19,0,1,0,2979.0,3193.0,214.0
20,0,0,0,3193.0,3310.0,117.0
21,0,0,0,3310.0,3427.0,117.0
22,0,0,0,3427.0,3544.0,117.0
23,0,1,0,3544.0,3758.0,214.0
24,0,1,0,3758.0,3972.0,214.0
25,0,0,0,3972.0,4089.0,117.0
26,0,0,0,4089.0,4206.0,117.0
27,0,1,0,4206.0,4420.0,214.0
28,0,0,0,4420.0,4537.0,117.0
29,0,1,0,4537.0,4751.0,214.0
30,0,0,0,4751.0,4868.0,117.0
31,0,1,0,4868.0,5082.0,214.0
32,0,0,0,5082.0,5199.0,117.0
33,0,1,0,5199.0,5413.0,214.0
34,0,0,0,5413.0,5530.0,117.0
35,1,2,0,0.0,62.0,62.0
36,1,2,0,62.0,124.0,62.0
37,1,2,0,124.0,186.0,62.0
38,1,2,0,186.0,248.0,62.0
39,1,1,1,248.0,314.0,66.0
40,1,2,0,314.0,376.0,62.0
41,1,2,0,376.0,438.0,62.0
42,1,1,1,438.0,504.0,66.0
43,1,2,0,504.0,566.0,62.0
44,1,2,0,566.0,628.0,62.0
45,1,2,0,628.0,690.0,62.0
46,1,2,0,690.0,752.0,62.0
47,1,2,0,752.0,814.0,62.0
48,1,1,1,814.0,880.0,66.0
49,1,0,1,880.0,1010.0,130.0
50,1,2,0,1010.0,1072.0,62.0
51,1,2,0,1072.0,1134.0,62.0
52,1,1,1,1134.0,1200.0,66.0
53,1,1,1,1200.0,1266.0,66.0
54,1,2,0,1266.0,1328.0,62.0
55,1,1,1,1328.0,1394.0,66.0
56,1,0,1,1394.0,1524.0,130.0
57,1,1,1,1524.0,1590.0,66.0
58,1,1,1,1590.0,1656.0,66.0
59,1,1,1,1656.0,1722.0,66.0
60,1,2,0,1722.0,1784.0,62.0
61,1,1,1,1784.0,1850.0,66.0
62,1,1,1,1850.0,1916.0,66.0
63,1,2,0,1916.0,1978.0,62.0
64,1,1,1,1978.0,2044.0,66.0
65,1,0,1,2044.0,2174.0,130.0
66,1,1,1,2174.0,2240.0,66.0
67,1,1,1,2240.0,2306.0,66.0
68,1,1,1,2306.0,2372.0,66.0
69,1,2,0,2372.0,2434.0,62.0
