seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,0,0,0.0,117.0,117.0
2,1,M1,0,0,117.0,234.0,117.0
3,1,M1,0,0,234.0,351.0,117.0
4,1,M1,0,0,351.0,468.0,117.0
5,1,M1,0,0,468.0,585.0,117.0
6,1,M1,0,0,585.0,702.0,117.0
7,1,M1,1,0,702.0,916.0,214.0
8,1,M1,0,0,916.0,1033.0,117.0
9,1,M1,0,0,1033.0,1150.0,117.0
10,1,M1,1,0,1150.0,1364.0,214.0
11,1,M1,0,0,1364.0,1481.0,117.0
12,1,M1,0,0,1481.0,1598.0,117.0
13,1,M1,0,0,1598.0,1715.0,117.0
14,1,M1,1,0,1715.0,1929.0,214.0
15,1,M1,0,0,1929.0,2046.0,117.0
16,1,M1,0,0,2046.0,2163.0,117.0
17,1,M1,1,0,2163.0,2377.0,214.0
18,1,M1,0,0,2377.0,2494.0,117.0
19,1,M1,0,0,2494.0,2611.0,117.0
20,1,M1,0,0,2611.0,2728.0,117.0
21,1,M1,1,0,2728.0,2942.0,214.0
22,1,M1,0,0,2942.0,3059.0,117.0
23,1,M1,0,0,3059.0,3176.0,117.0
24,1,M1,0,0,3176.0,3293.0,117.0
25,1,M1,1,0,3293.0,3507.0,214.0
26,1,M1,0,0,3507.0,3624.0,117.0
27,1,M1,0,0,3624.0,3741.0,117.0
28,1,M1,0,0,3741.0,3858.0,117.0
29,1,M1,1,0,3858.0,4072.0,214.0
30,1,M1,0,0,4072.0,4189.0,117.0
31,1,M1,0,0,4189.0,4306.0,117.0
32,1,M1,0,0,4306.0,4423.0,117.0
33,1,M1,1,0,4423.0,4637.0,214.0
34,1,M1,0,0,4637.0,4754.0,117.0
35,1,M1,0,0,4754.0,4871.0,117.0
36,1,M1,1,0,4871.0,5085.0,214.0
37,1,M1,0,0,5085.0,5202.0,117.0
38,1,M1,1,0,5202.0,5416.0,214.0
39,1,M1,0,0,5416.0,5533.0,117.0
40,1,M1,0,0,5533.0,5650.0,117.0
41,1,M1,0,0,5650.0,5767.0,117.0
42,1,M1,1,0,5767.0,5981.0,214.0
43,1,M1,0,0,5981.0,6098.0,117.0
44,1,M1,0,0,6098.0,6215.0,117.0
45,1,M1,0,0,6215.0,6332.0,117.0
46,1,M1,1,0,6332.0,6546.0,214.0
47,1,M1,0,0,6546.0,6663.0,117.0
48,1,M1,0,0,6663.0,6780.0,117.0
49,1,M1,0,0,6780.0,6897.0,117.0
50,1,M1,1,0,6897.0,7111.0,214.0
51,1,M1,0,0,7111.0,7228.0,117.0
52,1,M1,0,0,7228.0,7345.0,117.0
53,1,M1,0,0,7345.0,7462.0,117.0
54,1,M1,0,0,7462.0,7579.0,117.0
55,1,M1,1,0,7579.0,7793.0,214.0
56,1,M1,0,0,7793.0,7910.0,117.0
57,1,M1,1,0,7910.0,8124.0,214.0
58,2,M2,2,0,0.0,62.0,62.0
59,2,M2,2,0,62.0,124.0,62.0
60,2,M2,0,1,124.0,254.0,130.0
61,2,M2,0,1,254.0,384.0,130.0
62,2,M2,2,0,384.0,446.0,62.0
63,2,M2,0,1,446.0,576.0,130.0
64,2,M2,2,0,576.0,638.0,62.0
