seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,3,0,0.0,9.0,9.0
2,1,M1,3,0,9.0,18.0,9.0
3,1,M1,1,4,18.0,20.0,2.0
4,1,M1,1,4,20.0,22.0,2.0
5,1,M1,0,3,22.0,27.0,5.0
6,1,M1,3,0,27.0,36.0,9.0
7,1,M1,0,5,36.0,37.0,1.0
8,1,M1,0,3,37.0,42.0,5.0
9,1,M1,1,4,42.0,44.0,2.0
10,1,M1,3,0,44.0,53.0,9.0
11,1,M1,1,4,53.0,55.0,2.0
12,1,M1,0,5,55.0,56.0,1.0
13,1,M1,1,4,56.0,58.0,2.0
14,1,M1,0,3,58.0,63.0,5.0
15,1,M1,1,4,63.0,65.0,2.0
16,1,M1,0,3,65.0,70.0,5.0
17,1,M1,0,5,70.0,71.0,1.0
18,1,M1,3,0,71.0,80.0,9.0
19,1,M1,0,5,80.0,81.0,1.0
20,1,M1,1,4,81.0,83.0,2.0
21,1,M1,0,3,83.0,88.0,5.0
22,1,M1,1,4,88.0,90.0,2.0
23,1,M1,0,5,93.0,94.0,1.0
24,1,M1,1,4,96.0,98.0,2.0
25,1,M1,0,3,100.0,105.0,5.0
26,1,M1,1,4,108.0,110.0,2.0
27,1,M1,0,5,112.0,113.0,1.0
28,1,M1,0,3,115.0,120.0,5.0
29,1,M1,0,3,120.0,125.0,5.0
30,1,M1,0,3,125.0,130.0,5.0
31,1,M1,0,5,130.0,131.0,1.0
32,1,M1,0,5,131.0,132.0,1.0
33,1,M1,0,3,132.0,137.0,5.0
34,1,M1,0,5,137.0,138.0,1.0
35,1,M1,0,5,142.0,143.0,1.0
36,2,M2,1,0,0.0,2.0,2.0
37,2,M2,1,0,2.0,4.0,2.0
38,2,M2,7,1,4.0,5.0,1.0
39,2,M2,1,0,5.0,7.0,2.0
40,2,M2,7,1,7.0,8.0,1.0
41,2,M2,1,0,8.0,10.0,2.0
42,2,M2,7,1,10.0,11.0,1.0
43,2,M2,1,0,11.0,13.0,2.0
44,2,M2,1,0,13.0,15.0,2.0
45,2,M2,1,0,15.0,17.0,2.0
46,2,M2,1,0,17.0,19.0,2.0
47,2,M2,7,1,22.0,23.0,1.0
48,2,M2,7,1,26.0,27.0,1.0
49,2,M2,7,1,29.0,30.0,1.0
50,2,M2,8,6,32.0,45.0,13.0
51,2,M2,7,1,45.0,46.0,1.0
52,2,M2,8,6,46.0,59.0,13.0
53,2,M2,7,1,59.0,60.0,1.0
54,2,M2,7,1,60.0,61.0,1.0
55,2,M2,8,6,61.0,74.0,13.0
56,2,M2,8,6,74.0,87.0,13.0
57,2,M2,7,1,87.0,88.0,1.0
58,2,M2,8,6,97.0,110.0,13.0
59,2,M2,8,6,119.0,132.0,13.0
60,2,M2,8,6,132.0,145.0,13.0
61,2,M2,8,6,155.0,168.0,13.0
62,3,M3,9,0,0.0,4.0,4.0
63,3,M3,9,0,4.0,8.0,4.0
64,3,M3,3,1,8.0,9.0,1.0
65,3,M3,3,1,9.0,10.0,1.0
66,3,M3,9,0,10.0,14.0,4.0
67,3,M3,9,0,14.0,18.0,4.0
68,3,M3,8,4,18.0,20.0,2.0
69,3,M3,8,4,20.0,22.0,2.0
70,3,M3,3,1,22.0,23.0,1.0
71,3,M3,3,1,23.0,24.0,1.0
72,3,M3,5,5,24.0,36.0,12.0
73,3,M3,8,4,36.0,38.0,2.0
74,3,M3,3,1,38.0,39.0,1.0
75,3,M3,3,1,39.0,40.0,1.0
76,3,M3,3,1,40.0,41.0,1.0
77,3,M3,9,0,41.0,45.0,4.0
78,3,M3,9,0,45.0,49.0,4.0
79,3,M3,8,4,49.0,51.0,2.0
80,3,M3,8,4,51.0,53.0,2.0
81,3,M3,3,1,53.0,54.0,1.0
82,3,M3,9,0,54.0,58.0,4.0
83,3,M3,9,0,58.0,62.0,4.0
84,3,M3,5,5,62.0,74.0,12.0
85,3,M3,9,0,74.0,78.0,4.0
86,3,M3,9,0,78.0,82.0,4.0
87,3,M3,8,4,82.0,84.0,2.0
88,3,M3,3,1,84.0,85.0,1.0
89,3,M3,3,1,85.0,86.0,1.0
90,3,M3,5,5,91.0,103.0,12.0
91,3,M3,8,4,103.0,105.0,2.0
