seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,4,0,0.0,128.0,128.0
2,1,M1,3,0,128.0,215.0,87.0
3,1,M1,2,0,215.0,302.0,87.0
4,1,M1,1,0,302.0,516.0,214.0
5,1,M1,1,0,516.0,730.0,214.0
6,1,M1,4,0,730.0,858.0,128.0
7,1,M1,4,0,858.0,986.0,128.0
8,1,M1,2,0,986.0,1073.0,87.0
9,1,M1,2,0,1073.0,1160.0,87.0
10,1,M1,2,0,1160.0,1247.0,87.0
11,1,M1,1,0,1247.0,1461.0,214.0
12,1,M1,1,0,1461.0,1675.0,214.0
13,1,M1,3,0,1675.0,1762.0,87.0
14,1,M1,3,0,1762.0,1849.0,87.0
15,1,M1,4,0,1849.0,1977.0,128.0
16,1,M1,4,0,1977.0,2105.0,128.0
17,1,M1,4,0,2105.0,2233.0,128.0
18,1,M1,1,0,2233.0,2447.0,214.0
19,1,M1,1,0,2447.0,2661.0,214.0
20,1,M1,1,0,2661.0,2875.0,214.0
21,1,M1,2,0,2875.0,2962.0,87.0
22,1,M1,2,0,2962.0,3049.0,87.0
23,1,M1,2,0,3049.0,3136.0,87.0
24,1,M1,2,0,3136.0,3223.0,87.0
25,1,M1,1,0,3223.0,3437.0,214.0
26,1,M1,1,0,3437.0,3651.0,214.0
27,1,M1,3,0,3651.0,3738.0,87.0
28,1,M1,3,0,3738.0,3825.0,87.0
29,1,M1,4,0,3825.0,3953.0,128.0
30,1,M1,4,0,3953.0,4081.0,128.0
31,1,M1,4,0,4081.0,4209.0,128.0
32,1,M1,1,0,4209.0,4423.0,214.0
33,1,M1,1,0,4423.0,4637.0,214.0
34,1,M1,1,0,4637.0,4851.0,214.0
35,1,M1,2,0,4851.0,4938.0,87.0
36,1,M1,2,0,4938.0,5025.0,87.0
37,1,M1,2,0,5025.0,5112.0,87.0
38,1,M1,2,0,5112.0,5199.0,87.0
39,1,M1,4,0,5199.0,5327.0,128.0
40,1,M1,4,0,5327.0,5455.0,128.0
41,1,M1,1,0,5455.0,5669.0,214.0
42,1,M1,1,0,5669.0,5883.0,214.0
43,1,M1,3,0,5883.0,5970.0,87.0
44,1,M1,3,0,5970.0,6057.0,87.0
45,1,M1,3,0,6057.0,6144.0,87.0
46,1,M1,1,0,6144.0,6358.0,214.0
47,1,M1,1,0,6358.0,6572.0,214.0
48,1,M1,4,0,6572.0,6700.0,128.0
49,1,M1,4,0,6700.0,6828.0,128.0
50,1,M1,4,0,6828.0,6956.0,128.0
51,1,M1,4,0,6956.0,7084.0,128.0
52,1,M1,1,0,7084.0,7298.0,214.0
53,1,M1,2,0,7298.0,7385.0,87.0
54,1,M1,2,0,7385.0,7472.0,87.0
55,1,M1,1,0,7472.0,7686.0,214.0
56,1,M1,1,0,7686.0,7900.0,214.0
57,1,M1,1,0,7900.0,8114.0,214.0
58,1,M1,4,0,8114.0,8242.0,128.0
59,1,M1,2,0,8242.0,8329.0,87.0
60,1,M1,2,0,8329.0,8416.0,87.0
61,1,M1,2,0,8416.0,8503.0,87.0
62,1,M1,4,0,8503.0,8631.0,128.0
63,1,M1,3,0,8631.0,8718.0,87.0
64,1,M1,3,0,8718.0,8805.0,87.0
65,1,M1,1,0,8805.0,9019.0,214.0
66,1,M1,1,0,9019.0,9233.0,214.0
67,1,M1,1,0,9233.0,9447.0,214.0
68,1,M1,1,0,9447.0,9661.0,214.0
69,1,M1,4,0,9661.0,9789.0,128.0
70,1,M1,4,0,9789.0,9917.0,128.0
71,1,M1,4,0,9917.0,10045.0,128.0
72,1,M1,2,0,10045.0,10132.0,87.0
73,1,M1,2,0,10132.0,10219.0,87.0
74,1,M1,2,0,10219.0,10306.0,87.0
75,1,M1,4,0,10306.0,10434.0,128.0
76,1,M1,1,0,10434.0,10648.0,214.0
77,1,M1,1,0,10648.0,10862.0,214.0
78,1,M1,3,0,10862.0,10949.0,87.0
79,1,M1,3,0,10949.0,11036.0,87.0
80,1,M1,1,0,11036.0,11250.0,214.0
81,1,M1,1,0,11250.0,11464.0,214.0
82,1,M1,2,0,11464.0,11551.0,87.0
83,1,M1,1,0,11551.0,11765.0,214.0
84,1,M1,4,0,11765.0,11893.0,128.0
85,1,M1,3,0,11893.0,11980.0,87.0
86,1,M1,4,0,11980.0,12108.0,128.0
87,1,M1,2,0,12108.0,12195.0,87.0
88,1,M1,2,0,12195.0,12282.0,87.0
89,1,M1,2,0,12282.0,12369.0,87.0
90,1,M1,1,0,12369.0,12583.0,214.0
91,1,M1,1,0,12583.0,12797.0,214.0
92,1,M1,4,0,12797.0,12925.0,128.0
93,1,M1,4,0,12925.0,13053.0,128.0
94,1,M1,4,0,13053.0,13181.0,128.0
95,1,M1,1,0,13181.0,13395.0,214.0
96,1,M1,1,0,13395.0,13609.0,214.0
97,1,M1,1,0,13609.0,13823.0,214.0
98,1,M1,3,0,13823.0,13910.0,87.0
99,1,M1,2,0,13910.0,13997.0,87.0
100,1,M1,2,0,13997.0,14084.0,87.0
101,1,M1,2,0,14084.0,14171.0,87.0
102,1,M1,4,0,14171.0,14299.0,128.0
103,1,M1,4,0,14299.0,14427.0,128.0
104,1,M1,4,0,14427.0,14555.0,128.0
105,1,M1,1,0,14555.0,14769.0,214.0
106,1,M1,1,0,14769.0,14983.0,214.0
107,1,M1,3,0,14983.0,15070.0,87.0
108,1,M1,3,0,15070.0,15157.0,87.0
109,1,M1,1,0,15157.0,15371.0,214.0
110,1,M1,1,0,15371.0,15585.0,214.0
111,1,M1,2,0,15585.0,15672.0,87.0
112,1,M1,2,0,15672.0,15759.0,87.0
113,1,M1,2,0,15759.0,15846.0,87.0
114,1,M1,0,0,15846.0,16093.0,247.0
115,1,M1,0,0,16093.0,16340.0,247.0
116,1,M1,4,0,16340.0,16468.0,128.0
117,1,M1,4,0,16468.0,16596.0,128.0
118,1,M1,4,0,16596.0,16724.0,128.0
119,1,M1,1,0,16724.0,16938.0,214.0
120,1,M1,1,0,16938.0,17152.0,214.0
121,1,M1,1,0,17152.0,17366.0,214.0
122,1,M1,3,0,17366.0,17453.0,87.0
123,1,M1,3,0,17453.0,17540.0,87.0
124,1,M1,2,0,17540.0,17627.0,87.0
125,1,M1,2,0,17627.0,17714.0,87.0
126,1,M1,2,0,17714.0,17801.0,87.0
127,1,M1,2,0,17801.0,17888.0,87.0
128,1,M1,1,0,17888.0,18102.0,214.0
129,1,M1,1,0,18102.0,18316.0,214.0
130,1,M1,4,0,18316.0,18444.0,128.0
131,1,M1,4,0,18444.0,18572.0,128.0
132,1,M1,1,0,18572.0,18786.0,214.0
133,1,M1,1,0,18786.0,19000.0,214.0
134,1,M1,1,0,19000.0,19214.0,214.0
135,1,M1,4,0,19214.0,19342.0,128.0
136,1,M1,4,0,19342.0,19470.0,128.0
137,1,M1,3,0,19470.0,19557.0,87.0
138,1,M1,2,0,19557.0,19644.0,87.0
139,1,M1,1,0,19644.0,19858.0,214.0
140,2,M2,8,0,0.0,150.0,150.0
141,2,M2,8,0,150.0,300.0,150.0
142,2,M2,5,0,300.0,445.0,145.0
143,2,M2,4,2,445.0,545.0,100.0
144,2,M2,1,1,545.0,611.0,66.0
145,2,M2,6,0,611.0,768.0,157.0
146,2,M2,1,1,768.0,834.0,66.0
147,2,M2,5,0,834.0,979.0,145.0
148,2,M2,4,2,979.0,1079.0,100.0
149,2,M2,8,0,1079.0,1229.0,150.0
150,2,M2,8,0,1229.0,1379.0,150.0
151,2,M2,5,0,1379.0,1524.0,145.0
152,2,M2,1,1,1524.0,1590.0,66.0
153,2,M2,4,2,1590.0,1690.0,100.0
154,2,M2,1,1,1690.0,1756.0,66.0
155,2,M2,6,0,1756.0,1913.0,157.0
156,2,M2,5,0,1913.0,2058.0,145.0
157,2,M2,5,0,2058.0,2203.0,145.0
158,2,M2,0,1,2203.0,2333.0,130.0
159,2,M2,4,2,2333.0,2433.0,100.0
160,2,M2,4,2,2433.0,2533.0,100.0
161,2,M2,1,1,2533.0,2599.0,66.0
162,2,M2,8,0,2599.0,2749.0,150.0
163,2,M2,1,1,2749.0,2815.0,66.0
