seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,1,0,0.0,214.0,214.0
2,1,M1,3,0,214.0,301.0,87.0
3,1,M1,2,0,301.0,388.0,87.0
4,1,M1,4,0,388.0,516.0,128.0
5,1,M1,3,0,516.0,603.0,87.0
6,1,M1,2,0,603.0,690.0,87.0
7,1,M1,1,0,690.0,904.0,214.0
8,1,M1,4,0,904.0,1032.0,128.0
9,1,M1,3,0,1032.0,1119.0,87.0
10,1,M1,2,0,1119.0,1206.0,87.0
11,1,M1,4,0,1206.0,1334.0,128.0
12,1,M1,2,0,1334.0,1421.0,87.0
13,1,M1,3,0,1421.0,1508.0,87.0
14,1,M1,1,0,1508.0,1722.0,214.0
15,1,M1,4,0,1722.0,1850.0,128.0
16,1,M1,2,0,1850.0,1937.0,87.0
17,1,M1,3,0,1937.0,2024.0,87.0
18,1,M1,4,0,2024.0,2152.0,128.0
19,1,M1,2,0,2152.0,2239.0,87.0
20,1,M1,3,0,2239.0,2326.0,87.0
21,1,M1,0,0,2326.0,2573.0,247.0
22,1,M1,1,0,2573.0,2787.0,214.0
23,1,M1,4,0,2787.0,2915.0,128.0
24,1,M1,2,0,2915.0,3002.0,87.0
25,1,M1,3,0,3002.0,3089.0,87.0
26,1,M1,4,0,3089.0,3217.0,128.0
27,1,M1,2,0,3217.0,3304.0,87.0
28,1,M1,3,0,3304.0,3391.0,87.0
29,1,M1,1,0,3391.0,3605.0,214.0
30,1,M1,4,0,3605.0,3733.0,128.0
31,1,M1,2,0,3733.0,3820.0,87.0
32,1,M1,3,0,3820.0,3907.0,87.0
33,1,M1,4,0,3907.0,4035.0,128.0
34,1,M1,0,0,4035.0,4282.0,247.0
35,1,M1,2,0,4282.0,4369.0,87.0
36,1,M1,3,0,4369.0,4456.0,87.0
37,1,M1,1,0,4456.0,4670.0,214.0
38,1,M1,4,0,4670.0,4798.0,128.0
39,1,M1,2,0,4798.0,4885.0,87.0
40,1,M1,3,0,4885.0,4972.0,87.0
41,1,M1,4,0,4972.0,5100.0,128.0
42,1,M1,2,0,5100.0,5187.0,87.0
43,1,M1,1,0,5187.0,5401.0,214.0
44,1,M1,4,0,5401.0,5529.0,128.0
45,1,M1,3,0,5529.0,5616.0,87.0
46,1,M1,2,0,5616.0,5703.0,87.0
47,1,M1,4,0,5703.0,5831.0,128.0
48,1,M1,3,0,5831.0,5918.0,87.0
49,1,M1,2,0,5918.0,6005.0,87.0
50,1,M1,0,0,6005.0,6252.0,247.0
51,1,M1,1,0,6252.0,6466.0,214.0
52,1,M1,4,0,6466.0,6594.0,128.0
53,1,M1,3,0,6594.0,6681.0,87.0
54,1,M1,2,0,6681.0,6768.0,87.0
55,1,M1,4,0,6768.0,6896.0,128.0
56,1,M1,3,0,6896.0,6983.0,87.0
57,1,M1,2,0,6983.0,7070.0,87.0
58,1,M1,0,0,7070.0,7317.0,247.0
59,1,M1,1,0,7317.0,7531.0,214.0
60,1,M1,4,0,7531.0,7659.0,128.0
61,1,M1,3,0,7659.0,7746.0,87.0
62,1,M1,2,0,7746.0,7833.0,87.0
63,1,M1,4,0,7833.0,7961.0,128.0
64,1,M1,3,0,7961.0,8048.0,87.0
65,1,M1,2,0,8048.0,8135.0,87.0
66,1,M1,1,0,8135.0,8349.0,214.0
67,1,M1,4,0,8349.0,8477.0,128.0
68,1,M1,2,0,8477.0,8564.0,87.0
69,1,M1,3,0,8564.0,8651.0,87.0
70,1,M1,4,0,8651.0,8779.0,128.0
71,1,M1,2,0,8779.0,8866.0,87.0
72,1,M1,3,0,8866.0,8953.0,87.0
