variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca,M,R,N
dslfmae_like_baseline,17,1,17,M15R15N10,1,9.940740740740742e-05,-0.03382224077358842,412.0,409.0,67.19335746765137,7.850298881530762,75.04365634918213,409.0,409.0,15,15,10
dslfmae_like_baseline,44,2,17,M15R15N10,2,9.840740740740742e-05,0.05193360410630703,431.0,424.0,68.28260397911072,7.816985368728638,76.09958934783936,409.0,416.5,15,15,10
dslfmae_like_baseline,71,3,17,M15R15N10,3,9.740740740740741e-05,0.05817670915275812,438.0,417.0,66.67829990386963,7.767829418182373,74.446129322052,409.0,416.6666666666667,15,15,10
dslfmae_like_baseline,98,4,17,M15R15N10,4,9.640740740740741e-05,0.03412630809471011,431.0,415.0,68.23504304885864,7.709108114242554,75.9441511631012,409.0,416.25,15,15,10
dslfmae_like_baseline,125,5,17,M15R15N10,5,9.540740740740741e-05,0.002113252518756781,451.0,456.0,66.2890100479126,7.622701406478882,73.91171145439148,409.0,424.2,15,15,10
dslfmae_like_baseline,152,6,17,M15R15N10,6,9.440740740740742e-05,0.05385588500648737,434.0,479.0,66.97276210784912,7.830422401428223,74.80318450927734,409.0,433.3333333333333,15,15,10
dslfmae_like_baseline,179,7,17,M15R15N10,7,9.34074074074074e-05,0.026819148566573858,427.0,422.0,68.10958695411682,7.826727867126465,75.93631482124329,409.0,431.7142857142857,15,15,10
dslfmae_like_baseline,206,8,17,M15R15N10,8,9.240740740740741e-05,0.010763048205990344,390.0,457.0,56.5520293712616,6.436001539230347,62.98803091049194,409.0,434.875,15,15,10
dslfmae_like_baseline,233,9,17,M15R15N10,9,9.140740740740741e-05,0.04716076254844666,418.0,395.0,147.6044852733612,16.048908710479736,163.65339398384094,395.0,430.44444444444446,15,15,10
dslfmae_like_baseline,260,10,17,M15R15N10,10,9.04074074074074e-05,0.04661119654774666,403.0,419.0,146.7152545452118,16.011199951171875,162.72645449638367,395.0,429.3,15,15,10
dslfmae_like_baseline,287,11,17,M15R15N10,11,8.94074074074074e-05,-0.01525519648566842,416.0,389.0,149.55264568328857,16.214439153671265,165.76708483695984,389.0,425.6363636363636,15,15,10
dslfmae_like_baseline,314,12,17,M15R15N10,12,8.840740740740741e-05,0.003945310070412234,437.0,385.0,69.549631357193,8.078128099441528,77.62775945663452,385.0,422.25,15,15,10
dslfmae_like_baseline,341,13,17,M15R15N10,13,8.740740740740741e-05,0.008716934424592182,388.0,408.0,69.5672435760498,8.155803203582764,77.72304677963257,385.0,421.15384615384613,15,15,10
dslfmae_like_baseline,368,14,17,M15R15N10,14,8.640740740740741e-05,0.020565421460196374,415.0,387.0,69.93683409690857,7.947430849075317,77.88426494598389,385.0,418.7142857142857,15,15,10
dslfmae_like_baseline,395,15,17,M15R15N10,15,8.540740740740742e-05,0.06087772846221924,422.0,445.0,67.59305906295776,7.931020259857178,75.52407932281494,385.0,420.46666666666664,15,15,10
dslfmae_like_baseline,422,16,17,M15R15N10,16,8.440740740740742e-05,-0.002841623825952411,400.0,392.0,69.21492147445679,8.179147005081177,77.39406847953796,385.0,418.6875,15,15,10
