variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
ablation_no_reward_scale,1,1,1,P1,1,0.0001,0.2284427471458912,6780.0,7671.0,19.39111089706421,0.8485524654388428,20.23966336250305,7671.0,7671.0
ablation_no_reward_scale,2,1,2,P2,1,9.995833333333334e-05,0.05997665971517563,9778.0,9862.0,16.700444221496582,1.0438158512115479,17.74426007270813,9862.0,9862.0
ablation_no_reward_scale,3,1,3,P3,1,9.991666666666666e-05,-0.03769058198668063,6528.0,7694.0,16.945384979248047,1.8261795043945312,18.771564483642578,7694.0,7694.0
ablation_no_reward_scale,4,1,4,P4,1,9.9875e-05,-0.07315307855606079,3859.0,5909.0,22.29086399078369,1.3870646953582764,23.677928686141968,5909.0,5909.0
ablation_no_reward_scale,5,1,5,P5,1,9.983333333333334e-05,-0.002835246967151761,4988.0,5854.0,23.967066764831543,1.49009108543396,25.457157850265503,5854.0,5854.0
ablation_no_reward_scale,6,1,6,P6,1,9.979166666666668e-05,0.0566200902685523,4997.0,4586.0,24.379544973373413,1.5855700969696045,25.965115070343018,4586.0,4586.0
ablation_no_reward_scale,7,1,7,P7,1,9.975000000000001e-05,0.01944324024952948,6560.0,7640.0,36.67989444732666,2.3221590518951416,39.0020534992218,7640.0,7640.0
ablation_no_reward_scale,8,1,8,P8,1,9.970833333333334e-05,0.015217968262732029,6470.0,5840.0,32.4832239151001,2.012648582458496,34.495872497558594,5840.0,5840.0
ablation_no_reward_scale,9,1,9,P9,1,9.966666666666667e-05,-0.006236413086298853,6254.0,5500.0,30.53643035888672,1.9209508895874023,32.45738124847412,5500.0,5500.0
ablation_no_reward_scale,10,1,10,P10,1,9.9625e-05,-0.010947183473035693,6372.0,6952.0,19.880910634994507,1.2848832607269287,21.165793895721436,6952.0,6952.0
ablation_no_reward_scale,11,1,11,P11,1,9.958333333333335e-05,-0.05444868840277195,11434.0,13167.0,37.49995565414429,2.464869499206543,39.96482515335083,13167.0,13167.0
ablation_no_reward_scale,12,1,12,P12,1,9.954166666666667e-05,0.016078298329375684,12563.0,17221.0,44.22077918052673,2.841726303100586,47.06250548362732,17221.0,17221.0
ablation_no_reward_scale,13,1,13,P13,1,9.95e-05,0.014806149789365008,22800.0,25982.0,102.35464549064636,7.322990417480469,109.67763590812683,25982.0,25982.0
ablation_no_reward_scale,14,1,14,P14,1,9.945833333333334e-05,-0.011876675707753748,24034.0,27797.0,103.52735614776611,7.494494915008545,111.02185106277466,27797.0,27797.0
ablation_no_reward_scale,15,1,15,P15,1,9.941666666666667e-05,-0.0021361459912441205,21470.0,23974.0,107.48287630081177,7.759589672088623,115.24246597290039,23974.0,23974.0
ablation_no_reward_scale,16,1,16,P16,1,9.9375e-05,-0.007118971110321582,24922.0,28480.0,132.07324051856995,9.557185649871826,141.63042616844177,28480.0,28480.0
ablation_no_reward_scale,17,1,17,P17,1,9.933333333333334e-05,-0.0067300688591785725,23208.0,26087.0,132.58837389945984,9.761937618255615,142.35031151771545,26087.0,26087.0
ablation_no_reward_scale,18,1,18,P18,1,9.929166666666668e-05,-0.010590585367754101,22540.0,24691.0,123.7975823879242,9.077164649963379,132.87474703788757,24691.0,24691.0
ablation_no_reward_scale,19,1,19,P19,1,9.925000000000001e-05,0.00476281299488619,24144.0,30431.0,125.5965895652771,9.751766443252563,135.34835600852966,30431.0,30431.0
ablation_no_reward_scale,20,1,20,P20,1,9.920833333333334e-05,0.01932901912368834,24373.0,31180.0,135.764901638031,10.344741344451904,146.1096429824829,31180.0,31180.0
ablation_no_reward_scale,21,1,21,P21,1,9.916666666666667e-05,0.005937026115134358,28603.0,34491.0,141.9536645412445,11.00868558883667,152.96235013008118,34491.0,34491.0
ablation_no_reward_scale,22,1,22,P22,1,9.9125e-05,-0.012053398042917251,25999.0,31043.0,141.17877578735352,10.829872608184814,152.00864839553833,31043.0,31043.0
ablation_no_reward_scale,23,1,23,P23,1,9.908333333333333e-05,0.004677310694075588,37752.0,44828.0,187.5276472568512,14.265403270721436,201.79305052757263,44828.0,44828.0
ablation_no_reward_scale,24,1,24,P24,1,9.904166666666667e-05,-0.0012401760730426758,27371.0,33181.0,127.83152270317078,9.732306241989136,137.5638289451599,33181.0,33181.0
ablation_no_reward_scale,25,2,1,P1,2,9.900000000000001e-05,0.028367798659019172,6572.0,7540.0,30.62722897529602,1.9720828533172607,32.59931182861328,7540.0,7605.5
ablation_no_reward_scale,26,2,2,P2,2,9.895833333333334e-05,0.01462023938074708,9992.0,9304.0,38.56947588920593,2.511406660079956,41.08088254928589,9304.0,9583.0
ablation_no_reward_scale,27,2,3,P3,2,9.891666666666667e-05,0.027032766258344054,6892.0,6195.0,27.819902420043945,1.7340476512908936,29.55395007133484,6195.0,6944.5
ablation_no_reward_scale,28,2,4,P4,2,9.8875e-05,-0.03432614356279373,3858.0,4605.0,21.70159935951233,1.3949744701385498,23.09657382965088,4605.0,5257.0
ablation_no_reward_scale,29,2,5,P5,2,9.883333333333333e-05,-0.06462307646870613,4474.0,5140.0,24.153932094573975,1.538663625717163,25.692595720291138,5140.0,5497.0
