variant_name,round_id,start_epoch,end_epoch,round_avg_objective,round_cb_objective
ablation_no_reward_scale,90,2137,2160,14601.375,3704.0
ablation_no_reward_scale,91,2161,2184,14597.708333333334,3738.0
ablation_no_reward_scale,92,2185,2208,14606.958333333334,3738.0
ablation_no_reward_scale,93,2209,2232,14590.041666666666,3704.0
ablation_no_reward_scale,94,2233,2256,14598.666666666666,3704.0
ablation_no_reward_scale,95,2257,2280,14597.791666666666,3704.0
ablation_no_reward_scale,96,2281,2304,14582.416666666666,3704.0
ablation_no_reward_scale,97,2305,2328,14609.25,3704.0
ablation_no_reward_scale,98,2329,2352,14611.541666666666,3704.0
ablation_no_reward_scale,99,2353,2376,14596.041666666666,3704.0
ablation_no_reward_scale,100,2377,2400,14593.708333333334,3704.0
