variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca,M,R,N
dslfmae_like_baseline,1,1,1,M10R5N5,1,0.0001,0.13680214062333107,223.0,199.0,15.607390642166138,1.4851672649383545,17.092557907104492,199.0,199.0,10,5,5
dslfmae_like_baseline,28,2,1,M10R5N5,2,9.900000000000001e-05,0.10100179724395275,197.0,176.0,8.266282796859741,0.7051131725311279,8.97139596939087,176.0,187.5,10,5,5
dslfmae_like_baseline,55,3,1,M10R5N5,3,9.8e-05,0.1695970632135868,206.0,192.0,8.28093433380127,0.7274730205535889,9.008407354354858,176.0,189.0,10,5,5
dslfmae_like_baseline,82,4,1,M10R5N5,4,9.7e-05,0.14878058806061745,207.0,211.0,8.228980779647827,0.7257852554321289,8.954766035079956,176.0,194.5,10,5,5
dslfmae_like_baseline,109,5,1,M10R5N5,5,9.6e-05,0.16409391537308693,196.0,182.0,8.048906803131104,0.7251310348510742,8.774037837982178,176.0,192.0,10,5,5
dslfmae_like_baseline,136,6,1,M10R5N5,6,9.5e-05,0.15886571258306503,212.0,191.0,8.20609736442566,0.7267439365386963,8.932841300964355,176.0,191.83333333333334,10,5,5
dslfmae_like_baseline,163,7,1,M10R5N5,7,9.4e-05,0.10046753846108913,196.0,193.0,8.307262659072876,0.7246875762939453,9.031950235366821,176.0,192.0,10,5,5
dslfmae_like_baseline,190,8,1,M10R5N5,8,9.3e-05,0.07762914709746838,190.0,193.0,8.61229944229126,0.7615790367126465,9.373878479003906,176.0,192.125,10,5,5
dslfmae_like_baseline,217,9,1,M10R5N5,9,9.200000000000001e-05,0.1070016622543335,194.0,205.0,17.808396100997925,1.4710509777069092,19.279447078704834,176.0,193.55555555555554,10,5,5
dslfmae_like_baseline,244,10,1,M10R5N5,10,9.1e-05,0.11034602858126163,213.0,204.0,17.95122766494751,1.4559476375579834,19.407175302505493,176.0,194.6,10,5,5
