seq,machine,type,op,start,end,duration
1,0,0,0,0.0,17.0,17.0
2,0,0,0,17.0,34.0,17.0
3,0,0,0,34.0,51.0,17.0
4,0,0,0,51.0,68.0,17.0
5,0,0,0,68.0,85.0,17.0
6,0,0,0,85.0,102.0,17.0
7,0,0,0,102.0,119.0,17.0
8,0,0,0,119.0,136.0,17.0
9,0,0,0,136.0,153.0,17.0
10,0,0,0,153.0,170.0,17.0
11,0,0,0,170.0,187.0,17.0
12,0,0,0,187.0,204.0,17.0
13,0,0,0,204.0,221.0,17.0
14,0,0,0,221.0,238.0,17.0
15,0,0,0,238.0,255.0,17.0
16,0,0,0,255.0,272.0,17.0
17,0,0,0,272.0,289.0,17.0
18,0,0,0,289.0,306.0,17.0
19,0,0,0,306.0,323.0,17.0
20,0,0,0,323.0,340.0,17.0
21,0,0,0,340.0,357.0,17.0
22,0,0,0,357.0,374.0,17.0
23,0,0,0,374.0,391.0,17.0
24,0,0,0,391.0,408.0,17.0
25,0,0,0,408.0,425.0,17.0
26,0,2,0,425.0,481.0,56.0
27,0,2,0,481.0,537.0,56.0
28,0,2,0,537.0,593.0,56.0
29,0,2,0,593.0,649.0,56.0
30,0,2,0,649.0,705.0,56.0
31,0,1,0,705.0,735.0,30.0
32,0,1,0,735.0,765.0,30.0
33,0,1,0,765.0,795.0,30.0
34,0,1,0,795.0,825.0,30.0
35,0,1,0,825.0,855.0,30.0
36,0,1,0,855.0,885.0,30.0
37,0,1,0,885.0,915.0,30.0
38,0,1,0,915.0,945.0,30.0
39,0,1,0,945.0,975.0,30.0
40,0,1,0,975.0,1005.0,30.0
41,0,1,0,1005.0,1035.0,30.0
42,0,1,0,1035.0,1065.0,30.0
43,0,1,0,1065.0,1095.0,30.0
44,0,1,0,1095.0,1125.0,30.0
45,0,1,0,1125.0,1155.0,30.0
46,0,1,0,1155.0,1185.0,30.0
47,0,1,0,1185.0,1215.0,30.0
48,0,1,0,1215.0,1245.0,30.0
49,0,1,0,1245.0,1275.0,30.0
50,0,1,0,1275.0,1305.0,30.0
51,0,1,0,1305.0,1335.0,30.0
52,0,1,0,1335.0,1365.0,30.0
53,0,1,0,1365.0,1395.0,30.0
54,0,1,0,1395.0,1425.0,30.0
55,0,1,0,1425.0,1455.0,30.0
56,0,1,0,1455.0,1485.0,30.0
57,0,1,0,1485.0,1515.0,30.0
58,0,1,0,1515.0,1545.0,30.0
59,0,1,0,1545.0,1575.0,30.0
60,0,1,0,1575.0,1605.0,30.0
61,0,1,0,1605.0,1635.0,30.0
62,0,1,0,1635.0,1665.0,30.0
63,0,1,0,1665.0,1695.0,30.0
64,0,1,0,1695.0,1725.0,30.0
65,0,1,0,1725.0,1755.0,30.0
66,0,1,0,1755.0,1785.0,30.0
67,0,1,0,1785.0,1815.0,30.0
68,0,1,0,1815.0,1845.0,30.0
69,0,1,0,1845.0,1875.0,30.0
70,0,1,0,1875.0,1905.0,30.0
71,0,1,0,1905.0,1935.0,30.0
72,0,1,0,1935.0,1965.0,30.0
73,0,2,0,1965.0,2021.0,56.0
74,0,2,0,2021.0,2077.0,56.0
75,0,2,0,2077.0,2133.0,56.0
76,0,2,0,2133.0,2189.0,56.0
77,0,2,0,2189.0,2245.0,56.0
78,1,0,1,17.0,57.0,40.0
79,1,0,1,57.0,97.0,40.0
80,1,0,1,97.0,137.0,40.0
81,1,0,1,137.0,177.0,40.0
82,1,0,1,177.0,217.0,40.0
83,1,0,1,217.0,257.0,40.0
84,1,0,1,257.0,297.0,40.0
85,1,0,1,297.0,337.0,40.0
86,1,0,1,337.0,377.0,40.0
87,1,0,1,377.0,417.0,40.0
88,1,0,1,417.0,457.0,40.0
89,1,0,1,457.0,497.0,40.0
90,1,0,1,497.0,537.0,40.0
91,1,2,1,537.0,607.0,70.0
92,1,2,1,607.0,677.0,70.0
93,1,2,1,677.0,747.0,70.0
94,1,1,1,747.0,802.0,55.0
95,1,1,1,802.0,857.0,55.0
96,1,1,1,857.0,912.0,55.0
97,1,1,1,912.0,967.0,55.0
98,1,1,1,967.0,1022.0,55.0
99,1,1,1,1022.0,1077.0,55.0
100,1,1,1,1077.0,1132.0,55.0
101,1,1,1,1132.0,1187.0,55.0
102,1,1,1,1187.0,1242.0,55.0
