seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,2,0,0.0,87.0,87.0
2,1,M1,0,0,87.0,334.0,247.0
3,1,M1,4,0,334.0,462.0,128.0
4,1,M1,1,0,462.0,676.0,214.0
5,1,M1,3,0,676.0,763.0,87.0
6,1,M1,2,0,763.0,850.0,87.0
7,1,M1,4,0,850.0,978.0,128.0
8,1,M1,0,0,978.0,1225.0,247.0
9,1,M1,1,0,1225.0,1439.0,214.0
10,1,M1,2,0,1439.0,1526.0,87.0
11,1,M1,4,0,1526.0,1654.0,128.0
12,1,M1,0,0,1654.0,1901.0,247.0
13,1,M1,2,0,1901.0,1988.0,87.0
14,1,M1,4,0,1988.0,2116.0,128.0
15,1,M1,1,0,2116.0,2330.0,214.0
16,1,M1,0,0,2330.0,2577.0,247.0
17,1,M1,2,0,2577.0,2664.0,87.0
18,1,M1,4,0,2664.0,2792.0,128.0
19,1,M1,2,0,2792.0,2879.0,87.0
20,1,M1,0,0,2879.0,3126.0,247.0
21,1,M1,4,0,3126.0,3254.0,128.0
22,1,M1,1,0,3254.0,3468.0,214.0
23,1,M1,2,0,3468.0,3555.0,87.0
24,1,M1,4,0,3555.0,3683.0,128.0
25,1,M1,0,0,3683.0,3930.0,247.0
26,1,M1,2,0,3930.0,4017.0,87.0
27,1,M1,1,0,4017.0,4231.0,214.0
28,1,M1,4,0,4231.0,4359.0,128.0
29,1,M1,2,0,4359.0,4446.0,87.0
30,1,M1,0,0,4446.0,4693.0,247.0
31,1,M1,4,0,4693.0,4821.0,128.0
32,1,M1,1,0,4821.0,5035.0,214.0
33,1,M1,2,0,5035.0,5122.0,87.0
34,1,M1,0,0,5122.0,5369.0,247.0
35,1,M1,4,0,5369.0,5497.0,128.0
36,1,M1,2,0,5497.0,5584.0,87.0
37,1,M1,3,0,5584.0,5671.0,87.0
38,1,M1,0,0,5671.0,5918.0,247.0
39,1,M1,1,0,5918.0,6132.0,214.0
40,1,M1,4,0,6132.0,6260.0,128.0
41,1,M1,2,0,6260.0,6347.0,87.0
42,1,M1,4,0,6347.0,6475.0,128.0
43,1,M1,0,0,6475.0,6722.0,247.0
44,1,M1,2,0,6722.0,6809.0,87.0
45,1,M1,1,0,6809.0,7023.0,214.0
46,1,M1,4,0,7023.0,7151.0,128.0
47,1,M1,2,0,7151.0,7238.0,87.0
48,1,M1,0,0,7238.0,7485.0,247.0
49,1,M1,4,0,7485.0,7613.0,128.0
50,1,M1,2,0,7613.0,7700.0,87.0
51,1,M1,1,0,7700.0,7914.0,214.0
52,1,M1,4,0,7914.0,8042.0,128.0
53,1,M1,0,0,8042.0,8289.0,247.0
54,1,M1,2,0,8289.0,8376.0,87.0
55,1,M1,1,0,8376.0,8590.0,214.0
56,1,M1,4,0,8590.0,8718.0,128.0
57,1,M1,0,0,8718.0,8965.0,247.0
58,1,M1,2,0,8965.0,9052.0,87.0
59,1,M1,2,0,9052.0,9139.0,87.0
60,1,M1,4,0,9139.0,9267.0,128.0
61,1,M1,0,0,9267.0,9514.0,247.0
62,1,M1,1,0,9514.0,9728.0,214.0
63,1,M1,4,0,9728.0,9856.0,128.0
64,1,M1,2,0,9856.0,9943.0,87.0
65,1,M1,0,0,9943.0,10190.0,247.0
66,1,M1,4,0,10190.0,10318.0,128.0
67,1,M1,2,0,10318.0,10405.0,87.0
68,1,M1,1,0,10405.0,10619.0,214.0
69,1,M1,0,0,10619.0,10866.0,247.0
70,1,M1,2,0,10866.0,10953.0,87.0
71,1,M1,4,0,10953.0,11081.0,128.0
72,1,M1,3,0,11081.0,11168.0,87.0
73,1,M1,0,0,11168.0,11415.0,247.0
74,1,M1,1,0,11415.0,11629.0,214.0
75,1,M1,2,0,11629.0,11716.0,87.0
76,1,M1,4,0,11716.0,11844.0,128.0
77,1,M1,2,0,11844.0,11931.0,87.0
78,1,M1,4,0,11931.0,12059.0,128.0
79,1,M1,0,0,12059.0,12306.0,247.0
80,1,M1,1,0,12306.0,12520.0,214.0
