variant_name,round_id,start_epoch,end_epoch,round_avg_objective,round_cb_objective
ablation_no_zero_mask,90,2137,2160,14812.041666666666,3712.0
ablation_no_zero_mask,91,2161,2184,14767.0,3696.0
ablation_no_zero_mask,92,2185,2208,14787.708333333334,3714.0
ablation_no_zero_mask,93,2209,2232,14832.708333333334,3724.0
ablation_no_zero_mask,94,2233,2256,14967.041666666666,3738.0
ablation_no_zero_mask,95,2257,2280,14842.166666666666,3702.0
ablation_no_zero_mask,96,2281,2304,14798.208333333334,3712.0
ablation_no_zero_mask,97,2305,2328,14805.916666666666,3702.0
ablation_no_zero_mask,98,2329,2352,14808.625,3742.0
ablation_no_zero_mask,99,2353,2376,14767.083333333334,3736.0
ablation_no_zero_mask,100,2377,2400,14785.625,3746.0
