epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
14,1,14,P14,1,9.945833333333334e-05,-0.015960994001943618,23764.0,24665.0,107.80415511131287,7.871141672134399,115.67529678344727,24665.0,24665.0
38,2,14,P14,2,9.845833333333335e-05,0.01857914333231747,24024.0,23790.0,41.7607581615448,3.1745989322662354,44.935357093811035,23790.0,24227.5
62,3,14,P14,3,9.745833333333334e-05,0.016583035583607852,23680.0,23205.0,42.03451919555664,3.1909492015838623,45.2254683971405,23205.0,23886.666666666668
86,4,14,P14,4,9.645833333333334e-05,-0.022161280852742493,24520.0,24370.0,41.29006791114807,3.088184356689453,44.378252267837524,23205.0,24007.5
110,5,14,P14,5,9.545833333333334e-05,-0.007830737013136968,24246.0,23750.0,41.58384370803833,3.1431312561035156,44.726974964141846,23205.0,23956.0
134,6,14,P14,6,9.445833333333334e-05,-0.0018751254028757103,24695.0,23285.0,42.033344745635986,3.1630489826202393,45.196393728256226,23205.0,23844.166666666668
158,7,14,P14,7,9.345833333333333e-05,-0.0029635147147928365,22680.0,23107.0,40.739317178726196,3.0872719287872314,43.82658910751343,23107.0,23738.85714285714
182,8,14,P14,8,9.245833333333334e-05,-0.010740295401774347,22902.0,22340.0,41.185813665390015,3.170180559158325,44.35599422454834,22340.0,23564.0
206,9,14,P14,9,9.145833333333334e-05,-0.001888869286631234,22195.0,22716.0,42.21003460884094,3.3208115100860596,45.530846118927,22340.0,23469.777777777777
230,10,14,P14,10,9.045833333333333e-05,-0.006546451768372208,22207.0,22143.0,40.94629955291748,3.2768752574920654,44.223174810409546,22143.0,23337.1
254,11,14,P14,11,8.945833333333333e-05,-0.009752585203386843,22141.0,22095.0,41.6976842880249,3.210209369659424,44.907893657684326,22095.0,23224.18181818182
278,12,14,P14,12,8.845833333333333e-05,-0.002966889449453447,22045.0,22485.0,41.98487877845764,3.402113914489746,45.38699269294739,22095.0,23162.583333333332
302,13,14,P14,13,8.745833333333334e-05,-0.004361285784398206,22307.0,22340.0,40.47847867012024,3.0576171875,43.53609585762024,22095.0,23099.30769230769
326,14,14,P14,14,8.645833333333334e-05,-0.002851287033990957,22472.0,22578.0,40.73288559913635,3.111309766769409,43.84419536590576,22095.0,23062.071428571428
350,15,14,P14,15,8.545833333333334e-05,0.0009648320447013248,22340.0,22636.0,41.584705114364624,3.151230573654175,44.7359356880188,22095.0,23033.666666666668
374,16,14,P14,16,8.445833333333334e-05,-0.0030732330451428425,22260.0,22592.0,40.99094080924988,3.127173662185669,44.11811447143555,22095.0,23006.0625
398,17,14,P14,17,8.345833333333333e-05,0.0037783729494549334,22281.0,22648.0,41.57167410850525,3.1622371673583984,44.73391127586365,22095.0,22985.0
422,18,14,P14,18,8.245833333333334e-05,-0.00022768901635572547,22031.0,22593.0,41.795722246170044,3.360654830932617,45.15637707710266,22095.0,22963.222222222223
446,19,14,P14,19,8.145833333333334e-05,0.00617832294665277,22535.0,22386.0,107.7649085521698,7.9961161613464355,115.76102471351624,22095.0,22932.842105263157
470,20,14,P14,20,8.045833333333334e-05,0.006374566874001175,22170.0,22413.0,107.97418069839478,7.9724366664886475,115.94661736488342,22095.0,22906.85
494,21,14,P14,21,7.945833333333333e-05,0.0026879586512222886,22285.0,22434.0,107.83169293403625,7.970454692840576,115.80214762687683,22095.0,22884.333333333332
518,22,14,P14,22,7.845833333333333e-05,-0.0024843989813234657,22170.0,22209.0,107.65358805656433,8.014732599258423,115.66832065582275,22095.0,22853.636363636364
