seq,machine,type,op,start,end,duration
57,0,1,0,10916.0,11130.0,214.0
58,0,4,0,11130.0,11258.0,128.0
59,0,1,0,11258.0,11472.0,214.0
60,0,0,0,11472.0,11719.0,247.0
61,0,1,0,11719.0,11933.0,214.0
62,0,0,0,11933.0,12180.0,247.0
63,0,2,0,12180.0,12267.0,87.0
64,0,4,0,12267.0,12395.0,128.0
65,0,1,0,12395.0,12609.0,214.0
66,0,0,0,12609.0,12856.0,247.0
67,0,0,0,12856.0,13103.0,247.0
68,0,1,0,13103.0,13317.0,214.0
69,0,0,0,13317.0,13564.0,247.0
70,0,4,0,13564.0,13692.0,128.0
71,0,1,0,13692.0,13906.0,214.0
72,0,0,0,13906.0,14153.0,247.0
73,0,2,0,14153.0,14240.0,87.0
74,0,4,0,14240.0,14368.0,128.0
75,0,0,0,14368.0,14615.0,247.0
76,0,1,0,14615.0,14829.0,214.0
77,0,0,0,14829.0,15076.0,247.0
78,0,1,0,15076.0,15290.0,214.0
79,0,4,0,15290.0,15418.0,128.0
80,0,0,0,15418.0,15665.0,247.0
81,0,2,0,15665.0,15752.0,87.0
82,0,0,0,15752.0,15999.0,247.0
83,0,0,0,15999.0,16246.0,247.0
84,0,4,0,16246.0,16374.0,128.0
85,0,0,0,16374.0,16621.0,247.0
86,0,4,0,16621.0,16749.0,128.0
87,1,3,0,0.0,65.0,65.0
88,1,6,0,65.0,222.0,157.0
89,1,3,0,222.0,287.0,65.0
90,1,0,1,287.0,417.0,130.0
91,1,6,0,417.0,574.0,157.0
92,1,1,1,574.0,640.0,66.0
93,1,5,0,640.0,785.0,145.0
94,1,3,0,785.0,850.0,65.0
95,1,4,2,850.0,950.0,100.0
96,1,0,1,950.0,1080.0,130.0
97,1,6,0,1080.0,1237.0,157.0
98,1,1,1,1237.0,1303.0,66.0
99,1,3,0,1303.0,1368.0,65.0
100,1,6,0,1368.0,1525.0,157.0
101,1,0,1,1525.0,1655.0,130.0
102,1,3,0,1655.0,1720.0,65.0
103,1,6,0,1720.0,1877.0,157.0
104,1,0,1,1877.0,2007.0,130.0
105,1,4,2,2007.0,2107.0,100.0
106,1,1,1,2107.0,2173.0,66.0
107,1,3,0,2173.0,2238.0,65.0
108,1,3,0,2238.0,2303.0,65.0
109,1,6,0,2303.0,2460.0,157.0
110,1,0,1,2460.0,2590.0,130.0
111,1,1,1,2590.0,2656.0,66.0
112,1,5,0,2656.0,2801.0,145.0
113,1,6,0,2801.0,2958.0,157.0
114,1,0,1,2958.0,3088.0,130.0
115,1,4,2,3088.0,3188.0,100.0
116,1,3,0,3188.0,3253.0,65.0
117,1,3,0,3253.0,3318.0,65.0
118,1,6,0,3318.0,3475.0,157.0
119,1,1,1,3475.0,3541.0,66.0
120,1,0,1,3541.0,3671.0,130.0
121,1,3,0,3671.0,3736.0,65.0
122,1,6,0,3736.0,3893.0,157.0
123,1,3,0,3893.0,3958.0,65.0
124,1,4,2,3958.0,4058.0,100.0
125,1,0,1,4058.0,4188.0,130.0
126,1,6,0,4188.0,4345.0,157.0
127,1,1,1,4345.0,4411.0,66.0
128,1,3,0,4411.0,4476.0,65.0
129,1,3,0,4476.0,4541.0,65.0
130,1,0,1,4541.0,4671.0,130.0
131,1,6,0,4671.0,4828.0,157.0
132,1,5,0,4828.0,4973.0,145.0
133,1,6,0,4973.0,5130.0,157.0
134,1,3,0,5130.0,5195.0,65.0
135,1,1,1,5195.0,5261.0,66.0
136,1,3,0,5261.0,5326.0,65.0
137,1,0,1,5326.0,5456.0,130.0
138,1,4,2,5456.0,5556.0,100.0
139,1,6,0,5556.0,5713.0,157.0
140,1,3,0,5713.0,5778.0,65.0
141,1,6,0,5778.0,5935.0,157.0
142,1,3,0,5935.0,6000.0,65.0
143,1,0,1,6000.0,6130.0,130.0
144,1,1,1,6130.0,6196.0,66.0
145,1,3,0,6196.0,6261.0,65.0
146,1,6,0,6261.0,6418.0,157.0
147,1,3,0,6418.0,6483.0,65.0
148,1,4,2,6483.0,6583.0,100.0
149,1,5,0,6583.0,6728.0,145.0
150,1,0,1,6728.0,6858.0,130.0
151,1,6,0,6858.0,7015.0,157.0
152,1,1,1,7015.0,7081.0,66.0
153,1,3,0,7081.0,7146.0,65.0
154,1,0,1,7146.0,7276.0,130.0
155,1,6,0,7276.0,7433.0,157.0
156,1,1,1,7433.0,7499.0,66.0
157,1,3,0,7499.0,7564.0,65.0
158,1,6,0,7564.0,7721.0,157.0
159,1,4,2,7721.0,7821.0,100.0
160,1,3,0,7821.0,7886.0,65.0
161,1,0,1,7886.0,8016.0,130.0
162,1,3,0,8016.0,8081.0,65.0
163,1,6,0,8081.0,8238.0,157.0
164,1,1,1,8238.0,8304.0,66.0
165,1,3,0,8304.0,8369.0,65.0
166,1,6,0,8369.0,8526.0,157.0
167,1,4,2,8526.0,8626.0,100.0
168,1,0,1,8626.0,8756.0,130.0
169,1,5,0,8756.0,8901.0,145.0
170,1,6,0,8901.0,9058.0,157.0
171,1,0,1,9058.0,9188.0,130.0
172,1,3,0,9188.0,9253.0,65.0
173,1,3,0,9253.0,9318.0,65.0
174,1,6,0,9318.0,9475.0,157.0
175,1,4,2,9475.0,9575.0,100.0
176,1,1,1,9575.0,9641.0,66.0
177,1,0,1,9641.0,9771.0,130.0
178,1,3,0,9771.0,9836.0,65.0
179,1,6,0,9836.0,9993.0,157.0
180,1,1,1,9993.0,10059.0,66.0
181,1,3,0,10059.0,10124.0,65.0
182,1,3,0,10124.0,10189.0,65.0
183,1,0,1,10189.0,10319.0,130.0
184,1,6,0,10319.0,10476.0,157.0
185,1,5,0,10476.0,10621.0,145.0
186,1,3,0,10621.0,10686.0,65.0
187,1,6,0,10686.0,10843.0,157.0
188,1,0,1,10843.0,10973.0,130.0
189,1,1,1,10973.0,11039.0,66.0
190,1,3,0,11039.0,11104.0,65.0
191,1,6,0,11104.0,11261.0,157.0
192,1,4,2,11261.0,11361.0,100.0
193,1,3,0,11361.0,11426.0,65.0
194,1,6,0,11426.0,11583.0,157.0
195,1,0,1,11583.0,11713.0,130.0
196,1,1,1,11713.0,11779.0,66.0
197,1,3,0,11779.0,11844.0,65.0
198,1,3,0,11844.0,11909.0,65.0
199,1,6,0,11909.0,12066.0,157.0
200,1,0,1,12066.0,12196.0,130.0
201,1,1,1,12196.0,12262.0,66.0
202,1,6,0,12262.0,12419.0,157.0
203,1,4,2,12419.0,12519.0,100.0
204,1,5,0,12519.0,12664.0,145.0
205,1,0,1,12664.0,12794.0,130.0
206,1,3,0,12794.0,12859.0,65.0
207,1,3,0,12859.0,12924.0,65.0
208,1,6,0,12924.0,13081.0,157.0
209,1,4,2,13081.0,13181.0,100.0
210,1,1,1,13181.0,13247.0,66.0
211,1,0,1,13247.0,13377.0,130.0
212,1,3,0,13377.0,13442.0,65.0
213,1,6,0,13442.0,13599.0,157.0
214,1,3,0,13599.0,13664.0,65.0
215,1,6,0,13664.0,13821.0,157.0
216,1,0,1,13821.0,13951.0,130.0
217,1,3,0,13951.0,14016.0,65.0
218,1,6,0,14016.0,14173.0,157.0
219,1,3,0,14173.0,14238.0,65.0
220,1,1,1,14238.0,14304.0,66.0
221,1,0,1,14304.0,14434.0,130.0
222,1,4,2,14434.0,14534.0,100.0
223,1,5,0,14534.0,14679.0,145.0
224,1,3,0,14679.0,14744.0,65.0
225,1,6,0,14744.0,14901.0,157.0
226,1,0,1,14901.0,15031.0,130.0
227,1,1,1,15031.0,15097.0,66.0
228,1,3,0,15097.0,15162.0,65.0
229,1,6,0,15162.0,15319.0,157.0
230,1,3,0,15319.0,15384.0,65.0
231,1,1,1,15384.0,15450.0,66.0
232,1,6,0,15450.0,15607.0,157.0
233,1,4,2,15607.0,15707.0,100.0
234,1,0,1,15707.0,15837.0,130.0
235,1,3,0,15837.0,15902.0,65.0
236,1,0,1,15902.0,16032.0,130.0
237,1,6,0,16032.0,16189.0,157.0
238,1,3,0,16189.0,16254.0,65.0
239,1,1,1,16254.0,16320.0,66.0
240,1,3,0,16320.0,16385.0,65.0
241,1,5,0,16385.0,16530.0,145.0
242,1,4,2,16530.0,16630.0,100.0
243,1,6,0,16630.0,16787.0,157.0
244,1,0,1,16787.0,16917.0,130.0
245,1,3,0,16917.0,16982.0,65.0
246,1,6,0,16982.0,17139.0,157.0
247,1,1,1,17139.0,17205.0,66.0
248,1,0,1,17205.0,17335.0,130.0
249,1,6,0,17335.0,17492.0,157.0
250,1,5,0,17492.0,17637.0,145.0
251,1,4,2,17637.0,17737.0,100.0
252,1,6,0,17737.0,17894.0,157.0
253,1,1,1,17894.0,17960.0,66.0
254,1,6,0,17960.0,18117.0,157.0
255,1,0,1,18117.0,18247.0,130.0
256,1,6,0,18247.0,18404.0,157.0
257,1,1,1,18404.0,18470.0,66.0
258,1,0,1,18470.0,18600.0,130.0
259,1,0,1,18600.0,18730.0,130.0
260,1,4,2,18730.0,18830.0,100.0
261,1,0,1,18830.0,18960.0,130.0
262,1,4,2,20200.0,20300.0,100.0
263,1,4,2,21202.0,21302.0,100.0
264,2,7,0,0.0,257.0,257.0
265,2,6,1,257.0,381.0,124.0
266,2,7,0,381.0,638.0,257.0
267,2,6,1,638.0,762.0,124.0
268,2,7,0,762.0,1019.0,257.0
269,2,3,1,1019.0,1269.0,250.0
270,2,6,1,1269.0,1393.0,124.0
271,2,5,1,1393.0,1516.0,123.0
272,2,7,0,1516.0,1773.0,257.0
273,2,6,1,1773.0,1897.0,124.0
274,2,6,1,1897.0,2021.0,124.0
275,2,7,0,2021.0,2278.0,257.0
276,2,3,1,2278.0,2528.0,250.0
277,2,6,1,2528.0,2652.0,124.0
278,2,3,1,2652.0,2902.0,250.0
279,2,5,1,2902.0,3025.0,123.0
280,2,6,1,3025.0,3149.0,124.0
281,2,7,0,3149.0,3406.0,257.0
282,2,3,1,3406.0,3656.0,250.0
283,2,6,1,3656.0,3780.0,124.0
284,2,3,1,3780.0,4030.0,250.0
285,2,6,1,4030.0,4154.0,124.0
286,2,3,1,4154.0,4404.0,250.0
287,2,6,1,4404.0,4528.0,124.0
288,2,3,1,4528.0,4778.0,250.0
289,2,3,1,4778.0,5028.0,250.0
290,2,6,1,5028.0,5152.0,124.0
291,2,6,1,5152.0,5276.0,124.0
292,2,5,1,5276.0,5399.0,123.0
293,2,7,0,5399.0,5656.0,257.0
294,2,3,1,5656.0,5906.0,250.0
295,2,6,1,5906.0,6030.0,124.0
296,2,6,1,6030.0,6154.0,124.0
297,2,3,1,6154.0,6404.0,250.0
298,2,3,1,6404.0,6654.0,250.0
299,2,6,1,6654.0,6778.0,124.0
300,2,3,1,6778.0,7028.0,250.0
301,2,6,1,7028.0,7152.0,124.0
302,2,5,1,7152.0,7275.0,123.0
303,2,7,0,7275.0,7532.0,257.0
304,2,6,1,7532.0,7656.0,124.0
305,2,7,0,7656.0,7913.0,257.0
306,2,6,1,7913.0,8037.0,124.0
307,2,3,1,8037.0,8287.0,250.0
308,2,3,1,8287.0,8537.0,250.0
309,2,6,1,8537.0,8661.0,124.0
310,2,3,1,8661.0,8911.0,250.0
311,2,6,1,8911.0,9035.0,124.0
312,2,7,0,9035.0,9292.0,257.0
313,2,5,1,9292.0,9415.0,123.0
314,2,6,1,9415.0,9539.0,124.0
315,2,7,0,9539.0,9796.0,257.0
316,2,3,1,9796.0,10046.0,250.0
317,2,6,1,10046.0,10170.0,124.0
318,2,6,1,10170.0,10294.0,124.0
319,2,7,0,10294.0,10551.0,257.0
320,2,7,0,10551.0,10808.0,257.0
321,2,6,1,10808.0,10932.0,124.0
322,2,3,1,10932.0,11182.0,250.0
323,2,5,1,11182.0,11305.0,123.0
324,2,6,1,11305.0,11429.0,124.0
325,2,3,1,11429.0,11679.0,250.0
326,2,3,1,11679.0,11929.0,250.0
327,2,6,1,11929.0,12053.0,124.0
328,2,7,0,12053.0,12310.0,257.0
329,2,3,1,12310.0,12560.0,250.0
330,2,6,1,12560.0,12684.0,124.0
331,2,3,1,12684.0,12934.0,250.0
332,2,6,1,12934.0,13058.0,124.0
333,2,7,0,13058.0,13315.0,257.0
334,2,5,1,13315.0,13438.0,123.0
335,2,3,1,13438.0,13688.0,250.0
336,2,3,1,13688.0,13938.0,250.0
337,2,6,1,13938.0,14062.0,124.0
338,2,3,1,14062.0,14312.0,250.0
339,2,6,1,14312.0,14436.0,124.0
340,2,7,0,14436.0,14693.0,257.0
341,2,6,1,14693.0,14817.0,124.0
342,2,7,0,14817.0,15074.0,257.0
343,2,3,1,15074.0,15324.0,250.0
344,2,6,1,15324.0,15448.0,124.0
345,2,5,1,15448.0,15571.0,123.0
346,2,6,1,15571.0,15695.0,124.0
347,2,7,0,15695.0,15952.0,257.0
348,2,3,1,15952.0,16202.0,250.0
349,2,6,1,16202.0,16326.0,124.0
350,2,3,1,16326.0,16576.0,250.0
351,2,6,1,16576.0,16700.0,124.0
352,2,7,0,16700.0,16957.0,257.0
353,2,6,1,16957.0,17081.0,124.0
354,2,7,0,17081.0,17338.0,257.0
355,2,3,1,17338.0,17588.0,250.0
356,2,5,1,17588.0,17711.0,123.0
357,2,3,1,17711.0,17961.0,250.0
358,2,6,1,17961.0,18085.0,124.0
359,2,3,1,18085.0,18335.0,250.0
360,2,6,1,18335.0,18459.0,124.0
361,2,7,0,18459.0,18716.0,257.0
362,2,6,1,18716.0,18840.0,124.0
363,2,7,0,18840.0,19097.0,257.0
364,2,3,1,19097.0,19347.0,250.0
365,2,6,1,19347.0,19471.0,124.0
366,2,5,1,19471.0,19594.0,123.0
367,2,3,1,19594.0,19844.0,250.0
368,2,6,1,19844.0,19968.0,124.0
369,2,7,0,19968.0,20225.0,257.0
370,2,6,1,20225.0,20349.0,124.0
371,2,3,1,20349.0,20599.0,250.0
372,2,3,1,20599.0,20849.0,250.0
373,2,6,1,20849.0,20973.0,124.0
374,2,3,1,20973.0,21223.0,250.0
375,3,7,0,0.0,245.0,245.0
376,3,3,2,245.0,390.0,145.0
377,3,7,0,390.0,635.0,245.0
378,3,0,2,635.0,785.0,150.0
379,3,3,2,785.0,930.0,145.0
380,3,2,1,930.0,1035.0,105.0
381,3,4,3,1035.0,1200.0,165.0
382,3,0,2,1200.0,1350.0,150.0
383,3,3,2,1350.0,1495.0,145.0
384,3,7,0,1495.0,1740.0,245.0
385,3,3,2,1740.0,1885.0,145.0
386,3,0,2,1885.0,2035.0,150.0
387,3,3,2,2035.0,2180.0,145.0
388,3,4,3,2180.0,2345.0,165.0
389,3,0,2,2345.0,2495.0,150.0
390,3,7,0,2495.0,2740.0,245.0
391,3,3,2,2740.0,2885.0,145.0
392,3,0,2,2885.0,3035.0,150.0
393,3,3,2,3035.0,3180.0,145.0
394,3,0,2,3180.0,3330.0,150.0
395,3,4,3,3330.0,3495.0,165.0
396,3,2,1,3495.0,3600.0,105.0
397,3,7,0,3600.0,3845.0,245.0
398,3,3,2,3845.0,3990.0,145.0
399,3,0,2,3990.0,4140.0,150.0
400,3,3,2,4140.0,4285.0,145.0
401,3,4,3,4285.0,4450.0,165.0
402,3,3,2,4450.0,4595.0,145.0
403,3,0,2,4595.0,4745.0,150.0
404,3,0,2,4745.0,4895.0,150.0
405,3,3,2,4895.0,5040.0,145.0
406,3,3,2,5040.0,5185.0,145.0
407,3,7,0,5185.0,5430.0,245.0
408,3,2,1,5430.0,5535.0,105.0
409,3,0,2,5535.0,5685.0,150.0
410,3,4,3,5685.0,5850.0,165.0
411,3,7,0,5850.0,6095.0,245.0
412,3,3,2,6095.0,6240.0,145.0
413,3,0,2,6240.0,6390.0,150.0
414,3,7,0,6390.0,6635.0,245.0
415,3,4,3,6635.0,6800.0,165.0
416,3,3,2,6800.0,6945.0,145.0
417,3,3,2,6945.0,7090.0,145.0
418,3,3,2,7090.0,7235.0,145.0
419,3,3,2,7235.0,7380.0,145.0
420,3,0,2,7380.0,7530.0,150.0
421,3,7,0,7530.0,7775.0,245.0
422,3,0,2,7775.0,7925.0,150.0
423,3,4,3,7925.0,8090.0,165.0
424,3,2,1,8090.0,8195.0,105.0
425,3,0,2,8195.0,8345.0,150.0
426,3,3,2,8345.0,8490.0,145.0
427,3,7,0,8490.0,8735.0,245.0
428,3,3,2,8735.0,8880.0,145.0
429,3,4,3,8880.0,9045.0,165.0
430,3,3,2,9045.0,9190.0,145.0
431,3,3,2,9190.0,9335.0,145.0
432,3,0,2,9335.0,9485.0,150.0
433,3,7,0,9485.0,9730.0,245.0
434,3,4,3,9730.0,9895.0,165.0
435,3,0,2,9895.0,10045.0,150.0
436,3,0,2,10045.0,10195.0,150.0
437,3,3,2,10195.0,10340.0,145.0
438,3,3,2,10340.0,10485.0,145.0
439,3,3,2,10485.0,10630.0,145.0
440,3,2,1,10630.0,10735.0,105.0
441,3,0,2,10735.0,10885.0,150.0
442,3,7,0,10885.0,11130.0,245.0
443,3,0,2,11130.0,11280.0,150.0
444,3,3,2,11280.0,11425.0,145.0
445,3,4,3,11425.0,11590.0,165.0
446,3,7,0,11590.0,11835.0,245.0
447,3,3,2,11835.0,11980.0,145.0
448,3,3,2,11980.0,12125.0,145.0
449,3,0,2,12125.0,12275.0,150.0
450,3,2,1,12275.0,12380.0,105.0
451,3,7,0,12380.0,12625.0,245.0
452,3,4,3,12625.0,12790.0,165.0
453,3,3,2,12790.0,12935.0,145.0
454,3,3,2,12935.0,13080.0,145.0
455,3,0,2,13080.0,13230.0,150.0
456,3,4,3,13230.0,13395.0,165.0
457,3,0,2,13395.0,13545.0,150.0
458,3,7,0,13545.0,13790.0,245.0
459,3,3,2,13790.0,13935.0,145.0
460,3,0,2,13935.0,14085.0,150.0
461,3,3,2,14085.0,14230.0,145.0
462,3,7,0,14230.0,14475.0,245.0
463,3,3,2,14475.0,14620.0,145.0
464,3,4,3,14620.0,14785.0,165.0
465,3,3,2,14785.0,14930.0,145.0
466,3,0,2,14930.0,15080.0,150.0
467,3,2,1,15080.0,15185.0,105.0
468,3,0,2,15185.0,15335.0,150.0
469,3,3,2,15335.0,15480.0,145.0
470,3,7,0,15480.0,15725.0,245.0
471,3,4,3,15725.0,15890.0,165.0
472,3,3,2,15890.0,16035.0,145.0
473,3,0,2,16035.0,16185.0,150.0
474,3,0,2,16185.0,16335.0,150.0
475,3,3,2,16335.0,16480.0,145.0
476,3,7,0,16480.0,16725.0,245.0
477,3,4,3,16725.0,16890.0,165.0
478,3,3,2,16890.0,17035.0,145.0
479,3,3,2,17035.0,17180.0,145.0
480,3,2,1,17180.0,17285.0,105.0
481,3,0,2,17285.0,17435.0,150.0
482,3,0,2,17435.0,17585.0,150.0
483,3,7,0,17585.0,17830.0,245.0
484,3,4,3,17830.0,17995.0,165.0
485,3,3,2,17995.0,18140.0,145.0
486,3,3,2,18140.0,18285.0,145.0
487,3,0,2,18285.0,18435.0,150.0
488,3,3,2,18435.0,18580.0,145.0
489,3,7,0,18580.0,18825.0,245.0
490,3,0,2,18825.0,18975.0,150.0
491,3,4,3,18975.0,19140.0,165.0
492,3,3,2,19140.0,19285.0,145.0
493,3,2,1,19285.0,19390.0,105.0
494,3,3,2,19390.0,19535.0,145.0
495,3,0,2,19535.0,19685.0,150.0
496,3,7,0,19685.0,19930.0,245.0
497,3,3,2,19930.0,20075.0,145.0
498,3,0,2,20075.0,20225.0,150.0
499,3,0,2,20225.0,20375.0,150.0
500,3,4,3,20375.0,20540.0,165.0
501,3,7,0,20540.0,20785.0,245.0
502,3,3,2,20785.0,20930.0,145.0
503,3,3,2,20930.0,21075.0,145.0
504,3,3,2,21223.0,21368.0,145.0
505,3,4,3,21368.0,21533.0,165.0
506,4,3,1,65.0,238.0,173.0
507,4,3,1,287.0,460.0,173.0
508,4,7,2,469.0,614.0,145.0
509,4,6,3,614.0,754.0,140.0
510,4,4,1,754.0,801.0,47.0
511,4,7,2,801.0,946.0,145.0
512,4,6,3,946.0,1086.0,140.0
513,4,1,3,1086.0,1206.0,120.0
514,4,2,2,1206.0,1306.0,100.0
515,4,7,2,1306.0,1451.0,145.0
516,4,3,1,1451.0,1624.0,173.0
517,4,5,2,1624.0,1744.0,120.0
518,4,4,1,1744.0,1791.0,47.0
519,4,3,1,1791.0,1964.0,173.0
520,4,6,3,1964.0,2104.0,140.0
521,4,1,3,2104.0,2224.0,120.0
522,4,7,2,2224.0,2369.0,145.0
523,4,6,3,2369.0,2509.0,140.0
524,4,6,3,2509.0,2649.0,140.0
525,4,7,2,2649.0,2794.0,145.0
526,4,7,2,2794.0,2939.0,145.0
527,4,4,1,2939.0,2986.0,47.0
528,4,1,3,2986.0,3106.0,120.0
529,4,6,3,3106.0,3246.0,140.0
530,4,5,2,3246.0,3366.0,120.0
531,4,7,2,3366.0,3511.0,145.0
532,4,7,2,3511.0,3656.0,145.0
533,4,1,3,3656.0,3776.0,120.0
534,4,2,2,3776.0,3876.0,100.0
535,4,4,1,3876.0,3923.0,47.0
536,4,6,2,3923.0,4068.0,145.0
537,4,6,3,4068.0,4208.0,140.0
538,4,6,3,4208.0,4348.0,140.0
539,4,6,3,4348.0,4488.0,140.0
540,4,7,2,4488.0,4633.0,145.0
541,4,7,2,4633.0,4778.0,145.0
542,4,1,3,4778.0,4898.0,120.0
543,4,6,3,4898.0,5038.0,140.0
544,4,7,2,5038.0,5183.0,145.0
545,4,1,3,5183.0,5303.0,120.0
546,4,4,1,5303.0,5350.0,47.0
547,4,6,2,5350.0,5495.0,145.0
548,4,5,2,5495.0,5615.0,120.0
549,4,6,3,5615.0,5755.0,140.0
550,4,2,2,5755.0,5855.0,100.0
551,4,6,3,5855.0,5995.0,140.0
552,4,7,2,5995.0,6140.0,145.0
553,4,1,3,6140.0,6260.0,120.0
554,4,7,2,6260.0,6405.0,145.0
555,4,4,1,6405.0,6452.0,47.0
556,4,7,2,6452.0,6597.0,145.0
557,4,6,3,6597.0,6737.0,140.0
558,4,1,3,6737.0,6857.0,120.0
559,4,3,1,6857.0,7030.0,173.0
560,4,6,3,7030.0,7170.0,140.0
561,4,7,2,7170.0,7315.0,145.0
562,4,5,2,7315.0,7435.0,120.0
563,4,6,3,7435.0,7575.0,140.0
564,4,4,1,7575.0,7622.0,47.0
565,4,6,3,7622.0,7762.0,140.0
566,4,1,3,7762.0,7882.0,120.0
567,4,7,2,7882.0,8027.0,145.0
568,4,6,3,8027.0,8167.0,140.0
569,4,7,2,8167.0,8312.0,145.0
570,4,2,2,8312.0,8412.0,100.0
571,4,4,1,8412.0,8459.0,47.0
572,4,7,2,8459.0,8604.0,145.0
573,4,1,3,8604.0,8724.0,120.0
574,4,6,3,8724.0,8864.0,140.0
575,4,3,1,8864.0,9037.0,173.0
576,4,1,3,9037.0,9157.0,120.0
577,4,7,2,9157.0,9302.0,145.0
578,4,4,1,9302.0,9349.0,47.0
579,4,6,3,9349.0,9489.0,140.0
580,4,5,2,9489.0,9609.0,120.0
581,4,7,2,9609.0,9754.0,145.0
582,4,6,3,9754.0,9894.0,140.0
583,4,3,1,9894.0,10067.0,173.0
584,4,7,2,10067.0,10212.0,145.0
585,4,3,1,10212.0,10385.0,173.0
586,4,6,3,10385.0,10525.0,140.0
587,4,7,2,10525.0,10670.0,145.0
588,4,1,3,10670.0,10790.0,120.0
589,4,2,2,10790.0,10890.0,100.0
590,4,6,3,10890.0,11030.0,140.0
591,4,7,2,11030.0,11175.0,145.0
592,4,4,1,11175.0,11222.0,47.0
593,4,7,2,11222.0,11367.0,145.0
594,4,1,3,11367.0,11487.0,120.0
595,4,5,2,11487.0,11607.0,120.0
596,4,6,2,11607.0,11752.0,145.0
597,4,6,3,11752.0,11892.0,140.0
598,4,6,3,11892.0,12032.0,140.0
599,4,7,2,12032.0,12177.0,145.0
600,4,6,3,12177.0,12317.0,140.0
601,4,4,1,12317.0,12364.0,47.0
602,4,7,2,12364.0,12509.0,145.0
603,4,1,3,12509.0,12629.0,120.0
604,4,6,3,12629.0,12769.0,140.0
605,4,2,2,12769.0,12869.0,100.0
606,4,7,2,12869.0,13014.0,145.0
607,4,4,1,13014.0,13061.0,47.0
608,4,7,2,13061.0,13206.0,145.0
609,4,6,2,13206.0,13351.0,145.0
610,4,1,3,13351.0,13471.0,120.0
611,4,6,3,13471.0,13611.0,140.0
612,4,5,2,13611.0,13731.0,120.0
613,4,6,3,13731.0,13871.0,140.0
614,4,7,2,13871.0,14016.0,145.0
615,4,1,3,14016.0,14136.0,120.0
616,4,7,2,14136.0,14281.0,145.0
617,4,4,1,14281.0,14328.0,47.0
618,4,3,1,14328.0,14501.0,173.0
619,4,6,3,14501.0,14641.0,140.0
620,4,1,3,14641.0,14761.0,120.0
621,4,6,3,14761.0,14901.0,140.0
622,4,7,2,14901.0,15046.0,145.0
623,4,6,3,15046.0,15186.0,140.0
624,4,2,2,15186.0,15286.0,100.0
625,4,7,2,15286.0,15431.0,145.0
626,4,4,1,15431.0,15478.0,47.0
627,4,3,1,15478.0,15651.0,173.0
628,4,7,2,15651.0,15796.0,145.0
629,4,5,2,15796.0,15916.0,120.0
630,4,6,3,15916.0,16056.0,140.0
631,4,1,3,16056.0,16176.0,120.0
632,4,7,2,16176.0,16321.0,145.0
633,4,6,3,16321.0,16461.0,140.0
634,4,4,1,16461.0,16508.0,47.0
635,4,7,2,16508.0,16653.0,145.0
636,4,1,3,16653.0,16773.0,120.0
637,4,3,1,16773.0,16946.0,173.0
