variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca,M,R,N
dslfmae_like_baseline,9,1,9,M10R15N15,1,9.970370370370371e-05,0.02229720415198244,1096.0,1412.0,116.84811902046204,11.901644229888916,128.74976325035095,1412.0,1412.0,10,15,15
dslfmae_like_baseline,36,2,9,M10R15N15,2,9.870370370370371e-05,0.021230804908555,1026.0,1144.0,117.2266697883606,12.425866603851318,129.6525363922119,1144.0,1278.0,10,15,15
dslfmae_like_baseline,63,3,9,M10R15N15,3,9.77037037037037e-05,0.02866243798052892,1061.0,1192.0,116.91484785079956,12.587591171264648,129.5024390220642,1144.0,1249.3333333333333,10,15,15
dslfmae_like_baseline,90,4,9,M10R15N15,4,9.67037037037037e-05,0.03766865254146978,1127.0,1150.0,116.31337261199951,12.25589919090271,128.56927180290222,1144.0,1224.5,10,15,15
dslfmae_like_baseline,117,5,9,M10R15N15,5,9.570370370370371e-05,0.022166015987750143,1035.0,1272.0,116.00705170631409,12.910065412521362,128.91711711883545,1144.0,1234.0,10,15,15
dslfmae_like_baseline,144,6,9,M10R15N15,6,9.470370370370371e-05,0.046301502152346075,1035.0,1256.0,116.4930944442749,12.35531997680664,128.84841442108154,1144.0,1237.6666666666667,10,15,15
dslfmae_like_baseline,171,7,9,M10R15N15,7,9.37037037037037e-05,0.028187945776153356,1054.0,1109.0,116.02509593963623,12.521673202514648,128.54676914215088,1109.0,1219.2857142857142,10,15,15
dslfmae_like_baseline,198,8,9,M10R15N15,8,9.27037037037037e-05,0.01508607403957285,1023.0,1146.0,98.74718737602234,11.456460952758789,110.20364832878113,1109.0,1210.125,10,15,15
dslfmae_like_baseline,225,9,9,M10R15N15,9,9.170370370370372e-05,-0.014388824813067913,1048.0,1071.0,259.9662375450134,26.561940908432007,286.52817845344543,1071.0,1194.6666666666667,10,15,15
dslfmae_like_baseline,252,10,9,M10R15N15,10,9.070370370370371e-05,-0.0011206145991309313,999.0,1055.0,255.63641357421875,25.95580744743347,281.5922210216522,1055.0,1180.7,10,15,15
dslfmae_like_baseline,279,11,9,M10R15N15,11,8.970370370370371e-05,0.004253243573657528,995.0,1000.0,261.48679637908936,26.200873851776123,287.6876702308655,1000.0,1164.2727272727273,10,15,15
dslfmae_like_baseline,306,12,9,M10R15N15,12,8.870370370370371e-05,0.03230398165760562,1082.0,1024.0,118.95880317687988,12.668407440185547,131.62721061706543,1000.0,1152.5833333333333,10,15,15
dslfmae_like_baseline,333,13,9,M10R15N15,13,8.77037037037037e-05,0.01876472745789215,1015.0,1024.0,119.46278738975525,12.67527151107788,132.13805890083313,1000.0,1142.6923076923076,10,15,15
dslfmae_like_baseline,360,14,9,M10R15N15,14,8.67037037037037e-05,0.0041920449839381035,998.0,1038.0,119.80512976646423,12.92974853515625,132.73487830162048,1000.0,1135.2142857142858,10,15,15
dslfmae_like_baseline,387,15,9,M10R15N15,15,8.570370370370371e-05,0.004171938588115154,1081.0,1050.0,118.92139720916748,12.751875400543213,131.6732726097107,1000.0,1129.5333333333333,10,15,15
dslfmae_like_baseline,414,16,9,M10R15N15,16,8.470370370370371e-05,-0.004655012726288987,1039.0,996.0,118.45715951919556,12.51625680923462,130.97341632843018,996.0,1121.1875,10,15,15
dslfmae_like_baseline,441,17,9,M10R15N15,17,8.37037037037037e-05,0.008591753401560709,1014.0,1101.0,117.91914415359497,12.676195859909058,130.59534001350403,996.0,1120.0,10,15,15
dslfmae_like_baseline,468,18,9,M10R15N15,18,8.27037037037037e-05,0.013508795585948974,1046.0,1040.0,118.5383608341217,12.685373306274414,131.22373414039612,996.0,1115.5555555555557,10,15,15
dslfmae_like_baseline,495,19,9,M10R15N15,19,8.170370370370371e-05,0.017818584718042985,1008.0,1067.0,119.60748505592346,12.83165717124939,132.43914222717285,996.0,1113.0,10,15,15
