seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,0,0,0.0,17.0,17.0
2,1,M1,2,0,17.0,67.0,50.0
3,1,M1,1,0,67.0,97.0,30.0
4,1,M1,2,0,97.0,147.0,50.0
5,1,M1,1,1,147.0,197.0,50.0
6,1,M1,0,0,197.0,214.0,17.0
7,1,M1,2,0,214.0,264.0,50.0
8,1,M1,1,0,264.0,294.0,30.0
9,1,M1,1,1,294.0,344.0,50.0
10,1,M1,0,0,344.0,361.0,17.0
11,1,M1,2,0,361.0,411.0,50.0
12,1,M1,1,0,411.0,441.0,30.0
13,1,M1,2,0,441.0,491.0,50.0
14,1,M1,1,1,491.0,541.0,50.0
15,1,M1,0,0,541.0,558.0,17.0
16,1,M1,2,0,558.0,608.0,50.0
17,1,M1,1,0,608.0,638.0,30.0
18,1,M1,1,1,638.0,688.0,50.0
19,1,M1,2,0,688.0,738.0,50.0
20,1,M1,0,0,738.0,755.0,17.0
21,1,M1,1,0,755.0,785.0,30.0
22,1,M1,2,0,785.0,835.0,50.0
23,1,M1,1,1,835.0,885.0,50.0
24,1,M1,0,1,885.0,925.0,40.0
25,1,M1,2,0,925.0,975.0,50.0
26,1,M1,1,0,975.0,1005.0,30.0
27,1,M1,0,0,1005.0,1022.0,17.0
28,1,M1,1,1,1022.0,1072.0,50.0
29,1,M1,2,0,1072.0,1122.0,50.0
30,1,M1,1,0,1122.0,1152.0,30.0
31,1,M1,2,0,1152.0,1202.0,50.0
32,1,M1,1,1,1202.0,1252.0,50.0
33,1,M1,0,0,1252.0,1269.0,17.0
34,1,M1,0,1,1269.0,1309.0,40.0
35,1,M1,2,0,1309.0,1359.0,50.0
36,1,M1,1,0,1359.0,1389.0,30.0
37,1,M1,1,1,1389.0,1439.0,50.0
38,1,M1,2,0,1439.0,1489.0,50.0
39,1,M1,0,0,1489.0,1506.0,17.0
40,1,M1,1,0,1506.0,1536.0,30.0
41,1,M1,2,0,1536.0,1586.0,50.0
42,1,M1,1,1,1586.0,1636.0,50.0
43,1,M1,0,0,1636.0,1653.0,17.0
44,1,M1,2,0,1653.0,1703.0,50.0
