epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
2,1,2,P2,1,9.995833333333334e-05,-0.023620513966307044,9992.0,9740.0,19.22119402885437,1.0559875965118408,20.27718162536621,9740.0,9740.0
26,2,2,P2,2,9.895833333333334e-05,0.007785285240970552,9778.0,9472.0,15.446597576141357,1.0277135372161865,16.474311113357544,9472.0,9606.0
50,3,2,P2,3,9.795833333333335e-05,0.00887317064916715,9995.0,8914.0,15.15097689628601,1.0406975746154785,16.19167447090149,8914.0,9375.333333333334
74,4,2,P2,4,9.695833333333334e-05,0.027359161991626024,9992.0,9010.0,15.143070220947266,1.0437674522399902,16.186837673187256,8914.0,9284.0
98,5,2,P2,5,9.595833333333334e-05,-0.05059389164671302,9564.0,9065.0,15.111764669418335,1.0659444332122803,16.177709102630615,8914.0,9240.2
122,6,2,P2,6,9.495833333333334e-05,-0.019572149496525526,9567.0,8870.0,14.829371213912964,1.002516746520996,15.83188796043396,8870.0,9178.5
146,7,2,P2,7,9.395833333333333e-05,-0.020227942382916808,9564.0,8980.0,15.20259428024292,1.0484931468963623,16.251087427139282,8870.0,9150.142857142857
170,8,2,P2,8,9.295833333333333e-05,0.024641686817631125,9564.0,8805.0,16.22389054298401,1.130065679550171,17.35395622253418,8805.0,9107.0
194,9,2,P2,9,9.195833333333334e-05,0.0036683350626844913,9350.0,9136.0,16.38569664955139,1.1579349040985107,17.543631553649902,8805.0,9110.222222222223
218,10,2,P2,10,9.095833333333334e-05,0.0021671385838999413,8922.0,8922.0,15.035022974014282,1.010343313217163,16.045366287231445,8805.0,9091.4
242,11,2,P2,11,8.995833333333333e-05,0.0028970472048968077,8711.0,8494.0,16.981504678726196,1.1091656684875488,18.090670347213745,8494.0,9037.09090909091
