epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
7,1,7,P7,1,9.975000000000001e-05,-0.06849804893136024,6447.0,7640.0,38.020079135894775,2.4174447059631348,40.43752384185791,7640.0,7640.0
31,2,7,P7,2,9.875000000000002e-05,-0.007241061481181532,6770.0,7580.0,14.970658302307129,0.9819912910461426,15.952649593353271,7580.0,7610.0
55,3,7,P7,3,9.775e-05,-0.015073111513629556,6460.0,6400.0,14.435003995895386,0.9491307735443115,15.384134769439697,6400.0,7206.666666666667
79,4,7,P7,4,9.675000000000001e-05,-0.025639169616624713,6330.0,7110.0,14.203249454498291,0.9628617763519287,15.16611123085022,6400.0,7182.5
103,5,7,P7,5,9.575000000000001e-05,0.02099749562330544,6937.0,7140.0,14.500108003616333,0.9527709484100342,15.452878952026367,6400.0,7174.0
127,6,7,P7,6,9.475e-05,0.027767471969127655,6537.0,6137.0,14.30009651184082,1.0195343494415283,15.319630861282349,6137.0,7001.166666666667
151,7,7,P7,7,9.375e-05,-0.03720175055786967,6680.0,6131.0,14.60120940208435,0.9548192024230957,15.556028604507446,6131.0,6876.857142857143
175,8,7,P7,8,9.275e-05,0.040743691846728325,6434.0,6020.0,14.285808324813843,0.9303727149963379,15.21618103981018,6020.0,6769.75
199,9,7,P7,9,9.175000000000001e-05,-0.031588051933795214,5894.0,6029.0,13.939746618270874,0.9323790073394775,14.872125625610352,6020.0,6687.444444444444
223,10,7,P7,10,9.075e-05,0.033935850486159325,5977.0,6014.0,14.43138575553894,0.9491634368896484,15.380549192428589,6014.0,6620.1
247,11,7,P7,11,8.975e-05,0.018969511846080422,5848.0,5994.0,13.903907299041748,0.9208600521087646,14.824767351150513,5994.0,6563.181818181818
271,12,7,P7,12,8.875e-05,0.03918048646301031,5968.0,5994.0,14.18120789527893,0.9551632404327393,15.13637113571167,5994.0,6515.75
295,13,7,P7,13,8.775e-05,0.022663396783173084,5901.0,5994.0,14.061466932296753,0.9402115345001221,15.001678466796875,5994.0,6475.615384615385
319,14,7,P7,14,8.675e-05,0.03229431458748877,5913.0,5994.0,14.117659330368042,0.9662344455718994,15.083893775939941,5994.0,6441.214285714285
343,15,7,P7,15,8.575000000000001e-05,0.01522626238875091,5894.0,6024.0,14.228091955184937,0.9317939281463623,15.159885883331299,5994.0,6413.4
367,16,7,P7,16,8.475000000000001e-05,0.010980254737660289,5964.0,6104.0,14.625019788742065,0.971980094909668,15.596999883651733,5994.0,6394.0625
391,17,7,P7,17,8.375e-05,0.025193578330799937,5950.0,6193.0,14.187972784042358,0.9532525539398193,15.141225337982178,5994.0,6382.235294117647
415,18,7,P7,18,8.275e-05,-0.0057221545721404254,5941.0,6114.0,14.232183456420898,0.956505298614502,15.1886887550354,5994.0,6367.333333333333
439,19,7,P7,19,8.175000000000001e-05,0.01689979515504092,6004.0,6161.0,37.540372133255005,2.416323661804199,39.956695795059204,5994.0,6356.473684210527
