seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,0,0,0.0,17.0,17.0
2,1,M1,0,0,17.0,34.0,17.0
3,1,M1,0,0,34.0,51.0,17.0
4,1,M1,1,0,51.0,81.0,30.0
5,1,M1,1,1,81.0,131.0,50.0
6,1,M1,2,0,131.0,181.0,50.0
7,1,M1,2,0,181.0,231.0,50.0
8,1,M1,1,0,231.0,261.0,30.0
9,1,M1,1,1,261.0,311.0,50.0
10,1,M1,2,0,311.0,361.0,50.0
11,1,M1,1,0,361.0,391.0,30.0
12,1,M1,1,1,391.0,441.0,50.0
13,1,M1,0,0,441.0,458.0,17.0
14,1,M1,2,0,458.0,508.0,50.0
15,1,M1,1,0,508.0,538.0,30.0
16,1,M1,1,1,538.0,588.0,50.0
17,1,M1,2,0,588.0,638.0,50.0
18,1,M1,2,0,638.0,688.0,50.0
19,1,M1,1,0,688.0,718.0,30.0
20,1,M1,1,1,718.0,768.0,50.0
21,1,M1,0,0,768.0,785.0,17.0
22,1,M1,2,0,785.0,835.0,50.0
23,1,M1,1,0,835.0,865.0,30.0
24,1,M1,1,1,865.0,915.0,50.0
25,1,M1,2,0,915.0,965.0,50.0
26,1,M1,0,0,965.0,982.0,17.0
27,1,M1,1,0,982.0,1012.0,30.0
28,1,M1,1,1,1012.0,1062.0,50.0
29,1,M1,2,0,1062.0,1112.0,50.0
30,1,M1,2,0,1112.0,1162.0,50.0
31,1,M1,1,0,1162.0,1192.0,30.0
32,1,M1,1,1,1192.0,1242.0,50.0
33,1,M1,0,0,1242.0,1259.0,17.0
34,1,M1,2,0,1259.0,1309.0,50.0
35,1,M1,1,0,1309.0,1339.0,30.0
36,1,M1,1,1,1339.0,1389.0,50.0
37,1,M1,2,0,1389.0,1439.0,50.0
38,1,M1,1,0,1439.0,1469.0,30.0
39,1,M1,1,1,1469.0,1519.0,50.0
40,1,M1,2,0,1519.0,1569.0,50.0
41,1,M1,0,0,1569.0,1586.0,17.0
42,1,M1,2,0,1586.0,1636.0,50.0
43,1,M1,1,0,1636.0,1666.0,30.0
44,1,M1,1,1,1666.0,1716.0,50.0
45,1,M1,0,0,1716.0,1733.0,17.0
