variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca,M,R,N
dslfmae_like_baseline,15,1,15,M15R10N15,1,9.948148148148148e-05,-0.016429984103888275,303.0,256.0,66.68486642837524,7.159167289733887,73.84403371810913,256.0,256.0,15,10,15
dslfmae_like_baseline,42,2,15,M15R10N15,2,9.848148148148148e-05,-0.0009470958611927927,288.0,269.0,67.69003224372864,7.24432897567749,74.93436121940613,256.0,262.5,15,10,15
dslfmae_like_baseline,69,3,15,M15R10N15,3,9.748148148148149e-05,-0.013142219977453351,284.0,303.0,142.75756454467773,9.79778265953064,152.55534720420837,256.0,276.0,15,10,15
dslfmae_like_baseline,96,4,15,M15R10N15,4,9.648148148148149e-05,0.007187977456487716,270.0,313.0,66.39763903617859,6.9048545360565186,73.30249357223511,256.0,285.25,15,10,15
dslfmae_like_baseline,123,5,15,M15R10N15,5,9.548148148148148e-05,-0.020082032214850186,270.0,279.0,69.14814329147339,7.452620029449463,76.60076332092285,256.0,284.0,15,10,15
dslfmae_like_baseline,150,6,15,M15R10N15,6,9.448148148148148e-05,-0.01848992402665317,280.0,307.0,67.22125625610352,7.0157482624053955,74.23700451850891,256.0,287.8333333333333,15,10,15
dslfmae_like_baseline,177,7,15,M15R10N15,7,9.348148148148148e-05,0.003090260099270381,275.0,314.0,70.30428338050842,7.080785274505615,77.38506865501404,256.0,291.57142857142856,15,10,15
dslfmae_like_baseline,204,8,15,M15R10N15,8,9.248148148148149e-05,-0.012332088476978243,298.0,308.0,58.33007574081421,6.190854549407959,64.52093029022217,256.0,293.625,15,10,15
dslfmae_like_baseline,231,9,15,M15R10N15,9,9.148148148148149e-05,-0.004931077675428242,273.0,305.0,148.63126802444458,14.716129779815674,163.34739780426025,256.0,294.8888888888889,15,10,15
dslfmae_like_baseline,258,10,15,M15R10N15,10,9.048148148148149e-05,-0.0033453009149525315,282.0,276.0,148.23279476165771,14.539010286331177,162.7718050479889,256.0,293.0,15,10,15
dslfmae_like_baseline,285,11,15,M15R10N15,11,8.94814814814815e-05,-0.012930626003071665,268.0,270.0,149.76590061187744,14.50462532043457,164.270525932312,256.0,290.90909090909093,15,10,15
dslfmae_like_baseline,312,12,15,M15R10N15,12,8.848148148148148e-05,-0.049440395459532736,280.0,276.0,69.31196665763855,7.198907375335693,76.51087403297424,256.0,289.6666666666667,15,10,15
dslfmae_like_baseline,339,13,15,M15R10N15,13,8.748148148148149e-05,-0.006894598435610533,284.0,286.0,69.2118239402771,7.107634782791138,76.31945872306824,256.0,289.38461538461536,15,10,15
dslfmae_like_baseline,366,14,15,M15R10N15,14,8.648148148148149e-05,-0.004515333299059421,266.0,261.0,68.70766806602478,7.197877407073975,75.90554547309875,256.0,287.35714285714283,15,10,15
dslfmae_like_baseline,393,15,15,M15R10N15,15,8.548148148148148e-05,0.0017577613703906535,300.0,267.0,68.23257184028625,7.1568896770477295,75.38946151733398,256.0,286.0,15,10,15
dslfmae_like_baseline,420,16,15,M15R10N15,16,8.448148148148148e-05,-0.0213266896083951,272.0,258.0,71.06286907196045,7.43452000617981,78.49738907814026,256.0,284.25,15,10,15
dslfmae_like_baseline,447,17,15,M15R10N15,17,8.348148148148148e-05,-0.002311387180816382,277.0,272.0,70.24788284301758,7.290941953659058,77.53882479667664,256.0,283.52941176470586,15,10,15
dslfmae_like_baseline,474,18,15,M15R10N15,18,8.248148148148149e-05,-0.021270343847572804,284.0,284.0,69.49923896789551,7.204267740249634,76.70350670814514,256.0,283.55555555555554,15,10,15
dslfmae_like_baseline,501,19,15,M15R10N15,19,8.148148148148149e-05,-0.024261286854743956,271.0,270.0,68.84225916862488,7.100738048553467,75.94299721717834,256.0,282.8421052631579,15,10,15
dslfmae_like_baseline,528,20,15,M15R10N15,20,8.048148148148149e-05,-0.009216853906400502,272.0,279.0,69.26180362701416,7.307086229324341,76.5688898563385,256.0,282.65,15,10,15
dslfmae_like_baseline,555,21,15,M15R10N15,21,7.94814814814815e-05,0.010070898907724769,295.0,260.0,69.99020957946777,7.2433247566223145,77.23353433609009,256.0,281.57142857142856,15,10,15
dslfmae_like_baseline,582,22,15,M15R10N15,22,7.848148148148148e-05,-0.018012382509186863,262.0,265.0,70.86888408660889,7.14722204208374,78.01610612869263,256.0,280.8181818181818,15,10,15
dslfmae_like_baseline,609,23,15,M15R10N15,23,7.748148148148149e-05,-0.0018219002056866884,275.0,267.0,70.57972145080566,7.352334499359131,77.9320559501648,256.0,280.2173913043478,15,10,15
dslfmae_like_baseline,636,24,15,M15R10N15,24,7.648148148148149e-05,0.004295240622013807,292.0,262.0,59.53709053993225,5.855671644210815,65.39276218414307,256.0,279.4583333333333,15,10,15
dslfmae_like_baseline,663,25,15,M15R10N15,25,7.548148148148148e-05,0.0013811777986120432,273.0,256.0,58.515790939331055,6.503936290740967,65.01972723007202,256.0,278.52,15,10,15
dslfmae_like_baseline,690,26,15,M15R10N15,26,7.448148148148148e-05,-0.008406282076612115,254.0,257.0,59.22261571884155,5.967001914978027,65.18961763381958,256.0,277.6923076923077,15,10,15
dslfmae_like_baseline,717,27,15,M15R10N15,27,7.348148148148149e-05,0.017017265548929572,267.0,254.0,59.47913217544556,5.962732315063477,65.44186449050903,254.0,276.81481481481484,15,10,15
dslfmae_like_baseline,744,28,15,M15R10N15,28,7.248148148148149e-05,0.03152143051847815,279.0,268.0,59.234148263931274,6.132428407669067,65.36657667160034,254.0,276.5,15,10,15
dslfmae_like_baseline,771,29,15,M15R10N15,29,7.148148148148148e-05,0.0011245764122577383,262.0,257.0,60.36140036582947,5.952460289001465,66.31386065483093,254.0,275.82758620689657,15,10,15
dslfmae_like_baseline,798,30,15,M15R10N15,30,7.048148148148148e-05,0.005887789651751518,257.0,269.0,59.00679016113281,6.474386930465698,65.48117709159851,254.0,275.6,15,10,15
dslfmae_like_baseline,825,31,15,M15R10N15,31,6.948148148148148e-05,0.01515204063616693,272.0,260.0,61.31233859062195,6.0410990715026855,67.35343766212463,254.0,275.0967741935484,15,10,15
dslfmae_like_baseline,852,32,15,M15R10N15,32,6.848148148148149e-05,-0.006622152886120602,267.0,252.0,59.1313681602478,6.011523008346558,65.14289116859436,252.0,274.375,15,10,15
dslfmae_like_baseline,879,33,15,M15R10N15,33,6.748148148148147e-05,0.0040907467890065165,279.0,256.0,59.37593340873718,5.9076080322265625,65.28354144096375,252.0,273.8181818181818,15,10,15
dslfmae_like_baseline,906,34,15,M15R10N15,34,6.648148148148148e-05,0.004551239896682091,282.0,267.0,59.0416259765625,5.945303678512573,64.98692965507507,252.0,273.61764705882354,15,10,15
dslfmae_like_baseline,933,35,15,M15R10N15,35,6.548148148148148e-05,0.014291993109509349,265.0,264.0,58.31112360954285,5.77869987487793,64.08982348442078,252.0,273.34285714285716,15,10,15
dslfmae_like_baseline,960,36,15,M15R10N15,36,6.448148148148148e-05,-0.0017949246757780202,251.0,242.0,60.48806142807007,6.653899669647217,67.14196109771729,242.0,272.47222222222223,15,10,15
dslfmae_like_baseline,987,37,15,M15R10N15,37,6.348148148148149e-05,0.007038061553612351,268.0,245.0,59.118396520614624,5.953338623046875,65.0717351436615,242.0,271.72972972972974,15,10,15
dslfmae_like_baseline,1014,38,15,M15R10N15,38,6.248148148148149e-05,0.009375731030013412,271.0,254.0,59.84659171104431,6.002822399139404,65.84941411018372,242.0,271.2631578947368,15,10,15
dslfmae_like_baseline,1041,39,15,M15R10N15,39,6.148148148148148e-05,-0.0038450826716143636,262.0,261.0,59.08852553367615,6.103372573852539,65.19189810752869,242.0,271.0,15,10,15
dslfmae_like_baseline,1068,40,15,M15R10N15,40,6.048148148148148e-05,-0.0032259565487038344,260.0,260.0,60.630850315093994,5.9651336669921875,66.59598398208618,242.0,270.725,15,10,15
dslfmae_like_baseline,1095,41,15,M15R10N15,41,5.9481481481481484e-05,0.014195158146321774,268.0,264.0,58.15623879432678,6.377718448638916,64.5339572429657,242.0,270.5609756097561,15,10,15
dslfmae_like_baseline,1122,42,15,M15R10N15,42,5.848148148148148e-05,0.015921834902837873,263.0,251.0,60.5750207901001,6.145242929458618,66.72026371955872,242.0,270.0952380952381,15,10,15
dslfmae_like_baseline,1149,43,15,M15R10N15,43,5.748148148148149e-05,-0.004416477313498035,246.0,250.0,152.011869430542,13.984712600708008,165.99658203125,242.0,269.6279069767442,15,10,15
dslfmae_like_baseline,1176,44,15,M15R10N15,44,5.648148148148149e-05,-0.008497733413241804,256.0,259.0,59.04651117324829,5.967869997024536,65.01438117027283,242.0,269.3863636363636,15,10,15
dslfmae_like_baseline,1203,45,15,M15R10N15,45,5.548148148148149e-05,0.002370055593200959,248.0,256.0,60.04926872253418,5.988543748855591,66.03781247138977,242.0,269.0888888888889,15,10,15
dslfmae_like_baseline,1230,46,15,M15R10N15,46,5.448148148148149e-05,0.006131699064280838,262.0,255.0,60.927972078323364,6.319900274276733,67.2478723526001,242.0,268.7826086956522,15,10,15
dslfmae_like_baseline,1257,47,15,M15R10N15,47,5.348148148148149e-05,-0.011378450761549174,259.0,276.0,59.551695346832275,5.9388487339019775,65.49054408073425,242.0,268.93617021276594,15,10,15
dslfmae_like_baseline,1284,48,15,M15R10N15,48,5.248148148148149e-05,-0.005695996445138007,272.0,259.0,57.62297797203064,5.803492069244385,63.426470041275024,242.0,268.7291666666667,15,10,15
dslfmae_like_baseline,1311,49,15,M15R10N15,49,5.1481481481481486e-05,0.005717753595672548,260.0,269.0,59.702200412750244,6.334959268569946,66.03715968132019,242.0,268.734693877551,15,10,15
dslfmae_like_baseline,1338,50,15,M15R10N15,50,5.048148148148148e-05,-0.003467429376905784,267.0,262.0,59.30350875854492,5.953848838806152,65.25735759735107,242.0,268.6,15,10,15
dslfmae_like_baseline,1365,51,15,M15R10N15,51,4.9481481481481485e-05,-0.0026820798026164993,270.0,261.0,59.03642177581787,5.935168027877808,64.97158980369568,242.0,268.45098039215685,15,10,15
dslfmae_like_baseline,1392,52,15,M15R10N15,52,4.848148148148148e-05,0.0019804692376055753,274.0,248.0,60.12649846076965,5.9545300006866455,66.0810284614563,242.0,268.0576923076923,15,10,15
dslfmae_like_baseline,1419,53,15,M15R10N15,53,4.7481481481481483e-05,-0.009915449866093695,259.0,261.0,60.15425729751587,5.907934665679932,66.0621919631958,242.0,267.92452830188677,15,10,15
dslfmae_like_baseline,1446,54,15,M15R10N15,54,4.648148148148148e-05,0.009307553386315703,262.0,247.0,57.988893032073975,5.882925271987915,63.87181830406189,242.0,267.537037037037,15,10,15
dslfmae_like_baseline,1473,55,15,M15R10N15,55,4.548148148148148e-05,-0.004407999178511091,260.0,260.0,59.802085638046265,6.2999444007873535,66.10203003883362,242.0,267.4,15,10,15
dslfmae_like_baseline,1500,56,15,M15R10N15,56,4.448148148148148e-05,0.0019504138123011216,263.0,250.0,60.34239959716797,5.90877366065979,66.25117325782776,242.0,267.0892857142857,15,10,15
dslfmae_like_baseline,1527,57,15,M15R10N15,57,4.348148148148148e-05,-0.02310672914609313,267.0,259.0,59.16768169403076,5.979328632354736,65.1470103263855,242.0,266.94736842105266,15,10,15
dslfmae_like_baseline,1554,58,15,M15R10N15,58,4.248148148148149e-05,-0.004947343887761235,247.0,251.0,60.32117247581482,6.011500120162964,66.33267259597778,242.0,266.67241379310343,15,10,15
dslfmae_like_baseline,1581,59,15,M15R10N15,59,4.148148148148149e-05,-0.006427753384923562,270.0,247.0,61.157482862472534,6.0625176429748535,67.22000050544739,242.0,266.33898305084745,15,10,15
dslfmae_like_baseline,1608,60,15,M15R10N15,60,4.048148148148149e-05,0.008218671171925962,253.0,244.0,58.16178798675537,6.0011374950408936,64.16292548179626,242.0,265.96666666666664,15,10,15
dslfmae_like_baseline,1635,61,15,M15R10N15,61,3.9481481481481485e-05,0.0107571690576151,251.0,250.0,61.383461713790894,5.996374130249023,67.37983584403992,242.0,265.7049180327869,15,10,15
dslfmae_like_baseline,1662,62,15,M15R10N15,62,3.848148148148149e-05,-0.010546007170341909,249.0,241.0,58.77764868736267,6.003982305526733,64.7816309928894,241.0,265.30645161290323,15,10,15
dslfmae_like_baseline,1689,63,15,M15R10N15,63,3.7481481481481484e-05,0.008018049772363155,265.0,242.0,58.89608883857727,5.945563554763794,64.84165239334106,241.0,264.93650793650795,15,10,15
dslfmae_like_baseline,1716,64,15,M15R10N15,64,3.648148148148148e-05,-0.02444527419283986,276.0,295.0,60.534637212753296,6.246768474578857,66.78140568733215,241.0,265.40625,15,10,15
dslfmae_like_baseline,1743,65,15,M15R10N15,65,3.548148148148148e-05,0.015450927522033453,302.0,278.0,58.95404267311096,5.869311094284058,64.82335376739502,241.0,265.6,15,10,15
dslfmae_like_baseline,1770,66,15,M15R10N15,66,3.448148148148148e-05,0.003644534357590601,295.0,304.0,58.15128493309021,6.2506232261657715,64.40190815925598,241.0,266.1818181818182,15,10,15
dslfmae_like_baseline,1797,67,15,M15R10N15,67,3.348148148148148e-05,-0.01792982518672943,290.0,304.0,59.658833265304565,5.996982097625732,65.6558153629303,241.0,266.74626865671644,15,10,15
dslfmae_like_baseline,1824,68,15,M15R10N15,68,3.248148148148148e-05,-0.008980962017085403,304.0,301.0,58.96867108345032,6.077952861785889,65.0466239452362,241.0,267.25,15,10,15
dslfmae_like_baseline,1851,69,15,M15R10N15,69,3.148148148148148e-05,0.003936907014576718,293.0,302.0,60.09798526763916,6.045372486114502,66.14335775375366,241.0,267.7536231884058,15,10,15
dslfmae_like_baseline,1878,70,15,M15R10N15,70,3.0481481481481477e-05,-0.0008744877297431231,300.0,297.0,60.0393762588501,6.210150480270386,66.24952673912048,241.0,268.1714285714286,15,10,15
dslfmae_like_baseline,1905,71,15,M15R10N15,71,2.9481481481481486e-05,0.004275480931391939,276.0,302.0,59.83827567100525,5.945790529251099,65.78406620025635,241.0,268.6478873239437,15,10,15
dslfmae_like_baseline,1932,72,15,M15R10N15,72,2.8481481481481486e-05,0.0016584442535531707,282.0,297.0,58.16484189033508,6.249130725860596,64.41397261619568,241.0,269.0416666666667,15,10,15
dslfmae_like_baseline,1959,73,15,M15R10N15,73,2.7481481481481485e-05,-0.014939087023958564,272.0,297.0,60.4445104598999,5.907942533493042,66.35245299339294,241.0,269.4246575342466,15,10,15
dslfmae_like_baseline,1986,74,15,M15R10N15,74,2.6481481481481485e-05,-0.0147363455966115,282.0,276.0,59.417564868927,6.010980129241943,65.42854499816895,241.0,269.5135135135135,15,10,15
dslfmae_like_baseline,2013,75,15,M15R10N15,75,2.5481481481481484e-05,-0.012871333863586187,273.0,256.0,59.5596969127655,6.041692018508911,65.60138893127441,241.0,269.3333333333333,15,10,15
dslfmae_like_baseline,2040,76,15,M15R10N15,76,2.4481481481481483e-05,-0.003658148637623526,276.0,267.0,61.78209710121155,6.208223104476929,67.99032020568848,241.0,269.30263157894734,15,10,15
dslfmae_like_baseline,2067,77,15,M15R10N15,77,2.3481481481481483e-05,-0.016362746804952623,272.0,267.0,60.2129065990448,5.987884283065796,66.2007908821106,241.0,269.27272727272725,15,10,15
dslfmae_like_baseline,2094,78,15,M15R10N15,78,2.2481481481481482e-05,-0.007964563346467913,279.0,271.0,58.330463886260986,6.171080827713013,64.501544713974,241.0,269.29487179487177,15,10,15
dslfmae_like_baseline,2121,79,15,M15R10N15,79,2.148148148148148e-05,0.007535400171764195,255.0,270.0,58.82220196723938,5.9511847496032715,64.77338671684265,241.0,269.30379746835445,15,10,15
dslfmae_like_baseline,2148,80,15,M15R10N15,80,2.0481481481481478e-05,-0.013620520918630063,267.0,265.0,58.661436557769775,6.000551462173462,64.66198801994324,241.0,269.25,15,10,15
dslfmae_like_baseline,2175,81,15,M15R10N15,81,1.9481481481481477e-05,0.006031109741888941,276.0,267.0,60.2909996509552,6.046230792999268,66.33723044395447,241.0,269.22222222222223,15,10,15
dslfmae_like_baseline,2202,82,15,M15R10N15,82,1.8481481481481476e-05,0.015236676810309291,265.0,267.0,59.83282732963562,6.3274455070495605,66.16027283668518,241.0,269.1951219512195,15,10,15
dslfmae_like_baseline,2229,83,15,M15R10N15,83,1.7481481481481486e-05,-0.014461140939965844,264.0,270.0,60.22504544258118,5.860234498977661,66.08527994155884,241.0,269.2048192771084,15,10,15
dslfmae_like_baseline,2256,84,15,M15R10N15,84,1.6481481481481485e-05,0.0025951447139959784,264.0,266.0,57.388612508773804,5.76406192779541,63.152674436569214,241.0,269.1666666666667,15,10,15
dslfmae_like_baseline,2283,85,15,M15R10N15,85,1.5481481481481485e-05,0.008748709911014885,274.0,265.0,59.9526093006134,6.371531963348389,66.32414126396179,241.0,269.11764705882354,15,10,15
dslfmae_like_baseline,2310,86,15,M15R10N15,86,1.4481481481481484e-05,0.007269057841040194,267.0,280.0,59.60281705856323,5.927470922470093,65.53028798103333,241.0,269.24418604651163,15,10,15
dslfmae_like_baseline,2337,87,15,M15R10N15,87,1.3481481481481484e-05,-0.0035849234816851096,259.0,271.0,59.31693625450134,5.962944269180298,65.27988052368164,241.0,269.264367816092,15,10,15
dslfmae_like_baseline,2364,88,15,M15R10N15,88,1.2481481481481483e-05,-0.003442753409035504,276.0,263.0,59.353628158569336,5.970121383666992,65.32374954223633,241.0,269.1931818181818,15,10,15
dslfmae_like_baseline,2391,89,15,M15R10N15,89,1.1481481481481482e-05,0.017639960488304497,275.0,267.0,60.179691791534424,6.014480352401733,66.19417214393616,241.0,269.1685393258427,15,10,15
dslfmae_like_baseline,2418,90,15,M15R10N15,90,1.048148148148148e-05,-0.01080753670539707,248.0,266.0,58.356154441833496,5.8187172412872314,64.17487168312073,241.0,269.1333333333333,15,10,15
dslfmae_like_baseline,2445,91,15,M15R10N15,91,1e-05,0.012475951202213764,275.0,267.0,58.54829454421997,6.385053396224976,64.93334794044495,241.0,269.1098901098901,15,10,15
dslfmae_like_baseline,2472,92,15,M15R10N15,92,1e-05,0.003625955228926614,276.0,271.0,59.215381383895874,5.8460259437561035,65.06140732765198,241.0,269.1304347826087,15,10,15
