variant_name,instance_id,points,best_epoch,best_occurrence,cb_all,ca_all,cb_last_k,ca_last_k,avg_cycle_time_sec,best_schedule_csv,best_gantt_png,curve_png
industrial_changeover,Order1,1000,1966,394,1210.0,1256.275,1218.0,1218.0,9.256861707448959,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order1\best_schedule_detail.csv,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order1\best_gantt.png,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order1\curve.png
industrial_changeover,Order2,1000,47,10,1173.0,1210.835,1177.0,1177.0,9.00530609703064,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order2\best_schedule_detail.csv,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order2\best_gantt.png,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order2\curve.png
industrial_changeover,Order3,1000,448,90,1169.0,1185.605,1169.0,1169.0,9.526674941301346,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order3\best_schedule_detail.csv,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order3\best_gantt.png,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order3\curve.png
industrial_changeover,Order4,1000,1989,398,1225.0,1251.492,1231.0,1231.0,8.868477429151534,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order4\best_schedule_detail.csv,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order4\best_gantt.png,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order4\curve.png
industrial_changeover,Order5,1000,520,104,1282.0,1337.057,1308.0,1308.0,10.510044893026352,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order5\best_schedule_detail.csv,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order5\best_gantt.png,D:\Python project\HGNN_Fluid_LWH_case_changeovertime\result\industrial_changeover_model\per_instance\Order5\curve.png
