variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca,M,R,N
dslfmae_like_baseline,16,1,16,M15R15N5,1,9.944444444444446e-05,0.03222811548039317,210.0,197.0,33.99358558654785,4.138118267059326,38.13170385360718,197.0,197.0,15,15,5
dslfmae_like_baseline,43,2,16,M15R15N5,2,9.844444444444444e-05,-0.03244325192645192,197.0,215.0,34.364447593688965,4.102086067199707,38.46653366088867,197.0,206.0,15,15,5
dslfmae_like_baseline,70,3,16,M15R15N5,3,9.744444444444445e-05,-0.0447645615786314,197.0,192.0,34.325178146362305,4.083653688430786,38.40883183479309,192.0,201.33333333333334,15,15,5
dslfmae_like_baseline,97,4,16,M15R15N5,4,9.644444444444445e-05,-0.025219411123543978,200.0,213.0,34.603036880493164,4.446160793304443,39.04919767379761,192.0,204.25,15,15,5
dslfmae_like_baseline,124,5,16,M15R15N5,5,9.544444444444445e-05,0.010475480502160886,219.0,224.0,33.79481482505798,4.156731605529785,37.95154643058777,192.0,208.2,15,15,5
dslfmae_like_baseline,151,6,16,M15R15N5,6,9.444444444444444e-05,-0.029709480392436188,193.0,206.0,34.44899272918701,4.1940319538116455,38.64302468299866,192.0,207.83333333333334,15,15,5
dslfmae_like_baseline,178,7,16,M15R15N5,7,9.344444444444444e-05,-0.023651113423208397,202.0,204.0,34.639378786087036,4.105581998825073,38.74496078491211,192.0,207.28571428571428,15,15,5
dslfmae_like_baseline,205,8,16,M15R15N5,8,9.244444444444445e-05,-0.021566786454059184,205.0,206.0,30.031455278396606,3.6025819778442383,33.634037256240845,192.0,207.125,15,15,5
dslfmae_like_baseline,232,9,16,M15R15N5,9,9.144444444444444e-05,-0.002215389395132661,206.0,188.0,74.3112690448761,8.478989839553833,82.79025888442993,188.0,205.0,15,15,5
dslfmae_like_baseline,259,10,16,M15R15N5,10,9.044444444444444e-05,-0.03219394323726495,192.0,185.0,75.7255597114563,8.417177677154541,84.14273738861084,185.0,203.0,15,15,5
dslfmae_like_baseline,286,11,16,M15R15N5,11,8.944444444444446e-05,0.035268739641954504,211.0,191.0,74.39430785179138,8.314114332199097,82.70842218399048,185.0,201.9090909090909,15,15,5
dslfmae_like_baseline,313,12,16,M15R15N5,12,8.844444444444445e-05,0.026049626952347655,212.0,189.0,34.91350221633911,4.2121710777282715,39.12567329406738,185.0,200.83333333333334,15,15,5
dslfmae_like_baseline,340,13,16,M15R15N5,13,8.744444444444445e-05,-0.008687193660686413,190.0,189.0,35.24148750305176,4.366271018981934,39.60775852203369,185.0,199.92307692307693,15,15,5
dslfmae_like_baseline,367,14,16,M15R15N5,14,8.644444444444445e-05,0.0040615905697147054,198.0,192.0,34.986653327941895,4.1854071617126465,39.17206048965454,185.0,199.35714285714286,15,15,5
