seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,3,0,0.0,87.0,87.0
2,1,M1,3,0,87.0,174.0,87.0
3,1,M1,3,0,174.0,261.0,87.0
4,1,M1,2,0,261.0,348.0,87.0
5,1,M1,1,0,348.0,562.0,214.0
6,1,M1,1,0,562.0,776.0,214.0
7,1,M1,0,0,776.0,1023.0,247.0
8,1,M1,2,0,1023.0,1110.0,87.0
9,1,M1,2,0,1110.0,1197.0,87.0
10,1,M1,4,0,1197.0,1325.0,128.0
11,1,M1,0,0,1325.0,1572.0,247.0
12,1,M1,3,0,1572.0,1659.0,87.0
13,1,M1,3,0,1659.0,1746.0,87.0
14,1,M1,3,0,1746.0,1833.0,87.0
15,1,M1,3,0,1833.0,1920.0,87.0
16,1,M1,3,0,1920.0,2007.0,87.0
17,1,M1,3,0,2007.0,2094.0,87.0
18,1,M1,2,0,2094.0,2181.0,87.0
19,1,M1,1,0,2181.0,2395.0,214.0
20,1,M1,1,0,2395.0,2609.0,214.0
21,1,M1,0,0,2609.0,2856.0,247.0
22,1,M1,0,0,2856.0,3103.0,247.0
23,1,M1,2,0,3103.0,3190.0,87.0
24,1,M1,2,0,3190.0,3277.0,87.0
25,1,M1,2,0,3277.0,3364.0,87.0
26,1,M1,2,0,3364.0,3451.0,87.0
27,1,M1,3,0,3451.0,3538.0,87.0
28,1,M1,3,0,3538.0,3625.0,87.0
29,1,M1,3,0,3625.0,3712.0,87.0
30,1,M1,1,0,3712.0,3926.0,214.0
31,1,M1,3,0,3926.0,4013.0,87.0
32,1,M1,1,0,4013.0,4227.0,214.0
33,1,M1,0,0,4227.0,4474.0,247.0
34,1,M1,0,0,4474.0,4721.0,247.0
35,1,M1,4,0,4721.0,4849.0,128.0
36,1,M1,2,0,4849.0,4936.0,87.0
37,1,M1,2,0,4936.0,5023.0,87.0
38,1,M1,1,0,5023.0,5237.0,214.0
39,1,M1,1,0,5237.0,5451.0,214.0
40,1,M1,3,0,5451.0,5538.0,87.0
41,1,M1,2,0,5538.0,5625.0,87.0
42,1,M1,0,0,5625.0,5872.0,247.0
43,1,M1,3,0,5872.0,5959.0,87.0
44,1,M1,3,0,5959.0,6046.0,87.0
45,1,M1,0,0,6046.0,6293.0,247.0
46,1,M1,3,0,6293.0,6380.0,87.0
47,1,M1,2,0,6380.0,6467.0,87.0
48,1,M1,3,0,6467.0,6554.0,87.0
49,1,M1,3,0,6554.0,6641.0,87.0
50,1,M1,2,0,6641.0,6728.0,87.0
51,1,M1,1,0,6728.0,6942.0,214.0
52,1,M1,3,0,6942.0,7029.0,87.0
53,1,M1,3,0,7029.0,7116.0,87.0
54,1,M1,0,0,7116.0,7363.0,247.0
55,1,M1,1,0,7363.0,7577.0,214.0
56,1,M1,0,0,7577.0,7824.0,247.0
57,1,M1,4,0,7824.0,7952.0,128.0
58,1,M1,2,0,7952.0,8039.0,87.0
59,1,M1,2,0,8039.0,8126.0,87.0
60,1,M1,2,0,8126.0,8213.0,87.0
61,1,M1,3,0,8213.0,8300.0,87.0
62,1,M1,1,0,8300.0,8514.0,214.0
63,1,M1,0,0,8514.0,8761.0,247.0
64,1,M1,3,0,8761.0,8848.0,87.0
65,1,M1,3,0,8848.0,8935.0,87.0
66,1,M1,3,0,8935.0,9022.0,87.0
67,1,M1,1,0,9022.0,9236.0,214.0
68,1,M1,2,0,9236.0,9323.0,87.0
69,1,M1,3,0,9323.0,9410.0,87.0
70,1,M1,0,0,9410.0,9657.0,247.0
71,1,M1,1,0,9657.0,9871.0,214.0
72,1,M1,2,0,9871.0,9958.0,87.0
73,1,M1,0,0,9958.0,10205.0,247.0
74,1,M1,3,0,10205.0,10292.0,87.0
