seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,2,0,0.0,87.0,87.0
2,1,M1,2,0,87.0,174.0,87.0
3,1,M1,3,0,174.0,261.0,87.0
4,1,M1,0,0,261.0,508.0,247.0
5,1,M1,1,0,508.0,722.0,214.0
6,1,M1,1,0,722.0,936.0,214.0
7,1,M1,4,0,936.0,1064.0,128.0
8,1,M1,3,0,1064.0,1151.0,87.0
9,1,M1,0,0,1151.0,1398.0,247.0
10,1,M1,2,0,1398.0,1485.0,87.0
11,1,M1,3,0,1485.0,1572.0,87.0
12,1,M1,3,0,1572.0,1659.0,87.0
13,1,M1,2,0,1659.0,1746.0,87.0
14,1,M1,0,0,1746.0,1993.0,247.0
15,1,M1,0,0,1993.0,2240.0,247.0
16,1,M1,1,0,2240.0,2454.0,214.0
17,1,M1,4,0,2454.0,2582.0,128.0
18,1,M1,2,0,2582.0,2669.0,87.0
19,1,M1,2,0,2669.0,2756.0,87.0
20,1,M1,2,0,2756.0,2843.0,87.0
21,1,M1,3,0,2843.0,2930.0,87.0
22,1,M1,1,0,2930.0,3144.0,214.0
23,1,M1,1,0,3144.0,3358.0,214.0
24,1,M1,0,0,3358.0,3605.0,247.0
25,1,M1,0,0,3605.0,3852.0,247.0
26,1,M1,4,0,3852.0,3980.0,128.0
27,1,M1,3,0,3980.0,4067.0,87.0
28,1,M1,3,0,4067.0,4154.0,87.0
29,1,M1,4,0,4154.0,4282.0,128.0
30,1,M1,3,0,4282.0,4369.0,87.0
31,1,M1,2,0,4369.0,4456.0,87.0
32,1,M1,2,0,4456.0,4543.0,87.0
33,1,M1,2,0,4543.0,4630.0,87.0
34,1,M1,3,0,4630.0,4717.0,87.0
35,1,M1,0,0,4717.0,4964.0,247.0
36,1,M1,1,0,4964.0,5178.0,214.0
37,1,M1,1,0,5178.0,5392.0,214.0
38,1,M1,0,0,5392.0,5639.0,247.0
39,1,M1,0,0,5639.0,5886.0,247.0
40,1,M1,2,0,5886.0,5973.0,87.0
41,1,M1,2,0,5973.0,6060.0,87.0
42,1,M1,2,0,6060.0,6147.0,87.0
43,1,M1,4,0,6147.0,6275.0,128.0
44,1,M1,3,0,6275.0,6362.0,87.0
45,1,M1,3,0,6362.0,6449.0,87.0
46,1,M1,1,0,6449.0,6663.0,214.0
47,1,M1,1,0,6663.0,6877.0,214.0
48,1,M1,3,0,6877.0,6964.0,87.0
49,1,M1,0,0,6964.0,7211.0,247.0
50,1,M1,0,0,7211.0,7458.0,247.0
51,1,M1,2,0,7458.0,7545.0,87.0
52,1,M1,2,0,7545.0,7632.0,87.0
53,1,M1,4,0,7632.0,7760.0,128.0
54,1,M1,3,0,7760.0,7847.0,87.0
55,1,M1,0,0,7847.0,8094.0,247.0
56,1,M1,1,0,8094.0,8308.0,214.0
57,1,M1,2,0,8308.0,8395.0,87.0
58,1,M1,2,0,8395.0,8482.0,87.0
59,1,M1,2,0,8482.0,8569.0,87.0
60,1,M1,1,0,8569.0,8783.0,214.0
61,1,M1,3,0,8783.0,8870.0,87.0
62,1,M1,4,0,8870.0,8998.0,128.0
63,1,M1,0,0,8998.0,9245.0,247.0
64,1,M1,0,0,9245.0,9492.0,247.0
65,1,M1,3,0,9492.0,9579.0,87.0
66,1,M1,3,0,9579.0,9666.0,87.0
67,1,M1,1,0,9666.0,9880.0,214.0
68,1,M1,2,0,9880.0,9967.0,87.0
69,1,M1,3,0,9967.0,10054.0,87.0
70,1,M1,4,0,10054.0,10182.0,128.0
71,1,M1,1,0,10182.0,10396.0,214.0
72,1,M1,0,0,10396.0,10643.0,247.0
73,1,M1,2,0,10643.0,10730.0,87.0
74,1,M1,0,0,10730.0,10977.0,247.0
75,1,M1,2,0,10977.0,11064.0,87.0
76,1,M1,2,0,11064.0,11151.0,87.0
77,1,M1,0,0,11151.0,11398.0,247.0
78,1,M1,3,0,11398.0,11485.0,87.0
79,1,M1,4,0,11485.0,11613.0,128.0
80,1,M1,1,0,11613.0,11827.0,214.0
81,1,M1,1,0,11827.0,12041.0,214.0
82,1,M1,3,0,12041.0,12128.0,87.0
83,1,M1,2,0,12128.0,12215.0,87.0
84,1,M1,3,0,12215.0,12302.0,87.0
85,1,M1,2,0,12302.0,12389.0,87.0
86,1,M1,2,0,12389.0,12476.0,87.0
87,1,M1,0,0,12476.0,12723.0,247.0
88,1,M1,0,0,12723.0,12970.0,247.0
89,1,M1,4,0,12970.0,13098.0,128.0
90,1,M1,1,0,13098.0,13312.0,214.0
91,1,M1,3,0,13312.0,13399.0,87.0
92,1,M1,1,0,13399.0,13613.0,214.0
93,1,M1,2,0,13613.0,13700.0,87.0
94,1,M1,3,0,13700.0,13787.0,87.0
95,1,M1,2,0,13787.0,13874.0,87.0
96,1,M1,0,0,13874.0,14121.0,247.0
97,1,M1,4,0,14121.0,14249.0,128.0
98,1,M1,0,0,14249.0,14496.0,247.0
99,1,M1,3,0,14496.0,14583.0,87.0
100,1,M1,1,0,14583.0,14797.0,214.0
101,1,M1,3,0,14797.0,14884.0,87.0
102,1,M1,2,0,14884.0,14971.0,87.0
103,1,M1,2,0,14971.0,15058.0,87.0
104,1,M1,2,0,15058.0,15145.0,87.0
105,1,M1,3,0,15145.0,15232.0,87.0
106,1,M1,0,0,15232.0,15479.0,247.0
107,1,M1,4,0,15479.0,15607.0,128.0
108,1,M1,1,0,15607.0,15821.0,214.0
109,1,M1,0,0,15821.0,16068.0,247.0
110,1,M1,2,0,16068.0,16155.0,87.0
111,1,M1,1,0,16155.0,16369.0,214.0
112,1,M1,3,0,16369.0,16456.0,87.0
113,1,M1,1,0,16456.0,16670.0,214.0
114,1,M1,0,0,16670.0,16917.0,247.0
115,1,M1,2,0,16917.0,17004.0,87.0
116,1,M1,4,0,17004.0,17132.0,128.0
117,1,M1,3,0,17132.0,17219.0,87.0
118,1,M1,4,0,17219.0,17347.0,128.0
119,1,M1,2,0,17347.0,17434.0,87.0
120,1,M1,0,0,17434.0,17681.0,247.0
121,1,M1,0,0,17681.0,17928.0,247.0
122,1,M1,3,0,17928.0,18015.0,87.0
123,1,M1,3,0,18015.0,18102.0,87.0
124,1,M1,2,0,18102.0,18189.0,87.0
125,1,M1,3,0,18189.0,18276.0,87.0
126,1,M1,2,0,18276.0,18363.0,87.0
127,1,M1,1,0,18363.0,18577.0,214.0
128,1,M1,0,0,18577.0,18824.0,247.0
