variant_name,epoch,round_id,round_pos,instance_id,instance_occurrence,lr,train_loss,train_rollout_cmax,current_objective,train_time_sec,eval_time_sec,cycle_time_sec,running_cb,running_ca
ablation_no_reward_scale,11,1,11,P11,1,9.958333333333335e-05,-0.05444868840277195,11434.0,13167.0,37.49995565414429,2.464869499206543,39.96482515335083,13167.0,13167.0
ablation_no_reward_scale,35,2,11,P11,2,9.858333333333334e-05,-0.06033478071913123,11479.0,12952.0,36.96160936355591,2.417480945587158,39.379090309143066,12952.0,13059.5
ablation_no_reward_scale,59,3,11,P11,3,9.758333333333334e-05,-0.051152747590094805,11676.0,11525.0,36.754295110702515,2.450443744659424,39.20473885536194,11525.0,12548.0
ablation_no_reward_scale,83,4,11,P11,4,9.658333333333334e-05,-0.0588527824729681,11496.0,11389.0,37.065627336502075,2.422987461090088,39.48861479759216,11389.0,12258.25
ablation_no_reward_scale,107,5,11,P11,5,9.558333333333333e-05,-0.04345545172691345,11434.0,11389.0,37.61048340797424,2.4273293018341064,40.03781270980835,11389.0,12084.4
ablation_no_reward_scale,131,6,11,P11,6,9.458333333333333e-05,-0.0634248647838831,11372.0,11389.0,37.223175287246704,2.436887502670288,39.66006278991699,11389.0,11968.5
ablation_no_reward_scale,155,7,11,P11,7,9.358333333333334e-05,-0.03506606910377741,11553.0,11507.0,37.1586971282959,2.4283745288848877,39.587071657180786,11389.0,11902.57142857143
ablation_no_reward_scale,179,8,11,P11,8,9.258333333333334e-05,0.011444379691965878,11389.0,11490.0,37.0730926990509,2.439263343811035,39.51235604286194,11389.0,11851.0
ablation_no_reward_scale,203,9,11,P11,9,9.158333333333333e-05,-0.03116458747535944,11372.0,11490.0,37.64945888519287,2.4612226486206055,40.11068153381348,11389.0,11810.888888888889
ablation_no_reward_scale,227,10,11,P11,10,9.058333333333334e-05,-0.035231140442192554,11661.0,11620.0,37.600525856018066,2.501096725463867,40.101622581481934,11389.0,11791.8
ablation_no_reward_scale,251,11,11,P11,11,8.958333333333335e-05,-0.03474412392824888,11372.0,11750.0,37.094613552093506,2.4458677768707275,39.54048132896423,11389.0,11788.0
ablation_no_reward_scale,275,12,11,P11,12,8.858333333333334e-05,-0.012011611368507147,11389.0,11751.0,37.288477182388306,2.4152963161468506,39.703773498535156,11389.0,11784.916666666666
ablation_no_reward_scale,299,13,11,P11,13,8.758333333333334e-05,-0.023782114731147885,11372.0,11880.0,37.09604835510254,2.464970827102661,39.5610191822052,11389.0,11792.23076923077
ablation_no_reward_scale,323,14,11,P11,14,8.658333333333334e-05,-0.032648642314597964,11372.0,11880.0,36.910216331481934,2.435980796813965,39.3461971282959,11389.0,11798.5
ablation_no_reward_scale,347,15,11,P11,15,8.558333333333333e-05,-0.022012828150764108,11372.0,11750.0,37.322277784347534,2.4513750076293945,39.77365279197693,11389.0,11795.266666666666
