seq,machine,type,op,start,end,duration
1,0,4,0,0.0,128.0,128.0
2,0,2,0,128.0,215.0,87.0
3,0,1,0,215.0,429.0,214.0
4,0,1,0,429.0,643.0,214.0
5,0,2,0,643.0,730.0,87.0
6,0,3,0,730.0,817.0,87.0
7,0,4,0,817.0,945.0,128.0
8,0,2,0,945.0,1032.0,87.0
9,0,4,0,1032.0,1160.0,128.0
10,0,1,0,1160.0,1374.0,214.0
11,0,0,0,1374.0,1621.0,247.0
12,0,2,0,1621.0,1708.0,87.0
13,0,2,0,1708.0,1795.0,87.0
14,0,1,0,1795.0,2009.0,214.0
15,0,4,0,2009.0,2137.0,128.0
16,0,0,0,2137.0,2384.0,247.0
17,0,1,0,2384.0,2598.0,214.0
18,0,2,0,2598.0,2685.0,87.0
19,0,3,0,2685.0,2772.0,87.0
20,0,4,0,2772.0,2900.0,128.0
21,0,1,0,2900.0,3114.0,214.0
22,0,2,0,3114.0,3201.0,87.0
23,0,0,0,3201.0,3448.0,247.0
24,0,0,0,3448.0,3695.0,247.0
25,0,4,0,3695.0,3823.0,128.0
26,0,1,0,3823.0,4037.0,214.0
27,0,2,0,4037.0,4124.0,87.0
28,0,2,0,4124.0,4211.0,87.0
29,0,1,0,4211.0,4425.0,214.0
30,0,4,0,4425.0,4553.0,128.0
31,0,2,0,4553.0,4640.0,87.0
32,0,4,0,4640.0,4768.0,128.0
33,0,1,0,4768.0,4982.0,214.0
34,0,3,0,4982.0,5069.0,87.0
35,0,0,0,5069.0,5316.0,247.0
36,0,2,0,5316.0,5403.0,87.0
37,0,1,0,5403.0,5617.0,214.0
38,0,0,0,5617.0,5864.0,247.0
39,0,4,0,5864.0,5992.0,128.0
40,0,0,0,5992.0,6239.0,247.0
41,0,2,0,6239.0,6326.0,87.0
42,0,1,0,6326.0,6540.0,214.0
43,0,2,0,6540.0,6627.0,87.0
44,0,4,0,6627.0,6755.0,128.0
45,0,1,0,6755.0,6969.0,214.0
46,0,2,0,6969.0,7056.0,87.0
47,0,1,0,7056.0,7270.0,214.0
48,0,3,0,7270.0,7357.0,87.0
49,0,4,0,7357.0,7485.0,128.0
50,0,0,0,7485.0,7732.0,247.0
51,0,2,0,7732.0,7819.0,87.0
52,0,4,0,7819.0,7947.0,128.0
53,0,2,0,7947.0,8034.0,87.0
54,0,1,0,8034.0,8248.0,214.0
55,0,0,0,8248.0,8495.0,247.0
56,0,1,0,8495.0,8709.0,214.0
57,0,2,0,8709.0,8796.0,87.0
58,0,4,0,8796.0,8924.0,128.0
59,0,2,0,8924.0,9011.0,87.0
60,0,1,0,9011.0,9225.0,214.0
61,0,0,0,9225.0,9472.0,247.0
62,0,2,0,9472.0,9559.0,87.0
63,0,3,0,9559.0,9646.0,87.0
64,0,4,0,9646.0,9774.0,128.0
65,0,1,0,9774.0,9988.0,214.0
66,0,4,0,9988.0,10116.0,128.0
67,0,2,0,10116.0,10203.0,87.0
68,0,0,0,10203.0,10450.0,247.0
69,0,1,0,10450.0,10664.0,214.0
70,0,4,0,10664.0,10792.0,128.0
71,0,2,0,10792.0,10879.0,87.0
72,0,3,0,10879.0,10966.0,87.0
73,0,4,0,10966.0,11094.0,128.0
74,0,1,0,11094.0,11308.0,214.0
75,0,2,0,11308.0,11395.0,87.0
76,0,1,0,11395.0,11609.0,214.0
77,0,0,0,11609.0,11856.0,247.0
78,0,2,0,11856.0,11943.0,87.0
79,0,0,0,11943.0,12190.0,247.0
80,0,2,0,12190.0,12277.0,87.0
81,0,1,0,12277.0,12491.0,214.0
82,0,4,0,12491.0,12619.0,128.0
83,0,0,0,12619.0,12866.0,247.0
84,0,0,0,12866.0,13113.0,247.0
85,0,1,0,13113.0,13327.0,214.0
86,0,1,0,13327.0,13541.0,214.0
87,0,2,0,13541.0,13628.0,87.0
88,0,4,0,13628.0,13756.0,128.0
89,0,2,0,13756.0,13843.0,87.0
90,0,0,0,13843.0,14090.0,247.0
91,0,4,0,14090.0,14218.0,128.0
92,0,3,0,14218.0,14305.0,87.0
93,0,1,0,14305.0,14519.0,214.0
94,0,2,0,14519.0,14606.0,87.0
95,0,1,0,14606.0,14820.0,214.0
96,0,4,0,14820.0,14948.0,128.0
97,0,0,0,14948.0,15195.0,247.0
98,0,2,0,15195.0,15282.0,87.0
99,0,0,0,15282.0,15529.0,247.0
100,0,2,0,15529.0,15616.0,87.0
101,0,1,0,15616.0,15830.0,214.0
102,0,2,0,15830.0,15917.0,87.0
103,0,4,0,15917.0,16045.0,128.0
104,0,0,0,16045.0,16292.0,247.0
105,0,1,0,16292.0,16506.0,214.0
106,0,0,0,16506.0,16753.0,247.0
107,0,3,0,16753.0,16840.0,87.0
108,0,2,0,16840.0,16927.0,87.0
109,0,4,0,16927.0,17055.0,128.0
110,0,1,0,17055.0,17269.0,214.0
111,0,1,0,17269.0,17483.0,214.0
112,0,2,0,17483.0,17570.0,87.0
113,0,4,0,17570.0,17698.0,128.0
114,0,2,0,17698.0,17785.0,87.0
115,0,0,0,17785.0,18032.0,247.0
116,0,2,0,18032.0,18119.0,87.0
117,0,1,0,18119.0,18333.0,214.0
118,0,4,0,18333.0,18461.0,128.0
119,0,2,0,18461.0,18548.0,87.0
120,0,0,0,18548.0,18795.0,247.0
121,0,0,0,18795.0,19042.0,247.0
122,0,1,0,19042.0,19256.0,214.0
123,0,4,0,19256.0,19384.0,128.0
124,0,3,0,19384.0,19471.0,87.0
