seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,2,0,0.0,87.0,87.0
2,1,M1,4,0,87.0,215.0,128.0
3,1,M1,0,0,215.0,462.0,247.0
4,1,M1,1,0,462.0,676.0,214.0
5,1,M1,0,0,676.0,923.0,247.0
6,1,M1,1,0,923.0,1137.0,214.0
7,1,M1,4,0,1137.0,1265.0,128.0
8,1,M1,0,0,1265.0,1512.0,247.0
9,1,M1,0,0,1512.0,1759.0,247.0
10,1,M1,1,0,1759.0,1973.0,214.0
11,1,M1,4,0,1973.0,2101.0,128.0
12,1,M1,2,0,2101.0,2188.0,87.0
13,1,M1,0,0,2188.0,2435.0,247.0
14,1,M1,1,0,2435.0,2649.0,214.0
15,1,M1,4,0,2649.0,2777.0,128.0
16,1,M1,0,0,2777.0,3024.0,247.0
17,1,M1,1,0,3024.0,3238.0,214.0
18,1,M1,0,0,3238.0,3485.0,247.0
19,1,M1,4,0,3485.0,3613.0,128.0
20,1,M1,0,0,3613.0,3860.0,247.0
21,1,M1,1,0,3860.0,4074.0,214.0
22,1,M1,2,0,4074.0,4161.0,87.0
23,1,M1,0,0,4161.0,4408.0,247.0
24,1,M1,1,0,4408.0,4622.0,214.0
25,1,M1,4,0,4622.0,4750.0,128.0
26,1,M1,0,0,4750.0,4997.0,247.0
27,1,M1,0,0,4997.0,5244.0,247.0
28,1,M1,1,0,5244.0,5458.0,214.0
29,1,M1,4,0,5458.0,5586.0,128.0
30,1,M1,0,0,5586.0,5833.0,247.0
31,1,M1,2,0,5833.0,5920.0,87.0
32,1,M1,1,0,5920.0,6134.0,214.0
33,1,M1,0,0,6134.0,6381.0,247.0
34,1,M1,4,0,6381.0,6509.0,128.0
35,1,M1,1,0,6509.0,6723.0,214.0
36,1,M1,0,0,6723.0,6970.0,247.0
37,1,M1,4,0,6970.0,7098.0,128.0
38,1,M1,0,0,7098.0,7345.0,247.0
39,1,M1,1,0,7345.0,7559.0,214.0
40,1,M1,2,0,7559.0,7646.0,87.0
41,1,M1,0,0,7646.0,7893.0,247.0
42,1,M1,1,0,7893.0,8107.0,214.0
43,1,M1,4,0,8107.0,8235.0,128.0
44,1,M1,0,0,8235.0,8482.0,247.0
45,1,M1,1,0,8482.0,8696.0,214.0
46,1,M1,0,0,8696.0,8943.0,247.0
47,1,M1,4,0,8943.0,9071.0,128.0
48,1,M1,0,0,9071.0,9318.0,247.0
49,1,M1,2,0,9318.0,9405.0,87.0
50,1,M1,1,0,9405.0,9619.0,214.0
51,1,M1,0,0,9619.0,9866.0,247.0
52,1,M1,4,0,9866.0,9994.0,128.0
53,1,M1,1,0,9994.0,10208.0,214.0
54,1,M1,0,0,10208.0,10455.0,247.0
55,1,M1,0,0,10455.0,10702.0,247.0
56,1,M1,4,0,10702.0,10830.0,128.0
57,1,M1,1,0,10830.0,11044.0,214.0
58,1,M1,2,0,11044.0,11131.0,87.0
59,1,M1,0,0,11131.0,11378.0,247.0
60,1,M1,4,0,11378.0,11506.0,128.0
61,1,M1,1,0,11506.0,11720.0,214.0
62,1,M1,0,0,11720.0,11967.0,247.0
63,1,M1,1,0,11967.0,12181.0,214.0
64,1,M1,0,0,12181.0,12428.0,247.0
65,1,M1,4,0,12428.0,12556.0,128.0
66,1,M1,0,0,12556.0,12803.0,247.0
67,1,M1,1,0,12803.0,13017.0,214.0
68,1,M1,2,0,13017.0,13104.0,87.0
69,1,M1,0,0,13104.0,13351.0,247.0
70,1,M1,4,0,13351.0,13479.0,128.0
71,1,M1,1,0,13479.0,13693.0,214.0
72,1,M1,0,0,13693.0,13940.0,247.0
73,1,M1,4,0,13940.0,14068.0,128.0
74,1,M1,0,0,14068.0,14315.0,247.0
75,1,M1,1,0,14315.0,14529.0,214.0
76,1,M1,0,0,14529.0,14776.0,247.0
77,1,M1,2,0,14776.0,14863.0,87.0
78,1,M1,1,0,14863.0,15077.0,214.0
79,1,M1,4,0,15077.0,15205.0,128.0
80,1,M1,0,0,15205.0,15452.0,247.0
81,1,M1,0,0,15452.0,15699.0,247.0
82,1,M1,1,0,15699.0,15913.0,214.0
83,1,M1,4,0,15913.0,16041.0,128.0
84,1,M1,0,0,16041.0,16288.0,247.0
85,1,M1,1,0,16288.0,16502.0,214.0
86,1,M1,0,0,16502.0,16749.0,247.0
87,2,M2,3,0,0.0,65.0,65.0
88,2,M2,5,0,65.0,210.0,145.0
89,2,M2,6,0,210.0,367.0,157.0
90,2,M2,4,2,367.0,467.0,100.0
91,2,M2,0,1,467.0,597.0,130.0
92,2,M2,3,0,597.0,662.0,65.0
93,2,M2,6,0,662.0,819.0,157.0
94,2,M2,1,1,819.0,885.0,66.0
95,2,M2,3,0,885.0,950.0,65.0
96,2,M2,0,1,950.0,1080.0,130.0
97,2,M2,6,0,1080.0,1237.0,157.0
98,2,M2,1,1,1237.0,1303.0,66.0
99,2,M2,3,0,1303.0,1368.0,65.0
100,2,M2,6,0,1368.0,1525.0,157.0
101,2,M2,0,1,1525.0,1655.0,130.0
102,2,M2,4,2,1655.0,1755.0,100.0
103,2,M2,3,0,1755.0,1820.0,65.0
104,2,M2,0,1,1820.0,1950.0,130.0
105,2,M2,6,0,1950.0,2107.0,157.0
106,2,M2,1,1,2107.0,2173.0,66.0
107,2,M2,5,0,2173.0,2318.0,145.0
108,2,M2,3,0,2318.0,2383.0,65.0
109,2,M2,6,0,2383.0,2540.0,157.0
110,2,M2,0,1,2540.0,2670.0,130.0
111,2,M2,3,0,2670.0,2735.0,65.0
112,2,M2,4,2,2735.0,2835.0,100.0
113,2,M2,1,1,2835.0,2901.0,66.0
114,2,M2,6,0,2901.0,3058.0,157.0
115,2,M2,3,0,3058.0,3123.0,65.0
116,2,M2,0,1,3123.0,3253.0,130.0
117,2,M2,6,0,3253.0,3410.0,157.0
118,2,M2,1,1,3410.0,3476.0,66.0
119,2,M2,3,0,3476.0,3541.0,65.0
120,2,M2,0,1,3541.0,3671.0,130.0
121,2,M2,3,0,3671.0,3736.0,65.0
122,2,M2,6,0,3736.0,3893.0,157.0
123,2,M2,5,0,3893.0,4038.0,145.0
124,2,M2,0,1,4038.0,4168.0,130.0
125,2,M2,4,2,4168.0,4268.0,100.0
126,2,M2,3,0,4268.0,4333.0,65.0
127,2,M2,1,1,4333.0,4399.0,66.0
128,2,M2,6,0,4399.0,4556.0,157.0
129,2,M2,3,0,4556.0,4621.0,65.0
130,2,M2,6,0,4621.0,4778.0,157.0
131,2,M2,0,1,4778.0,4908.0,130.0
132,2,M2,1,1,4908.0,4974.0,66.0
133,2,M2,4,2,4974.0,5074.0,100.0
134,2,M2,3,0,5074.0,5139.0,65.0
135,2,M2,6,0,5139.0,5296.0,157.0
136,2,M2,0,1,5296.0,5426.0,130.0
137,2,M2,3,0,5426.0,5491.0,65.0
138,2,M2,6,0,5491.0,5648.0,157.0
139,2,M2,1,1,5648.0,5714.0,66.0
140,2,M2,3,0,5714.0,5779.0,65.0
141,2,M2,0,1,5779.0,5909.0,130.0
142,2,M2,4,2,5909.0,6009.0,100.0
143,2,M2,5,0,6009.0,6154.0,145.0
144,2,M2,6,0,6154.0,6311.0,157.0
145,2,M2,3,0,6311.0,6376.0,65.0
146,2,M2,0,1,6376.0,6506.0,130.0
147,2,M2,6,0,6506.0,6663.0,157.0
148,2,M2,1,1,6663.0,6729.0,66.0
149,2,M2,3,0,6729.0,6794.0,65.0
150,2,M2,0,1,6794.0,6924.0,130.0
151,2,M2,6,0,6924.0,7081.0,157.0
152,2,M2,3,0,7081.0,7146.0,65.0
153,2,M2,4,2,7146.0,7246.0,100.0
154,2,M2,1,1,7246.0,7312.0,66.0
155,2,M2,6,0,7312.0,7469.0,157.0
156,2,M2,3,0,7469.0,7534.0,65.0
157,2,M2,0,1,7534.0,7664.0,130.0
158,2,M2,5,0,7664.0,7809.0,145.0
159,2,M2,6,0,7809.0,7966.0,157.0
160,2,M2,3,0,7966.0,8031.0,65.0
161,2,M2,0,1,8031.0,8161.0,130.0
162,2,M2,1,1,8161.0,8227.0,66.0
163,2,M2,3,0,8227.0,8292.0,65.0
164,2,M2,4,2,8292.0,8392.0,100.0
165,2,M2,6,0,8392.0,8549.0,157.0
166,2,M2,3,0,8549.0,8614.0,65.0
167,2,M2,0,1,8614.0,8744.0,130.0
168,2,M2,6,0,8744.0,8901.0,157.0
169,2,M2,1,1,8901.0,8967.0,66.0
170,2,M2,3,0,8967.0,9032.0,65.0
171,2,M2,6,0,9032.0,9189.0,157.0
172,2,M2,4,2,9189.0,9289.0,100.0
173,2,M2,0,1,9289.0,9419.0,130.0
174,2,M2,3,0,9419.0,9484.0,65.0
175,2,M2,6,0,9484.0,9641.0,157.0
176,2,M2,1,1,9641.0,9707.0,66.0
177,2,M2,5,0,9707.0,9852.0,145.0
178,2,M2,0,1,9852.0,9982.0,130.0
179,2,M2,4,2,9982.0,10082.0,100.0
180,2,M2,3,0,10082.0,10147.0,65.0
181,2,M2,6,0,10147.0,10304.0,157.0
182,2,M2,3,0,10304.0,10369.0,65.0
183,2,M2,0,1,10369.0,10499.0,130.0
184,2,M2,1,1,10499.0,10565.0,66.0
185,2,M2,6,0,10565.0,10722.0,157.0
186,2,M2,3,0,10722.0,10787.0,65.0
187,2,M2,6,0,10787.0,10944.0,157.0
188,2,M2,0,1,10944.0,11074.0,130.0
189,2,M2,3,0,11074.0,11139.0,65.0
190,2,M2,1,1,11139.0,11205.0,66.0
191,2,M2,6,0,11205.0,11362.0,157.0
192,2,M2,3,0,11362.0,11427.0,65.0
193,2,M2,0,1,11427.0,11557.0,130.0
194,2,M2,5,0,11557.0,11702.0,145.0
195,2,M2,6,0,11702.0,11859.0,157.0
196,2,M2,4,2,11859.0,11959.0,100.0
197,2,M2,3,0,11959.0,12024.0,65.0
198,2,M2,1,1,12024.0,12090.0,66.0
199,2,M2,0,1,12090.0,12220.0,130.0
200,2,M2,3,0,12220.0,12285.0,65.0
201,2,M2,6,0,12285.0,12442.0,157.0
202,2,M2,0,1,12442.0,12572.0,130.0
203,2,M2,3,0,12572.0,12637.0,65.0
204,2,M2,6,0,12637.0,12794.0,157.0
205,2,M2,4,2,12794.0,12894.0,100.0
206,2,M2,1,1,12894.0,12960.0,66.0
207,2,M2,3,0,12960.0,13025.0,65.0
208,2,M2,6,0,13025.0,13182.0,157.0
209,2,M2,0,1,13182.0,13312.0,130.0
210,2,M2,3,0,13312.0,13377.0,65.0
211,2,M2,5,0,13377.0,13522.0,145.0
212,2,M2,6,0,13522.0,13679.0,157.0
213,2,M2,0,1,13679.0,13809.0,130.0
214,2,M2,4,2,13809.0,13909.0,100.0
215,2,M2,1,1,13909.0,13975.0,66.0
216,2,M2,3,0,13975.0,14040.0,65.0
217,2,M2,6,0,14040.0,14197.0,157.0
218,2,M2,3,0,14197.0,14262.0,65.0
219,2,M2,0,1,14262.0,14392.0,130.0
220,2,M2,6,0,14392.0,14549.0,157.0
221,2,M2,1,1,14549.0,14615.0,66.0
222,2,M2,3,0,14615.0,14680.0,65.0
223,2,M2,6,0,14680.0,14837.0,157.0
224,2,M2,4,2,14837.0,14937.0,100.0
225,2,M2,0,1,14937.0,15067.0,130.0
226,2,M2,3,0,15067.0,15132.0,65.0
227,2,M2,1,1,15132.0,15198.0,66.0
228,2,M2,6,0,15198.0,15355.0,157.0
229,2,M2,0,1,15355.0,15485.0,130.0
230,2,M2,5,0,15485.0,15630.0,145.0
231,2,M2,3,0,15630.0,15695.0,65.0
232,2,M2,6,0,15695.0,15852.0,157.0
233,2,M2,3,0,15852.0,15917.0,65.0
234,2,M2,0,1,15917.0,16047.0,130.0
235,2,M2,4,2,16047.0,16147.0,100.0
236,2,M2,1,1,16147.0,16213.0,66.0
237,2,M2,6,0,16213.0,16370.0,157.0
238,2,M2,3,0,16370.0,16435.0,65.0
239,2,M2,0,1,16435.0,16565.0,130.0
240,2,M2,6,0,16565.0,16722.0,157.0
241,2,M2,3,0,16722.0,16787.0,65.0
242,2,M2,1,1,16787.0,16853.0,66.0
243,2,M2,0,1,16853.0,16983.0,130.0
244,2,M2,4,2,16983.0,17083.0,100.0
245,2,M2,3,0,17083.0,17148.0,65.0
246,2,M2,6,0,17148.0,17305.0,157.0
247,2,M2,5,0,17305.0,17450.0,145.0
248,2,M2,1,1,17450.0,17516.0,66.0
249,2,M2,3,0,17516.0,17581.0,65.0
250,2,M2,0,1,17581.0,17711.0,130.0
251,2,M2,6,0,17711.0,17868.0,157.0
252,2,M2,3,0,17868.0,17933.0,65.0
253,2,M2,6,0,17933.0,18090.0,157.0
254,2,M2,4,2,18090.0,18190.0,100.0
255,2,M2,1,1,18190.0,18256.0,66.0
256,2,M2,0,1,18256.0,18386.0,130.0
257,2,M2,3,0,18386.0,18451.0,65.0
258,2,M2,6,0,18451.0,18608.0,157.0
259,2,M2,0,1,18608.0,18738.0,130.0
260,2,M2,3,0,18738.0,18803.0,65.0
261,2,M2,6,0,18803.0,18960.0,157.0
262,2,M2,4,2,19054.0,19154.0,100.0
263,2,M2,4,2,20044.0,20144.0,100.0
264,3,M3,7,0,0.0,257.0,257.0
265,3,M3,5,1,257.0,380.0,123.0
266,3,M3,6,1,380.0,504.0,124.0
267,3,M3,7,0,504.0,761.0,257.0
268,3,M3,3,1,761.0,1011.0,250.0
269,3,M3,6,1,1011.0,1135.0,124.0
270,3,M3,7,0,1135.0,1392.0,257.0
271,3,M3,6,1,1392.0,1516.0,124.0
272,3,M3,3,1,1516.0,1766.0,250.0
273,3,M3,6,1,1766.0,1890.0,124.0
274,3,M3,7,0,1890.0,2147.0,257.0
275,3,M3,6,1,2147.0,2271.0,124.0
276,3,M3,7,0,2271.0,2528.0,257.0
277,3,M3,5,1,2528.0,2651.0,123.0
278,3,M3,6,1,2651.0,2775.0,124.0
279,3,M3,3,1,2775.0,3025.0,250.0
280,3,M3,3,1,3025.0,3275.0,250.0
281,3,M3,6,1,3275.0,3399.0,124.0
282,3,M3,3,1,3399.0,3649.0,250.0
283,3,M3,6,1,3649.0,3773.0,124.0
284,3,M3,3,1,3773.0,4023.0,250.0
285,3,M3,6,1,4023.0,4147.0,124.0
286,3,M3,5,1,4147.0,4270.0,123.0
287,3,M3,3,1,4270.0,4520.0,250.0
288,3,M3,3,1,4520.0,4770.0,250.0
289,3,M3,6,1,4770.0,4894.0,124.0
290,3,M3,6,1,4894.0,5018.0,124.0
291,3,M3,7,0,5018.0,5275.0,257.0
292,3,M3,3,1,5275.0,5525.0,250.0
293,3,M3,6,1,5525.0,5649.0,124.0
294,3,M3,6,1,5649.0,5773.0,124.0
295,3,M3,3,1,5773.0,6023.0,250.0
296,3,M3,3,1,6023.0,6273.0,250.0
297,3,M3,5,1,6273.0,6396.0,123.0
298,3,M3,6,1,6396.0,6520.0,124.0
299,3,M3,7,0,6520.0,6777.0,257.0
300,3,M3,6,1,6777.0,6901.0,124.0
301,3,M3,7,0,6901.0,7158.0,257.0
302,3,M3,6,1,7158.0,7282.0,124.0
303,3,M3,3,1,7282.0,7532.0,250.0
304,3,M3,6,1,7532.0,7656.0,124.0
305,3,M3,3,1,7656.0,7906.0,250.0
306,3,M3,7,0,7906.0,8163.0,257.0
307,3,M3,6,1,8163.0,8287.0,124.0
308,3,M3,5,1,8287.0,8410.0,123.0
309,3,M3,3,1,8410.0,8660.0,250.0
310,3,M3,6,1,8660.0,8784.0,124.0
311,3,M3,7,0,8784.0,9041.0,257.0
312,3,M3,3,1,9041.0,9291.0,250.0
313,3,M3,6,1,9291.0,9415.0,124.0
314,3,M3,6,1,9415.0,9539.0,124.0
315,3,M3,7,0,9539.0,9796.0,257.0
316,3,M3,3,1,9796.0,10046.0,250.0
317,3,M3,6,1,10046.0,10170.0,124.0
318,3,M3,7,0,10170.0,10427.0,257.0
319,3,M3,3,1,10427.0,10677.0,250.0
320,3,M3,6,1,10677.0,10801.0,124.0
321,3,M3,5,1,10801.0,10924.0,123.0
322,3,M3,6,1,10924.0,11048.0,124.0
323,3,M3,3,1,11048.0,11298.0,250.0
324,3,M3,6,1,11298.0,11422.0,124.0
325,3,M3,7,0,11422.0,11679.0,257.0
326,3,M3,3,1,11679.0,11929.0,250.0
327,3,M3,6,1,11929.0,12053.0,124.0
328,3,M3,3,1,12053.0,12303.0,250.0
329,3,M3,6,1,12303.0,12427.0,124.0
330,3,M3,7,0,12427.0,12684.0,257.0
331,3,M3,3,1,12684.0,12934.0,250.0
332,3,M3,5,1,12934.0,13057.0,123.0
333,3,M3,6,1,13057.0,13181.0,124.0
334,3,M3,3,1,13181.0,13431.0,250.0
335,3,M3,6,1,13431.0,13555.0,124.0
336,3,M3,3,1,13555.0,13805.0,250.0
337,3,M3,3,1,13805.0,14055.0,250.0
338,3,M3,7,0,14055.0,14312.0,257.0
339,3,M3,6,1,14312.0,14436.0,124.0
340,3,M3,7,0,14436.0,14693.0,257.0
341,3,M3,6,1,14693.0,14817.0,124.0
342,3,M3,5,1,14817.0,14940.0,123.0
343,3,M3,3,1,14940.0,15190.0,250.0
344,3,M3,6,1,15190.0,15314.0,124.0
345,3,M3,7,0,15314.0,15571.0,257.0
346,3,M3,6,1,15571.0,15695.0,124.0
347,3,M3,3,1,15695.0,15945.0,250.0
348,3,M3,6,1,15945.0,16069.0,124.0
349,3,M3,3,1,16069.0,16319.0,250.0
350,3,M3,7,0,16319.0,16576.0,257.0
351,3,M3,6,1,16576.0,16700.0,124.0
352,3,M3,7,0,16700.0,16957.0,257.0
353,3,M3,5,1,16957.0,17080.0,123.0
354,3,M3,6,1,17080.0,17204.0,124.0
355,3,M3,3,1,17204.0,17454.0,250.0
356,3,M3,6,1,17454.0,17578.0,124.0
357,3,M3,7,0,17578.0,17835.0,257.0
358,3,M3,6,1,17835.0,17959.0,124.0
359,3,M3,3,1,17959.0,18209.0,250.0
360,3,M3,6,1,18209.0,18333.0,124.0
361,3,M3,3,1,18333.0,18583.0,250.0
362,3,M3,7,0,18583.0,18840.0,257.0
363,3,M3,6,1,18840.0,18964.0,124.0
364,3,M3,3,1,18964.0,19214.0,250.0
365,3,M3,5,1,19214.0,19337.0,123.0
366,3,M3,6,1,19337.0,19461.0,124.0
367,3,M3,7,0,19461.0,19718.0,257.0
368,3,M3,6,1,19718.0,19842.0,124.0
369,3,M3,3,1,19842.0,20092.0,250.0
370,3,M3,3,1,20092.0,20342.0,250.0
371,3,M3,6,1,20342.0,20466.0,124.0
372,3,M3,7,0,20466.0,20723.0,257.0
373,3,M3,3,1,20723.0,20973.0,250.0
374,3,M3,3,1,20973.0,21223.0,250.0
375,4,M4,7,0,0.0,245.0,245.0
376,4,M4,3,2,245.0,390.0,145.0
377,4,M4,2,1,390.0,495.0,105.0
378,4,M4,4,3,495.0,660.0,165.0
379,4,M4,0,2,660.0,810.0,150.0
380,4,M4,7,0,810.0,1055.0,245.0
381,4,M4,3,2,1055.0,1200.0,145.0
382,4,M4,0,2,1200.0,1350.0,150.0
383,4,M4,3,2,1350.0,1495.0,145.0
384,4,M4,7,0,1495.0,1740.0,245.0
385,4,M4,0,2,1740.0,1890.0,150.0
386,4,M4,3,2,1890.0,2035.0,145.0
387,4,M4,4,3,2035.0,2200.0,165.0
388,4,M4,3,2,2200.0,2345.0,145.0
389,4,M4,0,2,2345.0,2495.0,150.0
390,4,M4,2,1,2495.0,2600.0,105.0
391,4,M4,7,0,2600.0,2845.0,245.0
392,4,M4,0,2,2845.0,2995.0,150.0
393,4,M4,4,3,2995.0,3160.0,165.0
394,4,M4,3,2,3160.0,3305.0,145.0
395,4,M4,3,2,3305.0,3450.0,145.0
396,4,M4,0,2,3450.0,3600.0,150.0
397,4,M4,7,0,3600.0,3845.0,245.0
398,4,M4,3,2,3845.0,3990.0,145.0
399,4,M4,0,2,3990.0,4140.0,150.0
400,4,M4,3,2,4140.0,4285.0,145.0
401,4,M4,4,3,4285.0,4450.0,165.0
402,4,M4,0,2,4450.0,4600.0,150.0
403,4,M4,3,2,4600.0,4745.0,145.0
404,4,M4,2,1,4745.0,4850.0,105.0
405,4,M4,3,2,4850.0,4995.0,145.0
406,4,M4,0,2,4995.0,5145.0,150.0
407,4,M4,4,3,5145.0,5310.0,165.0
408,4,M4,7,0,5310.0,5555.0,245.0
409,4,M4,3,2,5555.0,5700.0,145.0
410,4,M4,0,2,5700.0,5850.0,150.0
411,4,M4,7,0,5850.0,6095.0,245.0
412,4,M4,3,2,6095.0,6240.0,145.0
413,4,M4,4,3,6240.0,6405.0,165.0
414,4,M4,3,2,6405.0,6550.0,145.0
415,4,M4,0,2,6550.0,6700.0,150.0
416,4,M4,3,2,6700.0,6845.0,145.0
417,4,M4,0,2,6845.0,6995.0,150.0
418,4,M4,2,1,6995.0,7100.0,105.0
419,4,M4,0,2,7100.0,7250.0,150.0
420,4,M4,4,3,7250.0,7415.0,165.0
421,4,M4,7,0,7415.0,7660.0,245.0
422,4,M4,3,2,7660.0,7805.0,145.0
423,4,M4,3,2,7805.0,7950.0,145.0
424,4,M4,3,2,7950.0,8095.0,145.0
425,4,M4,0,2,8095.0,8245.0,150.0
426,4,M4,7,0,8245.0,8490.0,245.0
427,4,M4,4,3,8490.0,8655.0,165.0
428,4,M4,0,2,8655.0,8805.0,150.0
429,4,M4,3,2,8805.0,8950.0,145.0
430,4,M4,0,2,8950.0,9100.0,150.0
431,4,M4,7,0,9100.0,9345.0,245.0
432,4,M4,3,2,9345.0,9490.0,145.0
433,4,M4,3,2,9490.0,9635.0,145.0
434,4,M4,4,3,9635.0,9800.0,165.0
435,4,M4,2,1,9800.0,9905.0,105.0
436,4,M4,0,2,9905.0,10055.0,150.0
437,4,M4,3,2,10055.0,10200.0,145.0
438,4,M4,4,3,10200.0,10365.0,165.0
439,4,M4,0,2,10365.0,10515.0,150.0
440,4,M4,7,0,10515.0,10760.0,245.0
441,4,M4,3,2,10760.0,10905.0,145.0
442,4,M4,0,2,10905.0,11055.0,150.0
443,4,M4,3,2,11055.0,11200.0,145.0
444,4,M4,7,0,11200.0,11445.0,245.0
445,4,M4,3,2,11445.0,11590.0,145.0
446,4,M4,0,2,11590.0,11740.0,150.0
447,4,M4,2,1,11740.0,11845.0,105.0
448,4,M4,7,0,11845.0,12090.0,245.0
449,4,M4,3,2,12090.0,12235.0,145.0
450,4,M4,4,3,12235.0,12400.0,165.0
451,4,M4,3,2,12400.0,12545.0,145.0
452,4,M4,0,2,12545.0,12695.0,150.0
453,4,M4,0,2,12695.0,12845.0,150.0
454,4,M4,7,0,12845.0,13090.0,245.0
455,4,M4,3,2,13090.0,13235.0,145.0
456,4,M4,4,3,13235.0,13400.0,165.0
457,4,M4,7,0,13400.0,13645.0,245.0
458,4,M4,3,2,13645.0,13790.0,145.0
459,4,M4,0,2,13790.0,13940.0,150.0
460,4,M4,3,2,13940.0,14085.0,145.0
461,4,M4,3,2,14085.0,14230.0,145.0
462,4,M4,4,3,14230.0,14395.0,165.0
463,4,M4,2,1,14395.0,14500.0,105.0
464,4,M4,3,2,14500.0,14645.0,145.0
